,2011-06-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
IncreaseDecreaseInAccruedTaxesPayable,,4409000.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAllowanceForEquityFundsUsedDuringConstruction,,124000.000,,,,663000.000,,,,1552000.000,,,,3152000.000,,,,6684000.000,,,,6425000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,,,,5600000.000,,,,,,,,,,,,
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,16058000.000,,,,14383000.000,,,,9925000.000,,,,,,,,,,,,
IncreaseDecreaseInInterestPayableNet,,13581000.000,,,,13711000.000,,,,17484000.000,,,,18654000.000,,,,6343000.000,,,,9660000.000
IncreaseDecreaseInInventories,,5845000.000,,,,884000.000,,,,-10860000.000,,,,8900000.000,,,,-6874000.000,,,,4721000.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,,8955000.000,,,,5445000.000,,,,9433000.000,,,,6971000.000
IncreaseDecreaseInOtherOperatingLiabilities,,-1117000.000,,,,-3446000.000,,,,220000.000,,,,331000.000,,,,1835000.000,,,,-3306000.000
IncreaseDecreaseInPensionAndPostretirementObligations,,-5831000.000,,,,-49686000.000,,,,-54862000.000,,,,-26579000.000,,,,-18464000.000,,,,-10135000.000
IncreaseDecreaseInPropertyAndOtherTaxesPayable,,,,,,4776000.000,,,,4299000.000,,,,5066000.000,,,,3653000.000,,,,4614000.000
IncreaseDecreaseInRegulatoryAssetsAndLiabilities,,-5316000.000,,,,-13316000.000,,,,13587000.000,,,,2233000.000,,,,10544000.000,,,,-6588000.000
InterestCostsIncurred,28947000.000,27019000.000,27422000.000,27496000.000,27227000.000,27354000.000,27672000.000,26898000.000,27030000.000,27229000.000,27692000.000,28045000.000,27315000.000,26763000.000,26962000.000,22934000.000,24598000.000,22035000.000,23529000.000,23853000.000,24715000.000,25083000.000
InterestExpenseLongTermDebt,27914000.000,25837000.000,25875000.000,25923000.000,25800000.000,26050000.000,26463000.000,26047000.000,26042000.000,26440000.000,26659000.000,27503000.000,27502000.000,27646000.000,27695000.000,24720000.000,26875000.000,26101000.000,27452000.000,29018000.000,29040000.000,29121000.000
InterestExpenseOther,446000.000,451000.000,469000.000,499000.000,494000.000,429000.000,433000.000,467000.000,465000.000,453000.000,466000.000,467000.000,479000.000,449000.000,499000.000,539000.000,576000.000,742000.000,621000.000,367000.000,510000.000,367000.000
InterestPaidNet,,12223000.000,,,,12390000.000,,,,8417000.000,,,,6766000.000,,,,14655000.000,,,,14310000.000
NetCashProvidedByUsedInFinancingActivities,,-29570000.000,,,,-16205000.000,,,,39376000.000,,,,42353000.000,,,,170576000.000,,,,-21137000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-29570000.000,,,,-16205000.000,,,,39376000.000,,,,42353000.000,,,,170576000.000,,,,-21137000.000
NetCashProvidedByUsedInInvestingActivities,,-31371000.000,,,,-42572000.000,,,,-43256000.000,,,,-116004000.000,,,,-240963000.000,,,,-67682000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-31371000.000,,,,-42572000.000,,,,-43256000.000,,,,-116004000.000,,,,-240963000.000,,,,-67682000.000
NetCashProvidedByUsedInOperatingActivities,,92445000.000,,,,54611000.000,,,,29400000.000,,,,75976000.000,,,,68790000.000,,,,88276000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,92445000.000,,,,54611000.000,,,,29400000.000,,,,75976000.000,,,,68790000.000,,,,88276000.000
NetIncomeLoss,12534000.000,16029000.000,12291000.000,27541000.000,16135000.000,21661000.000,9588000.000,27336000.000,5464000.000,23706000.000,11663000.000,28471000.000,14128000.000,22209000.000,-5265000.000,28646000.000,13934000.000,27405000.000,30072000.000,47256000.000,26327000.000,26996000.000
NetIncomeLossAvailableToCommonStockholdersBasic,11730000.000,15226000.000,11487000.000,26738000.000,15332000.000,20858000.000,8784000.000,26533000.000,4661000.000,22903000.000,10859000.000,27668000.000,13325000.000,21406000.000,-6069000.000,27843000.000,13131000.000,26602000.000,29268000.000,46453000.000,25524000.000,26193000.000
NonoperatingIncomeExpense,5344000.000,5097000.000,5130000.000,4810000.000,3223000.000,6053000.000,5477000.000,6515000.000,4212000.000,6392000.000,6181000.000,7205000.000,7558000.000,8616000.000,-4429000.000,6125000.000,5758000.000,9168000.000,9338000.000,11263000.000,7012000.000,9851000.000
OperatingIncomeLoss,36137000.000,37951000.000,34583000.000,50227000.000,40139000.000,42962000.000,31783000.000,47719000.000,28282000.000,44543000.000,33174000.000,49311000.000,33885000.000,40356000.000,26126000.000,45455000.000,32774000.000,40272000.000,44263000.000,59846000.000,44030000.000,42228000.000
OtherNonoperatingIncomeExpense,12890000.000,-544000.000,-62000.000,-733000.000,-951000.000,-537000.000,-648000.000,-530000.000,-1130000.000,-975000.000,-566000.000,-391000.000,-304000.000,-626000.000,-742000.000,-556000.000,-1070000.000,-1076000.000,-58000.000,-299000.000,-878000.000,-344000.000
OtherTaxExpenseBenefit,,,,,,,,,,1200000.000,,,,,,,,,,,,
PaymentsForProceedsFromOtherInvestingActivities,,2247000.000,,,,1232000.000,,,,1260000.000,,,,50000.000,,,,696000.000,,,,395000.000
PaymentsForProceedsFromRemovalCosts,,,,,,1480000.000,,,,843000.000,,,,1811000.000,,,,5556000.000,,,,2656000.000
PaymentsOfDividendsCommonStock,,14600000.000,,,,15400000.000,,,,19800000.000,,,,18247000.000,,,,24500000.000,,,,25099000.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,,803000.000,,,,803000.000,,,,803000.000,,,,803000.000,,,,803000.000,,,,803000.000
PaymentsOfFinancingCosts,,,,,,,,,,,,,,,,,,45000.000,,,,107000.000
PaymentsToAcquireProductiveAssets,,31026000.000,,,,40733000.000,,,,41153000.000,,,,112960000.000,,,,234516000.000,,,,64298000.000
PreferredStockDividendsIncomeStatementImpact,804000.000,803000.000,804000.000,803000.000,803000.000,803000.000,804000.000,803000.000,803000.000,803000.000,804000.000,803000.000,803000.000,803000.000,804000.000,803000.000,803000.000,803000.000,804000.000,803000.000,803000.000,803000.000
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,,,,2000.000,,,,134276000.000,,,,0.000
ProceedsFromPaymentsForOtherFinancingActivities,,-167000.000,,,,-2000.000,,,,-21000.000,,,,-202000.000,,,,-154000.000,,,,-228000.000
ProceedsFromShortTermDebt,,7500000.000,,,,55000000.000,,,,80000000.000,,,,77000000.000,,,,148000000.000,,,,25000000.000
PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedCostOfEquity,843000.000,171000.000,220000.000,259000.000,437000.000,722000.000,889000.000,1475000.000,1245000.000,1613000.000,1350000.000,2051000.000,2367000.000,3218000.000,3079000.000,3888000.000,5117000.000,6781000.000,6596000.000,7077000.000,6686000.000,6425000.000
PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedInterest,-553000.000,-476000.000,-148000.000,-150000.000,-285000.000,-410000.000,-511000.000,-868000.000,-728000.000,-983000.000,-749000.000,-1246000.000,-1985000.000,-2666000.000,-2567000.000,-3411000.000,-4165000.000,-5834000.000,-5624000.000,-6549000.000,-5859000.000,-5482000.000
RepaymentsOfShortTermDebt,,21500000.000,,,,55000000.000,,,,20000000.000,,,,15000000.000,,,,83000000.000,,,,15000000.000
TaxesExcludingIncomeAndExciseTaxes,10551000.000,11281000.000,10890000.000,11472000.000,10652000.000,11877000.000,11403000.000,11228000.000,10917000.000,12208000.000,11004000.000,11191000.000,10815000.000,12933000.000,10559000.000,10061000.000,10064000.000,11134000.000,11404000.000,11779000.000,10945000.000,12274000.000
UtilitiesOperatingExpense,243806000.000,263153000.000,258076000.000,274251000.000,271397000.000,284055000.000,267786000.000,273555000.000,279592000.000,310760000.000,280986000.000,286263000.000,282752000.000,291845000.000,266351000.000,281107000.000,266385000.000,287473000.000,279026000.000,301493000.000,291027000.000,294681000.000
UtilitiesOperatingExpenseDepreciationAndAmortization,41497000.000,42724000.000,44551000.000,44936000.000,44632000.000,45050000.000,45455000.000,45953000.000,45847000.000,46055000.000,46380000.000,46396000.000,46432000.000,46445000.000,42931000.000,46662000.000,52229000.000,53235000.000,57916000.000,54876000.000,52417000.000,52544000.000
UtilitiesOperatingExpenseFuelUsed,83607000.000,84314000.000,74257000.000,83795000.000,98281000.000,105707000.000,94092000.000,94555000.000,82096000.000,104098000.000,97844000.000,113550000.000,95725000.000,85432000.000,77084000.000,85631000.000,67453000.000,66497000.000,53167000.000,80451000.000,76056000.000,70735000.000
UtilitiesOperatingExpenseMaintenance,28868000.000,22734000.000,28395000.000,20728000.000,27711000.000,25015000.000,29092000.000,20547000.000,38259000.000,31973000.000,32778000.000,20995000.000,27502000.000,31282000.000,40755000.000,25973000.000,33564000.000,30521000.000,36480000.000,25918000.000,37466000.000,30027000.000
UtilitiesOperatingExpenseOther,51176000.000,53258000.000,53784000.000,55224000.000,54858000.000,54771000.000,58778000.000,58104000.000,63429000.000,62119000.000,55393000.000,51081000.000,50339000.000,54976000.000,54832000.000,58770000.000,55704000.000,57234000.000,62209000.000,59548000.000,66139000.000,64127000.000
UtilitiesOperatingExpensePurchasedPower,15296000.000,31241000.000,33278000.000,34561000.000,22158000.000,23211000.000,18073000.000,21344000.000,31637000.000,37748000.000,26384000.000,21665000.000,30851000.000,42576000.000,31409000.000,32606000.000,38473000.000,52448000.000,40421000.000,39464000.000,38133000.000,49021000.000
