,2011-09-30,2011-12-31,2012-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DueToRelatedPartiesCurrent,811669.000,433783.000,433789.000,431802.000,431889.000,2192052.000,1934045.000,1776851.000,2233189.000,1674078.000,1823709.000,1910546.000,1944066.000,1877467.000,2245078.000,2713406.000,2790852.000,3004109.000,3420506.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,293138.000,463168.000,912867.000,885781.000,1248634.000,1413400.000,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,,,,5627608.000,5474411.000,5953851.000,5801217.000,5452161.000,5359010.000,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,866726.000,873272.000,868182.000,5627608.000,5474411.000,5953851.000,5801217.000,5452161.000,5359010.000,5173951.000,5053860.000,5012297.000,4743348.000,4538610.000,4439638.000,4191059.000,4065541.000,3788757.000,3704617.000
InterestReceivableCurrent,,,,0.000,,,,,,,,,,,,,224938.000,432090.000,653766.000
InventoryFinishedGoods,,,,41209.000,30567.000,295548.000,335457.000,254704.000,223896.000,,,,,,,,,,
InventoryNet,907750.000,957958.000,715793.000,161636.000,135762.000,951534.000,1129339.000,1037939.000,1009468.000,908152.000,838156.000,841239.000,861689.000,697440.000,621536.000,419987.000,452029.000,490870.000,463700.000
InventoryRawMaterials,,,,,,,,524446.000,,,,,,,,,,,
InventoryRawMaterialsAndSupplies,,,,59960.000,54036.000,452658.000,553677.000,,541210.000,,,,,,,,,,
InventoryValuationReserves,,,,0.000,,,,,,,,,,,,,,,
InventoryWorkInProcess,,,,43050.000,33262.000,203328.000,240205.000,248304.000,231959.000,,,,,,,,,,
Liabilities,,,,,,4989351.000,4906745.000,4818547.000,5369768.000,5166361.000,5084674.000,5160773.000,5134952.000,5164479.000,5421734.000,6029114.000,5980840.000,6099052.000,6550797.000
LiabilitiesAndStockholdersEquity,50688640.000,55996483.000,54238081.000,54438375.000,53888359.000,41596289.000,40678371.000,40870060.000,42035469.000,41539688.000,41312332.000,41505429.000,40549794.000,39903893.000,40336029.000,40278797.000,40136835.000,39939165.000,40642661.000
LiabilitiesCurrent,7800834.000,7291613.000,1901254.000,992469.000,945485.000,4989351.000,4906745.000,4818547.000,5369768.000,5166361.000,5084674.000,5160773.000,5134952.000,5164479.000,5421734.000,6029114.000,5980840.000,6099052.000,6550797.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,480384.000,0.000,0.000
MinorityInterest,,,,,,250.000,244.000,253.000,256.000,254.000,235.000,202.000,195.000,189.000,188.000,174.000,173.000,0.000,0.000
NotesAndLoansReceivableNetCurrent,3211838.000,3217862.000,3192555.000,,,12086.000,15864.000,28095.000,21049.000,0.000,0.000,1509.000,906.000,15437.000,0.000,0.000,,,
OtherAccountsPayableAndAccruedLiabilities,1466093.000,2256807.000,17284.000,123484.000,91351.000,616102.000,721909.000,,639298.000,626790.000,534257.000,523946.000,571870.000,518895.000,502308.000,487730.000,465996.000,442041.000,440873.000
OtherInventorySupplies,,,,,,,,10485.000,12403.000,,,,,,,,,,
OtherLiabilities,,,,,,,,,22136.000,60729.000,62298.000,29684.000,28831.000,21927.000,27417.000,37052.000,32563.000,51921.000,54023.000
OtherReceivablesGrossCurrent,,,,12653.000,,,,,,,,,,,,,,,
OtherReceivablesNetCurrent,,,,16318531.000,25284.000,68066.000,84242.000,83570.000,88083.000,46112.000,48561.000,39852.000,39724.000,39882.000,39537.000,35484.000,35472.000,44908.000,33780.000
PrepaidExpenseCurrent,896208.000,782376.000,677859.000,221876.000,65311.000,,5791.000,101965.000,100448.000,0.000,0.000,0.000,,,,,,,125030.000
PrepaidExpenseCurrentAndNoncurrent,,,,,,,5791.000,,100448.000,,,,,,,,,,
PrepaidExpenseNoncurrent,,,,,,,,,,,,,,,,,,,53270.000
PrepaidTaxes,,,,,,,,48878.000,,,,,,,,,,,
PropertyPlantAndEquipmentNet,,,,1108027.000,3228981.000,4740747.000,4525568.000,4661072.000,4621938.000,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,38829411.000,44007942.000,47639366.000,47436996.000,46781438.000,32388615.000,32524063.000,32736081.000,32959525.000,33066336.000,32885554.000,32738642.000,32708308.000,32596301.000,32481478.000,32898244.000,32922267.000,34191976.000,34137011.000
RetainedEarningsAppropriated,,,,38679.000,,,,,,,,,,,,,,,
SalesAndExciseTaxPayableCurrent,,,,213317.000,,,,,,,,,,,,,,,
ShortTermBorrowings,,,,,,1651882.000,1608648.000,1611967.000,1629195.000,1611707.000,1613163.000,1612903.000,1573416.000,1543734.000,1550868.000,1504687.000,1499588.000,1440300.000,1452813.000
ShortTermInvestments,,,,,,,,,,,,8064516.000,7867078.000,7718670.000,7754342.000,0.000,8997526.000,8641797.000,8716876.000
StockholdersEquity,42887806.000,48704870.000,52336827.000,53445906.000,52942874.000,36606688.000,35771382.000,36051260.000,36665445.000,36373073.000,36227423.000,36344454.000,35414647.000,34739225.000,34914107.000,34249509.000,34155822.000,33840113.000,34091864.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,36606938.000,35771626.000,36051513.000,36665701.000,36373327.000,36227658.000,36344656.000,35414842.000,34739414.000,34914295.000,34249683.000,34155995.000,33840113.000,34091864.000
Supplies,,,,65126.000,,,,,,,,,,,,,,,
TaxesPayableCurrent,4286906.000,3417251.000,921541.000,245481.000,238744.000,305368.000,370944.000,403970.000,480560.000,284186.000,155206.000,178625.000,207608.000,290384.000,258088.000,467613.000,322904.000,749400.000,823985.000
