,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,20830000.000,22177000.000,30897000.000,21642000.000,21481000.000,24258000.000,30723000.000,23109000.000,26838000.000,29096000.000,52086000.000,51671000.000,34353000.000,49481000.000,61530000.000,33602000.000,32597000.000,32777000.000,34317000.000,25218000.000,31801000.000,38153000.000,41068000.000,31886000.000,48670000.000
AccountsReceivableGrossCurrent,,,,,49827000.000,53444000.000,55039000.000,65605000.000,53700000.000,52596000.000,64180000.000,78073000.000,56469000.000,56852000.000,66217000.000,71265000.000,57894000.000,55204000.000,61506000.000,64138000.000,56005000.000,52270000.000,58896000.000,69975000.000,58587000.000
AccountsReceivableNetCurrent,47638000.000,49717000.000,51838000.000,46488000.000,45884000.000,49454000.000,50706000.000,61160000.000,49584000.000,48119000.000,59269000.000,72991000.000,51684000.000,51508000.000,60396000.000,65892000.000,53289000.000,50370000.000,56378000.000,59175000.000,51779000.000,47811000.000,54031000.000,64898000.000,54340000.000
AccruedEnvironmentalLossContingenciesCurrent,,,30699000.000,31003000.000,31674000.000,31650000.000,23427000.000,23200000.000,17561000.000,23817000.000,28785000.000,34679000.000,34380000.000,25893000.000,29116000.000,26125000.000,23429000.000,16689000.000,17155000.000,17453000.000,18956000.000,16366000.000,41438000.000,40413000.000,29752000.000
AccruedEnvironmentalLossContingenciesNoncurrent,98486000.000,97462000.000,79399000.000,79446000.000,78809000.000,78800000.000,84655000.000,85774000.000,87170000.000,81862000.000,79703000.000,82060000.000,80109000.000,81439000.000,78620000.000,86435000.000,85281000.000,79153000.000,77441000.000,77026000.000,76330000.000,68419000.000,23003000.000,21827000.000,17146000.000
AccumulatedDeferredInvestmentTaxCredit,8803000.000,8650000.000,8499000.000,8642000.000,8786000.000,8930000.000,8911000.000,9103000.000,9294000.000,9576000.000,9698000.000,9529000.000,9361000.000,9112000.000,9089000.000,8956000.000,8824000.000,8692000.000,8560000.000,8428000.000,8296000.000,8164000.000,8037000.000,7906000.000,7775000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,872049000.000,885016000.000,895576000.000,908604000.000,921567000.000,936644000.000,947462000.000,958568000.000,971382000.000,985564000.000,1000204000.000,1014007000.000,1029656000.000,1043903000.000,1056943000.000,1073779000.000,1089991000.000,1108084000.000,1121888000.000,1140094000.000,1157072000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,-456000.000,-437000.000,-418000.000,-400000.000,-380000.000,-361000.000,,,,-285000.000,,,,-209000.000,,,,-133000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-552000.000,-533000.000,-514000.000,-495000.000,-476000.000,-456000.000,-437000.000,-418000.000,-400000.000,-380000.000,-361000.000,-343000.000,-324000.000,-304000.000,-285000.000,-266000.000,-247000.000,-228000.000,-209000.000,-190000.000,-171000.000,-152000.000,-133000.000,-114000.000,-95000.000
AdditionalPaidInCapitalCommonStock,187071000.000,187071000.000,187071000.000,187071000.000,189233000.000,189233000.000,189867000.000,209867000.000,234961000.000,232349000.000,248844000.000,248844000.000,269322000.000,316855000.000,322276000.000,347486000.000,351914000.000,351097000.000,394553000.000,394553000.000,397205000.000,398033000.000,395315000.000,410315000.000,410329000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,3943000.000,3990000.000,4333000.000,4445000.000,4116000.000,4477000.000,4911000.000,5082000.000,4785000.000,5344000.000,5821000.000,5373000.000,4605000.000,4834000.000,5128000.000,4963000.000,4226000.000,4459000.000,4865000.000,5077000.000,4247000.000
AssetRetirementObligation,,,,,,,3036000.000,,,,2853000.000,,,,9090000.000,,,,9687000.000,,,,11392000.000,,
Assets,1512621000.000,1533638000.000,1611471000.000,1596529000.000,1625800000.000,1648621000.000,1711085000.000,1721264000.000,1737239000.000,1780281000.000,1879393000.000,1919282000.000,1964054000.000,2025663000.000,2167120000.000,2188159000.000,2222976000.000,2242772000.000,2300889000.000,2301930000.000,2328531000.000,2348911000.000,2412840000.000,2424891000.000,2440228000.000
AssetsCurrent,141267000.000,145885000.000,166745000.000,136162000.000,148066000.000,150187000.000,165118000.000,157949000.000,150318000.000,157135000.000,196120000.000,190898000.000,182249000.000,173578000.000,203716000.000,178307000.000,184449000.000,167563000.000,174361000.000,160254000.000,160969000.000,150516000.000,175386000.000,164092000.000,161755000.000
CashAndCashEquivalentsAtCarryingValue,1419000.000,1480000.000,1571000.000,1443000.000,1792000.000,1495000.000,4459000.000,4170000.000,1368000.000,1526000.000,1349000.000,2347000.000,664000.000,1741000.000,1285000.000,990000.000,18031000.000,10802000.000,1079000.000,1129000.000,1592000.000,1021000.000,1546000.000,1668000.000,1144000.000
