,2011-06-25,2011-09-24,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-03-26,2016-06-25,2016-09-24,2016-12-31,2017-04-01,2017-07-01
AccountsPayableCurrent,2039300.000,1689200.000,1460300.000,1269800.000,1252300.000,1511300.000,2203700.000,1828500.000,1258600.000,1724300.000,2441400.000,1616700.000,1423500.000,3109400.000,1955500.000,2462800.000,1555500.000,1208400.000,1643300.000,2070000.000,990100.000,1118900.000,1692000.000,1249800.000,1409500.000
AccountsReceivableNetCurrent,1643700.000,1330300.000,1316200.000,1282400.000,1041900.000,1164500.000,20800.000,,,,17700.000,,,,18000.000,,,,7600.000,,,,12200.000,,
AccruedIncomeTaxesCurrent,1449500.000,2263300.000,,58200.000,,,,759400.000,,,,1829200.000,,26900.000,,1500000.000,,,,1610200.000,,,,1407600.000,
AccruedLiabilitiesCurrent,2276700.000,1992400.000,1346000.000,1709900.000,2187500.000,2443900.000,1286300.000,1632700.000,1983800.000,2359100.000,1233100.000,2126400.000,2571300.000,2874000.000,1759200.000,1789100.000,2459800.000,3139800.000,1875700.000,2258900.000,2385000.000,2644500.000,1811100.000,1797100.000,2595700.000
AccruedVacationCurrent,,,,,,,211200.000,,,,219200.000,,,,208800.000,,,,221000.000,,,,186900.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,2260500.000,,,,2450900.000,,,,2769800.000,,,,3118100.000,,,,3488800.000,,,,3544200.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-600.000,-72600.000,17000.000,,2200.000,-1200.000,-4000.000,-1900.000,-4900.000,-9900.000,-4100.000,-13900.000,-3200.000,-41300.000,-37100.000,-8300.000,-14600.000,-33700.000,-32900.000,-23200.000,-11500.000,-7300.000,-9900.000,-5100.000,400.000
AllowanceForDoubtfulAccountsReceivableCurrent,18600.000,17200.000,15100.000,16700.000,16000.000,18100.000,17300.000,17200.000,15200.000,5000.000,4300.000,4500.000,4000.000,2500.000,1600.000,2600.000,1800.000,600.000,200.000,2200.000,1900.000,2300.000,2100.000,1300.000,100.000
AllowanceForNotesAndLoansReceivableNoncurrent,,,,,883100.000,1543800.000,2207500.000,,,,,,,,,,,,,,,,,,
AllowanceForNotesReceivable,252900.000,546100.000,883100.000,883100.000,,,,,,,,,,,,,,,,,,,,,
Assets,39838700.000,42779400.000,47745700.000,39285800.000,42465300.000,43142000.000,43538800.000,41676600.000,43715700.000,49245200.000,53036100.000,47028900.000,50715400.000,49941300.000,54727800.000,49073800.000,45289800.000,46774600.000,47406300.000,43755500.000,42817800.000,43495700.000,48581600.000,47396000.000,47038400.000
AssetsCurrent,15288200.000,19145000.000,23674000.000,15347600.000,16307000.000,15355300.000,18934700.000,18585800.000,20828300.000,27219300.000,30675000.000,22104300.000,26316600.000,24624200.000,28441100.000,23403200.000,23335100.000,22534200.000,24431300.000,21942900.000,20796900.000,20970200.000,22793800.000,20801800.000,21281800.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,113000.000,92400.000,92400.000,92400.000,92400.000,417000.000,743100.000,814000.000,845200.000,782400.000,526600.000,238600.000,238600.000,280600.000,280600.000,257300.000,215800.000,215800.000,215800.000,215800.000,215800.000
