,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AssetManagementCosts,8794587.000,8841170.000,5580075.000,5742352.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-21491990.000,-10008684.000,-53472637.000,6007585.000,33835218.000,
CashPeriodIncreaseDecrease,,,,,,-51943740.000
DepreciationAmortizationAndAccretionNet,617446.000,-747694.000,-333405.000,-272157.000,-336658.000,-2271490.000
DistributedEarnings,,,0.000,0.000,0.000,0.000
DividendIncomeOperating,,,,,,50015.000
EarningsPerShareBasic,-0.330,-0.630,-0.290,2.460,1.670,0.780
FloorBrokerageExchangeAndClearanceFees,672247.000,811511.000,530505.000,498823.000,367529.000,209040.000
GainLossOnInvestments,221818.000,-33392417.000,-15763634.000,99306513.000,69094297.000,31827335.000
GainLossOnSaleOfDebtInvestments,29814.000,3063.000,,,,
GainLossOnSaleOfDerivatives,-2285446.000,-43696717.000,-16120106.000,79130173.000,,
GainLossOnSaleOfInvestments,,,,,79589339.000,38971461.000
GainLossOnSaleOfSecuritiesNet,29814.000,3063.000,16813.000,7437.000,,
IncreaseDecreaseInAccountsPayable,381674.000,-604335.000,-32413.000,200026.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,82812.000,-195719.000
IncreaseDecreaseInAccruedLiabilities,-5295.000,-1530.000,530.000,,,
IncreaseDecreaseInBrokerageReceivables,,,,,4489462.000,
IncreaseDecreaseInCashCollateralForBorrowedSecurities,,,579635.000,,,
IncreaseDecreaseInDividendsReceivable,,,,,,16819.000
IncreaseDecreaseInPayablesToBrokerDealers,,,,3604.000,-1246.000,382.000
InterestAndDividendIncomeOperating,,,,,,2321505.000
InterestExpense,,,,,25211.000,14496.000
InterestIncomeOperating,617446.000,746959.000,320338.000,272069.000,336658.000,2271490.000
InterestPaid,,,,,25211.000,14496.000
InvestmentAdvisoryFees,,,,,,0.000
InvestmentIncomeNet,-8849388.000,-8905722.000,-5790242.000,-5969106.000,,
MarketableSecuritiesRealizedGainLoss,,,,,2884.000,3553.000
MarketableSecuritiesUnrealizedGainLoss,,,,,-4287.000,-59876.000
NetCashProvidedByUsedInFinancingActivities,900391610.000,-1157849159.000,-578061.000,246680328.000,66467750.000,-315305377.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,900391610.000,-1157849159.000,-578061.000,246680328.000,66467750.000,-315305377.000
NetCashProvidedByUsedInOperatingActivities,-921883600.000,1147840475.000,-52894576.000,-240672743.000,-32632532.000,263361637.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-921883600.000,1147840475.000,-52894576.000,-240672743.000,-32632532.000,263361637.000
NetIncomeLoss,-8627570.000,-42298139.000,,93337407.000,60141212.000,27600800.000
OperatingExpenses,9466834.000,9652681.000,6110580.000,6241175.000,9289743.000,6573244.000
OperatingIncomeLoss,,,,,-8953085.000,-4226535.000
PaymentsForProceedsFromInvestments,,,,,,3786312.000
PaymentsForPurchaseOfSecuritiesOperatingActivities,,,,,4621990413.000,3297920688.000
PaymentsForRepurchaseOfCommonStock,1193014021.000,1883428433.000,817273655.000,421010213.000,1858289353.000,944874133.000
PaymentsToAcquireMarketableSecurities,5313492172.000,4321136661.000,3221585886.000,3152761429.000,,
ProceedsFromIssuanceOfCommonStock,2093405631.000,725579274.000,816695594.000,667690541.000,1924757103.000,629567756.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,4402984473.000,5522933134.000,3190966946.000,2838996146.000,,
ProceedsFromSaleOfSecuritiesOperatingActivities,,,,,4514389568.000,3531890948.000
ProfessionalFees,,,,,8897003.000,6349708.000
ProfitLoss,-8627570.000,-42298139.000,-21553876.000,,,
RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,,,,,79592223.000,38975014.000
RealizedInvestmentGainsLosses,-2255632.000,-43693654.000,-16103293.000,79137610.000,,
StockIssuedDuringPeriodSharesNewIssues,95600000.000,32400000.000,,,,
StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,40400000.000,52600000.000,,,,
StockIssuedDuringPeriodValueNewIssues,2093405631.000,725579274.000,816695594.000,667690541.000,1924757103.000,629567756.000
StockIssuedDuringPeriodValueOther,,,-578061.000,,,
StockIssuedDuringPeriodValuePurchaseOfAssets,,,-22131937.000,,,
StockRedeemedOrCalledDuringPeriodShares,-55200000.000,85000000.000,200000.000,,,
StockRedeemedOrCalledDuringPeriodValue,1193014021.000,1883428433.000,817273655.000,421010213.000,1858289353.000,944874133.000
StockholdersEquityPeriodIncreaseDecrease,900391610.000,-1157849159.000,,340017735.000,126608962.000,-287705577.000
UnrealizedGainLossOnDerivatives,2548721.000,10251250.000,351919.000,20149887.000,,
UnrealizedGainLossOnInvestments,2477450.000,10301237.000,339659.000,20168903.000,-10493639.000,-7087803.000
UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,,,,,-10497926.000,-7147679.000
UnrealizedGainLossOnSecurities,-71271.000,49987.000,-12260.000,19016.000,,
UnrealizedGainOnSecurities,,118756.000,,,,
UnrealizedLossOnSecurities,11182804.000,1050310.000,,,,
