,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
BrokerageCommissionsRevenue,-13137050.000,-11085086.000,-8356961.000,,,
DividendIncomeOperating,72393.000,,,,,
FloorBrokerageExchangeAndClearanceFees,,,,5329151.000,,
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,,22266105.000,18480883.000,45998732.000,-13052471.000,13597021.000
IncomeTaxExpenseBenefit,,,0.000,0.000,0.000,0.000
InterestAndDividendIncomeOperating,3139171.000,1831201.000,1325299.000,,,
InvestmentIncomeInterest,3066778.000,1831201.000,1325299.000,1103332.000,1280436.000,1316496.000
InvestmentIncomeNet,-60081411.000,-53123222.000,-34486751.000,-27215731.000,-16306877.000,-10026318.000
NetIncomeLoss,-125497544.000,-41942203.000,-24362829.000,13453850.000,-33343130.000,663638.000
NetRealizedOrUnrealizedGainLossOnTradingSecurities,-65755987.000,,,,,
OperatingExpenses,63220582.000,54954423.000,35812050.000,28319063.000,17587313.000,11342814.000
OtherExpenses,2237117.000,1847514.000,1392827.000,888192.000,666353.000,493715.000
PartnersCapitalAccountContributions,170487033.000,45591226.000,28057907.000,7442700.000,19751210.000,26168269.000
PartnersCapitalAccountRedemptions,138060068.000,165751164.000,193063119.000,169739371.000,71202429.000,75201808.000
TradingGainsLosses,-65416133.000,11181019.000,10123922.000,,,
TradingSecuritiesRealizedGainLoss,-24697561.000,26546796.000,-3286886.000,60061238.000,,
TradingSecuritiesUnrealizedHoldingGainLoss,-27921376.000,-4280691.000,21767769.000,-14062506.000,,
