,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,1181000000.000,1236000000.000,1150000000.000,1244000000.000,1187000000.000,1226000000.000,1181000000.000,1290000000.000,1237000000.000,1279000000.000,1234000000.000,1343000000.000,1264000000.000,1251000000.000,1215000000.000,1231000000.000,1167000000.000,1169000000.000,1109000000.000,1110000000.000,1108000000.000,1082000000.000,1076000000.000,1124000000.000,1116000000.000,1131000000.000
AccountsReceivableNetCurrent,1787000000.000,1819000000.000,1677000000.000,1675000000.000,1827000000.000,1785000000.000,1857000000.000,1668000000.000,1808000000.000,1778000000.000,1737000000.000,1636000000.000,1670000000.000,1803000000.000,1747000000.000,1552000000.000,1611000000.000,1691000000.000,1561000000.000,1427000000.000,1546000000.000,1575000000.000,1560000000.000,1411000000.000,1496000000.000,1526000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,,,122000000.000,,,,121000000.000,,,,112000000.000,,
AccruedIncomeTaxesCurrent,402000000.000,373000000.000,379000000.000,392000000.000,436000000.000,288000000.000,288000000.000,254000000.000,324000000.000,278000000.000,283000000.000,239000000.000,253000000.000,244000000.000,294000000.000,294000000.000,417000000.000,297000000.000,340000000.000,277000000.000,370000000.000,364000000.000,350000000.000,441000000.000,579000000.000,404000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3619000000.000,3744000000.000,3614000000.000,3656000000.000,3807000000.000,3802000000.000,3902000000.000,3979000000.000,4057000000.000,4084000000.000,4193000000.000,4247000000.000,4326000000.000,4399000000.000,4375000000.000,4305000000.000,4244000000.000,4379000000.000,4353000000.000,4263000000.000,4402000000.000,4422000000.000,4472000000.000,4102000000.000,4263000000.000,4331000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,908000000.000,,,,1053000000.000,0.000,1015000000.000,997000000.000,735000000.000,722000000.000,714000000.000,731000000.000,1064000000.000,1051000000.000,1037000000.000,1012000000.000,868000000.000,857000000.000,845000000.000,829000000.000,977000000.000,964000000.000,952000000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-1589000000.000,,,,-1609000000.000,0.000,1860000000.000,1767000000.000,-1772000000.000,1815000000.000,1790000000.000,2155000000.000,-2453000000.000,-2805000000.000,-2738000000.000,-3079000000.000,-3087000000.000,-2962000000.000,-2999000000.000,-3001000000.000,-3212000000.000,-3087000000.000,-2991000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1941000000.000,-1748000000.000,-2199000000.000,-2475000000.000,-2269000000.000,-2554000000.000,-2455000000.000,-2621000000.000,-2658000000.000,-2825000000.000,-2716000000.000,-2451000000.000,-2537000000.000,-2504000000.000,-2887000000.000,-3507000000.000,-3847000000.000,-3776000000.000,-4085000000.000,-3950000000.000,-3825000000.000,-3843000000.000,-3829000000.000,-4180000000.000,-4052000000.000,-3947000000.000
AdditionalPaidInCapital,1156000000.000,1218000000.000,1268000000.000,1336000000.000,1346000000.000,1387000000.000,1444000000.000,1551000000.000,1563000000.000,864000000.000,912000000.000,1004000000.000,1010000000.000,1056000000.000,1126000000.000,1236000000.000,1272000000.000,1310000000.000,1351000000.000,1438000000.000,1495000000.000,1542000000.000,1654000000.000,1691000000.000,1787000000.000,1854000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,53000000.000,55000000.000,52000000.000,49000000.000,56000000.000,54000000.000,56000000.000,61000000.000,69000000.000,63000000.000,65000000.000,67000000.000,64000000.000,59000000.000,58000000.000,54000000.000,58000000.000,61000000.000,58000000.000,59000000.000,59000000.000,65000000.000,66000000.000,73000000.000,76000000.000,75000000.000
