,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2227000000.000,2600000000.000,2844000000.000,3311000000.000,2854000000.000,2552000000.000,2357000000.000,1710000000.000,1909000000.000,1787000000.000,1730000000.000,1596000000.000,1786000000.000,1930000000.000,2258000000.000,2049000000.000,1630000000.000,1284000000.000,1070000000.000,944000000.000,723000000.000,702000000.000,660000000.000,672000000.000,678000000.000
AccountsReceivableNet,,,,2505000000.000,,,,2245000000.000,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,2317000000.000,2708000000.000,2737000000.000,2505000000.000,2596000000.000,2123000000.000,2291000000.000,2245000000.000,2382000000.000,2417000000.000,2440000000.000,2222000000.000,2593000000.000,2310000000.000,2447000000.000,2236000000.000,1643000000.000,1501000000.000,1275000000.000,1129000000.000,937000000.000,952000000.000,893000000.000,1057000000.000,943000000.000
AccountsReceivableRelatedParties,,,,45000000.000,,,,23000000.000,,,,62000000.000,,,,0.000,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,47000000.000,,,,0.000,,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,178000000.000,161000000.000,113000000.000,104000000.000,115000000.000,55000000.000,66000000.000,130000000.000,105000000.000,21000000.000,57000000.000,68000000.000,55000000.000,32000000.000,37000000.000
AccruedInvestmentIncomeReceivable,,,,-99000000.000,,,,,,,,,,,,,,,,,,,,,
AccruedMarketingCostsCurrent,,,,,,,,,,,,,,,,,,,,201000000.000,4000000.000,0.000,0.000,0.000,
AccruedPayrollTaxesCurrent,,,,199000000.000,,,,,,,,,,,,,,,,,,,,,
AccruedRoyaltiesCurrent,,,,1090000000.000,,,,1337000000.000,1275000000.000,1408000000.000,1621000000.000,1409000000.000,1499000000.000,1426000000.000,1401000000.000,1176000000.000,833000000.000,757000000.000,627000000.000,500000000.000,378000000.000,430000000.000,499000000.000,543000000.000,526000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,28290000000.000,28888000000.000,29431000000.000,33573000000.000,34302000000.000,35043000000.000,35769000000.000,36472000000.000,37161000000.000,37844000000.000,37689000000.000,38349000000.000,39043000000.000,44700000000.000,50302000000.000,56196000000.000,59365000000.000,60506000000.000,61757000000.000,62296000000.000,62726000000.000,62934000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-212000000.000,-99000000.000,-106000000.000,-166000000.000,-159000000.000,-181000000.000,-188000000.000,-182000000.000,-170000000.000,-170000000.000,-169000000.000,-162000000.000,-153000000.000,-154000000.000,-151000000.000,-143000000.000,-134000000.000,-131000000.000,-119000000.000,-99000000.000,-99000000.000,-104000000.000,-101000000.000,-96000000.000,-82000000.000
AcquisitionCostsCumulative,,,,13261000000.000,,,,11402000000.000,,,,9056000000.000,,,,7387000000.000,,,,5276000000.000,,,,3671000000.000,
AdditionalPaidInCapital,12161000000.000,12125000000.000,12128000000.000,12146000000.000,12176000000.000,12226000000.000,12246000000.000,12293000000.000,12355000000.000,12383000000.000,12443000000.000,12446000000.000,12459000000.000,12495000000.000,12495000000.000,12531000000.000,12436000000.000,12420000000.000,12385000000.000,12403000000.000,12521000000.000,12930000000.000,12923000000.000,14486000000.000,14439000000.000
AllowanceForDoubtfulAccountsReceivable,,,,19000000.000,,,,19000000.000,,,,18000000.000,,,,21000000.000,,,,23000000.000,,,,32000000.000,
AssetRetirementObligation,,,,323000000.000,,,,375000000.000,,,,405000000.000,,,,465000000.000,,,,473000000.000,,,,261000000.000,
AssetRetirementObligationCurrent,,,,,,,,,,,,,,,,18000000.000,,,,21000000.000,,,,14000000.000,
AssetRetirementObligationsNoncurrent,302000000.000,305000000.000,313000000.000,323000000.000,335000000.000,341000000.000,353000000.000,375000000.000,387000000.000,389000000.000,404000000.000,405000000.000,443000000.000,431000000.000,427000000.000,447000000.000,452000000.000,460000000.000,442000000.000,452000000.000,453000000.000,400000000.000,403000000.000,247000000.000,236000000.000
Assets,34800000000.000,36656000000.000,40122000000.000,41835000000.000,45589000000.000,47526000000.000,45671000000.000,41611000000.000,42481000000.000,42145000000.000,42288000000.000,41782000000.000,42605000000.000,41127000000.000,40518000000.000,40751000000.000,34373000000.000,28598000000.000,21286000000.000,17357000000.000,15357000000.000,13487000000.000,12523000000.000,13028000000.000,11699000000.000
AssetsCurrent,3544000000.000,3126000000.000,3470000000.000,3177000000.000,3924000000.000,4516000000.000,3611000000.000,2948000000.000,2884000000.000,3592000000.000,3994000000.000,3656000000.000,4275000000.000,4370000000.000,3129000000.000,7468000000.000,5398000000.000,4231000000.000,3579000000.000,2480000000.000,1492000000.000,1204000000.000,1067000000.000,2142000000.000,1360000000.000
AssetsHeldForSaleCurrent,,,,,,99000000.000,111000000.000,4000000.000,11000000.000,2000000.000,0.000,0.000,,,,,,,,,,,,,
AssetsHeldForSaleLongLived,,,,,,73000000.000,123000000.000,0.000,,,,,,,,,,,,,,,,,
AssetsHeldForSaleOtherNoncurrent,,,,,,73000000.000,123000000.000,,,,,,,,,,,,,,,,,,
AssetsHeldForSalePropertyPlantAndEquipment,,,,,,2207000000.000,2307000000.000,634000000.000,588000000.000,511000000.000,597000000.000,730000000.000,627000000.000,247000000.000,,,,,,,,,,,
BankOverdrafts,,,,,,,,432000000.000,,,,397000000.000,,,,333000000.000,,,,60000000.000,,,,77000000.000,
BuildingsAndImprovementsGross,,,,,,,,1580000000.000,,,,,,,,,,,,,,,,1119000000.000,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,315000000.000,339000000.000,,,,,,,,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,,,,,,,,,,,,337000000.000,
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,27208000000.000,,,,-33009000000.000,,,,,,,,,,,,,,,,,
CapitalizedCostsAssetRetirementCosts,,,,3000000.000,,,,32000000.000,,,,,,,,,,,,,,,,,
CapitalizedCostsMineralInterestsInProvedProperties,,,,41723000000.000,,,,50172000000.000,,,,,,,,,,,,,,,,,
CapitalizedCostsMineralInterestsInUnprovedProperties,,,,16685000000.000,,,,14755000000.000,,,,,,,,,,,,,,,,,
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortizationCumulative,,,,16685000000.000,17644000000.000,17063000000.000,15254000000.000,14755000000.000,14626000000.000,13166000000.000,12282000000.000,12013000000.000,11672000000.000,11389000000.000,11513000000.000,9788000000.000,9129000000.000,8625000000.000,7185000000.000,6798000000.000,6612000000.000,6172000000.000,5198000000.000,4802000000.000,4110000000.000
