,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,1555439.000,,,,
AccountsReceivableNetNoncurrent,,,,,,,,14069403.000,14069403.000,14069403.000,14069403.000,14069403.000,14069403.000,14069403.000,14069403.000,,,,14069403.000,,,,,
AccruedProfessionalFeesCurrent,,,,,,,100690.000,,,,61306.000,,,,114624.000,,,,,,,,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,116404.000,,,,,,,,,,,,,,,,349705.000,433905.000,350571.000,440173.000,564651.000,645511.000
Assets,1285016886.000,1326410951.000,1382760594.000,1431982024.000,1415244738.000,1445655120.000,1392389048.000,1371267583.000,1308445300.000,1207767599.000,1182185867.000,1079696892.000,1063442473.000,1049991607.000,1154055168.000,1204346576.000,1071987895.000,1140859928.000,1108286781.000,1144116575.000,1099337178.000,1046751556.000,1021476101.000,968509263.000
AssetsFairValueDisclosure,,,,,,,,,,,,1079229427.000,1063096065.000,1049643989.000,1153708886.000,,,,96708268.000,172946992.000,170224949.000,152870187.000,126088998.000,18925478.000
AssetsNet,,,,,,2245706975.000,2113028895.000,2022404619.000,1913242252.000,1745309429.000,1671951445.000,,,,,,,,,,,,,
BankOverdrafts,,,,,,,,,,,,,,,,,,,2799232.000,1021079.000,,,,
Cash,259941.000,271177.000,315998.000,383212.000,322903.000,250248.000,289987.000,346867.000,247581.000,368811.000,291074.000,467465.000,346408.000,347618.000,346282.000,346492.000,233313.000,261113.000,,802.000,607.000,412.000,217.000,1022.000
CashReserveDepositRequiredAndMade,,,,,,,,,,,,,,,,,,,,,8875489.000,451354.000,24728233.000,129817408.000
CommissionsPayableToBrokerDealersAndClearingOrganizations,3263442.000,2981689.000,3031730.000,4405682.000,4851402.000,5223043.000,5315493.000,4673449.000,3358117.000,3456746.000,2845117.000,,,,,,,,,,,,,
DerivativeAssetFairValueGrossLiability,,,,,,,,,,,,,,,,,,,4112102.000,8142781.000,11092119.000,12119962.000,12230775.000,15474352.000
DerivativeAssets,,,,,1415172586.000,1445016622.000,1392143710.000,1357361210.000,1309242400.000,1208210175.000,,,,,,,,,,,,,,3451126.000
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,1413282636.000,1443765660.000,1391089891.000,1355842172.000,1307188606.000,1206389681.000,1181894789.000,,,,,,,,,,,,,
DerivativeCollateralObligationToReturnCash,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
DerivativeCollateralObligationToReturnSecurities,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
DerivativeCollateralRightToReclaimCash,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
DerivativeCollateralRightToReclaimSecurities,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
DerivativeFairValueOfDerivativeAsset,,,,,,,,,,,0.000,,,,,,,,4718029.000,11467822.000,17266402.000,12909416.000,15130485.000,18925478.000
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,,,,,,,,,,,,,,,,605927.000,3325041.000,6174283.000,789454.000,2899710.000,
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,,,,,,,,,,,,,,,,,,,605927.000,3325041.000,6174283.000,789454.000,2899710.000,3451126.000
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,,,,,,,,,,4112102.000,8142781.000,11092119.000,12119962.000,12230775.000,17557215.000
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,
DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,2082863.000
DerivativeFairValueOfDerivativeNet,,,,,,,,,,,,,,,,,,,605927.000,3325041.000,6174283.000,789454.000,2899710.000,1368263.000
DerivativeLiabilities,,,,,1889950.000,1250962.000,1053819.000,1519038.000,2053794.000,1820494.000,,,,,,,,,,,,,,2082863.000
