,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,129648.000,,,,131081.000,,,,3921532.000,,,,68906.000,,,,-47621.000,,,,-81925.000
CostOfRealEstateSales,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
CostOfServicesMaintenanceCosts,39869.000,27363.000,13836.000,1235931.000,13687.000,116650.000,21371.000,14158.000,20900.000,-14693.000,7866.000,14865.000,8907.000,10505.000,11216.000,7513.000,14221.000,7240.000,9878.000,36692.000,8332.000,3078.000,3595.000
CostsAndExpenses,,,,,,,,,,,,,,,,,,,,82028.000,312308.000,,102706.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,-166807.000,51.000,-147657.000,0.000,0.000,-136441.000,357860.000,84216.000,1811934.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,,,,,,,,,-605.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,,,170666.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
GainLossOnDispositionOfRealEstateDiscontinuedOperations,,,,,,,,-95755.000,358117.000,,1812539.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
GainsLossesOnSalesOfInvestmentRealEstate,,,,,-147657.000,,,,,,,,,,,,,,,,,,
ImpairmentOfRealEstate,,650500.000,,,0.000,,0.000,,,,0.000,,,,0.000,,,,2680000.000,0.000,0.000,0.000,0.000
IncomeLossAttributableToParent,,,,-1223262.000,-172506.000,,-39480.000,-125736.000,337839.000,113326.000,1775929.000,-13031.000,-16533.000,-3016.000,-73201.000,33415.000,-4428.000,-26146.000,-3100830.000,-52313.000,-280624.000,6544.000,-99697.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,-38316.000,-1223313.000,-24849.000,-108954.000,-39480.000,10705.000,-20021.000,29110.000,-36005.000,-13031.000,-16533.000,-3016.000,-73201.000,33415.000,-4428.000,-26146.000,,,,,
IncomeLossFromContinuingOperationsPerOutstandingGeneralPartnershipUnitNetOfTax,,,,,,,,,,,,,,,,,,,,-523.000,-156.000,,-997.000
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnit,,,-0.760,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,0.210,-0.390,,-0.710,-0.250,-0.330,-0.060,-1.450,0.660,-0.090,-0.510,,-1.030,-5.600,,-1.970
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnit,,,-3.330,,,,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitBasic,,,,,,,,-2.720,1.150,,36.190,-2.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,,,-205123.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,-3750.000,,,,-5633.000,,,,9905.000,,,,17157.000,,,,33210.000,,,,19400.000
IncreaseDecreaseInAccountsReceivable,,,-7682.000,,,,0.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInDueToAffiliates,,,7599.000,,,,3710.000,,,,-18084.000,,,,3669.000,,,,10786.000,,,,-5223.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,,-1210.000,,,,-1195.000,,,,-970.000,,,,-632.000,,,,-77.000
IncreaseDecreaseInPropertyAndOtherTaxesPayable,,,3977.000,,,,8208.000,,,,1719.000,,,,10245.000,,,,1582.000,,,,3518.000
InterestIncomeExpenseNonoperatingNet,,,,,,,,,,,,,,,,,,,,1966.000,1113.000,,1609.000
InterestIncomeOther,,,,,,,,,,,1516.000,1474.000,1482.000,,,,,,1302.000,,,,
InvestmentIncomeInterest,5214.000,5549.000,2368.000,2949.000,2982.000,2891.000,1799.000,1708.000,1981.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,-7521.000,,,,-23485.000,,,,3848879.000,,,,-356.000,,,,-1289.000,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-7521.000,,,,-23485.000,,,,3848879.000,,,,-356.000,,,,-1289.000,,,,0.000
NetCashProvidedByUsedInOperatingActivities,,,137169.000,,,,154566.000,,,,72653.000,,,,69262.000,,,,-46332.000,,,,-81925.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,137169.000,,,,154566.000,,,,72653.000,,,,69262.000,,,,-46332.000,,,,-81925.000
NetIncomeLoss,22193.000,-674759.000,,,,,,,,,,,,,,,,,,,,,
NetIncomeLossAllocatedToGeneralPartners,221.000,-242.000,-345.000,-12232.000,-249.000,-1089.000,-395.000,-300.000,299797.000,-139.000,-366.000,99870.000,-166.000,-30.000,-732.000,334.000,-44.000,-262.000,-999.000,-523.000,-156.000,-159.000,-997.000
NetIncomeLossAllocatedToLimitedPartners,21972.000,-674517.000,-204778.000,-1211030.000,-172257.000,-107865.000,-39085.000,-125436.000,38042.000,113465.000,1776295.000,-112901.000,-16367.000,-2986.000,-72469.000,33081.000,-4384.000,-25884.000,-3099831.000,-51790.000,-280468.000,6703.000,-98700.000
NetIncomeLossPerOutstandingGeneralPartnershipUnit,221.000,-242.000,-345.000,,,,,,,,,,,,,,,,,,,,
NetIncomeLossPerOutstandingGeneralPartnershipUnitNetOfTax,,,,,,,,-300.000,299797.000,,-366.000,99870.000,,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnit,0.440,-13.470,-4.090,,,,,,,,,,,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,-2.510,0.760,,35.480,-2.250,-0.330,-0.060,-1.450,0.660,-0.090,-0.510,-61.910,,,,
OperatingExpenses,101638.000,725998.000,97148.000,1284308.000,83585.000,168253.000,104805.000,55041.000,86615.000,31683.000,77558.000,54191.000,57665.000,43586.000,111419.000,45567.000,49666.000,66036.000,3103032.000,,,,
OperatingIncomeLoss,15079.000,-683508.000,-46384.000,-1231212.000,-29931.000,-114845.000,-44129.000,6597.000,-24302.000,25446.000,-39521.000,-16155.000,-19210.000,-5549.000,-75281.000,-9027.000,-12725.000,-29095.000,-3103032.000,-55179.000,-283587.000,4973.000,-102706.000
OperatingLeasesIncomeStatementLeaseRevenue,42027.000,42490.000,50764.000,53096.000,53654.000,53408.000,60676.000,61638.000,62313.000,57129.000,38037.000,38036.000,38455.000,38037.000,36138.000,36540.000,36941.000,36941.000,0.000,26849.000,28721.000,28410.000,0.000
OtherNonoperatingIncome,1900.000,3200.000,5700.000,4950.000,2100.000,3000.000,2850.000,2400.000,2300.000,2400.000,2000.000,1650.000,1195.000,1100.000,700.000,41050.000,6900.000,1600.000,900.000,900.000,1850.000,350.000,1400.000
OtherOperatingIncome,74690.000,0.000,,0.000,0.000,,,,,,,,,,,,,,,,,,
PartnersCapitalAccountTreasuryUnitsPurchases,,,,,,,383822.000,,,,383822.000,,,,383822.000,,,,383822.000,,,,383822.000
PartnersCapitalAccountUnitsTreasury,,,,,,,408.650,,,,408.650,,,,408.650,,,,408.650,,,,408.650
PaymentsToDevelopRealEstateAssets,,,7521.000,,,,23485.000,,,,23273.000,,,,356.000,,,,1289.000,,,,0.000
ProceedsFromSaleOfRealEstateHeldforinvestment,,,,,,,,,,,3872152.000,,,,0.000,,,,,,,,
ProfessionalFees,21359.000,10082.000,37921.000,10248.000,33740.000,24842.000,42386.000,11607.000,25150.000,31453.000,40167.000,16021.000,31171.000,16365.000,66945.000,16090.000,22509.000,8837.000,57871.000,10544.000,23249.000,11401.000,63058.000
RealEstateCostOfRealEstateSold,,,,,,,0.000,,,,2059613.000,,,,0.000,,,,,,,,
RealEstateImprovements,,,,,,,6709.000,,,,28464.000,,,,356.000,,,,1289.000,,,,0.000
RealEstateRevenueNet,116717.000,42490.000,50764.000,53096.000,53654.000,53408.000,60676.000,61638.000,62313.000,57129.000,38037.000,38036.000,38455.000,38037.000,36138.000,36540.000,36941.000,36941.000,0.000,26849.000,28721.000,50842.000,0.000
SalesOfRealEstate,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
SellingAndMarketingExpense,,,,275.000,2017.000,,,0.000,1920.000,,300.000,150.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
WeightedAverageLimitedPartnershipUnitsOutstanding,50068.000,50068.000,50068.000,50068.000,50068.000,-100136.000,50068.000,50068.000,50068.000,-100136.000,50068.000,50068.000,50068.000,-100136.000,50068.000,50068.000,50068.000,-100136.000,50068.000,50068.000,50068.000,-100136.000,50068.000
