,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,,,,,,,,,,,,384000000.000,409000000.000,335000000.000,351000000.000,331000000.000,319000000.000,343000000.000,344000000.000,326000000.000,385000000.000,300000000.000,234000000.000,233000000.000,227000000.000,252000000.000
AccrualForEnvironmentalLossContingencies,,,,34000000.000,,,,32000000.000,,,,30000000.000,,,,29000000.000,,,,37000000.000,,,,34000000.000,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,36000000.000,36000000.000,34000000.000,37000000.000,24000000.000,30000000.000,34000000.000,37000000.000,24000000.000,36000000.000,33000000.000,37000000.000,20000000.000,25000000.000,31000000.000
AccruedIncomeTaxes,,,,,,,,,,,,,,,,,,,,,,,,139000000.000,31000000.000,12000000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,4000000.000,15000000.000,2000000.000,2000000.000,4000000.000,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,742000000.000,661000000.000,597000000.000,606000000.000,587000000.000,533000000.000,576000000.000,554000000.000,549000000.000,595000000.000,590000000.000,533000000.000,691000000.000,452000000.000,585000000.000
AccruedVacationCurrent,,,,,,,,,,,,52000000.000,55000000.000,48000000.000,47000000.000,47000000.000,49000000.000,47000000.000,46000000.000,46000000.000,52000000.000,34000000.000,35000000.000,33000000.000,36000000.000,35000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,6368000000.000,6357000000.000,6428000000.000,6408000000.000,6324000000.000,6304000000.000,6378000000.000,6361000000.000,6294000000.000,6371000000.000,3334000000.000,3364000000.000,3306000000.000,3346000000.000,3319000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,3000000.000,3000000.000,3000000.000,4000000.000,5000000.000,4000000.000,4000000.000,4000000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,439000000.000,441000000.000,401000000.000,411000000.000,422000000.000,410000000.000,436000000.000,413000000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-756000000.000,-662000000.000,-655000000.000,-1179000000.000,-1214000000.000,-1238000000.000,-1197000000.000,-1558000000.000,-1530000000.000,-1508000000.000,-1463000000.000,-686000000.000,-701000000.000,-663000000.000,-857000000.000,-1393000000.000,-1379000000.000,-1323000000.000,-1313000000.000,-1212000000.000,-1163000000.000,-1133000000.000,-1110000000.000,-1459000000.000,-1428000000.000,-1379000000.000
AdditionalPaidInCapital,4597000000.000,4607000000.000,4587000000.000,4595000000.000,4611000000.000,4620000000.000,4692000000.000,4731000000.000,4827000000.000,6290000000.000,6420000000.000,6444000000.000,6464000000.000,6513000000.000,4548000000.000,4519000000.000,4299000000.000,4163000000.000,4089000000.000,4080000000.000,9305000000.000,8527000000.000,8264000000.000,8282000000.000,8340000000.000,8374000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,6000000.000,6000000.000,4000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,4000000.000,2000000.000,2000000.000,1000000.000,2000000.000,1000000.000
AssetRetirementObligation,68000000.000,67000000.000,59000000.000,65000000.000,69000000.000,65000000.000,62000000.000,63000000.000,65000000.000,63000000.000,56000000.000,54000000.000,45000000.000,45000000.000,41000000.000,40000000.000,38000000.000,38000000.000,34000000.000,34000000.000,38000000.000,32000000.000,28000000.000,29000000.000,31000000.000,31000000.000
Assets,13580000000.000,13039000000.000,12835000000.000,12598000000.000,12474000000.000,12475000000.000,12338000000.000,12592000000.000,12510000000.000,13908000000.000,15609000000.000,14498000000.000,14505000000.000,15706000000.000,13440000000.000,13457000000.000,13009000000.000,12883000000.000,12820000000.000,12486000000.000,,21989000000.000,20946000000.000,19243000000.000,19001000000.000,18990000000.000
AssetsCurrent,,,,,,,,,,,,2326000000.000,2315000000.000,3290000000.000,3012000000.000,3033000000.000,2652000000.000,2517000000.000,2502000000.000,2174000000.000,1830000000.000,3328000000.000,3356000000.000,1622000000.000,1465000000.000,2088000000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,169000000.000,,,,,,,,,,,,2815000000.000,,,,,,,,1908000000.000,1652000000.000,0.000,0.000,0.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,113000000.000,,,,,,,,,,,,988000000.000,0.000,0.000,,,,,,1908000000.000,,,,411000000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,,,,,1827000000.000,,,,,,,,,,,,
BankOverdrafts,,,,47000000.000,,,,15000000.000,,,,22000000.000,,,,0.000,,,,0.000,,,,0.000,,
BuildingsAndImprovementsGross,,,,,,,,,,,,1275000000.000,,,,1220000000.000,,,,1208000000.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,1463000000.000,881000000.000,971000000.000,953000000.000,728000000.000,861000000.000,608000000.000,898000000.000,639000000.000,2362000000.000,1397000000.000,835000000.000,780000000.000,845000000.000,1620000000.000,1580000000.000,1158000000.000,1121000000.000,1048000000.000,1012000000.000,415000000.000,485000000.000,769000000.000,676000000.000,455000000.000,701000000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,,,,,,,,908000000.000,1620000000.000,1580000000.000,1158000000.000,1121000000.000,1048000000.000,1012000000.000,,492000000.000,779000000.000,676000000.000,,
CommonStockParOrStatedValuePerShare,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250,1.250
CommonStockSharesAuthorized,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000,1360000000.000
CommonStockSharesIssued,538408104.000,538639584.000,537210159.000,536425400.000,537408938.000,537526343.000,540671722.000,542392642.000,546572906.000,577873544.000,582577811.000,583548428.000,584961444.000,586697717.000,525484841.000,524474315.000,518735116.000,514121330.000,511032862.000,510483285.000,759044221.000,733010052.000,747932527.000,748528131.000,751410510.000,752711155.000
CommonStockSharesOutstanding,538408104.000,538639584.000,537210159.000,536425000.000,537408938.000,537526343.000,540671722.000,542392642.000,546572906.000,577873544.000,582577811.000,583548428.000,584961444.000,586697717.000,525484841.000,524474315.000,518735116.000,514121330.000,511032862.000,510483285.000,759044221.000,733010052.000,747932527.000,748528000.000,751410510.000,752711155.000
CommonStockValueOutstanding,674000000.000,673000000.000,671000000.000,671000000.000,672000000.000,672000000.000,676000000.000,678000000.000,683000000.000,722000000.000,728000000.000,729000000.000,731000000.000,733000000.000,657000000.000,656000000.000,648000000.000,643000000.000,639000000.000,638000000.000,948000000.000,916000000.000,935000000.000,936000000.000,939000000.000,941000000.000
CommonStocksIncludingAdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,948000000.000,916000000.000,,,,
CompensatingBalanceAmount,,,,40000000.000,,,,50000000.000,,,,11000000.000,,,,14000000.000,,,,17000000.000,,,,6000000.000,,
ConstructionInProgressGross,,,,,,,,,,,,112000000.000,140000000.000,157000000.000,215000000.000,131000000.000,171000000.000,171000000.000,231000000.000,195000000.000,223000000.000,172000000.000,202000000.000,213000000.000,230000000.000,190000000.000
ConstructionPayableCurrent,,,,,,,,,,,,48000000.000,33000000.000,,,,,,,,,,,,,
CustomerRefundLiabilityCurrent,,,,,,,,,,,,50000000.000,34000000.000,36000000.000,42000000.000,46000000.000,34000000.000,39000000.000,43000000.000,46000000.000,34000000.000,30000000.000,37000000.000,39000000.000,25000000.000,39000000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,4896000000.000,,,,4896000000.000,,,,4896000000.000,,,,6628000000.000,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,5000000.000,,,,5000000.000,,,,5000000.000,,,,5000000.000,,
DeferredCompensationArrangementWithIndividualCommonStockReservedForFutureIssuance,,,,,,,,,,,,,,,,,,,,,,,,665774.000,,
DeferredCompensationArrangementWithIndividualSharesAuthorizedForIssuance,,,,,468185.000,489792.000,495147.000,,,,,,,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,,746000000.000,,,,425000000.000,,
DeferredRevenueCurrent,,,,,,,,,,,,98000000.000,80000000.000,75000000.000,83000000.000,75000000.000,70000000.000,82000000.000,68000000.000,52000000.000,37000000.000,63000000.000,54000000.000,40000000.000,30000000.000,64000000.000
DeferredTaxAssetsGross,,,,1447000000.000,,,,1602000000.000,,,,966000000.000,,,,935000000.000,,,,736000000.000,,,,774000000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,228000000.000,,,,456000000.000,,,,-14000000.000,,,,30000000.000,,,,,,,,293000000.000,,
DeferredTaxAssetsNet,,,,1301000000.000,,,,1458000000.000,,,,869000000.000,,,,863000000.000,,,,664000000.000,,,,718000000.000,,
DeferredTaxAssetsNetCurrent,,,,,,,,,,,,151000000.000,207000000.000,128000000.000,111000000.000,228000000.000,192000000.000,162000000.000,218000000.000,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,,41000000.000,37000000.000,0.000,0.000,8000000.000,3000000.000,2000000.000,0.000,4000000.000,15000000.000,250000000.000,122000000.000,293000000.000,287000000.000,261000000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,169000000.000,,,,187000000.000,,,,144000000.000,,,,86000000.000,,,,59000000.000,,,,25000000.000,,
DeferredTaxAssetsOther,,,,371000000.000,,,,336000000.000,,,,310000000.000,,,,223000000.000,,,,203000000.000,,,,232000000.000,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,57000000.000,,,,59000000.000,,,,59000000.000,,,,56000000.000,,,,56000000.000,,,,46000000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsOther,,,,238000000.000,,,,240000000.000,,,,80000000.000,,,,100000000.000,,,,78000000.000,,,,0.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,337000000.000,,,,521000000.000,,,,57000000.000,,,,369000000.000,,,,260000000.000,,,,395000000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,134000000.000,,,,144000000.000,,,,102000000.000,,,,101000000.000,,,,80000000.000,,,,76000000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,141000000.000,,,,115000000.000,,,,214000000.000,,,,0.000,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,146000000.000,,,,144000000.000,,,,97000000.000,,,,72000000.000,,,,72000000.000,,,,56000000.000,,
DeferredTaxLiabilities,,,,1073000000.000,,,,1002000000.000,,,,883000000.000,,,,833000000.000,,,,82000000.000,,,,,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,206000000.000,306000000.000,410000000.000,338000000.000,206000000.000,195000000.000,196000000.000,259000000.000,86000000.000,71000000.000,,,0.000,,
DeferredTaxLiabilitiesOther,,,,186000000.000,,,,185000000.000,,,,165000000.000,,,,130000000.000,,,,70000000.000,,,,31000000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,610000000.000,,,,577000000.000,,,,538000000.000,,,,523000000.000,,,,496000000.000,,,,214000000.000,,
DefinedBenefitPlanAccumulatedBenefitObligation,,,,5700000000.000,,,,6400000000.000,,,,5700000000.000,,,,6500000000.000,,,,6100000000.000,,,,6400000000.000,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesAfterTax,,,,,,-1773000000.000,-1756000000.000,-2079000000.000,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditAfterTax,,,,,,-121000000.000,-119000000.000,-104000000.000,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,,,,,,,,,,,,0.038,,,,,,,,,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation,,,,5700000000.000,,,,6400000000.000,,,,948000000.000,,,,6500000000.000,,,,5400000000.000,,,,5600000000.000,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets,,,,4700000000.000,,,,5000000000.000,,,,726000000.000,,,,5600000000.000,,,,4700000000.000,,,,4500000000.000,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateProjectedBenefitObligation,,,,5800000000.000,,,,6600000000.000,,,,971000000.000,,,,6600000000.000,,,,5500000000.000,,,,5700000000.000,,
DefinedBenefitPlanWeightedAverageAssetAllocations,,,,1.000,,,,1.000,,,,,,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeNet,,,,,,,,290000000.000,,,,425000000.000,,,,417000000.000,,,,454000000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,,42000000.000,,,,,,,,,,,,19000000.000,,,,,,,,213000000.000,182000000.000,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayable,,8000000.000,,,,,,,,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayableCurrent,,,,,,,,,,,,,,53000000.000,,,,,,,,99000000.000,107000000.000,,,
DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,,25000000.000,,,,,,,,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccruedLiabilitiesCurrent,,,,,,,,,,,,,,84000000.000,,,,,,,,94000000.000,89000000.000,,,
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,,,,,,,,,,,63000000.000,,,,,,,,7000000.000,10000000.000,0.000,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationDeferredTaxAssetsNoncurrent,,,,,,,,,,,,,,120000000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationDeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,,,,,359000000.000,280000000.000,,,
DisposalGroupIncludingDiscontinuedOperationInventory,,63000000.000,,,,,,,,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationInventoryCurrent,,,,,,,,,,,,,,,,,,,,,,230000000.000,173000000.000,,,
DisposalGroupIncludingDiscontinuedOperationOtherAssets,,16000000.000,,,,,,,,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,,8000000.000,,,,,,,,,,,,887000000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,,,,,,,,,,,,,93000000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities,,,,,,,,,,,,,,31000000.000,,,,,,,,26000000.000,14000000.000,,,
DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssetsCurrent,,,,,,,,,,,,,,10000000.000,,,,,,,,15000000.000,12000000.000,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,,40000000.000,,,,,,,,,,,,16000000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNoncurrent,,,,,,,,,,,,,,,,,,,,,,1313000000.000,1130000000.000,,,
DueToRelatedPartiesNoncurrent,,,,,,,,,,,,,,,,,,,,,835000000.000,830000000.000,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,,174000000.000,145000000.000,135000000.000,152000000.000,161000000.000,118000000.000,118000000.000,139000000.000,150000000.000,150000000.000,130000000.000,140000000.000,178000000.000,97000000.000,118000000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,,,,,,,,,,,,,,41000000.000,,
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInEntitysCountryOfDomicile,,,,,,,,5510000000.000,,,,,,,,,,,,,,,,,,
EnvironmentalExitCostsAssetsPreviouslyDisposedLiabilityForRemediation,28000000.000,37000000.000,36000000.000,,33000000.000,33000000.000,34000000.000,,31000000.000,30000000.000,30000000.000,,31000000.000,31000000.000,30000000.000,,28000000.000,28000000.000,39000000.000,,37000000.000,36000000.000,37000000.000,,48000000.000,47000000.000
EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,,,,,,,,,,,,141000000.000,,,,123000000.000,,,,89000000.000,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities,,,,,,,,,,,,125000000.000,,,,30000000.000,,,,25000000.000,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationNoncurrentAssets,,,,,,,,,,,,723000000.000,,,,413000000.000,,,,101000000.000,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationNoncurrentLiabilities,,,,,,,,,,,,141000000.000,,,,109000000.000,,,,6000000.000,,,,,,
Goodwill,,,,,,,,,,,,42000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000
