,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,42377000.000,57080000.000,50750000.000,66324000.000,61711000.000,56424000.000,58960000.000,38947000.000,39923000.000,31353000.000,47341000.000,42713000.000,42730000.000,47979000.000,102954000.000,88057000.000,62761000.000,67265000.000,97999000.000,76815000.000,54379000.000,46166000.000,25265000.000,30808000.000
AccountsReceivableNetCurrent,9667000.000,5299000.000,15860000.000,15126000.000,12476000.000,15719000.000,17742000.000,15150000.000,14007000.000,31561000.000,26568000.000,24104000.000,26113000.000,24215000.000,16485000.000,13691000.000,7750000.000,8667000.000,6476000.000,7318000.000,6452000.000,11850000.000,10294000.000,9269000.000
AccruedBonusesCurrentAndNoncurrent,,,,,,,5700000.000,,,,6500000.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,8901000.000,9226000.000,9571000.000,9952000.000,10313000.000,,10998000.000,11367000.000,8737000.000,8925000.000,10020000.000,10199000.000,10109000.000,8560000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,557000.000,2959000.000,4031000.000,4795000.000,3023000.000,600000.000,521000.000,-3389000.000,1418000.000,1340000.000,-1096000.000,-4514000.000,-3654000.000,879000.000,5420000.000,7018000.000,3564000.000,3554000.000,947000.000,802000.000,-473000.000,-228000.000,-4750000.000,-1562000.000
AdditionalPaidInCapital,267928000.000,268915000.000,270606000.000,272139000.000,274061000.000,275375000.000,276534000.000,277006000.000,278335000.000,279260000.000,280711000.000,282965000.000,284380000.000,285394000.000,285957000.000,287454000.000,288767000.000,290066000.000,290382000.000,293072000.000,293595000.000,304445000.000,304341000.000,304805000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,100000.000,,,,100000.000,,,,100000.000,,,,,,,,,
AssetRetirementObligation,,,,,29792000.000,30275000.000,27260000.000,28506000.000,29310000.000,42852000.000,48536000.000,49170000.000,49852000.000,48824000.000,54970000.000,55358000.000,54623000.000,48595000.000,42556000.000,42700000.000,41482000.000,41725000.000,36610000.000,36249000.000
AssetRetirementObligationCurrent,674000.000,2483000.000,3110000.000,2302000.000,1034000.000,1034000.000,2351000.000,3845000.000,3823000.000,1502000.000,3113000.000,3390000.000,2959000.000,1426000.000,2756000.000,1910000.000,1405000.000,5378000.000,6015000.000,5545000.000,1496000.000,1132000.000,4160000.000,3291000.000
AssetRetirementObligationsNoncurrent,24684000.000,24867000.000,27317000.000,28641000.000,28758000.000,29241000.000,24909000.000,24661000.000,25487000.000,41350000.000,45423000.000,45780000.000,46893000.000,47398000.000,52214000.000,53448000.000,53218000.000,43217000.000,36541000.000,37155000.000,39986000.000,40593000.000,32450000.000,32958000.000
