,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,13359000.000,12610000.000,21266000.000,12663000.000,12691000.000,11949000.000,13353000.000,13539000.000,15531000.000,16303000.000,16111000.000,13341000.000,18084000.000,18119000.000,17981000.000,16368000.000,18051000.000,19170000.000,16637000.000,17452000.000,18912000.000,18444000.000,17637000.000,17653000.000,18179000.000
AccountsReceivableNetCurrent,144100000.000,165876000.000,160921000.000,147436000.000,144940000.000,159538000.000,164747000.000,159829000.000,158168000.000,177699000.000,179434000.000,161741000.000,162260000.000,184405000.000,180584000.000,169610000.000,168527000.000,183310000.000,187700000.000,174398000.000,181080000.000,207435000.000,207507000.000,189935000.000,189515000.000
AccruedInsuranceCurrent,,,,,,,,,,,,13090000.000,,,,12853000.000,,,,13951000.000,,,,15672000.000,
AccruedInsuranceCurrentAndNoncurrent,,,,12338000.000,,,,12537000.000,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,88691000.000,89726000.000,98481000.000,94654000.000,90761000.000,88521000.000,100024000.000,99461000.000,108940000.000,99271000.000,125206000.000,98924000.000,97027000.000,97130000.000,93891000.000,108790000.000,84484000.000,95120000.000,96849000.000,115208000.000,90262000.000,113744000.000,110145000.000,134433000.000,92839000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,94654000.000,,,,99461000.000,,,,,,,,,,,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,22316000.000,24418000.000,26285000.000,28187000.000,24532000.000,26697000.000,27328000.000,25867000.000,26725000.000,28803000.000,30892000.000,25180000.000,15013000.000,12448000.000,13608000.000,14764000.000,15922000.000,17090000.000,18262000.000,19455000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1561094000.000,1597426000.000,1632720000.000,1666975000.000,1699153000.000,1728949000.000,1765716000.000,1760090000.000,1797478000.000,1833454000.000,1866423000.000,1914527000.000,1945776000.000,1981276000.000,2006749000.000,2026745000.000,2042636000.000,2059468000.000,2077725000.000,2044102000.000,2058597000.000,2079222000.000,2094330000.000,2111536000.000,2132469000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,6842000.000,6511000.000,4807000.000,5326000.000,6007000.000,5222000.000,6374000.000,5978000.000,5312000.000,4439000.000,4973000.000,3867000.000,3483000.000,4152000.000,3352000.000,2454000.000,844000.000,1251000.000,-462000.000,-1178000.000,290000.000,301000.000,-27000.000,-624000.000,-481000.000
AdditionalPaidInCapital,2392778000.000,2396588000.000,2400112000.000,2405679000.000,2410886000.000,2416606000.000,2425347000.000,2432518000.000,2449453000.000,2457618000.000,2463129000.000,2470375000.000,2487785000.000,2494395000.000,2500984000.000,1611775000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,1643803000.000,1652959000.000,1657863000.000,1664038000.000,1690208000.000,1700039000.000,1705910000.000,1713312000.000,1745858000.000
AllowanceForDoubtfulAccountsReceivableCurrent,8400000.000,8700000.000,9400000.000,7500000.000,7600000.000,7600000.000,8100000.000,7615000.000,8000000.000,8500000.000,9000000.000,7615000.000,8257000.000,8113000.000,8480000.000,7957000.000,8776000.000,10151000.000,9515000.000,8984000.000,9542000.000,10209000.000,10668000.000,9356000.000,9417000.000
AssetRetirementObligationsNoncurrent,175647000.000,177467000.000,179171000.000,180662000.000,181455000.000,183336000.000,185841000.000,189659000.000,191519000.000,193824000.000,197934000.000,200831000.000,202147000.000,202773000.000,203668000.000,204327000.000,205348000.000,206165000.000,206680000.000,206234000.000,210260000.000,210249000.000,210275000.000,210889000.000,211233000.000
Assets,3577463000.000,3538249000.000,3501751000.000,3427353000.000,3416831000.000,3460550000.000,3393194000.000,3514030000.000,3510658000.000,3558521000.000,3625422000.000,3401618000.000,3426578000.000,3376470000.000,3369760000.000,3318818000.000,3355224000.000,3369706000.000,3416400000.000,3391778000.000,3894512000.000,3912521000.000,3902520000.000,3900466000.000,3924595000.000
AssetsCurrent,274124000.000,279872000.000,286939000.000,256625000.000,281629000.000,360582000.000,297112000.000,301235000.000,335703000.000,401392000.000,461682000.000,282058000.000,343117000.000,332161000.000,314876000.000,273144000.000,309852000.000,316696000.000,320843000.000,281732000.000,327257000.000,363653000.000,355242000.000,315835000.000,350344000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,23497000.000,,,54738000.000,206068000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityOtherNoncashConsideration,,,,,,,,23941000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,11033000.000,,,,157484000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,23497000.000,,,57836000.000,230009000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,,,211000.000,,,528000.000,3424000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,775000.000,,,8689000.000,60968000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,775000.000,,,,23937000.000,,,,18582000.000,,,,9457000.000,,,,27082000.000,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentLiabilities,,,,,,,,6140000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherAssets,,,,,,,1913000.000,7763000.000,,,,,,,,,,,,,,,,,
