,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,31712000.000,,25530000.000,39866000.000,,,,,,,,,,,,
AccountsPayableCurrent,57097000.000,25785000.000,23823000.000,44980000.000,57137000.000,26771000.000,23580000.000,43305000.000,61961000.000,31644000.000,24464000.000,48891000.000,56840000.000,31811000.000,19315000.000,37747000.000,62720000.000,30533000.000,25570000.000,52703000.000,66972000.000,40928000.000,26209000.000,42480000.000,75180000.000
AccountsReceivableNetCurrent,48253000.000,50706000.000,18461000.000,20003000.000,63234000.000,133240000.000,29523000.000,41772000.000,80756000.000,94445000.000,51609000.000,42148000.000,101120000.000,110336000.000,58823000.000,45729000.000,91430000.000,107943000.000,63803000.000,59962000.000,102963000.000,112580000.000,69018000.000,55716000.000,109636000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,182111000.000,216969000.000,252514000.000,288674000.000,319361000.000,350214000.000,380561000.000,411511000.000,435438000.000,460191000.000,485292000.000,510257000.000,534097000.000,557462000.000,579511000.000,600212000.000,621665000.000,639715000.000,664610000.000,690054000.000,711467000.000,734357000.000,757310000.000,785380000.000,807455000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,-501000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,43297000.000,,,,29407000.000,,,,-29100000.000,,,,48900000.000,,,,47200000.000,,,,43600000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-6615000.000,,,,220000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,469000.000,-11860000.000,-49912000.000,-43815000.000,-48050000.000,-43122000.000,-29688000.000,-28301000.000,-30709000.000,-30246000.000,-32697000.000,-34033000.000,-33831000.000,-35514000.000,-59629000.000,-63196000.000,-63091000.000,-67247000.000,-66558000.000,-65705000.000,-67250000.000,-67682000.000,-67184000.000,-63943000.000,-61838000.000
AdditionalPaidInCapitalCommonStock,816639000.000,829966000.000,832112000.000,874577000.000,874889000.000,908161000.000,904713000.000,830394000.000,832840000.000,835663000.000,842488000.000,853490000.000,864291000.000,940066000.000,983317000.000,1013167000.000,1018304000.000,1024823000.000,1041710000.000,1052913000.000,1057027000.000,1147453000.000,1116227000.000,1147314000.000,1094658000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,6300000.000,4700000.000,11700000.000,9000000.000,2400000.000,5100000.000,11200000.000,6200000.000,3000000.000,4600000.000,12900000.000
AociIncludingPortionAttributableToNoncontrollingInterestTax,,,,,,,,,,,,,,,,,,,,,,,,,6599000.000
Assets,2704904000.000,2804036000.000,2648178000.000,2524493000.000,2614612000.000,2789449000.000,3056391000.000,2654195000.000,2773967000.000,2746331000.000,2607814000.000,2535661000.000,2728839000.000,2748769000.000,2534919000.000,2480428000.000,2698296000.000,2720459000.000,2428440000.000,2393355000.000,2590293000.000,2648792000.000,2487672000.000,2429379000.000,2543687000.000
