,2011-03-31,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,50656000.000,8442000.000,,,,55578000.000,8879000.000,57022000.000,65309000.000,60952000.000,39800000.000,41900000.000,-46652000.000,11700000.000,-75900000.000,95200000.000,50600000.000,22300000.000
CostOfRevenue,99048000.000,117854000.000,119333000.000,107215000.000,113567000.000,115285000.000,120533000.000,122620000.000,131670000.000,135313000.000,135995000.000,131200000.000,132100000.000,130105000.000,130100000.000,113500000.000,131500000.000,138000000.000,130200000.000
CurrentIncomeTaxExpenseBenefit,,,,,,,13100000.000,,,,,,,,,,,,
DeferredForeignIncomeTaxExpenseBenefit,,,,,,,2200000.000,,,,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,-4428000.000,,,,8815000.000,,,,-3979000.000,,,,-4600000.000,,,,-4100000.000
DeferredRevenueRevenueRecognized,,,,,,,-2500000.000,-2500000.000,-2500000.000,-2500000.000,-2500000.000,-2500000.000,-2500000.000,-2500000.000,-2500000.000,-2500000.000,-2500000.000,-2500000.000,-2500000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,42000.000,80000.000,77000.000,76000.000,77000.000,-32000.000,-32000.000,-32000.000,-32000.000,-52000.000,0.000,,,,,,,
DefinedBenefitPlanInterestCost,,640000.000,631000.000,613000.000,601000.000,638000.000,535000.000,545000.000,539000.000,508000.000,548000.000,-600000.000,,,,,,,
DefinedBenefitPlanNetPeriodicBenefitCost,,666000.000,606000.000,589000.000,577000.000,613000.000,617000.000,628000.000,621000.000,592000.000,653000.000,-600000.000,,,,,,,
DefinedBenefitPlanServiceCost,,68000.000,55000.000,53000.000,52000.000,52000.000,50000.000,51000.000,50000.000,52000.000,53000.000,0.000,,,,,,,
DepreciationAndAmortization,,,19255000.000,,,,17912000.000,,,,19010000.000,,,,17900000.000,,,,15900000.000
DepreciationDepletionAndAmortization,,20882000.000,,,,,,,,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,,,2685000.000,,-1346000.000,,,,,,,,,,,,
EarningsPerShareBasic,0.530,0.650,0.690,0.550,0.550,0.620,0.700,0.580,0.740,0.650,0.800,0.670,0.930,0.780,0.830,0.650,1.060,0.810,0.920
EarningsPerShareDiluted,0.510,0.630,0.670,0.540,0.530,0.620,0.680,0.560,0.720,0.650,0.790,0.660,0.920,0.760,0.820,0.640,1.040,0.800,0.910
EffectOfExchangeRateOnCashAndCashEquivalents,,,33000.000,,,,1511000.000,,,,799000.000,,,,-6700000.000,,,,-8000000.000
EffectiveIncomeTaxRateContinuingOperations,,,0.230,,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,,,,0.350,,,,0.350,,,,0.350,,,,0.350
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,-602000.000,-631000.000,-599000.000,-654000.000,-1639000.000,-680000.000,-762000.000,-650000.000,-1130000.000,,,,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,-775000.000,-1188000.000,-312000.000,-1007000.000,-3200000.000,-1194000.000,-3383000.000,-2022000.000,-4515000.000,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,-639000.000,,,,-1910000.000,,,,-1485000.000,,,,-500000.000,,,,-1200000.000
FiniteLivedIntangibleAssetsTranslationAdjustments,,,,,-15211000.000,,4335000.000,-1325000.000,2563000.000,3148000.000,3695000.000,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,4336000.000,3435000.000,-2230000.000,-1350000.000,-2675000.000,382000.000,-4580000.000,-1417000.000,-4510000.000,-1848000.000,-2604000.000,2000000.000,2200000.000,-1896000.000,-2200000.000,900000.000,-5100000.000,-11500000.000,2900000.000
GainLossOnDerivativeInstrumentsNetPretax,1554000.000,-1081000.000,-436000.000,2936000.000,-2686000.000,2147000.000,1346000.000,-2564000.000,901000.000,738000.000,567000.000,-1500000.000,-500000.000,-1067000.000,400000.000,-2700000.000,4000000.000,0.000,-1000000.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,30000.000,,,,0.000,,,,,,,,
GainLossRelatedToLitigationSettlement,,,,,,,4414000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,100000.000,,
GoodwillAcquiredDuringPeriod,,,,,,,18167000.000,18167000.000,18167000.000,-36334000.000,,,,,,,,,
GoodwillTranslationAdjustments,,,-22060000.000,-6313000.000,-36222000.000,41960000.000,10307000.000,-5047000.000,5263000.000,12446000.000,10900000.000,,,,,,,,
GrossProfit,115689000.000,126832000.000,138783000.000,124649000.000,128440000.000,132079000.000,151871000.000,144706000.000,151487000.000,143291000.000,162731000.000,151500000.000,167600000.000,159869000.000,162900000.000,143800000.000,174600000.000,166900000.000,174000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,38128000.000,47376000.000,50481000.000,40460000.000,39909000.000,47473000.000,54293000.000,42412000.000,53649000.000,47217000.000,58773000.000,49600000.000,67700000.000,54327000.000,60800000.000,47200000.000,77200000.000,57700000.000,67300000.000
IncomeTaxExpenseBenefit,8388000.000,10423000.000,11611000.000,9305000.000,9180000.000,12622000.000,15226000.000,10179000.000,12876000.000,10741000.000,13812000.000,11700000.000,15900000.000,11588000.000,14000000.000,10800000.000,17800000.000,12200000.000,15500000.000
IncomeTaxesPaidNet,,,9579000.000,,,,14379000.000,,,,14990000.000,,,,10900000.000,,,,10700000.000
IncreaseDecreaseInAccountsPayableTrade,,,-10478000.000,,,,9078000.000,,,,-14848000.000,,,,12200000.000,,,,14600000.000
IncreaseDecreaseInAccountsReceivable,,,28626000.000,,,,12753000.000,,,,15588000.000,,,,-44200000.000,,,,-40800000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,4389000.000,,,,3932000.000,,,,-293000.000,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,-17060000.000,,,,-26908000.000,,,,-10206000.000,,,,,,,,
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,,,,,,,,,,,,,,-4100000.000,,,,-8000000.000
IncreaseDecreaseInIncomeTaxesReceivable,,,-1741000.000,,,,41000.000,,,,-835000.000,,,,,,,,
IncreaseDecreaseInInventories,,,-2129000.000,,,,10589000.000,,,,11354000.000,,,,-8600000.000,,,,-5100000.000
IncreaseDecreaseInOperatingCapital,,,,,,,,,,,,,,,-60900000.000,,,,-56700000.000
IncreaseDecreaseInOtherNoncurrentAssets,,,273000.000,,,,81000.000,,,,-781000.000,,,,,,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,193000.000,,,,1873000.000,,,,-1768000.000,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,,,,,,,2500000.000,,,,4800000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,,,,,,,,,2500000.000,,,,9000000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-5022000.000,,,,6054000.000,,,,1750000.000,,,,,,,,
IncreaseDecreaseInRestrictedCashForOperatingActivities,,,-646000.000,,,,0.000,,,,15000.000,,,,,,,,
InterestIncomeExpenseNet,-929000.000,-984000.000,-903000.000,-1014000.000,-866000.000,-984000.000,-970000.000,-830000.000,-788000.000,-822000.000,-782000.000,-900000.000,-700000.000,-518000.000,-900000.000,-800000.000,-1000000.000,-1500000.000,-900000.000
InterestPaid,,,241000.000,,,,684000.000,,,,582000.000,,,,400000.000,,,,900000.000
InterestPaidCapitalized,,,102000.000,,,,29000.000,,,,74000.000,,,,100000.000,,,,100000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,0.000,1689000.000,,,,434000.000,,,,147000.000,,,,,,,,
MinorityInterestDecreaseFromRedemptions,,,,,,,,-1386000.000,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,-248610000.000,,,,-16824000.000,,,,126000.000,,,,400000.000,,,,-23600000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-248610000.000,,,,-16824000.000,,,,126000.000,,,,400000.000,,,,-23600000.000
NetCashProvidedByUsedInInvestingActivities,,,-7941000.000,,,,-45295000.000,,,,-43035000.000,,,,-12600000.000,,,,-10500000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-7941000.000,,,,-45295000.000,,,,-43035000.000,,,,-12600000.000,,,,-10500000.000
NetCashProvidedByUsedInOperatingActivities,,,16338000.000,,,,33690000.000,,,,11285000.000,,,,4200000.000,,,,9300000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,16338000.000,,,,33690000.000,,,,11285000.000,,,,4200000.000,,,,9300000.000
NetIncomeLoss,29312000.000,36331000.000,38277000.000,30521000.000,30298000.000,34736000.000,38302000.000,31658000.000,40550000.000,36235000.000,44171000.000,37300000.000,51500000.000,42729000.000,46000000.000,36000000.000,58800000.000,45400000.000,51300000.000
NetIncomeLossAttributableToNoncontrollingInterest,428000.000,622000.000,593000.000,634000.000,431000.000,115000.000,765000.000,575000.000,223000.000,241000.000,790000.000,600000.000,300000.000,10000.000,800000.000,400000.000,600000.000,100000.000,500000.000
OperatingIncomeLoss,33510000.000,46389000.000,54312000.000,40116000.000,45918000.000,45399000.000,58837000.000,47565000.000,58408000.000,47922000.000,62056000.000,50400000.000,67300000.000,58344000.000,62800000.000,50000000.000,80400000.000,65100000.000,66700000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,-42000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,250000.000,,,,89000.000,-235000.000,85000.000,1003000.000,90000.000,0.000,-200000.000,6910000.000,-600000.000,-1700000.000,300000.000,-1000000.000,-400000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,13745000.000,-30239000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeTax,,,,,-43460000.000,,16617000.000,-23347000.000,16879000.000,28923000.000,16048000.000,1900000.000,-10000000.000,-86548000.000,-35400000.000,-112900000.000,36000000.000,4900000.000,-30000000.000
OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,,,-29895000.000,22533000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,16313000.000,-23300000.000,15983000.000,27719000.000,15868000.000,1800000.000,-9800000.000,-96368000.000,-34400000.000,-110800000.000,35400000.000,6100000.000,-29200000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,16511000.000,-23354000.000,16249000.000,28833000.000,15991000.000,1900000.000,-9900000.000,-89391000.000,-35100000.000,-112300000.000,35800000.000,5100000.000,-29500000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,13703000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,,,,,,,-325000.000,40000.000,,58000.000,-100000.000,0.000,,,,100000.000,,-100000.000
OtherComprehensiveIncomeLossTax,,,-96000.000,30000.000,458000.000,-3424000.000,-106000.000,-66000.000,-343000.000,-318000.000,-57000.000,,100000.000,,300000.000,600000.000,-200000.000,200000.000,500000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,-439000.000,-231000.000,-771000.000,183000.000,109000.000,181000.000,181000.000,111000.000,33000.000,100000.000,100000.000,67000.000,-100000.000,200000.000,100000.000,0.000,100000.000
OtherNoncashExpense,,,,,,,,,,,,,,,100000.000,,,,100000.000
OtherNonoperatingIncomeExpense,-343000.000,-383000.000,-262000.000,-228000.000,218000.000,529000.000,-340000.000,-342000.000,-362000.000,1227000.000,-464000.000,-400000.000,-600000.000,-536000.000,700000.000,-200000.000,-1100000.000,5600000.000,-400000.000
OtherNonrecurringIncomeExpense,,,,,,,,,,,,,-1900000.000,,,,-100000.000,,100000.000
OtherOperatingIncome,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,6914000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,4400000.000,2500000.000,2500000.000,2500000.000,2700000.000,1300000.000,2400000.000
PaymentsForRepurchaseOfCommonStock,,,7020000.000,,,,17172000.000,,,,593000.000,,,,1200000.000,,,,0.000
PaymentsOfDebtIssuanceCosts,,,2289000.000,,,,0.000,,,,,,,,,,,,
PaymentsOfDividendsMinorityInterest,,,1689000.000,,,,434000.000,,,,147000.000,,,,0.000,,,,
PaymentsToAcquireBusinessesGross,,,,,,,,,,,0.000,,,,,,,,
PaymentsToAcquireIntangibleAssets,,,66000.000,,,,12000.000,,,,220000.000,,,,200000.000,,,,0.000
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,,,,,,,35019000.000,,,,0.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,7875000.000,,,,10347000.000,,,,43123000.000,,,,12300000.000,,,,11000000.000
ProceedsFromOtherDebt,,,129209000.000,,,,0.000,,,,,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,0.000,,,,83000.000,,,,308000.000,,,,-100000.000,,,,500000.000
ProceedsFromStockOptionsExercised,,,464000.000,,,,2790000.000,,,,2351000.000,,,,2100000.000,,,,200000.000
ProductWarrantyAccrualCurrencyTranslationIncreaseDecrease,,149000.000,-325000.000,235000.000,-437000.000,199000.000,152000.000,-206000.000,157000.000,268000.000,164000.000,0.000,-100000.000,-564000.000,-200000.000,-700000.000,200000.000,0.000,-200000.000
ProductWarrantyAccrualPayments,,-4985000.000,4028000.000,5054000.000,4098000.000,-30831000.000,4010000.000,4923000.000,4224000.000,-31434000.000,5345000.000,5100000.000,5900000.000,7155000.000,4800000.000,4600000.000,7600000.000,6900000.000,6800000.000
ProductWarrantyAccrualWarrantiesIssued,,5740000.000,4403000.000,5137000.000,3786000.000,4400000.000,3828000.000,5337000.000,5088000.000,4865000.000,5649000.000,4900000.000,5100000.000,6251000.000,4700000.000,4700000.000,8100000.000,7300000.000,7900000.000
ProfitLoss,29740000.000,36953000.000,38870000.000,31155000.000,30729000.000,34851000.000,39067000.000,32233000.000,40773000.000,36476000.000,44961000.000,37900000.000,51800000.000,42739000.000,46800000.000,36400000.000,59400000.000,45500000.000,51800000.000
ProvisionForDoubtfulAccounts,-47000.000,13000.000,39000.000,728000.000,-504000.000,-338000.000,70000.000,547000.000,148000.000,-152000.000,,,,,,,,,
RepaymentsOfDebt,,,,,,,,,,,,,,,,,,,22600000.000
RepaymentsOfOtherDebt,,,366646000.000,,,,98000.000,,,,0.000,,,,,,,,
ResearchAndDevelopmentExpense,14145000.000,14390000.000,13286000.000,13638000.000,13092000.000,12606000.000,14095000.000,15102000.000,15729000.000,14649000.000,15118000.000,16400000.000,16600000.000,16482000.000,14800000.000,14200000.000,12900000.000,12900000.000,13300000.000
Revenues,217237000.000,247186000.000,260616000.000,234364000.000,244507000.000,249864000.000,279318000.000,269826000.000,285657000.000,281104000.000,301226000.000,285200000.000,304100000.000,292474000.000,295500000.000,259800000.000,308800000.000,306200000.000,306600000.000
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,
SalesRevenueNet,214737000.000,244686000.000,258116000.000,231864000.000,242007000.000,247364000.000,272404000.000,267326000.000,283157000.000,278604000.000,298726000.000,282700000.000,299700000.000,289974000.000,293000000.000,257300000.000,306100000.000,304900000.000,304200000.000
SegmentReportingInformationRevenue,,253897000.000,267362000.000,241036000.000,249928000.000,255335000.000,275568000.000,271114000.000,,,,,,,,,,,
SellingGeneralAndAdministrativeExpense,70581000.000,68540000.000,73646000.000,72667000.000,72434000.000,76912000.000,85783000.000,83992000.000,79702000.000,83372000.000,88057000.000,87200000.000,88100000.000,87543000.000,87800000.000,82100000.000,84000000.000,90200000.000,96400000.000
ShareBasedCompensation,,,2093000.000,,,,6097000.000,,,,3361000.000,,,,3100000.000,,,,4200000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,,,,,,,3764000.000,,,,727000.000,,,,200000.000,,,,100000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,0.000,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,0.392,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,0.009,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,1256000.000,,,,5685000.000,,,,8760000.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,,,,,,,,,,,1500.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,5517.000,,,,1250.000,,,,,,,,600.000,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,209375.000,,,,130500.000,,,,224565.000,,,,160262.000,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,14.150,,,,,,,,21.280,,,,22.900,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,,,,,,,1845000.000,,,,,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,,20.450,,,,12.690,,,,22.430,,,,27.030
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,,,27.720,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,,,,11.900,,,,,,,,67.590,,,,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,62.200,,,,67.770,,,,86.000,,,,0.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,,,,,,,,,,,853000.000,,,,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,40282.000,,,,136455.000,,,,154722.000,,,,92384.000,,,,8027.000
StockholdersEquityPeriodIncreaseDecrease,,63004000.000,,,,,,,,,,,,,,,,,
TreasuryStockValueAcquiredCostMethod,,,7021000.000,,,,17172000.000,,,,593000.000,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,1584602.000,1337857.000,1233347.000,1210631.000,-2550627.000,1323456.000,1273964.000,1218665.000,-2581137.000,1075968.000,889825.000,875456.000,-1906885.000,873759.000,798237.000,690803.000,-1625161.000,598805.000
WeightedAverageNumberOfDilutedSharesOutstanding,57221163.000,57577513.000,57121505.000,56916390.000,56717943.000,-114000442.000,56327927.000,56202296.000,56220901.000,-112537132.000,56130008.000,56199246.000,56238076.000,-112363360.000,56290177.000,56361599.000,56396820.000,-112670733.000,56513670.000
WeightedAverageNumberOfSharesOutstandingBasic,55529619.000,55992911.000,55783648.000,55683043.000,55507312.000,-111449815.000,55004471.000,54928332.000,55002236.000,-109955995.000,55054040.000,55309421.000,55362620.000,-110456475.000,55416418.000,55563362.000,55706017.000,-111045572.000,55914865.000
