,2011-07-31,2011-10-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
EarningsPerShareBasic,0.772,1.048,0.257,0.829,0.886,0.364,0.168,0.581,0.468,0.388,0.011,0.565,0.879,0.433,0.072,0.189,0.183,0.208,-0.033,0.184,0.244,0.338,0.256
GeneralAndAdministrativeExpense,,,323554.000,186938.000,190394.000,,326418.000,209935.000,211113.000,,366217.000,443819.000,243152.000,,377744.000,251717.000,219498.000,,431931.000,189389.000,234494.000,267608.000,295046.000
IncreaseDecreaseInAccruedInvestmentIncomeReceivable,,,-2527547.000,,,,1381353.000,,,,-17730.000,,,,464838.000,,,,-976851.000,,,,
IncreaseDecreaseInAccruedLiabilities,,,-48940.000,,,,103063.000,,,,16423.000,,,,7462.000,,,,-94762.000,,,,4504.000
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,,,,,,,,,257064.000,,,,-2099415.000
IncreaseDecreaseInPrepaidExpense,,,3469.000,,,,-1842.000,,,,-978.000,,,,917.000,,,,5493.000,,,,11369.000
InterestIncomeSecuritiesUSTreasuryAndOtherUSGovernment,1231.000,979.000,325.000,352.000,394.000,393.000,390.000,290.000,238.000,,,,,,,,,,,,,,
InvestmentIncomeInterest,,,,,,,,,,,2135.000,2256.000,2256.000,2422.000,2057.000,2469.000,2468.000,97.000,1679.000,1017.000,1117.000,1313.000,6542.000
NetCashProvidedByUsedInContinuingOperations,,,-9139334.000,,,,-5502244.000,,,,-7201341.000,,,,-7915141.000,,,,5632647.000,,,,-1685699.000
NetCashProvidedByUsedInInvestingActivities,,,35000.000,,,,620.000,,,,104716.000,,,,-308.000,,,,5585240.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,35000.000,,,,620.000,,,,104716.000,,,,-308.000,,,,5585240.000,,,,
NetCashProvidedByUsedInOperatingActivities,,,796874.000,,,,925941.000,,,,172349.000,,,,481973.000,,,,703408.000,,,,68474.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,796874.000,,,,925941.000,,,,172349.000,,,,481973.000,,,,703408.000,,,,68474.000
NetIncomeLoss,,13756337.000,3369892.000,10873286.000,11624026.000,4787533.000,2202389.000,7624780.000,6136515.000,5092605.000,137218.000,7416541.000,11539606.000,5674483.000,940266.000,2483644.000,2402067.000,2732864.000,-430252.000,2420247.000,3208151.000,4414966.000,3361707.000
OperatingExpenses,200981.000,212068.000,,,,,,,,,,,,,,,,,,,,,
PaymentsForOperatingActivities,,,369025.000,,,,221513.000,,,,348816.000,,,,371199.000,,,,470953.000,,,,301911.000
PaymentsOfCapitalDistribution,,,,,,,,,,,,,,,,,,,656001.000,,,,
PaymentsOfDividends,,,,,,,,,,,,,,,,,,,,,,,1836801.000
PaymentsToAcquireHeldToMaturitySecurities,,,,,,,82380.000,,,,100340.000,,,,82628.000,,,,,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,,,,,,,,,,,105000.000,,,,82320.000,,,,5585240.000,,,,82628.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfSecuritiesOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,3545.000
ProceedsFromRoyaltiesReceived,,,1165358.000,,,,1146901.000,,,,520936.000,,,,853153.000,,,,1172787.000,,,,366840.000
ProceedsFromSaleAndMaturityOfHeldToMaturitySecurities,,,35000.000,,,,83000.000,,,,,,,,,,,,,,,,
ProceedsFromSaleOfHeldToMaturitySecurities,,,,,,,,,,,100056.000,,,,,,,,,,,,
ProfitLoss,10132285.000,,,,,,,,,,,,,,,,,,,,,,
Revenues,10333266.000,13968405.000,3693446.000,11060224.000,11814420.000,4994855.000,2528807.000,7834715.000,6347628.000,5334003.000,503435.000,7860360.000,11782758.000,5933562.000,1318010.000,2735361.000,2621565.000,3046572.000,1679.000,2609636.000,3442645.000,4682574.000,3656753.000
RoyaltyRevenue,10332035.000,13967426.000,3693121.000,11059872.000,11814026.000,,2528417.000,7834425.000,6347390.000,,501300.000,7858104.000,11780502.000,,1315953.000,2732892.000,2619097.000,,,2608619.000,3441528.000,,3650211.000
SalesRevenueNet,10333266.000,13968405.000,3693446.000,11060224.000,11814420.000,4994855.000,2528807.000,7834715.000,6347628.000,5334003.000,503435.000,7860360.000,11782758.000,5933562.000,1318010.000,2735361.000,2621565.000,3046572.000,1679.000,2609636.000,3442645.000,4682574.000,3656753.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,,,,,,,,,,,,,,13120010.000,,13120010.000
