,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
BankruptcyClaimsAmountPaidToSettleClaims,,,,,,,,5150000000.000,5150000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,613900000.000,553000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationUnfavorableContractAccrual,,,85000000.000,,,,,,,,,,,,,,,,,
CapitalLeaseObligations,,,,,,,13000000.000,,,,,,,,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,9100000.000,9000000.000,8000000.000,7000000.000,7000000.000,23000000.000,23000000.000,21000000.000,23000000.000,20000000.000,18000000.000,18000000.000,15000000.000,14000000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,55000000.000,,,,38000000.000,,,,40000000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,4000000.000,,,,3000000.000,,,,3000000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,3000000.000,,,,3000000.000,,,,3000000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,4000000.000,,,,3000000.000,,,,3000000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,4000000.000,,,,3000000.000,,,,3000000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,4000000.000,,,,3000000.000,,,,3000000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,36000000.000,,,,23000000.000,,,,25000000.000,
CashAndCashEquivalentsAtCarryingValue,,,716000000.000,1375000000.000,1389000000.000,1457000000.000,1478000000.000,1403000000.000,1375000000.000,1345000000.000,1279000000.000,1139000000.000,205000000.000,145000000.000,229000000.000,152000000.000,188000000.000,202000000.000,248000000.000,265000000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,,,,,,,5.000,5.210,5.240,5.260,5.290,5.320,5.360,5.460,5.660,6.010,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,1216216.000,1216216.000,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,841302.000,841302.000,,841302.000,841302.000,,,,,,,,,,,,,,
CommonStockSharesOutstanding,,,51154280.000,,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,1621000000.000,2423000000.000,2419000000.000,2415000000.000,2424000000.000,,,,2400000000.000,2995000000.000,2991000000.000,2983000000.000,2977000000.000,2955000000.000,2950000000.000,2948000000.000,2945000000.000,2940000000.000
DebtInstrumentFaceAmount,,425000000.000,,,,,,,,,,,,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,0.071,0.071,,,,,,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,0.065,0.065,0.065,0.065,0.065,0.065,,,,,,,,0.065,,,,,
DebtInstrumentUnamortizedDiscount,,6100000.000,6000000.000,12000000.000,11000000.000,11000000.000,11000000.000,10000000.000,8000000.000,8000000.000,7000000.000,7000000.000,7000000.000,6000000.000,6000000.000,6000000.000,5000000.000,5000000.000,5000000.000,4000000.000
DebtWeightedAverageInterestRate,,0.191,0.170,0.170,0.170,0.170,0.150,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,,,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,42000000.000,40000000.000,38000000.000,36000000.000,33000000.000
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,,,44000000.000,55000000.000,52000000.000,49000000.000,4000000.000,4000000.000,4000000.000,36000000.000,33000000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,369000000.000,,,,363000000.000,
DeferredTaxAssetsDeferredIncome,,,,,,,226000000.000,,,,314000000.000,,,,445000000.000,,,,326000000.000,
DeferredTaxAssetsGross,,,,,,,1455000000.000,,,,3565000000.000,,,,3802000000.000,,,,3549000000.000,
DeferredTaxAssetsInventory,,,,,,,9000000.000,,,,15000000.000,,,,6000000.000,,,,11000000.000,
DeferredTaxAssetsInvestments,,,,,,,32000000.000,,,,28000000.000,,,,25000000.000,,,,25000000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,28000000.000,,,,-191000000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,47000000.000,,,,13000000.000,,,,0.000,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,192000000.000,,,,9000000.000,,,,0.000,,,,0.000,
DeferredTaxAssetsNet,,,,,,,473000000.000,,,,220000000.000,,,,226000000.000,,,,211000000.000,
DeferredTaxAssetsNetCurrent,,,,41000000.000,54000000.000,96000000.000,47000000.000,35000000.000,33000000.000,29000000.000,13000000.000,12000000.000,10000000.000,6000000.000,0.000,,,,,
DeferredTaxAssetsNetNoncurrent,,,,169000000.000,170000000.000,148000000.000,192000000.000,238000000.000,257000000.000,203000000.000,9000000.000,9000000.000,8000000.000,6000000.000,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,659000000.000,,,,626000000.000,,,,1614000000.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsNotSubjectToExpiration,,,,,,,,,,,353000000.000,,,,515000000.000,,,,559000000.000,
DeferredTaxAssetsOther,,,,,,,13000000.000,,,,14000000.000,,,,15000000.000,,,,13000000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,293000000.000,,,,324000000.000,,,,343000000.000,,,,106000000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,,,,,,87000000.000,,,,86000000.000,,,,78000000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,,,11000000.000,,,,11000000.000,,,,9000000.000,
DeferredTaxAssetsUnrealizedCurrencyLosses,,,,,,,3000000.000,,,,2000000.000,,,,3000000.000,,,,1000000.000,
DeferredTaxAssetsValuationAllowance,,,192000000.000,,,,982000000.000,,,,3345000000.000,,,,3576000000.000,,,,3338000000.000,
DeferredTaxLiabilities,,,,,,,445000000.000,,,,411000000.000,,,,143000000.000,,,,152000000.000,
DeferredTaxLiabilitiesCurrent,,,,,,,7000000.000,8000000.000,14000000.000,,9000000.000,9000000.000,8000000.000,6000000.000,0.000,,,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,,,,19000000.000,,,,10000000.000,,,,8000000.000,,,,1000000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,108000000.000,,,,103000000.000,,,,96000000.000,,,,85000000.000,
DeferredTaxLiabilitiesNoncurrent,,,,214000000.000,209000000.000,220000000.000,204000000.000,226000000.000,200000000.000,177000000.000,204000000.000,191000000.000,190000000.000,162000000.000,143000000.000,150000000.000,148000000.000,156000000.000,152000000.000,155000000.000
DeferredTaxLiabilitiesOther,,,,,,,8000000.000,,,,7000000.000,,,,3000000.000,,,,5000000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,288000000.000,,,,266000000.000,,,,222000000.000,,,,270000000.000,
DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,,,,,,,22000000.000,,,,25000000.000,,,,40000000.000,,,,2000000.000,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,,,,,,,83000000.000,,,,118000000.000,,,,147000000.000,,,,135000000.000,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax,,,,,,,,-66000000.000,,,,,,,,,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,0.097,0.037,,,,0.045,,,,0.037,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,,131000000.000,,,,127000000.000,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,29000000.000,,,,28000000.000,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,27000000.000,,,,26000000.000,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,27000000.000,,,,26000000.000,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,27000000.000,,,,27000000.000,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,28000000.000,,,,27000000.000,,,,,,,,,,,,,
DividendsPayableCurrentAndNoncurrent,,,,,,,29.000,,29000000.000,29000000.000,,,,,,,,,,
DueFromAffiliateNoncurrent,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DueToAffiliateNoncurrent,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,62000000.000,41000000.000,63000000.000,75000000.000,69000000.000,64000000.000,66000000.000,80000000.000,83000000.000,63000000.000
EmployeeRelatedLiabilitiesCurrentAndNoncurrent,,,,42000000.000,44000000.000,47000000.000,55000000.000,47000000.000,54000000.000,66000000.000,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,,,13000000.000,11000000.000,,,,,,,,,,
EnvironmentalCostsRecognizedCapitalized,,,,,,,,,,,17000000.000,15000000.000,14000000.000,13000000.000,12000000.000,13000000.000,13000000.000,13000000.000,13000000.000,14000000.000
EquityMethodInvestmentOwnershipPercentage,,,,,,,,,,,1.000,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,54000000.000,61000000.000,68000000.000,75000000.000,82000000.000,89000000.000,95000000.000,102000000.000,109000000.000,115000000.000,122000000.000,128000000.000,134000000.000,141000000.000,147000000.000,145000000.000,151000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,208100000.000,195000000.000,194000000.000,196000000.000,196000000.000,171000000.000,171000000.000,171000000.000,171000000.000,145000000.000,145000000.000,147000000.000,145000000.000,119000000.000,120000000.000,120000000.000,120000000.000,98000000.000,98000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,6300000.000,27000000.000,21000000.000,14000000.000,7000000.000,27000000.000,20000000.000,13000000.000,6000000.000,27000000.000,,,,25000000.000,,,,25000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,,,20000000.000,13000000.000,7000000.000,,18000000.000,12000000.000,6000000.000,,19000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,23000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,24600000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,24600000.000,27000000.000,26000000.000,26000000.000,26000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,25400000.000,27000000.000,27000000.000,27000000.000,27000000.000,27000000.000,27000000.000,27000000.000,27000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
FiniteLivedIntangibleAssetsGross,,,,373000000.000,374000000.000,374000000.000,375000000.000,375000000.000,375000000.000,374000000.000,374000000.000,374000000.000,375000000.000,374000000.000,372000000.000,372000000.000,373000000.000,373000000.000,368000000.000,368000000.000
FiniteLivedIntangibleAssetsNet,,312000000.000,326000000.000,318000000.000,313000000.000,306000000.000,300000000.000,293000000.000,286000000.000,279000000.000,272000000.000,265000000.000,260000000.000,252000000.000,244000000.000,238000000.000,232000000.000,226000000.000,223000000.000,217000000.000
ForeignCurrencyContractAssetFairValueDisclosure,,,,,,1000000.000,0.000,,,,0.000,,,,0.000,,,,,
IntangibleAssetsNetExcludingGoodwill,,,,318000000.000,313000000.000,306000000.000,,,,,,,,,,,,,,
InterestPayableCurrent,,,,,,,,,,,22000000.000,9000000.000,35000000.000,10000000.000,35000000.000,10000000.000,35000000.000,10000000.000,35000000.000,10000000.000
InterestPayableCurrentAndNoncurrent,,,,8000000.000,23000000.000,7000000.000,22000000.000,8000000.000,22000000.000,8000000.000,,,,,,,,,,
InventoryFinishedGoods,,,,406000000.000,325000000.000,344000000.000,417000000.000,362000000.000,299000000.000,309000000.000,,,,,,,,,,
InventoryFinishedGoodsNetOfReserves,,,,,,,,,,,303000000.000,318000000.000,357000000.000,323000000.000,245000000.000,215000000.000,194000000.000,194000000.000,204000000.000,191000000.000
InventoryNet,,,,850000000.000,749000000.000,734000000.000,759000000.000,754000000.000,754000000.000,778000000.000,770000000.000,754000000.000,780000000.000,715000000.000,630000000.000,616000000.000,566000000.000,558000000.000,532000000.000,510000000.000
InventoryNoncurrent,,,,,,,,,,,57000000.000,56000000.000,14000000.000,17000000.000,12000000.000,0.000,0.000,6000000.000,14000000.000,14000000.000
InventoryRawMaterials,,,,239000000.000,225000000.000,184000000.000,191000000.000,234000000.000,259000000.000,281000000.000,,,,,,,,,,
InventoryRawMaterialsAndSuppliesNetOfReserves,,,,,,,,,,,118000000.000,115000000.000,126000000.000,116000000.000,106000000.000,107000000.000,102000000.000,104000000.000,107000000.000,105000000.000
InventoryRawMaterialsNetOfReserves,,,,,,,,,,,329000000.000,321000000.000,259000000.000,252000000.000,248000000.000,243000000.000,217000000.000,223000000.000,194000000.000,193000000.000
InventoryValuationReserves,,,,,,,,,,,14000000.000,14000000.000,14000000.000,16000000.000,18000000.000,19000000.000,18000000.000,19000000.000,17000000.000,17000000.000
InventoryWorkInProcess,,,,87000000.000,80000000.000,68000000.000,45000000.000,49000000.000,74000000.000,76000000.000,,,,,,,,,,
InventoryWorkInProcessNetOfReserves,,,,,,,,,,,77000000.000,56000000.000,52000000.000,41000000.000,43000000.000,51000000.000,53000000.000,43000000.000,41000000.000,35000000.000
InvestmentOwnedBalancePrincipalAmount,,900000000.000,900000000.000,900000000.000,900000000.000,,900000000.000,900000000.000,,,,,,,,,,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LettersOfCreditOutstandingAmount,,36900000.000,55000000.000,51000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,44000000.000,47000000.000,,,,,,,,,
Liabilities,,,,3319000000.000,3257000000.000,3264000000.000,3262000000.000,3251000000.000,3243000000.000,3181000000.000,3277000000.000,3778000000.000,4063000000.000,3980000000.000,3962000000.000,3861000000.000,3893000000.000,3918000000.000,3789000000.000,3778000000.000
LiabilitiesAndStockholdersEquity,,,,6015000000.000,5847000000.000,5785000000.000,5699000000.000,5606000000.000,5566000000.000,5347000000.000,5065000000.000,5436000000.000,5592000000.000,5296000000.000,5072000000.000,4907000000.000,4893000000.000,4925000000.000,4950000000.000,4922000000.000
LiabilitiesCurrent,,,,380000000.000,336000000.000,323000000.000,363000000.000,330000000.000,352000000.000,330000000.000,366000000.000,284000000.000,560000000.000,521000000.000,548000000.000,497000000.000,535000000.000,533000000.000,522000000.000,510000000.000
LiabilitiesOtherThanLongtermDebtNoncurrent,,,,,,,,,,,536000000.000,524000000.000,536000000.000,498000000.000,459000000.000,473000000.000,469000000.000,496000000.000,379000000.000,381000000.000
LiabilityForUncertainTaxPositionsNoncurrent,,,,,,,,,,,,,,,,,,,0.000,
LineOfCreditFacilityAmountOutstanding,,,,696000000.000,696000000.000,696000000.000,696000000.000,,,,,,,,,,,,,
LongTermDebt,,1624800000.000,1615000000.000,2411000000.000,2408000000.000,2404000000.000,2413000000.000,2409000000.000,2405000000.000,2398000000.000,2393000000.000,2988000000.000,2984000000.000,2977000000.000,2971000000.000,2949000000.000,2945000000.000,2943000000.000,2940000000.000,2936000000.000
LongTermDebtCurrent,,,,15000000.000,18000000.000,18000000.000,18000000.000,19000000.000,19000000.000,18000000.000,18000000.000,18000000.000,17000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,1575000000.000,2345000000.000,2344000000.000,2344000000.000,2340000000.000,,,,2318000000.000,2918000000.000,2918000000.000,2915000000.000,612000000.000,597000000.000,597000000.000,598000000.000,598000000.000,597000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,10700000.000,11000000.000,10000000.000,9000000.000,5000000.000,18000000.000,,,,18000000.000,,,,16000000.000,,,,16000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,7000000.000,15000000.000,15000000.000,15000000.000,16000000.000,,,,16000000.000,16000000.000,16000000.000,16000000.000,2301000000.000,2298000000.000,2298000000.000,2298000000.000,1000000.000,1000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,7600000.000,8000000.000,15000000.000,15000000.000,15000000.000,16000000.000,,,,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,2298000000.000,2298000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,10600000.000,10000000.000,19000000.000,18000000.000,18000000.000,16000000.000,,,,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,10600000.000,10000000.000,19000000.000,18000000.000,18000000.000,18000000.000,,,,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,2800000.000,,,,,,,,,,13000000.000,9000000.000,4000000.000,,12000000.000,7000000.000,4000000.000,,12000000.000
LongTermDebtNoncurrent,,,,2396000000.000,2390000000.000,2386000000.000,2395000000.000,2390000000.000,2386000000.000,2380000000.000,2375000000.000,2970000000.000,2967000000.000,2961000000.000,2955000000.000,2891000000.000,2889000000.000,2889000000.000,2888000000.000,2887000000.000
LossContingencyAccrualAtCarryingValue,,,,,,,,,,,,49000000.000,51000000.000,61000000.000,65000000.000,64000000.000,69000000.000,67000000.000,69000000.000,60000000.000
LossContingencySettlementAgreementConsideration1,,,1000000.000,,,,,,,,,,,,,,,,,
MineralPropertiesAccumulatedDepletion,,,,85000000.000,102000000.000,143000000.000,172000000.000,199000000.000,234000000.000,255000000.000,278000000.000,292000000.000,314000000.000,331000000.000,344000000.000,356000000.000,366000000.000,379000000.000,389000000.000,399000000.000
MineralPropertiesGross,,,,1462000000.000,1423000000.000,1412000000.000,1388000000.000,1384000000.000,1379000000.000,1347000000.000,1336000000.000,1312000000.000,2050000000.000,1992000000.000,1948000000.000,1968000000.000,1968000000.000,1996000000.000,1996000000.000,2005000000.000
MineralPropertiesNet,,,,1377000000.000,1321000000.000,1269000000.000,1216000000.000,1185000000.000,1145000000.000,1092000000.000,1058000000.000,1020000000.000,1736000000.000,1661000000.000,1604000000.000,1612000000.000,1602000000.000,1617000000.000,1607000000.000,1606000000.000
MinorityInterest,,303400000.000,233000000.000,217000000.000,206000000.000,208000000.000,199000000.000,200000000.000,199000000.000,184000000.000,178000000.000,166000000.000,168000000.000,139000000.000,112000000.000,124000000.000,126000000.000,142000000.000,144000000.000,153000000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,1000000.000,,104.000,,,,80000000.000,,,,180000000.000,,,,184000000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,29000000.000,,,,43.000,,,,19000000.000,,,,39000000.000,,,,33000000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,23000000.000,,,,6.000,,,,3000000.000,,,,13000000.000,,,,18000000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,23000000.000,,,,10.000,,,,6000000.000,,,,14000000.000,,,,18000000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,25000000.000,,,,10.000,,,,12000000.000,,,,14000000.000,,,,19000000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,27000000.000,,,,29.000,,,,19000000.000,,,,23000000.000,,,,25000000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,157000000.000,,,,6.000,,,,21000000.000,,,,77000000.000,,,,71000000.000,
OperatingLossCarryforwards,,,,,,,,,,,2525000000.000,,,,7815000000.000,,,,8638000000.000,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,7000000.000,6000000.000,18000000.000,,22000000.000,25000000.000,20000000.000,23000000.000,21000000.000,
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,,6000000.000,8000000.000,7000000.000,7000000.000,5000000.000,6000000.000,6000000.000,,,,,,,,,,
OtherAssets,,,,,,,,1773000000.000,,,,,,,,,,,,
OtherAssetsCurrent,,,,,1265000000.000,,1175000000.000,,451000000.000,385000000.000,332000000.000,339000000.000,542000000.000,68000000.000,46000000.000,36000000.000,42000000.000,45000000.000,49000000.000,40000000.000
OtherAssetsMiscellaneous,,,,,,1783000000.000,572000000.000,,,,,,,,,,,,,
OtherAssetsNoncurrent,,,,81000000.000,80000000.000,82000000.000,80000000.000,78000000.000,70000000.000,64000000.000,61000000.000,61000000.000,75000000.000,72000000.000,68000000.000,24000000.000,23000000.000,24000000.000,22000000.000,24000000.000
OtherInventoryMaterialsSuppliesAndMerchandiseUnderConsignment,,,,,,,,,,,42000000.000,45000000.000,43000000.000,35000000.000,30000000.000,27000000.000,24000000.000,28000000.000,24000000.000,23000000.000
OtherInventorySupplies,,,,118000000.000,119000000.000,138000000.000,106000000.000,109000000.000,122000000.000,112000000.000,,,,,,,,,,
OtherLiabilities,,,,,,,504000000.000,861000000.000,,,,,,,,,,,,
OtherLiabilitiesCurrent,,,,,,,,,,,,,410000000.000,371000000.000,398000000.000,347000000.000,385000000.000,383000000.000,372000000.000,360000000.000
OtherLiabilitiesNoncurrent,,,,49000000.000,49000000.000,58000000.000,62000000.000,68000000.000,70000000.000,73000000.000,75000000.000,85000000.000,96000000.000,100000000.000,98000000.000,101000000.000,109000000.000,111000000.000,32000000.000,32000000.000
