,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-01-26,2013-04-27,2013-07-27,2013-10-26,2014-01-25,2014-04-26,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccountsPayableCurrent,33639000.000,35472000.000,31951000.000,33906000.000,35550000.000,34661000.000,31798000.000,38651000.000,48916000.000,40883000.000,36499000.000,45913000.000,49087000.000,54190000.000,40875000.000,52747000.000,48640000.000,44182000.000,37903000.000,43441000.000,50605000.000,44796000.000,38688000.000,51499000.000
AccountsReceivableNetCurrent,55269000.000,58469000.000,53925000.000,66923000.000,76673000.000,71189000.000,59592000.000,63227000.000,86921000.000,66913000.000,66320000.000,82500000.000,86511000.000,95260000.000,78496000.000,80857000.000,82754000.000,90938000.000,73430000.000,77554000.000,86382000.000,90421000.000,71637000.000,78846000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,2534000.000,,,,2977000.000,,,,4223000.000,,,,3969000.000,,,,3878000.000
AccruedIncomeTaxesCurrent,948000.000,809000.000,462000.000,665000.000,755000.000,3322000.000,625000.000,1689000.000,1420000.000,1297000.000,747000.000,1162000.000,1077000.000,1037000.000,944000.000,636000.000,389000.000,257000.000,84000.000,310000.000,191000.000,2385000.000,1788000.000,1544000.000
AccruedLiabilitiesCurrent,,,17917000.000,22731000.000,22446000.000,23833000.000,23834000.000,24331000.000,21696000.000,26464000.000,21651000.000,23462000.000,24857000.000,27224000.000,27353000.000,26063000.000,27985000.000,25992000.000,23967000.000,23532000.000,26501000.000,25270000.000,25560000.000,25033000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,115735000.000,119411000.000,122664000.000,,126942000.000,127170000.000,130626000.000,133641000.000,136915000.000,139159000.000,141570000.000,143725000.000,145330000.000,148569000.000,151857000.000,155173000.000,158575000.000,161513000.000,164431000.000,155871000.000,148282000.000,151671000.000,155096000.000,157192000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,92000.000,-64000.000,-20000.000,33000.000,-220000.000,-13000.000,-31000.000,-118000.000,-116000.000,185000.000,-143000.000,4000.000,-140000.000,-1122000.000,-2500000.000,-2376000.000,-2919000.000,-3139000.000,-3759000.000,-2898000.000,-3831000.000,-4343000.000,-4419000.000,-4381000.000
AdditionalPaidInCapital,22019000.000,22828000.000,23564000.000,,25084000.000,25988000.000,26549000.000,27194000.000,27919000.000,28606000.000,29219000.000,29923000.000,30701000.000,31370000.000,31993000.000,32693000.000,33455000.000,33971000.000,34637000.000,35351000.000,36059000.000,36622000.000,37294000.000,38004000.000
AdditionalPaidInCapitalCommonStock,,,,24320000.000,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,2117000.000,2211000.000,2201000.000,2729000.000,3231000.000,3181000.000,2769000.000,2539000.000,2633000.000,2403000.000,2244000.000,2316000.000,2477000.000,2526000.000,2206000.000,2797000.000,2263000.000,2692000.000,2512000.000,2610000.000
