,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AccountsAndNotesReceivableNet,,,,,,,1689000.000,1678000.000,1666000.000,1654000.000,1643000.000,1631000.000,1618000.000,1606000.000,,,,,,,,,
AccountsPayableTradeCurrent,3318000.000,2664000.000,3093000.000,3296000.000,4260000.000,2914000.000,3560000.000,3675000.000,3721000.000,2094000.000,3793000.000,5139000.000,3856000.000,2034000.000,1640000.000,3025000.000,3617000.000,3144000.000,2381000.000,3921000.000,4148000.000,4013000.000,3776000.000
AccountsReceivableNetCurrent,10593000.000,7944000.000,11716000.000,11199000.000,11011000.000,8356000.000,13714000.000,13472000.000,12993000.000,12114000.000,15195000.000,21029000.000,17172000.000,13590000.000,13089000.000,15259000.000,12064000.000,14309000.000,12738000.000,15153000.000,14834000.000,15823000.000,14857000.000
AccruedAdvertisingCurrent,2555000.000,3222000.000,2963000.000,2215000.000,3048000.000,3547000.000,3822000.000,1965000.000,3413000.000,4589000.000,4069000.000,2856000.000,4002000.000,4151000.000,3606000.000,2319000.000,3172000.000,3637000.000,2931000.000,1767000.000,2666000.000,3638000.000,3090000.000
AccruedSalariesCurrent,3636000.000,3021000.000,3186000.000,2990000.000,2410000.000,2576000.000,2880000.000,2624000.000,2343000.000,2452000.000,2054000.000,2674000.000,2304000.000,2171000.000,1594000.000,2565000.000,2486000.000,2752000.000,2164000.000,3557000.000,3108000.000,3507000.000,2555000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,53565000.000,53815000.000,49241000.000,45856000.000,46293000.000,46653000.000,47007000.000,47355000.000,47392000.000,47655000.000,53579000.000,53937000.000,54328000.000,46738000.000,47019000.000,44039000.000,44232000.000,44485000.000,44740000.000,44952000.000,45163000.000,45423000.000,45690000.000
AdditionalPaidInCapitalCommonStock,4928000.000,4928000.000,4928000.000,4928000.000,4928000.000,4928000.000,4928000.000,4928000.000,4928000.000,4928000.000,4928000.000,4928000.000,4928000.000,4928000.000,4928000.000,4928000.000,4928000.000,4963000.000,4985000.000,5010000.000,5041000.000,5072000.000,5117000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,536000.000,536000.000,0.000,0.000,0.000,,,
Assets,93068000.000,88648000.000,82210000.000,78856000.000,76626000.000,74634000.000,70388000.000,67927000.000,68401000.000,65982000.000,61730000.000,65754000.000,60462000.000,55068000.000,50866000.000,50439000.000,50616000.000,52649000.000,50522000.000,54978000.000,56559000.000,57727000.000,54364000.000
AssetsCurrent,62559000.000,60132000.000,54244000.000,51470000.000,49722000.000,47350000.000,43541000.000,41637000.000,42684000.000,40595000.000,36733000.000,41670000.000,36754000.000,33103000.000,30711000.000,31581000.000,31926000.000,34034000.000,32094000.000,35818000.000,37103000.000,38419000.000,35174000.000
