,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,472700000.000,478900000.000,455100000.000,447100000.000,450700000.000,486300000.000,547600000.000,481200000.000,474200000.000,499300000.000,546700000.000,513600000.000,552400000.000,564100000.000,520600000.000,479600000.000,515400000.000,547100000.000,521700000.000,469600000.000,500300000.000,532600000.000,543100000.000,506800000.000,564600000.000
AccrualForEnvironmentalLossContingencies,,,,,,,,,,,,,,,,,,,61400000.000,,,,73900000.000,,
AccruedEnvironmentalLossContingenciesCurrent,,,,,,,,,,,,,,,,,,,13400000.000,,,,14600000.000,,
AccruedEnvironmentalLossContingenciesNoncurrent,,,,,,,,,,,,,,,,,,,48000000.000,,,,59300000.000,,
AccruedIncomeTaxesCurrent,9500000.000,46700000.000,31000000.000,26600000.000,10400000.000,3800000.000,14700000.000,27500000.000,6300000.000,11000000.000,35900000.000,48800000.000,15700000.000,15100000.000,41000000.000,85600000.000,33900000.000,34100000.000,50900000.000,74700000.000,30900000.000,38700000.000,28600000.000,60500000.000,49600000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1203800000.000,1223300000.000,1159100000.000,1158200000.000,1195500000.000,1191400000.000,1211500000.000,1241300000.000,1196000000.000,1218000000.000,1212800000.000,1236300000.000,1262100000.000,1288800000.000,1255500000.000,1257400000.000,1271800000.000,1305200000.000,1299100000.000,1324700000.000,1359800000.000,1385800000.000,1404500000.000,1396300000.000,1443200000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,0.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,5200000.000,,,,200000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,1033600000.000,,,,1226000000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,35500000.000,,,,500000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-770300000.000,-708100000.000,-992900000.000,-1027900000.000,-973500000.000,-1038100000.000,-1225300000.000,-1180100000.000,-1197100000.000,-1187700000.000,-817700000.000,-793200000.000,-775600000.000,-760600000.000,-948000000.000,-1015900000.000,-1040700000.000,-1015400000.000,-1334600000.000,-1339000000.000,-1325700000.000,-1328300000.000,-1538800000.000,-1588900000.000,-1508000000.000
AdditionalPaidInCapitalCommonStock,1361700000.000,1371900000.000,1381400000.000,1386300000.000,1394700000.000,1405800000.000,1416700000.000,1419400000.000,1431800000.000,1441500000.000,1456000000.000,1471000000.000,1489300000.000,1501600000.000,1512300000.000,1514100000.000,1527100000.000,1541900000.000,1552100000.000,1554600000.000,1564100000.000,1576900000.000,1588200000.000,1603400000.000,1615400000.000
AllowanceForDoubtfulAccountsReceivableCurrent,23800000.000,23800000.000,26100000.000,28500000.000,29100000.000,27200000.000,28000000.000,26800000.000,25900000.000,24200000.000,22500000.000,23900000.000,22900000.000,23200000.000,19400000.000,21400000.000,23200000.000,25500000.000,22000000.000,22300000.000,24000000.000,23300000.000,24500000.000,22600000.000,24400000.000
AssetRetirementObligation,,,,,,,,,,,,,,,,,,,20200000.000,,,,20600000.000,,
AssetRetirementObligationCurrent,,,4700000.000,,,,3400000.000,,,,2300000.000,,,,300000.000,,,,400000.000,,,,700000.000,,
