,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1392000.000,-1524000.000,-2339000.000,-2380000.000
AdditionalPaidInCapital,757000.000,757000.000,757000.000,757000.000
Assets,415207000.000,416349000.000,417820000.000,424629000.000
AvailableForSaleSecurities,74535000.000,61320000.000,66673000.000,70845000.000
CashAndCashEquivalentsAtCarryingValue,36270000.000,53731000.000,55742000.000,60312000.000
CashAndDueFromBanks,10841000.000,10495000.000,10902000.000,11953000.000
CommonStockParOrStatedValuePerShare,1.250,1.250,1.250,1.250
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,2000000.000,2000000.000,2000000.000,2000000.000
CommonStockSharesOutstanding,1903120.000,1903120.000,1903120.000,1903120.000
CommonStockValue,2500000.000,2500000.000,2500000.000,2500000.000
Deposits,353484000.000,355346000.000,352649000.000,356682000.000
FederalFundsSold,10000000.000,10000000.000,10000000.000,10000000.000
FederalHomeLoanBankStock,1456000.000,1403000.000,1352000.000,1303000.000
Goodwill,5183000.000,5183000.000,5183000.000,5183000.000
HeldToMaturitySecurities,24524000.000,25440000.000,27024000.000,29407000.000
HeldToMaturitySecuritiesFairValue,24998000.000,26342000.000,28149000.000,30496000.000
InterestBearingDepositLiabilities,300452000.000,297895000.000,295246000.000,295588000.000
InterestBearingDepositsInBanks,15429000.000,33236000.000,34840000.000,38359000.000
Liabilities,374312000.000,375338000.000,377096000.000,383570000.000
LiabilitiesAndStockholdersEquity,415207000.000,416349000.000,417820000.000,424629000.000
LoansAndLeasesReceivableAllowance,6875000.000,4305000.000,4905000.000,4905000.000
LoansAndLeasesReceivableGrossCarryingAmount,260674000.000,254485000.000,248367000.000,243595000.000
LoansReceivableNet,253799000.000,250180000.000,243462000.000,238690000.000
NoninterestBearingDepositLiabilities,53032000.000,57451000.000,57403000.000,61094000.000
OtherAssets,5217000.000,4659000.000,4701000.000,4424000.000
OtherLiabilities,3588000.000,3678000.000,4350000.000,4216000.000
PropertyPlantAndEquipmentNet,12744000.000,12636000.000,12503000.000,12678000.000
RealEstateAcquiredThroughForeclosure,1479000.000,1797000.000,1180000.000,1787000.000
RetainedEarningsAccumulatedDeficit,41310000.000,41558000.000,42086000.000,42462000.000
ShortTermBorrowings,17240000.000,16314000.000,20097000.000,22672000.000
StockholdersEquity,40895000.000,41011000.000,40724000.000,41059000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,40895000.000,41011000.000,40724000.000,41059000.000
TreasuryStockShares,96880.000,96880.000,96880.000,96880.000
TreasuryStockValue,2280000.000,2280000.000,2280000.000,2280000.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,1903120.000,1903120.000,1903120.000,1903120.000
