,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,758000.000,832000.000,863000.000,997000.000,825000.000,657000.000,363000.000,946000.000,1478000.000,371000.000,343000.000,815000.000,326000.000,449000.000,497000.000,245000.000,308000.000,519000.000,356000.000,621000.000,499000.000,382000.000,348000.000,272000.000
AccountsReceivableNet,1333000.000,,,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,1304000.000,1532000.000,1608000.000,1023000.000,1087000.000,1144000.000,825000.000,592000.000,221000.000,229000.000,175000.000,632000.000,506000.000,223000.000,,309000.000,378000.000,343000.000,366000.000,284000.000,418000.000,419000.000,530000.000
AccruedLiabilitiesCurrent,72000.000,26000.000,33000.000,37000.000,26000.000,30000.000,40000.000,128000.000,48000.000,35000.000,40000.000,41000.000,33000.000,34000.000,44000.000,34000.000,54000.000,78000.000,119000.000,66000.000,76000.000,79000.000,82000.000,66000.000
AssetRetirementObligation,,,,,,,771000.000,,924000.000,924000.000,1513000.000,,,,1571000.000,,2525000.000,2525000.000,2525000.000,,,,2037000.000,1562000.000
AssetRetirementObligationCurrent,,,,,,71000.000,51000.000,140000.000,140000.000,140000.000,140000.000,140000.000,140000.000,,140000.000,140000.000,1242000.000,1185000.000,1185000.000,1185000.000,1185000.000,1242000.000,664000.000,173000.000
AssetRetirementObligationsNoncurrent,458000.000,458000.000,644000.000,644000.000,644000.000,573000.000,720000.000,720000.000,784000.000,784000.000,1373000.000,1373000.000,1373000.000,1513000.000,1431000.000,1431000.000,1283000.000,1340000.000,1340000.000,1340000.000,1340000.000,1283000.000,1373000.000,1389000.000
Assets,34900000.000,33307000.000,32175000.000,31226000.000,29274000.000,28227000.000,28241000.000,28252000.000,26025000.000,24628000.000,24348000.000,24368000.000,24302000.000,23811000.000,21455000.000,20783000.000,21254000.000,20978000.000,20361000.000,19791000.000,19465000.000,18802000.000,18018000.000,17855000.000
AssetsCurrent,21401000.000,22299000.000,21855000.000,21767000.000,20091000.000,20058000.000,20540000.000,20387000.000,18212000.000,16639000.000,15245000.000,14770000.000,14884000.000,14452000.000,12989000.000,11423000.000,11437000.000,9392000.000,8481000.000,8482000.000,8702000.000,8659000.000,8528000.000,8298000.000
CashAndCashEquivalentsAtCarryingValue,10791000.000,8624000.000,14687000.000,8133000.000,7564000.000,9306000.000,14188000.000,14377000.000,17476000.000,16194000.000,14818000.000,14421000.000,14110000.000,13879000.000,12584000.000,11244000.000,9870000.000,7826000.000,6950000.000,6904000.000,7233000.000,6974000.000,7337000.000,7547000.000
CashUninsuredAmount,,,,,5300000.000,7300000.000,9100000.000,14300000.000,7500000.000,17400000.000,16200000.000,,,,,,,,,,,,,
CommonStockSharesAuthorized,500.000,500.000,,,,,,,,,,,,,,,,,,,,,,
CommonStockSharesIssued,477.887,477.887,,,,,,,,,,,,,,,,,,,,,,
CommonStockSharesOutstanding,477.887,477.887,,,,,,,,,,,,,,,,,,,,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,,,,,,,,,,,,,,,58039000.000,,,,32530000.000,,,,23263000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesDevelopmentCosts,,,,,,,,,,,,,,,6364000.000,,,,7150000.000,,,,5581000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,,,,,,,,,,,,,,,37042000.000,,,,13436000.000,,,,8416000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,,,,,,,,,,,,,,,14633000.000,,,,11944000.000,,,,9266000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,,,,,,,,,,,,,,,13006000.000,,,,4043000.000,,,,1230000.000,
Liabilities,1288000.000,1316000.000,1540000.000,1678000.000,1495000.000,1331000.000,1174000.000,1934000.000,2450000.000,1330000.000,1896000.000,2369000.000,1872000.000,1996000.000,2112000.000,1850000.000,2887000.000,3122000.000,3000000.000,3212000.000,3100000.000,2986000.000,2467000.000,1900000.000
LiabilitiesAndStockholdersEquity,34900000.000,33307000.000,32175000.000,31226000.000,29274000.000,28227000.000,28241000.000,28252000.000,26025000.000,24628000.000,24348000.000,24368000.000,24302000.000,23811000.000,21455000.000,20783000.000,21254000.000,20978000.000,20361000.000,19791000.000,19465000.000,18802000.000,18018000.000,17855000.000
LiabilitiesCurrent,830000.000,858000.000,896000.000,1034000.000,851000.000,758000.000,454000.000,1214000.000,1666000.000,546000.000,523000.000,996000.000,499000.000,483000.000,681000.000,419000.000,1604000.000,1782000.000,1660000.000,1872000.000,1760000.000,1703000.000,1094000.000,511000.000
MarketableSecuritiesCurrent,,12002000.000,5500000.000,12000000.000,11502000.000,9497000.000,5000000.000,5001000.000,,,,,,,,,,,,,,,,
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,7821000.000,10584000.000,12025000.000,8878000.000,9983000.000,10936000.000,11493000.000,11971000.000,12330000.000,12683000.000,12858000.000,12986000.000,13394000.000,13800000.000,15794000.000,7160000.000,7390000.000,8111000.000,8524000.000,9183000.000,9771000.000,10285000.000,10541000.000,10973000.000
OilAndGasPropertySuccessfulEffortMethodGross,,,,,,,17983000.000,,,,20657000.000,,,,22837000.000,,,,17096000.000,,,,17031000.000,
OilAndGasPropertySuccessfulEffortMethodNet,12368000.000,9870000.000,9175000.000,8307000.000,8024000.000,7074000.000,6490000.000,6737000.000,6678000.000,6851000.000,7799000.000,8353000.000,7995000.000,7796000.000,7043000.000,7967000.000,8956000.000,8356000.000,8572000.000,7943000.000,7312000.000,6800000.000,6490000.000,6057000.000
OtherAssetsCurrent,275000.000,369000.000,136000.000,26000.000,2000.000,97000.000,157000.000,44000.000,4000.000,84000.000,58000.000,34000.000,2000.000,67000.000,42000.000,39000.000,16000.000,3000.000,3000.000,27000.000,,25000.000,108000.000,48000.000
OtherAssetsNoncurrent,,,,,,,89000.000,89000.000,89000.000,89000.000,89000.000,30000.000,30000.000,30000.000,30000.000,,,,,,,,,
OtherOilAndGasPropertySuccessfulEffortMethod,,3000.000,235000.000,,,,,,21000.000,238000.000,169000.000,,78000.000,5000.000,589000.000,451000.000,385000.000,187000.000,,,,,,
ProvedOilAndGasPropertySuccessfulEffortMethod,19844000.000,20104000.000,20357000.000,15787000.000,15793000.000,15653000.000,17922000.000,18101000.000,18848000.000,19097000.000,20211000.000,20934000.000,21115000.000,21322000.000,21935000.000,14174000.000,15961000.000,16280000.000,17096000.000,17126000.000,17083000.000,17085000.000,17031000.000,17030000.000
ShortTermInvestments,9002000.000,,,,,,,,,,,,,,,,,,,,,,,
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,,,,,,,,,,,,24036000.000,,,,9393000.000,,,,7186000.000,
StockholdersEquity,33612000.000,31991000.000,30635000.000,29548000.000,27779000.000,26896000.000,27067000.000,26318000.000,23575000.000,23298000.000,22452000.000,21999000.000,22430000.000,21815000.000,19343000.000,18933000.000,18367000.000,17856000.000,17361000.000,16579000.000,16365000.000,15816000.000,15551000.000,15955000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,33612000.000,31991000.000,30635000.000,29548000.000,27779000.000,26896000.000,27067000.000,26318000.000,23575000.000,23298000.000,22452000.000,21999000.000,22430000.000,21815000.000,19343000.000,18933000.000,18367000.000,17856000.000,17361000.000,16579000.000,16365000.000,15816000.000,15551000.000,15955000.000
UnprovedOilAndGasPropertySuccessfulEffortMethod,345000.000,347000.000,608000.000,1398000.000,2214000.000,2182000.000,,504000.000,,,,,,,,,,,,,,,,
