,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,291000.000,237000.000,204000.000,359000.000,443000.000,394000.000,551000.000,411000.000,411000.000,435000.000,,,,,,,,,,,,,,
AccountsPayableCurrent,5180000.000,7784000.000,3286000.000,3373000.000,2536000.000,6224000.000,1822000.000,10446000.000,4161000.000,6058000.000,6016000.000,8147000.000,13093000.000,1328000.000,2787000.000,3069000.000,1416000.000,3317000.000,13581000.000,2717000.000,3722000.000,5391000.000,9092000.000,4193000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,9459000.000,6794000.000,10708000.000,14710000.000,9382000.000,8721000.000,10709000.000,13791000.000,8723000.000,5891000.000,9137000.000,11841000.000,5300000.000,6037000.000
AccruedLiabilitiesCurrent,48307000.000,50794000.000,45351000.000,39059000.000,46394000.000,52262000.000,50162000.000,60523000.000,69824000.000,73182000.000,63161000.000,73872000.000,83596000.000,88141000.000,78615000.000,55352000.000,54667000.000,59244000.000,50573000.000,43561000.000,55086000.000,53590000.000,53248000.000,72367000.000
AccumulatedAmortizationDeferredFinanceCosts,5277000.000,5968000.000,6337000.000,5968000.000,5968000.000,7480000.000,,7480000.000,8964000.000,9529000.000,10097000.000,10652000.000,11214000.000,11882000.000,12551000.000,13243000.000,13996000.000,14774000.000,15563000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2723000.000,3244000.000,3530000.000,3244000.000,3244000.000,4306000.000,,4306000.000,5281000.000,5622000.000,6053000.000,6368000.000,6739000.000,7100000.000,7446000.000,7791000.000,8126000.000,8489000.000,8915000.000,9341000.000,9754000.000,10048000.000,10412000.000,10742000.000
AssetRetirementObligation,,,,120784000.000,126156000.000,127648000.000,162183000.000,162220000.000,171651000.000,173106000.000,175786000.000,176955000.000,221798000.000,224689000.000,226525000.000,240246000.000,244639000.000,288334000.000,286405000.000,284925000.000,269923000.000,269669000.000,272148000.000,274029000.000
AssetRetirementObligationCurrent,18700000.000,18801000.000,20262000.000,20242000.000,21267000.000,22158000.000,29501000.000,29646000.000,2338000.000,2338000.000,2610000.000,2610000.000,2610000.000,2610000.000,3028000.000,3028000.000,3028000.000,3028000.000,3496000.000,3496000.000,3496000.000,3496000.000,2980000.000,2980000.000
AssetRetirementObligationsNoncurrent,96053000.000,96640000.000,100012000.000,100542000.000,104889000.000,105490000.000,132682000.000,132574000.000,169313000.000,170768000.000,173176000.000,174345000.000,219188000.000,222079000.000,223497000.000,237218000.000,241611000.000,285306000.000,282909000.000,281429000.000,266427000.000,266173000.000,269168000.000,271049000.000
Assets,1002764000.000,1060473000.000,1043488000.000,1026165000.000,1162095000.000,1142294000.000,1689999000.000,1684914000.000,1746790000.000,1724382000.000,1659833000.000,1664530000.000,2196331000.000,2257898000.000,1898606000.000,1655390000.000,1574379000.000,2011305000.000,1625902000.000,1521738000.000,1400934000.000,1392446000.000,1299826000.000,1316097000.000
AssetsCurrent,68655000.000,84029000.000,59785000.000,53144000.000,74071000.000,67020000.000,87910000.000,89748000.000,82397000.000,80173000.000,74699000.000,85438000.000,109535000.000,126506000.000,192254000.000,173420000.000,127233000.000,147920000.000,129459000.000,125787000.000,81384000.000,96884000.000,82772000.000,93291000.000
Cash,,,,,,,,,,,,2972000.000,10139000.000,2998000.000,,3451000.000,3661000.000,1627000.000,,5269000.000,1140000.000,2030000.000,,1860000.000
CashAndCashEquivalentsAtCarryingValue,7632000.000,1605000.000,3151000.000,2584000.000,3582000.000,4366000.000,3509000.000,2341000.000,3991000.000,4053000.000,2584000.000,2972000.000,10139000.000,2998000.000,725000.000,3451000.000,3661000.000,1627000.000,2006000.000,5269000.000,1140000.000,2030000.000,2555000.000,1860000.000
DebtInstrumentCarryingAmount,,,,,,,788000000.000,790000000.000,873000000.000,864000000.000,898000000.000,910000000.000,1175000000.000,1220000000.000,959000000.000,987000000.000,985000000.000,1470000000.000,1458000000.000,1266231000.000,1198645000.000,1181645000.000,1188645000.000,1173645000.000
DebtInstrumentFairValue,,,,333000000.000,439000000.000,452000000.000,,490000000.000,323000000.000,314000000.000,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,12162000.000,11913000.000,20128000.000,19693000.000,19307000.000,18851000.000,21313000.000,20773000.000,20124000.000,19560000.000,18889000.000,18300000.000,17604000.000,14020000.000,12916000.000,12221000.000,12802000.000,12234000.000
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,,14138000.000,12720000.000,11934000.000,,13260000.000
DepositsAssetsNoncurrent,,,,,,,,,,,,11200000.000,5800000.000,,,,,,,,,,,
DerivativeAssetFairValueGrossLiability,,,,,,,,,,,21263000.000,16981000.000,24915000.000,19038000.000,70679000.000,70352000.000,54108000.000,66404000.000,58980000.000,45771000.000,32120000.000,33041000.000,30716000.000,20617000.000
DerivativeAssets,,,,,,,,,,,,,,,,,,,,,53442000.000,59633000.000,,45711000.000
DerivativeAssetsCurrent,4681000.000,27141000.000,7117000.000,3267000.000,24513000.000,9633000.000,15158000.000,4030000.000,8518000.000,2765000.000,3801000.000,2266000.000,823000.000,26759000.000,120305000.000,104541000.000,63951000.000,64500000.000,63711000.000,60462000.000,23188000.000,26383000.000,6162000.000,14080000.000
DerivativeAssetsNoncurrent,293000.000,29765000.000,10188000.000,6512000.000,33328000.000,19950000.000,15834000.000,18036000.000,31579000.000,19211000.000,21292000.000,15925000.000,3158000.000,11678000.000,32794000.000,28701000.000,18605000.000,48269000.000,56373000.000,52226000.000,30254000.000,33250000.000,20553000.000,31631000.000
DerivativeFairValueOfDerivativeAsset,,,,,,,,,,,46356000.000,35172000.000,28896000.000,57475000.000,223778000.000,203594000.000,136664000.000,179173000.000,179064000.000,158459000.000,85562000.000,92674000.000,57431000.000,66328000.000
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,,,,,,,,25093000.000,18191000.000,3981000.000,38437000.000,153099000.000,133242000.000,82556000.000,112769000.000,120084000.000,112688000.000,,,26715000.000,
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,,33442000.000,33822000.000,52254000.000,21755000.000,72759000.000,71892000.000,55093000.000,70477000.000,60999000.000,50466000.000,38636000.000,36992000.000,44550000.000,22172000.000
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,,,,,,,12179000.000,16841000.000,27339000.000,2717000.000,2080000.000,1540000.000,985000.000,4073000.000,2019000.000,4695000.000,,,13834000.000,
DerivativeFairValueOfDerivativeNet,,,,,,,24100000.000,,,,17700000.000,,,,153100000.000,,,,118400000.000,,,,12700000.000,
DerivativeLiabilities,,,,,,,,,,,,,,,,,,,,,6516000.000,3951000.000,,1555000.000
DerivativeLiabilitiesCurrent,21677000.000,5129000.000,18905000.000,24584000.000,5168000.000,9024000.000,10801000.000,17410000.000,8232000.000,14124000.000,10060000.000,15403000.000,24008000.000,2437000.000,2080000.000,1540000.000,985000.000,3266000.000,2019000.000,2291000.000,3047000.000,1892000.000,9743000.000,1555000.000
DerivativeLiabilitiesNoncurrent,46884000.000,9117000.000,18897000.000,26440000.000,7062000.000,7932000.000,5590000.000,4249000.000,3155000.000,2827000.000,2119000.000,1438000.000,3331000.000,280000.000,0.000,,,807000.000,0.000,2404000.000,3469000.000,2059000.000,4091000.000,0.000
DerivativeLiabilityFairValueGrossAsset,,,,,,,,,,,21263000.000,16981000.000,24915000.000,19038000.000,70679000.000,70352000.000,54108000.000,66404000.000,58980000.000,45771000.000,32120000.000,33041000.000,30716000.000,20617000.000
EntityNotSubjectToIncomeTaxesDifferenceInBasesAmount,,,,,,,1180000000.000,,,,1300000000.000,,,,1500000000.000,,,,1400000000.000,,,,1300000000.000,
EquityMethodInvestments,216000.000,252000.000,282000.000,308000.000,339000.000,369000.000,393000.000,4334000.000,4180000.000,4122000.000,4092000.000,3880000.000,3146000.000,3099000.000,3054000.000,3053000.000,624000.000,617000.000,646000.000,641000.000,633000.000,640000.000,647000.000,658000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,2655000.000,2907000.000,3034000.000,2907000.000,2907000.000,3407000.000,,3407000.000,3778000.000,3901000.000,4024000.000,4145000.000,4266000.000,4387000.000,4509000.000,4620000.000,4731000.000,4842000.000,4953000.000,5057000.000,5161000.000,5265000.000,5369000.000,5468000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,493000.000,,,,484000.000,,,,444000.000,,,,417000.000,,,,396000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,396000.000,,,,358000.000,,,,349000.000,,,,322000.000,,,,223000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,417000.000,,,,396000.000,,,,358000.000,,,,349000.000,,,,322000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,444000.000,,,,417000.000,,,,396000.000,,,,358000.000,,,,349000.000,
