,2011-06-25,2011-09-24,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
EarningsPerShareBasic,-0.110,,,,,0.170,0.010,,-0.140,0.000,0.090,,-0.200,0.190,0.030,-0.560,-0.170,-0.170,-0.140,-0.180,-0.260,-0.240
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,,,,,,,,,,,-0.240
EarningsPerShareDiluted,-0.110,,,,,0.170,0.010,,-0.140,0.000,0.090,,-0.200,0.190,0.030,-0.560,-0.170,-0.170,-0.140,-0.180,-0.260,-0.240
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,300000.000,,,,-2500000.000,,,,,,,,,
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,,,,,,,,,,0.000,,0.000,,0.000,,,,0.000,0.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,,,0.000,0.000,,0.000,,0.000,,0.000,,,,0.000,0.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,,,,,,,,,,,,0.000,0.000,,0.000,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,-300000.000,100000.000,-400000.000,-800000.000,1300000.000,1500000.000,3700000.000,0.000,-700000.000,200000.000,300000.000,0.000,100000.000,-100000.000
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,-200000.000,,,,,,,
GainLossOnSaleOfInvestments,,,,,,,,,,,,,,,,,0.000,,,,,
GeneralAndAdministrativeExpense,1426000.000,1291000.000,1277000.000,2176000.000,1605000.000,7077000.000,3436000.000,5882000.000,2400000.000,3100000.000,2500000.000,2200000.000,2400000.000,2600000.000,3200000.000,1200000.000,2200000.000,2100000.000,2300000.000,1400000.000,2200000.000,2100000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,4823000.000,203000.000,,-4000000.000,-100000.000,3200000.000,-10400000.000,-6900000.000,6500000.000,1200000.000,-20000000.000,-6600000.000,-6500000.000,-5200000.000,-7100000.000,,-9000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-4922000.000,-2098000.000,-2733000.000,-4090000.000,4823000.000,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-2904000.000,-1427000.000,-2733000.000,-4090000.000,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,-0.070,-0.030,-0.060,-0.120,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,-0.070,-0.030,-0.060,-0.120,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,2982000.000,991000.000,,,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,0.070,0.020,,,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,0.070,0.020,,,,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,,-2018000.000,-671000.000,,,-6000.000,-12000.000,,-100000.000,,,,,,,,,,,,,100000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,958000.000,,,,,,,,,,,,,,,,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,,,,-257000.000,,,,,,,,,,,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,1688000.000,,,,,,,,,,,,,,,,
IncomeTaxReconciliationNondeductibleExpenseAmortization,,,,,,144000.000,,,,,,,,,,,,,,,,
IncomeTaxReconciliationNondeductibleExpenseOther,,,,,,-449000.000,,,,,,,,,,,,,,,,
IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,,,,,,2662000.000,,,,,,,,,,,,,,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,,,261000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,-1000000.000,,,,-5700000.000,,,,-2200000.000,,,,-300000.000,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,2000000.000,,,,-600000.000,,,,-9400000.000,,,,,
IncreaseDecreaseInDeferredRevenue,,,-632000.000,,,,,,-200000.000,,,,,,,,,,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,-924000.000,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-279000.000,,,,,,-900000.000,,,,-200000.000,,,,200000.000,,,,1200000.000,
IncreaseDecreaseInReceivables,,,-867000.000,,,,,,,,,,,,,,,,,,,
InterestIncomeExpenseNonoperatingNet,,,,,,415000.000,173000.000,,100000.000,,,,100000.000,100000.000,100000.000,,100000.000,,,,,100000.000
InvestmentIncomeInterest,50000.000,32000.000,32000.000,33000.000,30000.000,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,,,,,,,,,-100000.000,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,,,,,,,,,-100000.000,,,,,
NetCashProvidedByUsedInInvestingActivities,,,2080000.000,,,,,,-100000.000,,,,-9900000.000,,,,-200000.000,,,,6900000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,2080000.000,,,,,,-100000.000,,,,-9900000.000,,,,-200000.000,,,,6900000.000,
NetCashProvidedByUsedInOperatingActivities,,,-1515000.000,,,,,,-6200000.000,,,,-11600000.000,,,,900000.000,,,,-10700000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-1515000.000,,,,,,-6200000.000,,,,-11600000.000,,,,900000.000,,,,-10700000.000,
NetIncomeLoss,-4599000.000,78000.000,-436000.000,-2733000.000,-4090000.000,4829000.000,215000.000,-9654000.000,-3900000.000,-100000.000,3200000.000,-10200000.000,-6900000.000,6500000.000,1200000.000,-19900000.000,-6600000.000,-6500000.000,-5200000.000,-7100000.000,-10000000.000,-9100000.000
NonoperatingIncomeExpense,,,,,,,173000.000,,,,,,,100000.000,100000.000,,100000.000,,,,-400000.000,-400000.000
OperatingCostsAndExpenses,,,,,,18211000.000,12466000.000,,16400000.000,18600000.000,26300000.000,18900000.000,7700000.000,7500000.000,4800000.000,24100000.000,8400000.000,8200000.000,10500000.000,7400000.000,9700000.000,12400000.000
OperatingExpenses,,6023000.000,2795000.000,3506000.000,4750000.000,,,,,,,,,,,,,,,,,
OperatingIncomeLoss,-4687000.000,-4937000.000,-2163000.000,-2875000.000,-4118000.000,-7825000.000,30000.000,-10187000.000,-4100000.000,-100000.000,3200000.000,-10500000.000,-7000000.000,6400000.000,1100000.000,-20000000.000,-6700000.000,-6500000.000,-5200000.000,-6800000.000,-9600000.000,-8600000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-285000.000,536000.000,,300000.000,-1000000.000,1300000.000,900000.000,-2500000.000,-2500000.000,-2700000.000,-100000.000,,,,,,
OtherNoncashIncomeTaxExpense,,,-671000.000,,,,,,,,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,38000.000,-17000.000,33000.000,109000.000,-2000.000,,,,,,,,,,,,,,,,,
OtherOperatingIncome,,,,,,235000.000,,,100000.000,100000.000,,,,,,,,,,,,
OtherSalesRevenueNet,,,,,,,,,,100000.000,,,,,,,,,,,,
PaymentsForRestructuring,,,,,,,,,,,,,600000.000,,300000.000,,,,,,,
PaymentsToAcquireInvestments,,,,,,,,,,,,,,,,,1200000.000,,,,,
PaymentsToAcquireLongtermInvestments,,,,,,,,,,,,,9900000.000,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,100000.000,,,,,,,,,,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfLongtermInvestments,,,,,,,,,,,,,,,,,1000000.000,,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,,,,,,,,,,,,,,,,,,,,,6900000.000,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,2080000.000,,,,,,,,,,,,,,,,,,,
ProceedsFromStockOptionsExercised,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,,,,,
RepaymentsOfNotesPayable,,,,,,,,,,,,,,,,,100000.000,,,,,
ResearchAndDevelopmentExpense,6456000.000,4388000.000,1518000.000,1330000.000,3145000.000,4046000.000,4936000.000,7073000.000,3000000.000,4200000.000,4100000.000,6200000.000,4900000.000,4800000.000,4800000.000,5300000.000,5500000.000,6300000.000,8500000.000,6000000.000,7600000.000,10200000.000
RestructuringCharges,,,,,,,,,,,,,0.000,,,,,,,,,
Revenues,3744000.000,1086000.000,632000.000,631000.000,632000.000,10386000.000,12496000.000,10086000.000,12300000.000,18500000.000,29500000.000,8400000.000,700000.000,13900000.000,5900000.000,4100000.000,1700000.000,1700000.000,5300000.000,600000.000,100000.000,3800000.000
RoyaltyRevenue,,,,,,1943000.000,7709000.000,,,6000000.000,8100000.000,,0.000,6500000.000,5500000.000,4100000.000,1700000.000,1700000.000,5300000.000,400000.000,100000.000,1500000.000
SalesRevenueNet,3744000.000,1086000.000,632000.000,631000.000,632000.000,10151000.000,12496000.000,10086000.000,12200000.000,18400000.000,29500000.000,8400000.000,700000.000,13900000.000,5900000.000,4100000.000,1700000.000,1700000.000,5300000.000,600000.000,100000.000,3800000.000
SalesRevenueServicesGross,,,,,,,,,,12400000.000,21400000.000,,700000.000,7400000.000,400000.000,-100000.000,,,,,,
SalesRevenueServicesNet,,,,,,8208000.000,4787000.000,,12200000.000,12400000.000,21400000.000,7500000.000,700000.000,7400000.000,400000.000,-100000.000,,,,,,
ShareBasedCompensation,,,976000.000,,,,,,300000.000,,,,400000.000,,,,600000.000,,,,400000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,0.000,,,,0.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,0.014,0.016,,0.017,0.017,0.012,-0.029,0.015,,,,0.011,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,,,,,,,,,,0.008,0.008,,0.008,0.008,0.008,-0.016,0.007,,,,0.008,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,,,,,,,,,417904.000,,,,833.000,,,,254523.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,4.380,,,,75.810,,,,2.590,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,,,,,,,225000.000,,,,1047500.000,,,,1310000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,,,,,2.780,4.220,,1.640,1.680,1.590,-3.260,1.350,,,,0.870,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,2.390,,,,2.450,,,,1.330,
UnrealizedGainLossOnInvestments,,,,,,,,,,,,,,-100000.000,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,42307000.000,42397000.000,42494000.000,42664.000,32825000.000,28352329.000,28182697.000,-61142511.000,28291665.000,28291665.000,34260715.000,-59496157.000,35029300.000,35103086.000,35143178.000,-69908447.000,38624227.000,38636946.000,38640254.000,-77265975.000,38640487.000,38640487.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,,,,,,,,,,,38640487.000
WeightedAverageNumberOfSharesOutstandingBasic,42307000.000,42397000.000,42494000.000,42664.000,32825000.000,28137346.000,28162295.000,-60907126.000,28291665.000,28291665.000,33890470.000,,35029300.000,35100961.000,35105978.000,-69869122.000,38624227.000,38636946.000,38640254.000,-77265975.000,38640487.000,38640487.000
