,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedLiabilitiesCurrentAndNoncurrent,555521.000,596934.000,576321.000,561614.000,545531.000,530203.000,490790.000,470985.000,416828.000,376557.000,344649.000,305729.000,211519.000,185761.000,183163.000,190360.000,161823.000,168779.000,155471.000,157240.000,153112.000,138632.000,127136.000,112209.000
AccruedProfessionalFeesCurrentAndNoncurrent,424623.000,453083.000,364930.000,314423.000,326803.000,235491.000,307443.000,270385.000,198171.000,196495.000,164805.000,148702.000,191760.000,106373.000,111171.000,111067.000,159612.000,110823.000,109594.000,113330.000,114272.000,111971.000,102622.000,143813.000
Assets,1501046080.000,1585674000.000,1527648938.000,1485375075.000,1443382332.000,1427540527.000,1320258204.000,1262366265.000,1120253886.000,1010385686.000,924445965.000,822268051.000,772985473.000,742056522.000,769596902.000,807004896.000,696305428.000,689728277.000,659382239.000,679370272.000,661801652.000,628682813.000,588385437.000,534856909.000
AssetsFairValueDisclosureRecurring,,,,,973838852.000,915914610.000,798387982.000,766073811.000,,,,,,,,,,,,,,,,
Cash,,,,,,,,,,,,,,,,271576630.000,227661667.000,219383090.000,122736345.000,101411631.000,114257286.000,90132643.000,80906352.000,86105882.000
CashAndCashEquivalentsAtCarryingValue,567547923.000,453249858.000,395842519.000,463955534.000,496751788.000,514688549.000,533216653.000,514662177.000,371931637.000,299283602.000,311962117.000,323535189.000,285220255.000,285620747.000,257447229.000,301485629.000,249950858.000,241697315.000,179026770.000,173777894.000,148863246.000,127922061.000,118136562.000,127026732.000
CashAndCashEquivalentsFairValueDisclosure,,,,,27541945.000,3201458.000,12193936.000,18369723.000,,,,,,,,,,,,,,,,
CashEquivalentsAtCarryingValue,117883998.000,26521802.000,24490690.000,32643323.000,28693067.000,14557800.000,23524330.000,43999913.000,,,,,,,,,,,,,,,,
CertificatesOfDepositAtCarryingValue,158780023.000,147187508.000,,,,,,,,,,,,,,,,,22673242.000,28214555.000,28914584.000,44559584.000,35406974.000,27892375.000
DerivativeAssetFairValueOfCollateral,,,,,,,,,,,,,12496500.000,12496500.000,12496500.000,9696500.000,9696500.000,12796500.000,12796500.000,,,,,
DerivativeAssetNotionalAmount,,,,,,,,,,,,,62600000.000,73705901.000,81216511.000,90792186.000,99579886.000,100454985.000,98065907.000,,,,,
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,,,,,,-4161627.000,38653183.000,16524307.000,31381645.000,31322261.000,52583482.000,31964314.000,-66840.000,25814158.000,6239083.000,6485474.000,33342985.000,9922337.000,9751382.000,1407086.000
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,,,,,,,-4161627.000,38653183.000,16524307.000,31381645.000,31322261.000,52583482.000,31964314.000,-66840.000,25814158.000,6239083.000,6485474.000,33342985.000,9922337.000,9751382.000,1407086.000
DueFromAffiliates,,15228.000,,,,,,,,,,,,,,,,,,,,,,
DueFromRelatedParties,1187977.000,766288.000,1356695.000,207690.000,217539.000,138826.000,847505.000,0.000,467533.000,796654.000,283366.000,303359.000,12105.000,,,,425811.000,194789.000,271430.000,,,,98751.000,44696.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,260796.000,,,,,,88360.000,538285.000,480980.000,,,,433592.000,391629.000,165646.000,,
FinancialInstrumentsOwnedCorporateDebtAtFairValue,,,,,594084534.000,596955672.000,482617009.000,446838787.000,,,,,,,,,,,,,,,,
FinancialInstrumentsOwnedStateAndMunicipalGovernmentObligationsAtFairValue,,,,,30849011.000,34774376.000,16749015.000,1410725.000,,,,,,,,,,,,,,,,
FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,,,,,88012375.000,73813839.000,105315591.000,131175531.000,,,,,,,,,,,,,,,,
ForeignCurrencyContractAssetFairValueDisclosure,,,,,,,,,,,,,14091477.000,15967905.000,20568314.000,,,,,,,,,
InterestReceivable,11861.000,25118.000,4449.000,10226.000,26098.000,,,,,,,,108737.000,,,,,,,,,,,
InvestmentOwnedAtCost,,,,,,,,,,,,,,,,,,,453001973.000,471832305.000,450560503.000,445911456.000,424687833.000,377837724.000
InvestmentOwnedAtFairValue,,,,,946604297.000,913120459.000,768449678.000,725519801.000,741419502.000,714467057.000,573547299.000,481905196.000,,,,,444588845.000,421956271.000,473759541.000,498949218.000,479390592.000,490592023.000,,406054174.000
InvestmentOwnedPercentOfNetAssets,,,,,0.676,0.656,0.608,,0.682,0.752,0.651,0.617,,,,,0.656,0.622,0.736,0.750,0.743,0.797,0.754,
Investments,446288885.000,463875686.000,410041295.000,427176134.000,467867429.000,499723442.000,527436691.000,492846551.000,340280006.000,273351682.000,327870284.000,264112968.000,284828169.000,275272966.000,259561618.000,303540943.000,227594827.000,245197248.000,128975428.000,107897105.000,147600271.000,100054980.000,90657734.000,87512968.000
