,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,97983000.000,89324000.000,98303000.000,94504000.000,103773000.000,84222000.000,112021000.000,111655000.000,121967000.000,183844000.000,223079000.000,248004000.000,238212000.000,240254000.000,276593000.000,312227000.000,245066000.000,197889000.000,161908000.000,103525000.000,110353000.000,53160000.000,45432000.000,49697000.000,51124000.000
AccountsPayableOtherCurrent,,24052000.000,25285000.000,30948000.000,20881000.000,16116000.000,31826000.000,37703000.000,43858000.000,50808000.000,44537000.000,51529000.000,62620000.000,42923000.000,56585000.000,68842000.000,47131000.000,47872000.000,26643000.000,12074000.000,3086000.000,2228000.000,1475000.000,2479000.000,4741000.000
AccountsPayableTradeCurrent,,34493000.000,25202000.000,30186000.000,41162000.000,37040000.000,30081000.000,37835000.000,31335000.000,71725000.000,79878000.000,120278000.000,75235000.000,112835000.000,105888000.000,174496000.000,121891000.000,84584000.000,24768000.000,11603000.000,17847000.000,23394000.000,7926000.000,9825000.000,6617000.000
AccountsReceivableGrossCurrent,,68071000.000,76017000.000,74213000.000,72648000.000,57014000.000,71302000.000,64644000.000,66026000.000,132778000.000,148542000.000,195025000.000,167812000.000,238501000.000,188859000.000,189907000.000,150209000.000,105191000.000,74575000.000,49520000.000,45455000.000,41932000.000,34580000.000,31516000.000,41048000.000
AccountsReceivableNetCurrent,66699000.000,67779000.000,75736000.000,72432000.000,71383000.000,55751000.000,70039000.000,62978000.000,64378000.000,132517000.000,147920000.000,194403000.000,167190000.000,238325000.000,188683000.000,189627000.000,149929000.000,104636000.000,73020000.000,47965000.000,43837000.000,40314000.000,32137000.000,29095000.000,38667000.000
AccruedIncomeTaxesCurrent,2844000.000,2820000.000,3506000.000,,,,22000.000,,,,,,200000.000,,,,,,,,,,,,
AccruedRoyaltiesCurrent,,10413000.000,13140000.000,15235000.000,15035000.000,11977000.000,13244000.000,14390000.000,13559000.000,23278000.000,33917000.000,39929000.000,41860000.000,45089000.000,46672000.000,27883000.000,25971000.000,26263000.000,52062000.000,39119000.000,31063000.000,10662000.000,28203000.000,26116000.000,29839000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,679756000.000,676005000.000,725184000.000,775886000.000,827511000.000,654477000.000,708846000.000,752312000.000,816533000.000,878807000.000,939684000.000,1011786000.000,933901000.000,1011781000.000,1882254000.000,1856809000.000,1942106000.000,1026006000.000,2372266000.000,2386026000.000,2397714000.000,2020000.000,11904000.000,21664000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,1100000.000,,,,1000000.000,,,,300000.000,,,,200000.000,,,,400000.000,,,,100000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-904000.000,-870000.000,-836000.000,-1084000.000,-1061000.000,-1038000.000,-1015000.000,-982000.000,-963000.000,-944000.000,-926000.000,267000.000,292000.000,316000.000,341000.000,249000.000,238000.000,228000.000,217000.000,422000.000,395000.000,384000.000,0.000,,73000.000
AdditionalPaidInCapital,683990000.000,685559000.000,687552000.000,690131000.000,691745000.000,693078000.000,694359000.000,849046000.000,849710000.000,894447000.000,895450000.000,891351000.000,893262000.000,1204224000.000,1205302000.000,1206305000.000,1207294000.000,1207854000.000,1209187000.000,1211088000.000,1211474000.000,1208363000.000,,,191456000.000
