,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
DebtAndCapitalLeaseObligations,,,,,36667000000.000,37532000000.000,37918000000.000,38096000000.000,38148000000.000,38124000000.000,38198000000.000,38000000000.000,,,,,,,,,,
DebtorInPossessionFinancingBorrowingsOutstanding,,,,,,,,,,,,,6825000000.000,6825000000.000,6825000000.000,6825000000.000,,,0.000,,,
DecommissioningFundInvestments,,,,,619000000.000,651000000.000,654000000.000,701000000.000,709000000.000,737000000.000,791000000.000,810000000.000,845000000.000,859000000.000,893000000.000,905000000.000,905000000.000,874000000.000,918000000.000,940000000.000,966000000.000,995000000.000
DecommissioningTrustAssetsAmount,,,,,619000000.000,651000000.000,654000000.000,701000000.000,709000000.000,737000000.000,791000000.000,810000000.000,845000000.000,859000000.000,893000000.000,905000000.000,905000000.000,874000000.000,918000000.000,940000000.000,966000000.000,995000000.000
DeferredIncomeTaxLiabilities,,,,,,,5968000000.000,,,,5212000000.000,,,,3309000000.000,,,,2154000000.000,,,
DeferredTaxAssetsGross,,,,,,,3092000000.000,,,,1884000000.000,,,,2461000000.000,,,,2763000000.000,,,
DeferredTaxAssetsGrossCurrent,,,,,,,0.000,,,,206000000.000,,,,10000000.000,,,,,,,
DeferredTaxAssetsGrossNoncurrent,,,,,,,3092000000.000,,,,1678000000.000,,,,2451000000.000,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,,,,,609000000.000,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,105000000.000,110000000.000,98000000.000,102000000.000,0.000,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,,,,,,,48000000.000,609000000.000,733000000.000,891000000.000,830000000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,1197000000.000,,,,160000000.000,,,,1022000000.000,,,,966000000.000,,,
DeferredTaxAssetsOther,,,,,,,197000000.000,,,,97000000.000,,,,85000000.000,,,,113000000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,381000000.000,,,,22000000.000,,,,124000000.000,,,,99000000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,,,127000000.000,,,,129000000.000,,,,143000000.000,,,,143000000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,240000000.000,,,,239000000.000,,,,,,,,,,,
DeferredTaxLiabilities,,,,,,,2876000000.000,,,,3328000000.000,,,,848000000.000,,,,,,,
DeferredTaxLiabilitiesCurrent,,18000000.000,54000000.000,59000000.000,63000000.000,40000000.000,48000000.000,43000000.000,41000000.000,34000000.000,0.000,,,,135000000.000,136000000.000,130000000.000,129000000.000,0.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,514000000.000,,,,490000000.000,,,,355000000.000,,,,312000000.000,,,
DeferredTaxLiabilitiesGrossCurrent,,,,,,,48000000.000,,,,101000000.000,,,,145000000.000,,,,,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,5920000000.000,,,,5111000000.000,,,,3164000000.000,,,,,,,
DeferredTaxLiabilitiesNoncurrent,4695000000.000,4217000000.000,3989000000.000,3797000000.000,3407000000.000,3101000000.000,2828000000.000,3213000000.000,3567000000.000,3489000000.000,3433000000.000,3126000000.000,2757000000.000,2835000000.000,713000000.000,362000000.000,317000000.000,0.000,0.000,,,
DeferredTaxLiabilitiesOther,,,,,,,23000000.000,,,,0.000,,,,0.000,,,,0.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,4327000000.000,,,,4292000000.000,,,,2422000000.000,,,,1506000000.000,,,
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,,,,,89000000.000,89000000.000,70000000.000,70000000.000,69000000.000,63000000.000,61000000.000,61000000.000,61000000.000,61000000.000,61000000.000,62000000.000,62000000.000,60000000.000,26000000.000,,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,76000000.000,,,,,,,,,,,,,,,,,
DerivativeAssetCollateralObligationToReturnCashOffset,,,,,,,,,,697000000.000,456000000.000,403000000.000,153000000.000,,,,,,,,,
DerivativeAssetFairValueOfCollateral,,,,,,,,,,351000000.000,299000000.000,201000000.000,0.000,,,,,,,,,
DerivativeFairValueOfDerivativeAsset,,,,,,,,1752000000.000,1604000000.000,1215000000.000,855000000.000,696000000.000,240000000.000,,,,,,,,,
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,,,,,,,,166000000.000,176000000.000,167000000.000,100000000.000,92000000.000,87000000.000,,,,,,,,,
DerivativeFairValueOfDerivativeLiability,,,,,,,,2514000000.000,2040000000.000,1473000000.000,1355000000.000,1367000000.000,243000000.000,,,,,,,,,
DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,,,,,,,,1293000000.000,1017000000.000,765000000.000,829000000.000,850000000.000,15000000.000,,,,,,,,,
DerivativeFairValueOfDerivativeNet,,,,,147000000.000,-403000000.000,-419000000.000,-762000000.000,-436000000.000,-258000000.000,-500000000.000,-671000000.000,-3000000.000,25000000.000,180000000.000,280000000.000,241000000.000,259000000.000,271000000.000,244000000.000,-8000000.000,198000000.000
DerivativeInstrumentsAndHedges,2547000000.000,2612000000.000,3025000000.000,3159000000.000,2841000000.000,1825000000.000,1595000000.000,1328000000.000,1293000000.000,1056000000.000,851000000.000,686000000.000,231000000.000,131000000.000,492000000.000,466000000.000,396000000.000,393000000.000,465000000.000,499000000.000,363000000.000,256000000.000
DerivativeInstrumentsAndHedgesLiabilities,1783000000.000,1845000000.000,1950000000.000,2065000000.000,2094000000.000,1313000000.000,1044000000.000,1107000000.000,960000000.000,691000000.000,1355000000.000,1367000000.000,241000000.000,112000000.000,316000000.000,202000000.000,168000000.000,160000000.000,203000000.000,261000000.000,315000000.000,125000000.000
DerivativeInstrumentsAndHedgesNoncurrent,1556000000.000,1496000000.000,1552000000.000,1500000000.000,1211000000.000,852000000.000,586000000.000,424000000.000,311000000.000,159000000.000,4000000.000,10000000.000,9000000.000,10000000.000,5000000.000,18000000.000,17000000.000,30000000.000,,,15000000.000,72000000.000
DerivativeLiabilityCollateralRightToReclaimCashOffset,,,,,,,,,,697000000.000,456000000.000,403000000.000,153000000.000,,,,,,,,,
DerivativeLiabilityFairValueOfCollateral,,,,,,,,,,11000000.000,70000000.000,114000000.000,75000000.000,,,,,,,,,
DerivativeNetLiabilityPositionAggregateFairValue,,,,,3431000000.000,2674000000.000,2357000000.000,2210000000.000,1847000000.000,1329000000.000,1107000000.000,1060000000.000,15000000.000,5000000.000,18000000.000,,,,59000000.000,113000000.000,163000000.000,12000000.000
EquityMethodInvestments,5652000000.000,5721000000.000,5720000000.000,5742000000.000,5794000000.000,5870000000.000,5850000000.000,5886000000.000,5913000000.000,5959000000.000,5959000000.000,6002000000.000,6035000000.000,6107000000.000,6058000000.000,6060000000.000,6087000000.000,6131000000.000,6064000000.000,6086000000.000,6125000000.000,6204000000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,1273000000.000,1310000000.000,1341000000.000,1366000000.000,1399000000.000,1434000000.000,822000000.000,857000000.000,881000000.000,914000000.000,932000000.000,639000000.000,658000000.000,675000000.000,691000000.000,695000000.000,703000000.000,722000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,133000000.000,154000000.000,133000000.000,136000000.000,140000000.000,138000000.000,133000000.000,134000000.000,133000000.000,137000000.000,95000000.000,73000000.000,75000000.000,86000000.000,66000000.000,77000000.000,74000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,80000000.000,84000000.000,67000000.000,68000000.000,69000000.000,75000000.000,57000000.000,58000000.000,56000000.000,62000000.000,18000000.000,12000000.000,15000000.000,16000000.000,11000000.000,10000000.000,9000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,98000000.000,102000000.000,86000000.000,88000000.000,89000000.000,95000000.000,78000000.000,78000000.000,77000000.000,82000000.000,35000000.000,26000000.000,29000000.000,30000000.000,22000000.000,18000000.000,16000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,108000000.000,112000000.000,105000000.000,108000000.000,109000000.000,115000000.000,100000000.000,101000000.000,100000000.000,105000000.000,58000000.000,46000000.000,50000000.000,50000000.000,35000000.000,36000000.000,33000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,125000000.000,129000000.000,116000000.000,119000000.000,118000000.000,125000000.000,121000000.000,123000000.000,123000000.000,127000000.000,77000000.000,59000000.000,63000000.000,61000000.000,55000000.000,56000000.000,53000000.000,
FiniteLivedIntangibleAssetsGross,,,,,2086000000.000,2119000000.000,2128000000.000,2133000000.000,2141000000.000,2165000000.000,1535000000.000,1545000000.000,1546000000.000,1541000000.000,1285000000.000,877000000.000,893000000.000,877000000.000,897000000.000,891000000.000,894000000.000,900000000.000
FiniteLivedIntangibleAssetsNet,,,,,813000000.000,809000000.000,787000000.000,767000000.000,742000000.000,731000000.000,713000000.000,688000000.000,665000000.000,627000000.000,353000000.000,238000000.000,235000000.000,202000000.000,206000000.000,196000000.000,191000000.000,178000000.000
Goodwill,6152000000.000,6152000000.000,6152000000.000,6152000000.000,6152000000.000,6152000000.000,4952000000.000,4952000000.000,4952000000.000,4952000000.000,3952000000.000,3952000000.000,3952000000.000,3952000000.000,2352000000.000,1652000000.000,1652000000.000,952000000.000,152000000.000,152000000.000,152000000.000,152000000.000
IntangibleAssetsNetExcludingGoodwill,2292000000.000,1868000000.000,1845000000.000,1820000000.000,1806000000.000,1777000000.000,1755000000.000,1735000000.000,1708000000.000,1697000000.000,1679000000.000,1652000000.000,1627000000.000,1589000000.000,1315000000.000,1199000000.000,1196000000.000,1163000000.000,1166000000.000,1156000000.000,1151000000.000,1138000000.000
InterestPayableCurrent,508000000.000,751000000.000,480000000.000,724000000.000,522000000.000,734000000.000,571000000.000,721000000.000,524000000.000,761000000.000,564000000.000,822000000.000,110000000.000,112000000.000,119000000.000,115000000.000,116000000.000,116000000.000,121000000.000,124000000.000,124000000.000,111000000.000
InventoryNet,394000000.000,358000000.000,418000000.000,427000000.000,449000000.000,407000000.000,393000000.000,408000000.000,442000000.000,400000000.000,399000000.000,373000000.000,442000000.000,370000000.000,468000000.000,470000000.000,441000000.000,388000000.000,428000000.000,448000000.000,420000000.000,374000000.000
InventoryRawMaterialsAndSuppliesNetOfReserves,,,,,189000000.000,196000000.000,201000000.000,206000000.000,212000000.000,216000000.000,216000000.000,213000000.000,213000000.000,214000000.000,214000000.000,215000000.000,214000000.000,215000000.000,226000000.000,222000000.000,232000000.000,235000000.000
Land,,,,,41000000.000,41000000.000,41000000.000,40000000.000,40000000.000,40000000.000,37000000.000,37000000.000,37000000.000,37000000.000,37000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000,36000000.000
Liabilities,52018000000.000,51689000000.000,51834000000.000,52242000000.000,52173000000.000,51901000000.000,51893000000.000,51593000000.000,50668000000.000,50241000000.000,49701000000.000,49076000000.000,51234000000.000,50480000000.000,48971000000.000,47798000000.000,47734000000.000,47450000000.000,48391000000.000,48336000000.000,49550000000.000,50176000000.000
LiabilitiesAndStockholdersEquity,45072000000.000,44025000000.000,44077000000.000,44194000000.000,43440000000.000,42735000000.000,40970000000.000,40105000000.000,39107000000.000,38690000000.000,36446000000.000,35212000000.000,36598000000.000,35884000000.000,29248000000.000,26548000000.000,26272000000.000,24528000000.000,23330000000.000,23026000000.000,23909000000.000,24700000000.000
LiabilitiesCurrent,5441000000.000,5299000000.000,5614000000.000,5071000000.000,5266000000.000,4382000000.000,5268000000.000,5407000000.000,5029000000.000,4981000000.000,43506000000.000,43200000000.000,1285000000.000,1274000000.000,1795000000.000,1454000000.000,8242000000.000,8336000000.000,8512000000.000,8422000000.000,9547000000.000,6854000000.000
LiabilitiesSubjectToCompromise,,,,,,,,,,,,,37458000000.000,37437000000.000,37432000000.000,36935000000.000,36934000000.000,36924000000.000,37786000000.000,37786000000.000,37788000000.000,37815000000.000
LiabilitiesSubjectToCompromiseAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,292000000.000,272000000.000,269000000.000,272000000.000,271000000.000,261000000.000,238000000.000,238000000.000,240000000.000,267000000.000
LiabilityForUncertainTaxPositionsNoncurrent,,,,,1970000000.000,1995000000.000,2005000000.000,1079000000.000,425000000.000,427000000.000,246000000.000,246000000.000,247000000.000,189000000.000,74000000.000,75000000.000,53000000.000,53000000.000,40000000.000,40000000.000,39000000.000,0.000
LongTermDebtAndCapitalLeaseObligations,35294000000.000,35298000000.000,35360000000.000,36499000000.000,36561000000.000,37428000000.000,37815000000.000,38006000000.000,38108000000.000,38086000000.000,0.000,,153000000.000,137000000.000,128000000.000,121000000.000,119000000.000,103000000.000,60000000.000,55000000.000,52000000.000,31000000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,462000000.000,462000000.000,47000000.000,48000000.000,106000000.000,104000000.000,103000000.000,90000000.000,40000000.000,38000000.000,38198000000.000,38000000000.000,0.000,0.000,0.000,36000000.000,36000000.000,36000000.000,35000000.000,33000000.000,34000000.000,9000000.000
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,,,,,,,,,,,,,,,167000000.000,157000000.000,155000000.000,139000000.000,95000000.000,88000000.000,86000000.000,40000000.000
LongTermInvestments,713000000.000,674000000.000,709000000.000,759000000.000,750000000.000,781000000.000,767000000.000,814000000.000,820000000.000,843000000.000,891000000.000,910000000.000,945000000.000,959000000.000,995000000.000,1007000000.000,1006000000.000,974000000.000,984000000.000,1005000000.000,1032000000.000,1061000000.000
MarginDepositAssets,84000000.000,59000000.000,56000000.000,67000000.000,23000000.000,73000000.000,71000000.000,127000000.000,45000000.000,21000000.000,93000000.000,122000000.000,94000000.000,64000000.000,9000000.000,,,,,,23000000.000,42000000.000
MinorityInterest,87000000.000,92000000.000,95000000.000,97000000.000,99000000.000,101000000.000,102000000.000,103000000.000,104000000.000,105000000.000,1000000.000,0.000,0.000,0.000,0.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,389000000.000,,,,302000000.000,,,,252000000.000,,,,281000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,49000000.000,,,,30000000.000,,,,24000000.000,,,,26000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,37000000.000,,,,33000000.000,,,,19000000.000,,,,26000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,47000000.000,,,,35000000.000,,,,33000000.000,,,,28000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,37000000.000,,,,25000000.000,,,,35000000.000,,,,30000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,47000000.000,,,,28000000.000,,,,25000000.000,,,,32000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,172000000.000,,,,151000000.000,,,,116000000.000,,,,139000000.000,,,
OtherAssetsCurrent,61000000.000,66000000.000,82000000.000,90000000.000,76000000.000,68000000.000,143000000.000,111000000.000,74000000.000,64000000.000,135000000.000,157000000.000,104000000.000,90000000.000,91000000.000,88000000.000,81000000.000,88000000.000,87000000.000,124000000.000,85000000.000,65000000.000
OtherAssetsNoncurrent,1277000000.000,1229000000.000,1187000000.000,1158000000.000,1182000000.000,1145000000.000,1070000000.000,1168000000.000,1104000000.000,1022000000.000,865000000.000,803000000.000,80000000.000,71000000.000,95000000.000,96000000.000,104000000.000,97000000.000,95000000.000,100000000.000,89000000.000,96000000.000
OtherLiabilitiesCurrent,363000000.000,452000000.000,497000000.000,363000000.000,362000000.000,391000000.000,353000000.000,360000000.000,345000000.000,387000000.000,504000000.000,366000000.000,390000000.000,374000000.000,399000000.000,292000000.000,300000000.000,327000000.000,425000000.000,350000000.000,364000000.000,372000000.000
OtherLiabilitiesNoncurrent,4923000000.000,4814000000.000,4816000000.000,4782000000.000,4751000000.000,4937000000.000,4426000000.000,3560000000.000,2884000000.000,2903000000.000,2762000000.000,2750000000.000,2754000000.000,1968000000.000,2077000000.000,2099000000.000,2118000000.000,2083000000.000,2033000000.000,2073000000.000,2092000000.000,2084000000.000
OtherLongTermInvestments,,,,,1000000.000,0.000,2000000.000,3000000.000,2000000.000,3000000.000,2000000.000,2000000.000,2000000.000,2000000.000,4000000.000,4000000.000,3000000.000,4000000.000,4000000.000,29000000.000,30000000.000,30000000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,,,,,1647000000.000,1832000000.000,1035000000.000,1038000000.000,1049000000.000,1050000000.000,1057000000.000,1034000000.000,1017000000.000,278000000.000,243000000.000,244000000.000,244000000.000,248000000.000,169000000.000,170000000.000,171000000.000,172000000.000
PropertyPlantAndEquipmentGross,,,,,,,24177000000.000,,,,24486000000.000,,,,15998000000.000,,,,11875000000.000,,,
PropertyPlantAndEquipmentNet,19894000000.000,19557000000.000,19427000000.000,19314000000.000,19111000000.000,18874000000.000,18705000000.000,18496000000.000,18348000000.000,18103000000.000,17791000000.000,17558000000.000,17317000000.000,17061000000.000,12397000000.000,11590000000.000,11491000000.000,10072000000.000,9430000000.000,9350000000.000,10537000000.000,10427000000.000
RestrictedCashAndInvestmentsCurrent,55000000.000,84000000.000,129000000.000,114000000.000,65000000.000,697000000.000,680000000.000,4000000.000,5000000.000,4000000.000,949000000.000,664000000.000,4000000.000,4000000.000,6000000.000,6000000.000,405000000.000,368000000.000,524000000.000,666000000.000,533000000.000,16000000.000
RestrictedCashAndInvestmentsNoncurrent,1135000000.000,947000000.000,947000000.000,947000000.000,947000000.000,947000000.000,947000000.000,947000000.000,947000000.000,947000000.000,0.000,0.000,635000000.000,751000000.000,901000000.000,873000000.000,506000000.000,506000000.000,507000000.000,507000000.000,507000000.000,650000000.000
RetainedEarningsAccumulatedDeficit,,,-15579000000.000,,,,-18939000000.000,,,,-21157000000.000,,,,-27563000000.000,,,,-32905000000.000,,,
ShortTermBorrowings,730000000.000,211000000.000,774000000.000,93000000.000,327000000.000,469000000.000,2136000000.000,2143000000.000,2173000000.000,2226000000.000,2054000000.000,2054000000.000,,,,,,,,,,
StockholdersEquity,-7033000000.000,-7756000000.000,-7852000000.000,-8145000000.000,-8832000000.000,-9267000000.000,-11025000000.000,-11591000000.000,-11665000000.000,-11656000000.000,-13256000000.000,-13864000000.000,-14636000000.000,-14596000000.000,-19723000000.000,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-6946000000.000,-7664000000.000,-7757000000.000,-8048000000.000,-8733000000.000,-9166000000.000,-10923000000.000,-11488000000.000,-11561000000.000,-11551000000.000,-13255000000.000,-13864000000.000,-14636000000.000,-14596000000.000,-19723000000.000,-21250000000.000,-21462000000.000,-22922000000.000,-25061000000.000,-25310000000.000,-25641000000.000,-25476000000.000
UnbilledReceivablesCurrent,,,,,310000000.000,269000000.000,260000000.000,200000000.000,283000000.000,272000000.000,272000000.000,209000000.000,286000000.000,261000000.000,239000000.000,198000000.000,284000000.000,287000000.000,231000000.000,183000000.000,263000000.000,245000000.000
UnrecognizedTaxBenefits,,,,,,,1788000000.000,,,,231000000.000,,,,65000000.000,,,,36000000.000,,,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,,,,,,217000000.000,,,,15000000.000,,,,9000000.000,,,,4000000.000,,,
