,2011-03-26,2011-06-25,2011-09-24,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-03-26,2016-06-25,2016-09-24,2016-12-31,2017-04-01
AccountsPayableCurrent,160704000.000,175325000.000,180488000.000,163307000.000,165851000.000,203919000.000,212653000.000,188981000.000,179014000.000,188529000.000,194134000.000,157796000.000,171085000.000,195335000.000,203203000.000,220077000.000,196215000.000,216807000.000,205514000.000,223709000.000,172035000.000,191247000.000,201872000.000,219409000.000,200675000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,19430000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,142330000.000,146476000.000,147237000.000,145804000.000,149465000.000,150687000.000,154657000.000,158999000.000,161007000.000,155499000.000,157901000.000,157985000.000,160307000.000,160434000.000,157379000.000,160681000.000,165007000.000,169110000.000,175310000.000,182591000.000,185236000.000,187774000.000,187566000.000,190374000.000,195581000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,784000.000,639000.000,508000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,603000.000,559000.000,219000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1094000.000,1387000.000,1198000.000,727000.000,1113000.000,911000.000,1579000.000,1370000.000,1087000.000,61000.000,366000.000,-12000.000,-334000.000,-40000.000,-295000.000,-1185000.000,-1237000.000,-1819000.000,-2743000.000,-3488000.000,-2723000.000,-2254000.000,-2469000.000,-3089000.000,-2888000.000
AdditionalPaidInCapitalCommonStock,161543000.000,163355000.000,164766000.000,165712000.000,168829000.000,170921000.000,172455000.000,173976000.000,175841000.000,177486000.000,178952000.000,179807000.000,180979000.000,183681000.000,186097000.000,189012000.000,189525000.000,191221000.000,193502000.000,195841000.000,195667000.000,197503000.000,198736000.000,199414000.000,201948000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,5018000.000,4987000.000,5018000.000,5384000.000,5365000.000,4727000.000,4951000.000,4657000.000,4227000.000,4257000.000,3955000.000,4253000.000,4212000.000,3785000.000,3449000.000,4189000.000,4235000.000,4304000.000,4306000.000,4143000.000,4373000.000,4755000.000,4871000.000,5523000.000,5706000.000
AllowanceForDoubtfulAccountsReceivableCurrent,5525000.000,4155000.000,4652000.000,6591000.000,6896000.000,7379000.000,8299000.000,8650000.000,8333000.000,8142000.000,8252000.000,3773000.000,3594000.000,4442000.000,4687000.000,4338000.000,4248000.000,4441000.000,4287000.000,4327000.000,4777000.000,5092000.000,4881000.000,5161000.000,5524000.000
Assets,714435000.000,744312000.000,803357000.000,808449000.000,811726000.000,883298000.000,909382000.000,879421000.000,885034000.000,892231000.000,950932000.000,970696000.000,944122000.000,962528000.000,980225000.000,1044212000.000,947646000.000,946944000.000,953022000.000,998070000.000,957492000.000,984757000.000,1027758000.000,1096591000.000,1106142000.000
AssetsCurrent,466635000.000,502074000.000,558409000.000,551792000.000,537020000.000,602082000.000,619725000.000,591944000.000,597333000.000,573153000.000,623068000.000,682468000.000,658035000.000,673172000.000,662410000.000,732328000.000,640669000.000,656880000.000,655257000.000,662670000.000,636788000.000,656452000.000,668810000.000,737407000.000,749006000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,71366000.000,69239000.000,67702000.000,84849000.000,90353000.000,90623000.000,90995000.000,101313000.000,101548000.000,101837000.000,102159000.000,102483000.000,102800000.000,103058000.000,103306000.000,103612000.000,106384000.000,108040000.000,108229000.000,108653000.000,108933000.000,109265000.000,109528000.000,109954000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,890000.000,716000.000,506000.000,629000.000,406000.000,382000.000,196000.000,339000.000,548000.000,472000.000,155000.000,195000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,,,,,,732000.000,432000.000,163000.000,516000.000,262000.000,271000.000,-145000.000,137000.000,469000.000,416000.000,-109000.000,-10000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,158000.000,284000.000,343000.000,113000.000,144000.000,111000.000,341000.000,202000.000,79000.000,56000.000,264000.000,205000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,149000.000,212000.000,194000.000,45000.000,11000.000,39000.000,53000.000,136000.000,76000.000,31000.000,57000.000,37000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,158000.000,284000.000,343000.000,113000.000,144000.000,111000.000,341000.000,202000.000,79000.000,56000.000,264000.000,205000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,4917000.000,7126000.000,26242000.000,18226000.000,3608000.000,4157000.000,,38630000.000,29007000.000,26355000.000,26395000.000,24254000.000,30506000.000,42932000.000,18300000.000,31565000.000,27670000.000,59353000.000,40996000.000,9266000.000,23235000.000,46587000.000,49811000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,9000.000,72000.000,149000.000,68000.000,133000.000,72000.000,288000.000,66000.000,3000.000,25000.000,207000.000,168000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,4917000.000,7126000.000,26242000.000,17748000.000,3112000.000,4157000.000,,38630000.000,29007000.000,26355000.000,26395000.000,9572000.000,15916000.000,28352000.000,8359000.000,28062000.000,23577000.000,58791000.000,34700000.000,5326000.000,19446000.000,42906000.000,46194000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,478000.000,496000.000,,,,,,,14682000.000,14590000.000,14580000.000,9941000.000,3503000.000,4093000.000,562000.000,6296000.000,3940000.000,3789000.000,3681000.000,3617000.000
AvailableForSaleSecuritiesDebtSecurities,,72580000.000,70229000.000,68488000.000,85917000.000,91524000.000,92177000.000,92402000.000,102631000.000,101717000.000,102283000.000,102537000.000,103031000.000,103532000.000,103490000.000,103469000.000,104128000.000,106646000.000,108311000.000,108084000.000,108790000.000,109402000.000,109681000.000,109419000.000,109944000.000
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,786000.000,1068000.000,1171000.000,1554000.000,1407000.000,1318000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,8000.000,95000.000,145000.000,100000.000,35000.000,7000.000,7000.000,4000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,21000.000,4000.000,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses1,,,95000.000,145000.000,100000.000,,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,35000.000,7000.000,7000.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1,,,95000.000,145000.000,100000.000,,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,14000.000,3000.000,7000.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,1222000.000,1085000.000,931000.000,1168000.000,1206000.000,1561000.000,1414000.000,1322000.000,,,,,,,,,,,,,,,,
BankOverdrafts,23407000.000,26347000.000,23061000.000,25905000.000,22751000.000,24072000.000,26719000.000,33647000.000,27385000.000,27025000.000,26894000.000,27780000.000,21179000.000,27202000.000,32232000.000,34629000.000,28410000.000,31717000.000,29666000.000,35609000.000,30073000.000,30355000.000,27725000.000,36251000.000,29373000.000
BuildingsAndImprovementsGross,,,,23875000.000,,,,33622000.000,,,,33160000.000,,,,38790000.000,,,,39532000.000,,,,56413000.000,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,0.250,0.250,,,,,,,,,,,,,,,,,,,,,,
CapitalLeaseObligations,,,,52342000.000,,,,74141000.000,,,,96505000.000,,,,111321000.000,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,,,,,,42499000.000,43148000.000,42209000.000,44784000.000,45047000.000,42909000.000
