,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdministrativeFeesExpense,,,,194376.000,,
FloorBrokerageExchangeAndClearanceFees,9254864.000,5825816.000,3855868.000,1724317.000,,
ForeignCurrencyTransactionGainLossUnrealized,,0.000,0.000,,,
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,,-2231528.000,2879322.000,,,
GainLossRelatedToLitigationSettlement,,0.000,,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,-0.570,
IncomeTaxExpenseBenefit,,0.000,0.000,,,
InvestmentIncomeInterest,53908.000,57466.000,28668.000,7178.000,3118.000,20400.000
InvestmentIncomeNet,,,,,-1381178.000,
ManagementFeeExpense,,,,,177872.000,238151.000
NetIncomeLoss,-42585071.000,-10647177.000,-2701002.000,704266.000,-5141684.000,-1061918.000
NetIncomeLossAllocatedToGeneralPartners,-460818.000,-129289.000,-32080.000,26516.000,-58537.000,
NetIncomeLossAllocatedToLimitedPartners,-42124253.000,-10517888.000,-2668922.000,677750.000,-5083147.000,
NetIncomeLossPerOutstandingGeneralPartnershipUnit,-5.470,-1.770,-0.610,,,
NetIncomeLossPerOutstandingGeneralPartnershipUnitNetOfTax,,,,-0.020,-2.080,
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,,,,,-2.080,-0.620
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-5.470,-1.770,-0.610,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,-0.020,-2.080,
NetInvestmentIncome,,,,,,-1082211.000
NetRealizedOrUnrealizedGainLossOnTradingSecurities,,-2231528.000,2879322.000,,,
NoninterestExpenseInvestmentAdvisoryFees,4157245.000,2647299.000,1753124.000,312606.000,,
NoninterestExpenseRelatedToPerformanceFees,1238078.000,0.000,0.000,53508.000,,
OperatingExpenses,14650187.000,8473115.000,5608992.000,2479183.000,1384296.000,1102611.000
PartnersCapitalAccountDistributions,,0.000,0.000,,,0.000
PartnersCapitalAccountRedemptions,-20150960.000,32067876.000,18417554.000,17938795.000,6003819.000,7670325.000
PartnersCapitalAccountUnitsRedeemed,-1062599.076,2090891.777,1318303.688,1258760.348,493437.517,679343.846
PrincipalTransactionsRevenue,,,,,-3760506.000,
ProceedsFromLegalSettlements,0.000,,,,,
RealizedInvestmentGainsLosses,2750625.000,0.000,0.000,,,
TradingGainsLosses,,,,3176271.000,,20293.000
TradingSecuritiesRealizedGainLoss,,0.000,0.000,,,
TradingSecuritiesUnrealizedHoldingGainLoss,,0.000,0.000,,,
UnrealizedGainLossOnInvestments,-8555065.000,0.000,0.000,,,
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,7873786.813,6273402.856,4582116.588,3243727.489,2418049.941,1883921.134
