,2016-06-30,2016-09-30,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-7000.000
AllocatedShareBasedCompensationExpense,1148000.000,1694000.000,884000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,3162111.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,0.000
CapitalExpendituresIncurredButNotYetPaid,,,14000.000
ComprehensiveIncomeNetOfTax,,,-11519000.000
ContractsRevenue,,,1101000.000
DepreciationDepletionAndAmortization,,,365000.000
EarningsPerShareBasicAndDiluted,-5.420,-0.650,-0.490
GeneralAndAdministrativeExpense,2540000.000,2633000.000,3086000.000
IncreaseDecreaseInAccountsPayable,,,220000.000
IncreaseDecreaseInAccountsReceivable,,,-316000.000
IncreaseDecreaseInAccruedLiabilities,,,-2074000.000
IncreaseDecreaseInDeferredRevenue,,,-550000.000
IncreaseDecreaseInOtherNoncurrentAssets,,,-18000.000
InterestPaid,,,3000.000
NetCashProvidedByUsedInContinuingOperations,,,-10589000.000
NetCashProvidedByUsedInFinancingActivities,,,128000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,128000.000
NetCashProvidedByUsedInInvestingActivities,,,2103000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,2103000.000
NetCashProvidedByUsedInOperatingActivities,,,-12820000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-12820000.000
NetIncomeLoss,-12021000.000,-14169000.000,-11515000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-13844000.000,-14290000.000,-11515000.000
OperatingExpenses,12065000.000,14217000.000,12714000.000
OperatingIncomeLoss,-12065000.000,-14217000.000,-11613000.000
OperatingLeasesRentExpenseNet,221000.000,221000.000,221000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,,-4000.000
OtherNonoperatingIncomeExpense,44000.000,48000.000,98000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,396000.000
PreferredStockDividendsAndOtherAdjustments,1823000.000,121000.000,
ProceedsFromIssuanceOfCommonStock,,,169000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,2499000.000
RepaymentsOfLongTermCapitalLeaseObligations,,,41000.000
ResearchAndDevelopmentExpense,9525000.000,11584000.000,9628000.000
ShareBasedCompensation,,,884000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,500000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,2553146.000,22012743.000,23393448.000
