,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,1103307.000,1977852.000,1380442.000,1424209.000,1535349.000,955319.000,591611.000,328782.000
Assets,19709740.000,19403131.000,19127927.000,18927818.000,18494656.000,18320725.000,17950094.000,17669805.000,17390031.000,16893024.000,,16203295.000,15755063.000,15518493.000,,14847759.000,14420652.000,13818179.000,13222844.000,12940178.000,12855139.000,12007504.000,11472712.000,11022299.000
CashAndCashEquivalentsAtCarryingValue,19656727.000,19350118.000,19074914.000,18873705.000,18440543.000,18266612.000,17888981.000,17615582.000,17334070.000,16837063.000,16442738.000,16146234.000,15698002.000,15461432.000,14987426.000,14789598.000,14362491.000,13760018.000,13163583.000,12880917.000,12795878.000,11948243.000,11411883.000,10961470.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,34000.000,27000.000,53000.000,28000.000,28000.000,55000.000,17000.000,29000.000
GeneralPartnersCapitalAccountUnitsOutstanding,,,,,,,,,,,,,,,,,442010.000,442010.000,441343.000,441343.000,441343.000,441343.000,440314.000,440314.000
Liabilities,279653.000,217263.000,167012.000,213677.000,80480.000,229626.000,66596.000,198257.000,277528.000,143135.000,76507.000,413430.000,171677.000,604993.000,482733.000,1127614.000,1103307.000,1977852.000,1380442.000,1424209.000,1535349.000,955319.000,591611.000,328782.000
LiabilitiesAndStockholdersEquity,19709740.000,19403131.000,19127927.000,18927818.000,18494656.000,18320725.000,17950094.000,17669805.000,17390031.000,16893024.000,16499799.000,16203295.000,15755063.000,15518493.000,15045587.000,14847759.000,14420652.000,13818179.000,13222844.000,12940178.000,12855139.000,12007504.000,11472712.000,11022299.000
MinorityInterest,37163.000,37134.000,37120.000,37132.000,37147.000,37139.000,37081.000,37016.000,37000.000,36992.000,36972.000,36961.000,36946.000,36934.000,36922.000,36902.000,,,,,,,,
PartnersCapital,,,,,,,,,,,,,,,,,13280483.000,11803473.000,11805545.000,11479145.000,11282644.000,11015051.000,10844025.000,10656458.000
PartnersCapitalAccountDistributionPerUnitOfLimitedPartnerInterest,,,,,,,443173.000,,,,442694.000,,,,442010.000,,,,,,,,,
PartnersCapitalAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,36862.000,36854.000,36857.000,36824.000,37146.000,37134.000,37076.000,37059.000
PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,13317345.000,11840327.000,11842402.000,11515969.000,11319790.000,11052185.000,10881101.000,10693517.000
PrepaidExpenseAndOtherAssets,53013.000,53013.000,53013.000,54113.000,54113.000,54113.000,61113.000,54223.000,55961.000,55961.000,57061.000,57061.000,57061.000,57061.000,58161.000,58161.000,58161.000,58161.000,59261.000,59261.000,59261.000,59261.000,60829.000,60829.000
StockholdersEquity,19392924.000,19148734.000,18923795.000,18677009.000,18377029.000,18053960.000,17846417.000,17434532.000,17075503.000,16712897.000,16386320.000,15752904.000,15546440.000,14876566.000,14525932.000,13683243.000,,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,19430087.000,19185868.000,18960915.000,18714141.000,18414176.000,18091099.000,17883498.000,17471548.000,17112503.000,16749889.000,16423292.000,15789865.000,15583386.000,14913500.000,14562854.000,13720145.000,13317345.000,11840327.000,11842402.000,11515969.000,11319790.000,11052185.000,10881101.000,10693517.000
