,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
OperatingIncomeLoss,1155000000.000,1230000000.000,1030000000.000,1214000000.000,1308000000.000,1411000000.000,1068000000.000,1298000000.000,1242000000.000,1350000000.000,1225000000.000,1333000000.000,1227000000.000,1424000000.000,1222000000.000,1255000000.000,1387000000.000,1389000000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostTax,,,,,,,,,,,-1000000.000,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,,,,,-1000000.000,,,,-1000000.000,,,,7000000.000,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,,,,,,-1000000.000,,,,-1000000.000,,,,4000000.000,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,32000000.000,-140000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,16000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicBenefitCostBeforeTax,,,,,,,,,,,-2000000.000,,,,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,,,,,,,,-1000000.000,,,,,,,
OtherComprehensiveIncomeLossBeforeTax,,,,,,-87000000.000,-46000000.000,,-19000000.000,-20000000.000,40000000.000,-70000000.000,38000000.000,23000000.000,-62000000.000,-127000000.000,-261000000.000,50000000.000
OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,,,,,31000000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,-53000000.000,-28000000.000,,-11000000.000,-15000000.000,26000000.000,-80000000.000,24000000.000,10000000.000,-46000000.000,-84000000.000,-159000000.000,25000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,,,19000000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,686000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,,,,,,,-2000000.000,,,,-2000000.000,,,,11000000.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,,,,,,,,-2000000.000,4000000.000,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,,,,,,,-1000000.000,2000000.000,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,,,,,,,,-1000000.000,2000000.000,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,,,,,,,,,,,,,13000000.000,45000000.000,-150000000.000,-97000000.000,-151000000.000,119000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,,,,,8000000.000,28000000.000,-94000000.000,-59000000.000,-94000000.000,74000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,,,,,,,,,5000000.000,17000000.000,-56000000.000,-38000000.000,-57000000.000,45000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax,,,,,,,,,,,,,,,-13000000.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,,,,,,,,,,,,,,,-8000000.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossTax,,,,,,,,,,,,,,,-5000000.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,,,,,,-5000000.000,,78000000.000,-1000000.000,-99000000.000,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,,,-3000000.000,,49000000.000,-1000000.000,-61000000.000,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,,,,,,-2000000.000,,29000000.000,,-38000000.000,,,,,,,
OtherComprehensiveIncomeLossReclassificationPensionAndOtherPostretirementBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostTax,,,,,,,6000000.000,,,,7000000.000,,,,,,,
OtherComprehensiveIncomeLossTax,,,,,12000000.000,34000000.000,-18000000.000,-83000000.000,-8000000.000,-5000000.000,14000000.000,10000000.000,14000000.000,13000000.000,-16000000.000,-43000000.000,-102000000.000,25000000.000
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostBeforeTax,,,,,,,15000000.000,,,,19000000.000,,,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,,,9000000.000,,,,9000000.000,,,,12000000.000,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,,,,,,-51000000.000,,-57000000.000,15000000.000,125000000.000,46000000.000,-12000000.000,10000000.000,-78000000.000,-62000000.000,-194000000.000,132000000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,-31000000.000,,-36000000.000,9000000.000,78000000.000,29000000.000,-7000000.000,6000000.000,-49000000.000,-37000000.000,-121000000.000,83000000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,,,,-20000000.000,,-21000000.000,6000000.000,47000000.000,17000000.000,-5000000.000,4000000.000,-29000000.000,-25000000.000,-73000000.000,49000000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,,,-2000000.000,-5000000.000,,,5000000.000,-5000000.000,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-3000000.000,-2000000.000,-3000000.000,2000000.000,-1000000.000,-3000000.000,,,3000000.000,-3000000.000,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,,-1000000.000,2000000.000,,,2000000.000,-2000000.000,,,,,,,,
OtherNoncashIncomeExpense,,,,,-22000000.000,,,,-5000000.000,,,,-15000000.000,,,,-6000000.000,
OtherNonoperatingIncomeExpense,42000000.000,70000000.000,-38000000.000,10000000.000,41000000.000,-67000000.000,39000000.000,127000000.000,38000000.000,-75000000.000,43000000.000,100000000.000,57000000.000,35000000.000,1000000.000,57000000.000,7000000.000,25000000.000
PaymentsForProceedsFromOtherInvestingActivities,-39000000.000,,,,-25000000.000,,,,5000000.000,,,,3000000.000,,,,-3000000.000,
PaymentsForRepurchaseOfCommonStock,1405000000.000,,,,1260000000.000,,,,1378000000.000,,,,895000000.000,,,,,
PaymentsOfDebtIssuanceCosts,28000000.000,,,,23000000.000,,,,4000000.000,,,,6000000.000,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,52000000.000,,,,61000000.000,,,,57000000.000,,,,64000000.000,
PaymentsToAcquireBusinessesAndInterestInAffiliates,,,,,,,,,3000000.000,,,,4000000.000,,,,10000000.000,
PaymentsToAcquireIntangibleAssets,87000000.000,,,,,,,,,,,,,,,,,
PaymentsToAcquireOtherProductiveAssets,,,,,58000000.000,,,,78000000.000,,,,54000000.000,,,,96000000.000,
PaymentsToAcquirePropertyPlantAndEquipment,613000000.000,,,,753000000.000,,,,748000000.000,,,,650000000.000,,,,613000000.000,
ProceedsFromDividendsReceived,,,,,,,,,,,,,,,,,7000000.000,
ProceedsFromIssuanceOfLongTermDebt,3990000000.000,,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfSeniorLongTermDebt,,,,,3996000000.000,,,,792000000.000,,,,1260000000.000,,,,17000000.000,
ProceedsFromLongTermLinesOfCredit,,,,,400000000.000,,,,,,,,,,,,,
ProceedsFromPaymentsForOtherFinancingActivities,-120000000.000,,,,-13000000.000,,,,-18000000.000,,,,-26000000.000,,,,,
ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,,,,,,,,,190000000.000,,,,105000000.000,,,,,
ProceedsFromSaleOfEquityMethodInvestments,61000000.000,,,,,,,,,,,,,,,,,
ProceedsFromSaleOfLongtermInvestments,,,,,,,,,16000000.000,,,,4000000.000,,,,,
ProceedsFromShortTermDebt,,,,,,,,,84000000.000,,,,90000000.000,,,,,
ProfessionalFees,,,,,,,,,,,,,,,19000000.000,,,
ProfitLoss,683000000.000,709000000.000,521000000.000,723000000.000,741000000.000,716000000.000,572000000.000,948000000.000,698000000.000,661000000.000,710000000.000,816000000.000,569000000.000,810000000.000,615000000.000,781000000.000,730000000.000,750000000.000
RecognitionOfDeferredRevenue,8000000.000,,,,12000000.000,,,,13000000.000,,,,12000000.000,,,,11000000.000,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,187000000.000,211000000.000,228000000.000,219000000.000,237000000.000,231000000.000,225000000.000,181000000.000,236000000.000,246000000.000,235000000.000,248000000.000,241000000.000,300000000.000,281000000.000,246000000.000,241000000.000,263000000.000
RelatedPartyTransactionRevenuesFromTransactionsWithRelatedParty,2000000.000,2000000.000,1000000.000,1000000.000,1000000.000,,,,,,,,,,,,,
RepaymentsOfLongTermDebt,341000000.000,,,,,,,,,,,,,,,,,
RepaymentsOfLongTermLinesOfCredit,,,,,400000000.000,,,,,,,,,,,,,
RepaymentsOfOtherLongTermDebt,,,,,,,,,,,,,15000000.000,,,,29000000.000,
RepaymentsOfSeniorDebt,,,,,,,,,,,,,11000000.000,,,,1226000000.000,
RepaymentsOfShortTermDebt,39000000.000,,,,,,,,153000000.000,,,,200000000.000,,,,,
RevenueFromRelatedParties,,,,,,1000000.000,1000000.000,,2000000.000,1000000.000,2000000.000,4000000.000,2000000.000,2000000.000,3000000.000,3000000.000,2000000.000,3000000.000
Revenues,6319000000.000,6600000000.000,6844000000.000,7463000000.000,7046000000.000,7224000000.000,7416000000.000,8054000000.000,7580000000.000,7700000000.000,7880000000.000,8594000000.000,7855000000.000,8109000000.000,8374000000.000,8922000000.000,8143000000.000,8441000000.000
RevenuesFromExternalCustomers,,6600000000.000,6844000000.000,,7046000000.000,7224000000.000,7416000000.000,8054000000.000,7580000000.000,7700000000.000,7880000000.000,,,,,,,
SalesRevenueNet,6319000000.000,6600000000.000,6844000000.000,7463000000.000,7046000000.000,7224000000.000,7416000000.000,8054000000.000,7580000000.000,7700000000.000,7880000000.000,8594000000.000,7855000000.000,8109000000.000,8374000000.000,8922000000.000,8143000000.000,8441000000.000
SegmentReportingInformationRevenueFromExternalCustomers,6319000000.000,,,,,,,,,,,,,,,,,
ShareBasedCompensation,22000000.000,,,,27000000.000,,,,34000000.000,,,,20000000.000,,,,27000000.000,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,,,,,,,,,-57000000.000,,,,62000000.000,
StockRepurchaseProgramAuthorizedAmount,,,,,6000000000.000,,,,,,,,,,,,,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount,,,,,5566000000.000,,,,3484000000.000,,,,3438000000.000,,,,,
StockRepurchasedAndRetiredDuringPeriodShares,32036462.000,,,,28000000.000,,,,26452953.000,,,,12928118.000,,,,,
StockRepurchasedAndRetiredDuringPeriodValue,1406000000.000,,,,1300000000.000,,,,1378000000.000,,,,925000000.000,,,,,
StockholdersEquityOther,,,,,,,,,,,,,-1000000.000,,,,-1000000.000,
TranslationAdjustmentFunctionalToReportingCurrencyIncreaseDecreaseGrossOfTax,,,,,33000000.000,-82000000.000,-3000000.000,-1000000.000,-43000000.000,-33000000.000,-5000000.000,-142000000.000,63000000.000,58000000.000,-158000000.000,-109000000.000,-218000000.000,37000000.000
TranslationAdjustmentFunctionalToReportingCurrencyNetOfTaxPeriodIncreaseDecrease,,,,,20000000.000,-50000000.000,-2000000.000,0.000,-26000000.000,-22000000.000,-3000000.000,-122000000.000,39000000.000,32000000.000,-106000000.000,-73000000.000,-132000000.000,16000000.000
TranslationAdjustmentFunctionalToReportingCurrencyTaxBenefitExpense,,,,,-13000000.000,-32000000.000,1000000.000,65000000.000,17000000.000,11000000.000,2000000.000,20000000.000,-24000000.000,-26000000.000,52000000.000,36000000.000,86000000.000,-21000000.000
TreasuryStockAcquiredAverageCostPerShare,43.880,,,,45.650,,,,52.090,,,,71.530,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,3000000.000,4000000.000,5000000.000,-6000000.000,5000000.000,5000000.000,4000000.000,-9000000.000,4000000.000,4000000.000,5000000.000,-8000000.000,4000000.000,4000000.000
WeightedAverageNumberOfDilutedSharesOutstanding,797000000.000,767000000.000,737000000.000,-1549000000.000,681000000.000,655000000.000,629000000.000,-1321000000.000,577000000.000,561000000.000,545000000.000,-1130000000.000,515000000.000,508000000.000,507000000.000,-1020000000.000,507000000.000,508000000.000
WeightedAverageNumberOfSharesOutstandingBasic,793000000.000,763000000.000,732000000.000,-1541000000.000,678000000.000,651000000.000,624000000.000,-1315000000.000,572000000.000,556000000.000,541000000.000,-1121000000.000,511000000.000,504000000.000,502000000.000,-1012000000.000,503000000.000,504000000.000
