,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1392000.000,2040000.000,1875000.000,1351000.000
AdditionalPaidInCapitalCommonStock,50485000.000,50343000.000,50343000.000,50298000.000
Assets,913371000.000,945543000.000,913820000.000,930166000.000
AvailableForSaleSecurities,262391000.000,306324000.000,320717000.000,301409000.000
AvailableForSaleSecuritiesAmortizedCost,260070000.000,302883000.000,,299109000.000
CashAndCashEquivalentsAtCarryingValue,65869000.000,87731000.000,65000000.000,82683000.000
CashAndDueFromBanks,40854000.000,60989000.000,30578000.000,57965000.000
CashCashEquivalentsAndFederalFundsSold,89869000.000,100731000.000,65000000.000,95683000.000
CommonStockParOrStatedValuePerShare,5.000,5.000,5.000,5.000
CommonStockSharesAuthorized,3000000.000,3000000.000,3000000.000,3000000.000
CommonStockSharesIssued,1664614.000,1661913.000,1661912.000,1661010.000
CommonStockSharesOutstanding,1664614.000,1661913.000,,
CommonStockValue,8323000.000,8309000.000,8309000.000,
CommonStockValueOutstanding,,,,8305000.000
Deposits,736846000.000,755420000.000,732625000.000,746699000.000
DueFromBanks,25015000.000,26742000.000,24422000.000,24718000.000
FederalFundsSold,24000000.000,13000000.000,10000000.000,13000000.000
HeldToMaturitySecurities,15029000.000,,,30480000.000
HeldToMaturitySecuritiesAmortizedCostBeforeOtherThanTemporaryImpairment,15389000.000,11700000.000,11744000.000,
HeldToMaturitySecuritiesFairValue,,11019000.000,11009000.000,31143000.000
InterestBearingDepositLiabilities,614340000.000,624089000.000,612976000.000,616876000.000
InterestReceivable,3973000.000,4178000.000,4158000.000,4073000.000
Liabilities,825099000.000,856399000.000,824414000.000,840776000.000
LiabilitiesAndStockholdersEquity,913371000.000,945543000.000,913820000.000,930166000.000
LoansAndLeasesReceivableAllowance,12143000.000,12126000.000,12373000.000,12612000.000
LoansAndLeasesReceivableGrossCarryingAmount,512886000.000,494014000.000,484022000.000,469706000.000
LoansAndLeasesReceivableNetReportedAmount,500743000.000,481888000.000,471649000.000,457094000.000
NoninterestBearingDepositLiabilities,122506000.000,131331000.000,119649000.000,129823000.000
OtherAssets,10228000.000,9341000.000,9110000.000,9257000.000
OtherInvestments,2302000.000,2092000.000,1865000.000,1865000.000
OtherLiabilities,4183000.000,4267000.000,4005000.000,3829000.000
OtherRealEstate,7147000.000,8525000.000,9063000.000,9262000.000
PropertyPlantAndEquipmentNet,21689000.000,21445000.000,21249000.000,21043000.000
RetainedEarningsAccumulatedDeficit,28072000.000,28452000.000,28879000.000,29436000.000
SecuritiesSoldUnderAgreementsToRepurchase,82626000.000,95151000.000,87784000.000,90248000.000
StockholdersEquity,,89144000.000,89406000.000,89390000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,88272000.000,89144000.000,89406000.000,89390000.000
