,2011-01-31,2011-04-30,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31
AccountsPayableCurrent,16724000.000,14550000.000,12393000.000,10524000.000,17261000.000,16746000.000,14492000.000,16686000.000,20906000.000,14753000.000,13606000.000,14104000.000,21548000.000,15947000.000,11360000.000,11526000.000,12687000.000,9645000.000,10682000.000,9744000.000,16740000.000,8117000.000,9623000.000,13431000.000,16454000.000
AccountsReceivableNetCurrent,347075000.000,321040000.000,276620000.000,291084000.000,354924000.000,354919000.000,341456000.000,404783000.000,412245000.000,367389000.000,365511000.000,369003000.000,454483000.000,420595000.000,423699000.000,420407000.000,546622000.000,437930000.000,443797000.000,447760000.000,493209000.000,411178000.000,384392000.000,429534000.000,512644000.000
AccountsReceivableNetNoncurrent,167425000.000,179014000.000,186483000.000,204295000.000,220355000.000,212665000.000,217338000.000,207639000.000,250497000.000,228425000.000,216066000.000,241122000.000,270365000.000,264843000.000,236743000.000,257028000.000,301862000.000,282343000.000,266092000.000,283756000.000,268657000.000,253636000.000,226268000.000,251416000.000,303686000.000
AccruedIncomeTaxesCurrent,5517000.000,4847000.000,2018000.000,3026000.000,2538000.000,2365000.000,7389000.000,9723000.000,9180000.000,4238000.000,4609000.000,5615000.000,3365000.000,0.000,372000.000,245000.000,5994000.000,223000.000,223000.000,6041000.000,3966000.000,1578000.000,5430000.000,5339000.000,10150000.000
AccruedIncomeTaxesNoncurrent,44095000.000,42422000.000,39741000.000,34432000.000,,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,39513000.000,33506000.000,31717000.000,32009000.000,34284000.000,30000000.000,35437000.000,36812000.000,40662000.000,36729000.000,35223000.000,39318000.000,42457000.000,41353000.000,40455000.000,42344000.000,47728000.000,46804000.000,35678000.000,40455000.000,37059000.000,34413000.000,34461000.000,32114000.000,50695000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,268000000.000,273197000.000,276355000.000,280053000.000,283382000.000,286826000.000,295483000.000,300914000.000,305768000.000,308639000.000,315837000.000,320827000.000,328933000.000,333014000.000,334713000.000,334619000.000,340341000.000,338587000.000,344164000.000,348597000.000,360156000.000,365398000.000,368149000.000,374024000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,-12000.000,-23000.000,-15000.000,-13000.000,42000.000,-30000.000,-24000.000,-4000.000,42000.000,-19000.000,401000.000,-7000.000,-36000.000,-6000.000,-13000.000,-17000.000,-20000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,-265000.000,-263000.000,-261000.000,-259000.000,-400000.000,-398000.000,-396000.000,-394000.000,-115000.000,-113000.000,-111000.000,-110000.000,51000.000,48000.000,76000.000,105000.000,84000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,25146000.000,19786000.000,17662000.000,21655000.000,18361000.000,21333000.000,17653000.000,5860000.000,-12044000.000,-11477000.000,-16246000.000,-17928000.000,-21013000.000,-12527000.000,-16692000.000,-19937000.000,-25461000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,31693000.000,41234000.000,38909000.000,35311000.000,28680000.000,28370000.000,21953000.000,26429000.000,25399000.000,20026000.000,17908000.000,21901000.000,18803000.000,21701000.000,18025000.000,6250000.000,-11887000.000,-11383000.000,-15734000.000,-17825000.000,-21100000.000,-12581000.000,-16781000.000,-20059000.000,-25565000.000
AdditionalPaidInCapitalCommonStock,765179000.000,795756000.000,781956000.000,776516000.000,775362000.000,784211000.000,785755000.000,804793000.000,810902000.000,807080000.000,813367000.000,815839000.000,838939000.000,803242000.000,802352000.000,810375000.000,832612000.000,845764000.000,853455000.000,854665000.000,818683000.000,683402000.000,712367000.000,708128000.000,737164000.000
AllowanceForDoubtfulAccountsReceivableCurrent,3941000.000,3780000.000,3570000.000,3773000.000,4432000.000,4537000.000,4319000.000,4571000.000,5331000.000,4752000.000,4814000.000,4907000.000,5469000.000,3484000.000,3294000.000,3352000.000,4217000.000,3585000.000,3611000.000,3653000.000,3826000.000,3330000.000,3207000.000,3548000.000,4089000.000
Assets,1427978000.000,1406000000.000,1373130000.000,1403327000.000,1550675000.000,1529153000.000,1529660000.000,1606809000.000,1745284000.000,1663272000.000,1650527000.000,1690809000.000,1904109000.000,1791062000.000,1793230000.000,1798987000.000,2049022000.000,1950403000.000,1978930000.000,1991136000.000,2064364000.000,1861467000.000,1859417000.000,1933575000.000,2261185000.000
AssetsCurrent,538785000.000,496168000.000,455670000.000,460305000.000,567435000.000,548530000.000,544451000.000,624927000.000,704952000.000,644925000.000,651069000.000,661700000.000,830109000.000,674912000.000,673737000.000,666108000.000,866246000.000,785614000.000,831360000.000,817867000.000,898467000.000,708646000.000,725747000.000,756912000.000,1023851000.000
BuildingsAndImprovementsGross,,,,,85704000.000,,,,97989000.000,,,,101073000.000,,,,110854000.000,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,,,,795000.000,,772000.000,1989000.000,1896000.000,1197000.000,1540000.000,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValueNoncurrent,,,,4876000.000,,4381000.000,4161000.000,4321000.000,4819000.000,2800000.000,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,26881000.000,,,,12108000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,13110000.000,,,,3420000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredIncomeTaxesAssetLiabilityNet,,,,,-1735000.000,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,16107000.000,,,,8316000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,601000.000,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNetTangibleAssets,,,,,,,,,372000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionSharePrice,,,,,,,,,,,,,,,,,,,,,,,,,37.250
BusinessCombinationConsiderationTransferred,,,1890000.000,1890000.000,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,7686000.000,8686000.000,8476000.000,7904000.000,5733000.000,5551000.000,6183000.000,5351000.000,3948000.000,5187000.000,5020000.000,5655000.000,4794000.000,4650000.000,4404000.000,4422000.000,2935000.000,2935000.000,2932000.000,2935000.000
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueLow,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1515000.000,871000.000,546000.000,782000.000,1464000.000,40000.000,84000.000,125000.000,836000.000
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,,,,,,,,,,3749000.000,2341000.000,2366000.000,2457000.000,2385000.000
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,,,,,,,1515000.000,1509000.000,1582000.000,1275000.000,1460000.000,1042000.000,1043000.000,965000.000,836000.000
