,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,7342000.000,6404000.000,8752000.000,9758000.000,9953000.000,11720000.000,10035000.000,9606000.000,10887000.000,11919000.000,8322000.000,10622000.000,12431000.000,9604000.000,9623000.000,10257000.000,11974000.000,9263000.000,12272000.000,8818000.000,10860000.000,10081000.000,13032000.000,9042000.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,400000.000,400000.000,400000.000,,300000.000
AccountsReceivableNet,,,,,5700000.000,5800000.000,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,65512000.000,62794000.000,64676000.000,66180000.000,74184000.000,75708000.000,76220000.000,78016000.000,77861000.000,76311000.000,81242000.000,81058000.000,82159000.000,78837000.000,95943000.000,77507000.000,78368000.000,74286000.000,112669000.000,75124000.000,73304000.000,72365000.000,96636000.000,73500000.000
AccruedInsuranceCurrent,13503000.000,14383000.000,14303000.000,15895000.000,16208000.000,15805000.000,16383000.000,17276000.000,17195000.000,17236000.000,17151000.000,17098000.000,17402000.000,16025000.000,17565000.000,18296000.000,17014000.000,15997000.000,17134000.000,17500000.000,15029000.000,15785000.000,17177000.000,16561000.000
AccruedInsuranceNoncurrent,10098000.000,9552000.000,13734000.000,27269000.000,16350000.000,15782000.000,16768000.000,15590000.000,23892000.000,13503000.000,13601000.000,13360000.000,13584000.000,20939000.000,23173000.000,23679000.000,23241000.000,21142000.000,22300000.000,21396000.000,20325000.000,19373000.000,20866000.000,26153000.000
AccruedLiabilitiesCurrent,23421000.000,27416000.000,23272000.000,24632000.000,26499000.000,28072000.000,27884000.000,27265000.000,26828000.000,26752000.000,28185000.000,27279000.000,28769000.000,31018000.000,39470000.000,31743000.000,32942000.000,28364000.000,30143000.000,23651000.000,23742000.000,21335000.000,26607000.000,21893000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,118120000.000,119050000.000,117748000.000,123326000.000,126560000.000,133159000.000,140930000.000,140403000.000,139197000.000,139485000.000,132768000.000,132295000.000,121147000.000,120871000.000,122854000.000,130497000.000,136600000.000,141507000.000,142022000.000,153394000.000,150442000.000,154676000.000,165605000.000,173058000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-1271000.000,50000.000,2132000.000,-1913000.000,1423000.000,320000.000,443000.000,-801000.000,-92000.000,833000.000,-181000.000,886000.000,-2379000.000,-13101000.000,,-9389000.000,-14310000.000,-17544000.000,-16162000.000,-10403000.000,-7969000.000,-2640000.000,-3619000.000
AdditionalPaidInCapital,,89138000.000,89535000.000,89686000.000,89660000.000,90045000.000,90328000.000,89369000.000,88856000.000,88983000.000,88620000.000,88451000.000,88397000.000,89112000.000,141248000.000,,143109000.000,143445000.000,139968000.000,138280000.000,138513000.000,138823000.000,137912000.000,136786000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,1729000.000,,100000.000,100000.000,1736000.000,100000.000,200000.000,300000.000,1767000.000,200000.000,200000.000,300000.000,1857000.000,100000.000,100000.000,100000.000,1345000.000,100000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1448000.000,1592000.000,1711000.000,1505000.000,1547000.000,1372000.000,1729000.000,1662000.000,1591000.000,1650000.000,1736000.000,1732000.000,1918000.000,1923000.000,1767000.000,1803000.000,1707000.000,1613000.000,1857000.000,1689000.000,1288000.000,1120000.000,1345000.000,1488000.000
AllowanceForNotesAndLoansReceivableCurrent,2476000.000,282000.000,730000.000,658000.000,807000.000,925000.000,1041000.000,1143000.000,1238000.000,1246000.000,1337000.000,1414000.000,1393000.000,1366000.000,1290000.000,1305000.000,1371000.000,1009000.000,1005000.000,1118000.000,1100000.000,1075000.000,519000.000,547000.000
AllowanceForNotesReceivable,,,,,100000.000,,,,,,,,,,,,,,,,,,,
Assets,425013000.000,429830000.000,439825000.000,433466000.000,403879000.000,395945000.000,400232000.000,397648000.000,416471000.000,424865000.000,466422000.000,461959000.000,471886000.000,470163000.000,554017000.000,528778000.000,527506000.000,595337000.000,647423000.000,569531000.000,587679000.000,606982000.000,620538000.000,609429000.000
AssetsCurrent,92524000.000,93813000.000,108401000.000,104757000.000,114274000.000,112517000.000,108310000.000,114163000.000,117121000.000,118117000.000,123450000.000,128770000.000,137092000.000,124607000.000,156763000.000,132324000.000,136050000.000,118389000.000,172837000.000,98643000.000,108402000.000,114844000.000,134963000.000,115288000.000
AssetsHeldForSaleCurrent,3876000.000,6589000.000,16891000.000,12286000.000,13693000.000,6347000.000,3898000.000,5984000.000,4018000.000,5350000.000,7073000.000,2868000.000,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,7532000.000,2459000.000,4268000.000,1276000.000,2491000.000,5949000.000,25626000.000,1325000.000,1700000.000,8111000.000,2695000.000,2597000.000
