,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
CashAndCashEquivalentsAtCarryingValue,10041000.000,5117000.000,11112000.000,8019000.000,9462000.000,11169000.000,14843000.000,11933000.000,11027000.000,8974000.000,16904000.000,12671000.000,15771000.000,3056000.000,2818000.000,5578000.000,2505000.000,3369000.000,1555000.000,1312000.000
DeferredFinanceCostsGross,,,,,,,,,,1400000.000,,,,1400000.000,,,,1400000.000,,
DeferredTaxAssetsDeferredIncome,,,,,,82000.000,,,,220000.000,,,,185000.000,,,,628000.000,,
DeferredTaxAssetsGross,,,,,,108160000.000,,,,88181000.000,,,,112858000.000,,,,123835000.000,,
DeferredTaxAssetsInventory,,,,,,862000.000,,,,585000.000,,,,1801000.000,,,,933000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,57854000.000,,,,41028000.000,,,,40404000.000,,,,36354000.000,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,83536000.000,,,,82401000.000,,
DeferredTaxAssetsNetCurrent,10107000.000,8445000.000,8445000.000,8445000.000,8445000.000,5165000.000,5165000.000,5165000.000,5165000.000,5558000.000,5558000.000,5558000.000,5558000.000,9210000.000,9210000.000,9210000.000,9210000.000,4098000.000,4098000.000,4098000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,490000.000,,,,6504000.000,,,,17772000.000,,,,12851000.000,,
DeferredTaxAssetsOther,,,,,,1740000.000,,,,340000.000,,,,1853000.000,,,,2304000.000,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,2441000.000,,,,1020000.000,,,,3316000.000,,,,3316000.000,,
DeferredTaxAssetsTaxDeferredExpense,,,,,,,,,,,,,,,,,,10695000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,,80376000.000,,,,49243000.000,,,,59513000.000,,,,73155000.000,,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,,,,,8475000.000,,,,10714000.000,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,1635000.000,,,,1508000.000,,,,1636000.000,,,,1526000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,,,3442000.000,,,,3174000.000,,,,897000.000,,,,1279000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,,,,,,,,,,,,,,527000.000,,,,9102000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,,,,,,3822000.000,,,,3913000.000,,,,3405000.000,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,29322000.000,,,,41434000.000,,
DeferredTaxLiabilities,,,,,,50306000.000,,,,47153000.000,,,,43132000.000,,,,46047000.000,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedSoftware,,,,,,4668000.000,,,,4300000.000,,,,4520000.000,,,,6205000.000,,
DeferredTaxLiabilitiesInvestments,,,,,,2667000.000,,,,1868000.000,,,,1031000.000,,,,1326000.000,,
DeferredTaxLiabilitiesOther,,,,,,478000.000,,,,165000.000,,,,698000.000,,,,287000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,40633000.000,,,,39641000.000,,,,36202000.000,,,,37533000.000,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax,,,,,,-93899000.000,,,,-19060000.000,,,,-6072000.000,,,,-3226000.000,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeLossAfterTax,,,,,,-61809000.000,,,,-12781000.000,,,,,,,,,,
DefinedBenefitPlanAmountsRecognizedInBalanceSheet,,,,,,131600000.000,,,,79500000.000,,,,34162000.000,,,,-34495000.000,,
DefinedBenefitPlanBenefitObligation,,,,,,310500000.000,,,,282300000.000,,,,305600000.000,,,,324800000.000,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,,,,,,,,,0.000,,,,0.000,,
DefinedBenefitPlanFundedStatusOfPlan,,,,,,,,,,,,,,34162000.000,,,,-34495000.000,,
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,,,,,,,,,,,,,,2715000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayableCurrent,,,,,,,,,,,,,,592000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccruedLiabilitiesCurrent,,,,,,,,,,,,,,97619000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,,,,,,,,,,,8429000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,,,,,,,,,,,,,,27681000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssetsCurrent,,,,,,,,,,,,,,676000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentCurrent,,,,,,,,,,,,,,1351000.000,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,23810000.000,,,,25362000.000,,,,32156000.000,,,,32671000.000,,
EmployeeRelatedLiabilitiesCurrentAndNoncurrent,,,,,,,,,200000.000,,,,,,,,,,,
FinancialInstrumentsOwnedAtFairValue,,,,,87195000.000,91811000.000,91832000.000,93773000.000,92265000.000,96006000.000,94896000.000,99369000.000,98321000.000,12546000.000,12680000.000,13870000.000,11458000.000,10640000.000,10376000.000,13120000.000
FinancialInstrumentsOwnedCorporateEquitiesAtFairValue,,,,,10400000.000,9100000.000,9200000.000,10000000.000,9800000.000,10500000.000,5600000.000,5600000.000,5900000.000,,,,,,,
FinancialInstrumentsOwnedOtherAtFairValue,,,,,13200000.000,13900000.000,13900000.000,14700000.000,14300000.000,15500000.000,16500000.000,16900000.000,15600000.000,12500000.000,12700000.000,13900000.000,11500000.000,10600000.000,10400000.000,13100000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,1800000.000,,,,2100000.000,,,,1200000.000,,,,1000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,2400000.000,,,,2900000.000,,,,5700000.000,,,,3800000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,400000.000,,,,800000.000,,,,900000.000,,,,600000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,400000.000,,,,1000000.000,,,,1400000.000,,,,1200000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,700000.000,,,,1000000.000,,,,1400000.000,,,,1800000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,1400000.000,,,,1500000.000,,,,2200000.000,,,,2200000.000,,
FreshStartAdjustmentIncreaseDecreaseRetainedEarningsDeficit,26976000.000,26976000.000,26976000.000,26976000.000,26976000.000,26976000.000,,,,,,,,,,,,,,
FundsHeldUnderReinsuranceAgreementsAsset,,,,,900000.000,900000.000,900000.000,900000.000,900000.000,2100000.000,2100000.000,2100000.000,2200000.000,,,,,,,
Goodwill,38997000.000,38997000.000,38997000.000,38997000.000,38997000.000,38997000.000,38997000.000,38997000.000,38997000.000,37846000.000,37846000.000,37846000.000,37846000.000,37846000.000,37846000.000,37846000.000,37846000.000,37846000.000,37846000.000,37846000.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,,,3010000.000,,,,3010000.000,,,,3010000.000,,,,3010000.000,,
InventoryNet,242091000.000,267745000.000,244228000.000,243196000.000,229845000.000,247267000.000,222580000.000,223644000.000,224527000.000,251243000.000,234962000.000,250550000.000,239436000.000,279576000.000,251344000.000,241069000.000,244660000.000,251502000.000,251880000.000,247584000.000
InvestmentsFairValueDisclosure,,,,,85513000.000,88991000.000,89616000.000,90283000.000,88660000.000,92139000.000,83736000.000,93328000.000,94546000.000,,,,,,,
Land,,,,,,61182000.000,,,,60538000.000,,,,,,,,,,
LiabilitiesAndStockholdersEquity,911750000.000,923678000.000,912189000.000,909694000.000,900078000.000,920975000.000,897548000.000,894321000.000,900333000.000,913382000.000,904430000.000,915604000.000,925656000.000,964325000.000,808734000.000,790079000.000,797225000.000,781048000.000,773284000.000,755838000.000
LiabilitiesCurrent,268817000.000,289079000.000,260473000.000,270962000.000,270465000.000,298676000.000,288677000.000,294403000.000,279917000.000,311574000.000,285792000.000,300244000.000,329446000.000,454582000.000,301961000.000,318635000.000,337374000.000,326278000.000,296209000.000,303674000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,99682000.000,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,25000000.000,,,,,,,,0.000,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,3878000.000,,,,11287000.000,,,,16960000.000,,,,24491000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,64000.000,,,,408000.000,,,,38000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,162941000.000,,,,692000.000,,,,436000.000,,,,708000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,4416000.000,,,,223273000.000,,,,236532000.000,,,,138330000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,4127000.000,,,,7502000.000,,,,24209000.000,,,,90665000.000,,
LongTermInvestments,88602000.000,88599000.000,89985000.000,92216000.000,85513000.000,88991000.000,89616000.000,90283000.000,88660000.000,92139000.000,83736000.000,93328000.000,94546000.000,13069000.000,13069000.000,13069000.000,12729000.000,12729000.000,12551000.000,11331000.000
LongTermNotesPayable,228420000.000,226162000.000,237303000.000,224246000.000,214273000.000,196484000.000,198650000.000,193775000.000,228326000.000,231531000.000,239776000.000,251008000.000,231494000.000,261585000.000,259420000.000,239580000.000,233970000.000,229741000.000,253414000.000,240936000.000
MachineryAndEquipmentGross,,,,,,116370000.000,,,,115390000.000,,,,,,,,,,
MarketableSecuritiesCurrent,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
NotesAndLoansReceivableNetNoncurrent,14067000.000,17809000.000,18870000.000,19639000.000,18866000.000,16693000.000,20506000.000,21453000.000,21199000.000,21890000.000,21898000.000,17131000.000,17294000.000,17523000.000,16875000.000,16697000.000,15601000.000,13397000.000,13816000.000,14468000.000
NotesPayable,,,,,218100000.000,200362000.000,,,,242818000.000,,,253600000.000,278545000.000,278400000.000,260400000.000,256600000.000,254232000.000,277800000.000,261600000.000
NotesPayableCurrent,3690000.000,3748000.000,3793000.000,3820000.000,3847000.000,3878000.000,4536000.000,4632000.000,7235000.000,11287000.000,11338000.000,19392000.000,22149000.000,16960000.000,19023000.000,20845000.000,22668000.000,24491000.000,24406000.000,20660000.000
NotesPayableFairValueDisclosure,,,,,222600000.000,,,,,,,,248600000.000,278800000.000,276800000.000,259300000.000,259900000.000,253600000.000,276200000.000,259900000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,90225000.000,,,,81240000.000,,,,73714000.000,,,,76174000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,21475000.000,,,,21343000.000,,,,20900000.000,,,,22681000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,6045000.000,,,,6602000.000,,,,4896000.000,,,,5974000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,11718000.000,,,,8122000.000,,,,9019000.000,,,,9323000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,16316000.000,,,,14088000.000,,,,14576000.000,,,,13276000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,18554000.000,,,,19011000.000,,,,19096000.000,,,,18261000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,16117000.000,,,,12074000.000,,,,5227000.000,,,,6659000.000,,
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,,32182000.000,,,,35404000.000,,,,24208000.000,,,,19008000.000,,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,6078000.000,,,,8066000.000,,,,6178000.000,,,,4769000.000,,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,2715000.000,,,,2645000.000,,,,2178000.000,,,,1254000.000,,
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,3817000.000,,,,4225000.000,,,,2910000.000,,,,2655000.000,,
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,4937000.000,,,,5650000.000,,,,3569000.000,,,,3291000.000,,
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,5750000.000,,,,7071000.000,,,,4931000.000,,,,3449000.000,,
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,,,,8885000.000,,,,7747000.000,,,,4442000.000,,,,3590000.000,,
OtherAccruedLiabilitiesCurrent,,,,,,7565000.000,,,,8439000.000,,,,9358000.000,,,,7737000.000,,
OtherAssetsNoncurrent,116636000.000,116353000.000,118039000.000,123676000.000,124036000.000,138206000.000,126472000.000,130829000.000,130636000.000,127358000.000,133511000.000,141246000.000,137503000.000,111775000.000,112659000.000,115665000.000,109463000.000,110889000.000,107404000.000,113800000.000
OtherLiabilitiesNoncurrent,220827000.000,221773000.000,224150000.000,225069000.000,227576000.000,263411000.000,235263000.000,235517000.000,236271000.000,183842000.000,190532000.000,188216000.000,191974000.000,161180000.000,160764000.000,157159000.000,153571000.000,185202000.000,183587000.000,180964000.000
OtherPostretirementDefinedBenefitPlanLiabilitiesCurrentAndNoncurrent,,,,,,59400000.000,,,,30600000.000,,,,,,,,,,
OtherSundryLiabilitiesNoncurrent,,,,,,21466000.000,,,,22343000.000,,,,6923000.000,,,,6887000.000,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,,,,,,205821000.000,,,,120183000.000,,,,154257000.000,,,,178315000.000,,
PrepaidExpenseAndOtherAssetsCurrent,12697000.000,9118000.000,8727000.000,9508000.000,11812000.000,11023000.000,10803000.000,9840000.000,19269000.000,10770000.000,7895000.000,8428000.000,14856000.000,10814000.000,8876000.000,8705000.000,9815000.000,9343000.000,9059000.000,7546000.000
PropertyPlantAndEquipmentGross,,,,,,320722000.000,,,,318431000.000,,,,333290000.000,,,,298492000.000,,
PropertyPlantAndEquipmentNet,182117000.000,179811000.000,178036000.000,176433000.000,179206000.000,176338000.000,177725000.000,175245000.000,172886000.000,171730000.000,170001000.000,169027000.000,169543000.000,163808000.000,163188000.000,161637000.000,159878000.000,149506000.000,143663000.000,141275000.000
ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,1394000.000,1179000.000,1093000.000,963000.000,863000.000,661000.000,538000.000,529000.000,316000.000,213000.000,181000.000,152000.000,136000.000,255000.000,225000.000,195000.000,164000.000,78000.000,63000.000,50000.000
RetainedEarningsAccumulatedDeficit,84925000.000,85047000.000,87324000.000,84942000.000,85801000.000,84229000.000,82473000.000,77835000.000,65855000.000,63773000.000,66407000.000,62331000.000,58073000.000,32612000.000,30783000.000,26057000.000,23974000.000,24970000.000,26386000.000,18514000.000
RetainedEarningsAppropriated,81205000.000,78183000.000,80460000.000,78078000.000,78937000.000,77365000.000,75609000.000,70971000.000,58991000.000,56909000.000,59543000.000,55467000.000,51209000.000,25748000.000,23919000.000,19193000.000,17110000.000,18106000.000,19522000.000,11650000.000
RetainedEarningsUnappropriated,3720000.000,6864000.000,6864000.000,6864000.000,6864000.000,6864000.000,6864000.000,6864000.000,6864000.000,6864000.000,6864000.000,6864000.000,6864000.000,6864000.000,6864000.000,6864000.000,6864000.000,6864000.000,6864000.000,6864000.000
StatutoryAccountingPracticesRetainedEarningsNotAvailableForDividends,,,,,,0.000,,,,,,,,,,,,,,
StockholdersEquity,184443000.000,180705000.000,181484000.000,180257000.000,178503000.000,154929000.000,167573000.000,163180000.000,148625000.000,180646000.000,181688000.000,169200000.000,163624000.000,78983000.000,77178000.000,64881000.000,62367000.000,31052000.000,30732000.000,21062000.000
TaxesPayableCurrent,,,,,,5402000.000,,,,4809000.000,,,,2185000.000,,,,1585000.000,,
