,2011-03-31,2011-06-30,2011-09-29,2011-12-31,2012-03-29,2012-06-28,2012-09-27,2013-03-28,2013-06-27,2013-09-26,2014-04-03,2014-07-03,2014-10-02,2014-12-31,2015-04-02,2015-07-02,2015-10-01,2015-12-31,2016-03-31,2016-06-30,2016-09-29,2016-12-31,2017-03-30
AdjustmentForAmortization,1200000.000,,,,1.200,,,1300000.000,,,4700000.000,,,,500000.000,,,,0.000,,,,
AmortizationOfFinancingCostsAndDiscounts,2300000.000,,,,1.600,,,1500000.000,,,15700000.000,,,,4200000.000,,,,1100000.000,,,,800000.000
AmortizationOfIntangibleAssets,,,,,,,,1100000.000,1000000.000,900000.000,1000000.000,200000.000,100000.000,,,,,,,,,,
CapitalizedComputerSoftwareAmortization,,4500000.000,,,,4400000.000,4800000.000,5000000.000,5000000.000,5100000.000,4000000.000,4500000.000,4900000.000,4900000.000,4200000.000,4300000.000,4200000.000,4200000.000,4500000.000,4400000.000,4500000.000,,
CapitalizedComputerSoftwareAmortization1,,,,,,,,,,,,,,,,,,,,,,,5200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-170700000.000,,,,-43.700,,,-127600000.000,,,-38600000.000,,,,371600000.000,,,,-134400000.000,-156800000.000,-286900000.000,318500000.000,-25500000.000
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,,,,,,,,,,,0.100
ComprehensiveIncomeNetOfTax,,30400000.000,60.800,,78.700,31300000.000,-126000000.000,67700000.000,-208600000.000,104400000.000,153800000.000,153400000.000,148500000.000,-196100000.000,167900000.000,169300000.000,302200000.000,142600000.000,163600000.000,18400000.000,136600000.000,124700000.000,145700000.000
CostOfGoodsAndServicesSold,928000000.000,1354600000.000,963.000,-2282596650.900,1091.100,1156800000.000,1746700000.000,1237100000.000,1690200000.000,1388400000.000,1467300000.000,1525900000.000,1418000000.000,1299800000.000,1448300000.000,1407900000.000,1341000000.000,1335100000.000,1359000000.000,1672000000.000,1439400000.000,1333200000.000,1412800000.000
CostOfPropertyRepairsAndMaintenance,,26800000.000,,,,22700000.000,27400000.000,22200000.000,21600000.000,21800000.000,23900000.000,27200000.000,22900000.000,39400000.000,30300000.000,32700000.000,33600000.000,42400000.000,26600000.000,27700000.000,31200000.000,37600000.000,22400000.000
CostsAndExpenses,980000000.000,1402000000.000,1009.200,-2381996501.500,1143.500,1258500000.000,1575800000.000,1297700000.000,1759200000.000,1453200000.000,1534100000.000,1587100000.000,1476700000.000,1847300000.000,1506900000.000,1468400000.000,1402000000.000,1403600000.000,1415100000.000,1746600000.000,1497000000.000,1409100000.000,1480500000.000
DeferredIncomeTaxExpenseBenefit,6300000.000,,,,5.800,,,18600000.000,,,-300000.000,,,,1200000.000,,,,24100000.000,,,,24500000.000
Depreciation,32000000.000,,,,32.900,,,39300000.000,,,41300000.000,,,,43600000.000,,,,49400000.000,,,,52500000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,-1300000.000,-2.900,,-0.600,-300000.000,100000.000,-600000.000,-300000.000,,,,,,,,,,,,,,
DerivativeInstrumentsLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortion,,3200000.000,1.200,,0.800,2400000.000,-100000.000,800000.000,2400000.000,,,,,,-500000.000,,,,,,,,
DerivativeInstrumentsLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTesting,,0.000,,,,,,,,,,,,,-1600000.000,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLoss,,,,,,,,,,,,,,,400000.000,,,,,,,,
DerivativeNetHedgeIneffectivenessGainLoss,,,,,,,,,,,600000.000,,,,-1600000.000,,,,0.000,,,,
EarningsPerShareBasic,0.250,0.210,0.480,0.420,0.520,0.250,-0.940,0.570,-1.470,0.660,1.080,1.010,1.210,-0.750,1.310,1.110,2.250,1.020,1.300,0.350,1.160,0.910,1.190
EarningsPerShareDiluted,0.240,0.210,0.470,0.430,0.520,0.240,-0.940,0.570,-1.470,0.650,1.070,1.010,1.200,-0.750,1.300,1.110,2.240,1.010,1.290,0.350,1.160,0.900,1.170
EffectOfExchangeRateOnCashAndCashEquivalents,500000.000,,,,0.700,,,-1600000.000,,,-2500000.000,,,,300000.000,,,,-2400000.000,-5300000.000,-6100000.000,9400000.000,700000.000
EffectiveIncomeTaxRateContinuingOperations,,,,,0.313,,,0.305,,,0.043,,0.125,,0.139,0.231,,,0.324,,,,0.311
