,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
ClearanceFees,,,,,688714.000,524672.000
FloorBrokerageExchangeAndClearanceFees,3727700.000,4159597.000,2857457.000,,,
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,,,,,-1976332.000,5146609.000
GainLossOnSaleOfCommodityContracts,,,,,-2015700.000,3554542.000
GeneralAndAdministrativeExpense,1775301.000,1595503.000,1009803.000,687918.000,,
IncomeLossAttributableToParent,9859855.000,,,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,-170.070,-169.990
InterestAndDividendIncomeOperating,,,,,5591.000,97255.000
InterestIncomeOperating,85700.000,126208.000,55339.000,18911.000,5591.000,97255.000
InvestmentIncomeNet,-13698678.000,-13559641.000,-8026521.000,-4465125.000,-3552595.000,-2575325.000
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,,0.800,,,,
ManagementFeeExpense,,,3029412.000,1813255.000,786580.000,598303.000
NetIncomeLoss,9859855.000,-9985799.000,-29369792.000,-5701524.000,-5528927.000,2571284.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,119.810,-120.990,-482.560,-148.710,-262.140,204.010
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,204.010
OperatingExpenses,13784378.000,13685849.000,8081860.000,4484036.000,3558186.000,2672580.000
OtherExpenses,73542.000,67183.000,70149.000,64697.000,,
PartnersCapitalAccountContributions,23486443.000,12685716.000,5503989.000,2183662.000,,
PartnersCapitalAccountRedemptions,78950203.000,81069176.000,95306548.000,56783495.000,,
PartnersCapitalAccountUnitsContributed,5793.642,,,,,
PartnersCapitalAccountUnitsRedeemed,19486.724,,,,7478.077,3117.281
PrincipalTransactionsRevenue,23558533.000,3573842.000,-21343271.000,-1236399.000,-1976332.000,5146609.000
ProfessionalFees,18537.000,153682.000,123519.000,229500.000,348067.000,228876.000
RealizedInvestmentGainsLosses,-44913328.000,56872153.000,-35435411.000,-1963645.000,,
SellingExpense,,,,1326342.000,1262877.000,961748.000
SubsidiaryOfLimitedLiabilityCompanyOrLimitedPartnershipOwnershipInterest,,0.327,0.327,0.670,,
UnrealizedGainLossOnCommodityContracts,,,,,39368.000,1592067.000
UnrealizedGainLossOnInvestments,68471861.000,-53298311.000,14092140.000,727246.000,,
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,87357.633,77886.712,54677.455,35790.028,21206.656,15149.677
