,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31
BillingsInExcessOfCostCurrent,,,668900.000,,,72300.000,171881.000,167840.000,654943.000,735585.000,850531.000,,2430296.000,1614195.000,2723472.000,2463443.000,3621486.000,2379849.000,1463621.000,940990.000
BuildingsAndImprovementsGross,,,,,,,7214445.000,,,,7752647.000,,,,7908653.000,,,,8741209.000,
CashAndCashEquivalentsAtCarryingValue,,,73952.000,277816.000,32808.000,355299.000,1997874.000,74387.000,1326565.000,1045295.000,2793642.000,3501822.000,3160848.000,2372115.000,4895898.000,4499259.000,4498238.000,6787766.000,6086080.000,4970494.000
CashSurrenderValueOfLifeInsurance,,,153550.000,,,,159078.000,,,,164568.000,,,,169995.000,,,,175350.000,
CommonStockIncludingAdditionalPaidInCapital,,,,,,7416985.000,,,,,,,,,,,,,,
CommonStockValue,,,95995.000,,,,96029.000,,,,96824.000,,,,97535.000,,,,98738.000,
ContractReceivableRetainageDueOneYearOrLess,,,,,,,355421.000,,,,556231.000,,,,230370.000,,,,531189.000,
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,,,5492028.000,,,1878562.000,2457822.000,3121918.000,2978461.000,2939241.000,2373791.000,,4773115.000,4100878.000,5169956.000,5013480.000,4968011.000,4498416.000,5500771.000,4882853.000
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,,,,,,,2285941.000,,,,1523260.000,,,,2446484.000,,,,4037150.000,
DeferredIncomeTaxesAndOtherTaxLiabilitiesNoncurrent,,,283985.000,,,,398185.000,,,,,,,,,,,,,
DeferredTaxAssetsDeferredIncome,,,950400.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,1062600.000,,,,1098600.000,,,,858900.000,,,,965100.000,
DeferredTaxAssetsInventory,,,,,,,209500.000,,,,254600.000,,,,77700.000,,,,95500.000,
DeferredTaxAssetsNet,,,,,,,664415.000,,,,540115.000,,,,230115.000,,,,282115.000,
DeferredTaxAssetsNetCurrent,,,,,,,,,,,1098600.000,,,,858900.000,,,,965100.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,142000.000,,,,145000.000,,,,261000.000,,,,262000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,,,,,,,60200.000,,,,59800.000,,,,63900.000,,,,73700.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,182800.000,,,,207200.000,,,,244600.000,,,,273000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,4000.000,,,,8900.000,,,,9300.000,,,,7200.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,14400.000,,,,3400.000,,,,3300.000,,,,6700.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,,,,,,,465400.000,,,,474800.000,,,,447700.000,,,,463600.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,,,,126300.000,,,,89900.000,,,,12400.000,,,,45400.000,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,558485.000,,,,628785.000,,,,682985.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,-398185.000,,,,-558485.000,,,,628785.000,,,,682985.000,
FurnitureAndFixturesGross,,,,,,,1091929.000,,,,1222222.000,,,,1328806.000,,,,1398016.000,
InventoryFinishedGoods,,,,,,,765323.000,,,,357796.000,,,,584738.000,,493514.000,627098.000,554358.000,658084.000
InventoryForLongTermContractsOrPrograms,,,,,,,2822541.000,,,,4126406.000,,,,10439879.000,,,,11441874.000,
InventoryGross,,,,,,,9224186.000,,,,9078302.000,,,,8762056.000,,9842536.000,10376725.000,9704956.000,10304225.000
InventoryNet,,,,,,,9124186.000,,,,8978302.000,,,,8662056.000,,9742536.000,10276725.000,9604956.000,10204225.000
InventoryNoncurrent,,,,,,,2169148.000,,,,2128710.000,,,,2102494.000,,,,1956626.000,
InventoryPartsAndComponentsNetOfReserves,,,8372535.000,,,9007269.000,9124186.000,8785903.000,9015815.000,8966018.000,8978302.000,,8728190.000,9271452.000,8662056.000,9199072.000,9742536.000,10276725.000,9604956.000,10204225.000
InventoryRawMaterials,,,,,,,582591.000,,,,571491.000,,,,519598.000,,,,511530.000,
InventoryRawMaterialsAndSupplies,,,,,,,,,,,,,,,,,519669.000,513888.000,,481957.000
InventoryValuationReserves,,,,,,,100000.000,,,,100000.000,,,,100000.000,,100000.000,100000.000,100000.000,100000.000
InventoryWorkInProcess,,,,,,,7876272.000,,,,8149015.000,,,,7657720.000,,8829353.000,9235739.000,8639068.000,9164184.000
Land,,,,,,,195220.000,,,,195220.000,,,,195220.000,,,,195220.000,
LandImprovements,,,,,,,63300.000,,,,371590.000,,,,379432.000,,,,402022.000,
LiabilitiesAndStockholdersEquity,,,26461897.000,,,24609292.000,25618509.000,24983423.000,26239922.000,26358304.000,27430776.000,,30084166.000,29765633.000,33665108.000,34499230.000,36248421.000,36623318.000,37488299.000,36404696.000
LiabilitiesCurrent,,,7181252.000,,,3284658.000,3554567.000,2514359.000,3461761.000,3352579.000,3790320.000,,5497227.000,4737953.000,7585341.000,7279970.000,7907607.000,7096258.000,6648085.000,5131225.000
LiabilitiesNoncurrent,,,,,,283985.000,,398185.000,398185.000,398185.000,,,558485.000,579685.000,,628785.000,628785.000,628785.000,,682985.000
LineOfCreditFacilityAmountOutstanding,,,,,,,0.000,,,,,,,,,,,,,
LineOfCreditFacilityCurrentBorrowingCapacity,,,,,,,6000000.000,,,,6000000.000,,,,6000000.000,,,,6000000.000,
LineOfCreditFacilityFairValueOfAmountOutstanding,,,,,,,,,,,0.000,,,,0.000,,,,0.000,
LinesOfCreditCurrent,,,258000.000,,,,,,,,,,,,,,,,,
LongTermDebtCurrent,,,3657.000,,,,,,,,,,,,,,,,,
LongTermDebtNoncurrent,,,,,,,0.000,,,,,,,,,,,,,
MachineryAndEquipmentGross,,,,,,,6711011.000,,,,7089831.000,,,,7566026.000,,,,8498997.000,
OtherAssetsCurrent,,,,,,1294059.000,,1599854.000,1425389.000,1454747.000,,,1661703.000,1551512.000,,1217950.000,1150457.000,1160463.000,,1450098.000
OtherAssetsMiscellaneousNoncurrent,,,,,,157740.000,,160428.000,161778.000,163275.000,,,167457.000,168693.000,,171297.000,172842.000,174057.000,,176607.000
OtherInventoryNoncurrent,,,844834.000,,,1080110.000,904299.000,903268.000,1041126.000,910059.000,836569.000,,775264.000,645322.000,889929.000,829766.000,745550.000,662948.000,697043.000,697058.000
OtherLiabilitiesCurrent,,,,,,1473424.000,,765670.000,1168678.000,1180448.000,,,845786.000,596160.000,,1586737.000,1702966.000,2121585.000,,1894476.000
PreferredStockSharesAuthorized,,,,,,,2000000.000,,,,2000000.000,,,,2000000.000,,,,2000000.000,
PrepaidExpenseCurrent,,,482317.000,,,,299776.000,,,,423232.000,,,,375129.000,,,,273204.000,
PrepaidTaxes,,,,,,,157137.000,,,,,,,,14977.000,,,,199077.000,
PropertyPlantAndEquipmentGross,,,,,,,15349236.000,,,,16704841.000,,,,17451468.000,,,,19319720.000,
PropertyPlantAndEquipmentNet,,,4481953.000,,,6229946.000,7211162.000,7700441.000,7928444.000,7982370.000,7867728.000,,7786120.000,7764789.000,7873511.000,7978550.000,8332819.000,8328087.000,8994504.000,9447748.000
PropertyPlantAndEquipmentOther,,,,,,,73331.000,,,,73331.000,,,,73331.000,,,,84256.000,
ReceivablesFromCustomers,,,,,,,1931178.000,,,,2348113.000,,,,4534143.000,,,,3480781.000,
RetainedEarningsAccumulatedDeficit,,,14122954.000,,,16122647.000,16670748.000,16872011.000,17178434.000,17400670.000,17801960.000,,18698579.000,19090333.000,19976908.000,20986557.000,21911215.000,23092819.000,24185133.000,24394967.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,160000.000,,,,160000.000,,,,160000.000,,,,160000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,143250.000,,,,95250.000,,,,47250.000,,,,157750.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,377891.000,,,,398954.000,,,,1131531.000,,,,1745254.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,206750.000,,,,219500.000,,,,240750.000,,,,243500.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,6.630,,,,7.310,,,,8.160,,,,9.530,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,,206750.000,,,,219500.000,,,,240750.000,,,,243500.000,
SharePrice,,,,,,,8.070,,,,8.830,,,,12.870,,,,16.700,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,,,,6.630,,,,7.310,,,,8.160,,,,9.530,
ShortTermInvestments,,,,,,,,,,,,,,,,,,,1000000.000,1000000.000
StockholdersEquity,,,18996660.000,,,21040649.000,21665757.000,22070879.000,22379976.000,22607540.000,23081971.000,,24028454.000,24447995.000,25450982.000,26590475.000,27712029.000,28898275.000,30157229.000,30590486.000
TreasuryStockShares,,,,,,,,,,,,,,,537733.000,,,,541296.000,
TreasuryStockValue,,,2498983.000,,,2498983.000,2498983.000,2498983.000,2498983.000,2498983.000,2498983.000,,2498983.000,2498983.000,2598858.000,2598858.000,2643783.000,2643783.000,2656184.000,2684059.000
