,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CostsAndExpenses,1681000000.000,2009000000.000,2631000000.000,2123000000.000,2032000000.000,1769000000.000,2245000000.000,2026000000.000,2340000000.000,2634000000.000,2955000000.000,3023000000.000,3325000000.000,3532000000.000,4020000000.000,3739000000.000,3764000000.000,3165000000.000,4052000000.000,7754000000.000,2785000000.000,2468000000.000,3463000000.000,3323000000.000,2714000000.000
DefinedBenefitPlanContributionsByEmployer,10000000.000,,,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,,,,,,,,,,,,,,,,,14000000.000,,0.000,,,0.000,,,
DepreciationDepletionAndAmortization,205000000.000,222000000.000,238000000.000,231000000.000,230000000.000,234000000.000,239000000.000,247000000.000,298000000.000,305000000.000,318000000.000,335000000.000,335000000.000,386000000.000,375000000.000,427000000.000,395000000.000,396000000.000,382000000.000,393000000.000,313000000.000,309000000.000,357000000.000,388000000.000,300000000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,,,,,,-1000000.000,-7000000.000,11000000.000,10000000.000,2000000.000,2000000.000,4000000.000,7000000.000,3000000.000,7000000.000,2000000.000,9000000.000,3000000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,5000000.000,25000000.000,15000000.000,8000000.000,19000000.000,-40000000.000,-16000000.000,-5000000.000,12000000.000,31000000.000,-3000000.000,-1000000.000,-8000000.000,-12000000.000,-7000000.000,-31000000.000,-18000000.000,19000000.000,-33000000.000,-16000000.000,-52000000.000,-22000000.000,32000000.000,56000000.000,2000000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,91000000.000,-7000000.000,-7000000.000,-110000000.000,-137000000.000,218000000.000,-159000000.000,88000000.000,-149000000.000,204000000.000,76000000.000,46000000.000,-193000000.000,-30000000.000,162000000.000,422000000.000,-138000000.000,57000000.000,55000000.000,35000000.000,134000000.000,-32000000.000,-121000000.000,39000000.000,-24000000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
DividendsPreferredStock,,3000000.000,2000000.000,,2000000.000,3000000.000,2000000.000,2000000.000,2000000.000,3000000.000,2000000.000,2000000.000,2000000.000,3000000.000,2000000.000,49000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,-78000000.000,,,
EarningsPerShareBasic,-1.060,2.540,-0.240,-0.460,,1.090,-0.010,,-1.020,0.390,0.380,-0.970,-0.180,-0.300,0.490,0.220,-0.370,-0.060,0.180,-19.210,0.240,-0.610,1.270,-3.120,-0.520
EarningsPerShareBasicAndDiluted,,,,,-0.920,,,,,,,,,,,,,,,,,,,,
EarningsPerShareDiluted,-1.060,2.530,-0.240,-0.450,,1.080,-0.010,,,0.390,0.370,,,-0.300,0.480,,,,0.180,,0.240,-0.670,1.270,-3.060,-0.520
EffectOfExchangeRateOnCashAndCashEquivalents,4000000.000,,,,1000000.000,,,,0.000,,,,2000000.000,,,,18000000.000,,,,-6000000.000,,,,-7000000.000
EffectiveIncomeTaxRateContinuingOperations,0.288,70.000,0.593,-69.576,0.368,-0.053,1.076,-2.689,0.313,-0.803,0.533,0.402,0.316,0.612,0.328,-1.234,0.349,0.654,0.412,-1.678,0.309,-0.100,0.111,-0.338,0.019
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,-0.700,0.350,0.000,0.350,-0.350,0.350,0.350,0.350,-0.700,0.350,,,,0.350,0.350,0.350,-0.700,0.350,0.350,0.350,-0.700,0.350
EnvironmentalRemediationExpense,,,,,,,,,,,,,,,,,,,,,,,,,200000000.000
EquityMethodInvestmentDividendsOrDistributions,,,,,,,,,,,,,,,,,,,,,10000000.000,,,,13000000.000
FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,,,,,17000000.000,-11000000.000,-9000000.000,,-27000000.000,9000000.000,14000000.000,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncome,,,,,1000000.000,,,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,,,,,10000000.000,25000000.000,-31000000.000,,15000000.000,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,,,,,12000000.000,2000000.000,-20000000.000,,30000000.000,,,,,,,,,,,,,,,,
GainLossOnCashFlowHedgeIneffectivenessNet,3000000.000,0.000,9000000.000,,-3000000.000,-48000000.000,0.000,,0.000,-1000000.000,1000000.000,0.000,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,,,,,,,32000000.000,,,,2000000.000
GainLossOnDispositionOfIntangibleAssets,,,,,,,,,,,,,,,,,,,,,-47000000.000,,,,0.000
GainLossOnSaleOfOtherAssets,,,,,,,,,,,,,19000000.000,0.000,0.000,-15000000.000,14000000.000,0.000,0.000,-7000000.000,32000000.000,-83000000.000,266000000.000,9000000.000,2000000.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,19000000.000,,,,14000000.000,,,,,,,,
GainOnCashFlowHedgeIneffectiveness,2000000.000,,,,,,,,,,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,-28000000.000,-115000000.000,-32000000.000,0.000,0.000,0.000,-41000000.000,-10000000.000,-28000000.000,-21000000.000,-1000000.000,0.000,-41000000.000,-40000000.000,-13000000.000,-1000000.000,0.000,-7000000.000,-2000000.000,84000000.000,11000000.000,-80000000.000,-50000000.000,-23000000.000,-2000000.000
ImpairmentOfInvestments,481000000.000,11000000.000,3000000.000,0.000,1000000.000,0.000,1000000.000,0.000,,,,,,,,,,,,,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,160000000.000,,,,0.000,,,,,,,,,,,,,,,,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,,,,70000000.000,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-9000000.000,-135000000.000,,-326000000.000,246000000.000,-105000000.000,437000000.000,-476000000.000,76000000.000,306000000.000,-540000000.000,-98000000.000,-206000000.000,271000000.000,168000000.000,-209000000.000,-26000000.000,114000000.000,-4973000000.000,68000000.000,-251000000.000,442000000.000,-1134000000.000,-207000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,-98000000.000,-206000000.000,271000000.000,,,,,,,,,,
IncomeLossFromEquityMethodInvestments,-2000000.000,12000000.000,16000000.000,9000000.000,8000000.000,14000000.000,4000000.000,11000000.000,3000000.000,8000000.000,-5000000.000,1000000.000,7000000.000,14000000.000,18000000.000,-1000000.000,-3000000.000,8000000.000,24000000.000,7000000.000,-7000000.000,4000000.000,16000000.000,14000000.000,5000000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,-9000000.000,,,,0.000,,,,0.000,,,,2000000.000,,,,-32000000.000,,,,-17000000.000,,,,-8000000.000
IncomeTaxExpenseBenefit,-105000000.000,-630000000.000,-80000000.000,-28000000.000,-120000000.000,-13000000.000,-113000000.000,-81000000.000,-149000000.000,-61000000.000,163000000.000,-235000000.000,-31000000.000,-126000000.000,89000000.000,71000000.000,-73000000.000,-17000000.000,47000000.000,1385000000.000,21000000.000,25000000.000,49000000.000,-79000000.000,-4000000.000
IncreaseDecreaseInDerivativeAssetsAndLiabilities,,,,,187000000.000,,,,-317000000.000,,,,-525000000.000,,,,-261000000.000,,,,50000000.000,,,,-25000000.000
IncreaseDecreaseInIncomeTaxes,,,,,-129000000.000,,,,-212000000.000,,,,-111000000.000,,,,-83000000.000,,,,-25000000.000,,,,1000000.000
IncreaseDecreaseInNotesReceivables,,,,,,,,,,,,,-1000000.000,,,,-5000000.000,,,,-1000000.000,,,,-4000000.000
IncreaseDecreaseInOtherOperatingCapitalNet,241000000.000,,,,42000000.000,,,,37000000.000,,,,-65000000.000,,,,33000000.000,,,,121000000.000,,,,199000000.000
IncreaseDecreaseInRestrictedCash,5000000.000,,,,20000000.000,,,,13000000.000,,,,-3000000.000,,,,11000000.000,,,,12000000.000,,,,-13000000.000
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,0.000,,,,,,,,,,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,1000000.000,,,,1000000.000,0.000,,,4000000.000,4000000.000,,,0.000,5000000.000,,,,1000000.000,,,,1000000.000,,0.000
InterestExpense,173000000.000,167000000.000,164000000.000,161000000.000,165000000.000,167000000.000,163000000.000,166000000.000,196000000.000,206000000.000,228000000.000,218000000.000,255000000.000,274000000.000,280000000.000,310000000.000,301000000.000,263000000.000,291000000.000,273000000.000,284000000.000,277000000.000,280000000.000,220000000.000,269000000.000
LitigationSettlementAmount,,,,,,,,,,,,,137000.000,,,,,,,,,,,,
LongTermPurchaseCommitmentAmount,,,,,100000000.000,,,,,,,,,,,,,,,,,,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,,,,,,,,,,-8000000.000,,,,-24000000.000,,,,-42000000.000,,,,21000000.000
MinorityInterestIncreaseFromStockIssuance,,,,,,,,,27000000.000,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-232000000.000,,,,527000000.000,,,,580000000.000,,,,416000000.000,,,,40000000.000,,,,-264000000.000,,,,-153000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-232000000.000,,,,527000000.000,,,,580000000.000,,,,416000000.000,,,,40000000.000,,,,-264000000.000,,,,-153000000.000
NetCashProvidedByUsedInInvestingActivities,-228000000.000,,,,-543000000.000,,,,-836000000.000,,,,124000000.000,,,,-270000000.000,,,,-143000000.000,,,,-232000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-228000000.000,,,,-543000000.000,,,,-836000000.000,,,,124000000.000,,,,-270000000.000,,,,-143000000.000,,,,-232000000.000
NetCashProvidedByUsedInOperatingActivities,216000000.000,,,,-76000000.000,,,,-124000000.000,,,,391000000.000,,,,260000000.000,,,,554000000.000,,,,-68000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,216000000.000,,,,-76000000.000,,,,-124000000.000,,,,391000000.000,,,,260000000.000,,,,554000000.000,,,,-68000000.000
NetIncomeLoss,-260000000.000,621000000.000,-55000000.000,-109000000.000,-207000000.000,251000000.000,-1000000.000,516000000.000,-328000000.000,130000000.000,124000000.000,-312000000.000,-56000000.000,-97000000.000,168000000.000,119000000.000,-120000000.000,-14000000.000,66000000.000,-6314000000.000,82000000.000,-271000000.000,402000000.000,-987000000.000,-163000000.000
NetIncomeLossAttributableToNoncontrollingInterest,,0.000,0.000,,1000000.000,8000000.000,9000000.000,,1000000.000,7000000.000,19000000.000,7000000.000,-11000000.000,17000000.000,14000000.000,-22000000.000,-16000000.000,5000000.000,1000000.000,-44000000.000,-35000000.000,-5000000.000,-9000000.000,-68000000.000,-40000000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-262000000.000,618000000.000,-57000000.000,-111000000.000,-209000000.000,248000000.000,-3000000.000,514000000.000,-330000000.000,127000000.000,122000000.000,-314000000.000,-58000000.000,-100000000.000,166000000.000,70000000.000,-125000000.000,-19000000.000,61000000.000,-6319000000.000,77000000.000,-193000000.000,402000000.000,-987000000.000,-163000000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,-262000000.000,618000000.000,-57000000.000,-111000000.000,,248000000.000,-3000000.000,,,,,,,,,,,,,,,,,,
NonoperatingIncomeExpense,-679000000.000,-278000000.000,-178000000.000,-146000000.000,-156000000.000,-151000000.000,-191000000.000,400000000.000,-217000000.000,-219000000.000,-229000000.000,-312000000.000,-278000000.000,-295000000.000,-278000000.000,-285000000.000,-285000000.000,-258000000.000,-265000000.000,-246000000.000,-408000000.000,-338000000.000,-313000000.000,-343000000.000,-254000000.000
OperatingIncomeLoss,314000000.000,269000000.000,43000000.000,9000000.000,-170000000.000,397000000.000,86000000.000,37000000.000,-259000000.000,295000000.000,535000000.000,-228000000.000,180000000.000,89000000.000,549000000.000,453000000.000,76000000.000,232000000.000,379000000.000,-4727000000.000,476000000.000,87000000.000,755000000.000,-791000000.000,47000000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,,,,,0.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,,,,,,,,5000000.000,-9000000.000,0.000,-96000000.000,-2000000.000,-20000000.000,0.000,110000000.000,-4000000.000,0.000,-2000000.000,75000000.000,0.000,0.000,0.000,0.000,0.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,-82000000.000,-67000000.000,-76000000.000,-84000000.000,-9000000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,,,,,5000000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,12000000.000,10000000.000,-27000000.000,3000000.000,6000000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax,,,,,3000000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,0.000,2000000.000,,2000000.000,0.000,0.000,1000000.000,6000000.000,7000000.000,-2000000.000,-18000000.000,-1000000.000,-3000000.000,-7000000.000,28000000.000,3000000.000,-2000000.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,,,,0.000,-1000000.000,,1000000.000,2000000.000,0.000,-5000000.000,-6000000.000,2000000.000,-1000000.000,7000000.000,4000000.000,3000000.000,-6000000.000,2000000.000,0.000,0.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,-80000000.000,-43000000.000,,7000000.000,17000000.000,-16000000.000,0.000,-9000000.000,-19000000.000,4000000.000,-21000000.000,-12000000.000,16000000.000,-6000000.000,-13000000.000,-32000000.000,-3000000.000,27000000.000,43000000.000,4000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,,47000000.000,24000000.000,,9000000.000,-12000000.000,-5000000.000,14000000.000,9000000.000,19000000.000,4000000.000,-11000000.000,6000000.000,-12000000.000,12000000.000,13000000.000,-1000000.000,-1000000.000,1000000.000,2000000.000,-1000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-8000000.000,1000000.000,,0.000,-19000000.000,5000000.000,-10000000.000,6000000.000,-3000000.000,-6000000.000,-5000000.000,-11000000.000,9000000.000,-8000000.000,-1000000.000,6000000.000,-3000000.000,3000000.000,-7000000.000,7000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationBeforeTax,,,,,,,,,,,0.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationTax,,,,,,,,,,,0.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax,,,,,,,-11000000.000,,5000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,5000000.000,0.000,,0.000,12000000.000,-1000000.000,3000000.000,-6000000.000,4000000.000,-6000000.000,13000000.000,7000000.000,-6000000.000,5000000.000,-6000000.000,0.000,0.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationTax,,,,,,,6000000.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,-88000000.000,-51000000.000,,14000000.000,18000000.000,-11000000.000,134000000.000,5000000.000,-5000000.000,-7000000.000,-182000000.000,-17000000.000,21000000.000,-18000000.000,15000000.000,-22000000.000,-8000000.000,61000000.000,7000000.000,11000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-69000000.000,-58000000.000,-104000000.000,,-3000000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,0.000,0.000,,-5000000.000,-20000000.000,0.000,-143000000.000,-2000000.000,-10000000.000,3000000.000,138000000.000,-7000000.000,1000000.000,-3000000.000,-1000000.000,-1000000.000,0.000,-31000000.000,29000000.000,0.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,1000000.000,-1000000.000,-1000000.000,,,,,,,,,,,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,5000000.000,3000000.000,5000000.000,6000000.000,2000000.000,2000000.000,10000000.000,5000000.000,4000000.000,0.000,5000000.000,4000000.000,11000000.000,5000000.000,-3000000.000,9000000.000,19000000.000,4000000.000,4000000.000,6000000.000,18000000.000,8000000.000,9000000.000,7000000.000,12000000.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,,,,,,,,,,,,,,,,,,,,,146000000.000,-7000000.000,8000000.000,,0.000
PaymentsForProceedsFromHedgeFinancingActivities,,,,,20000000.000,,,,-98000000.000,,,,223000000.000,,,,-40000000.000,,,,-39000000.000,,,,-1000000.000
PaymentsForProceedsFromLoansAndLeases,,,,,,,,,,,,,-57000000.000,,,,0.000,,,,,,,,
PaymentsForProceedsFromOtherInvestingActivities,15000000.000,,,,-7000000.000,,,,1000000.000,,,,-3000000.000,,,,41000000.000,,,,-4000000.000,,,,-18000000.000
PaymentsForProceedsFromProductiveAssets,-13000000.000,,,,,,,,,,,,-77000000.000,,,,0.000,,,,-120000000.000,,,,-14000000.000
PaymentsForRepurchaseOfCommonStock,130000000.000,,,,,,,,20000000.000,,,,0.000,,,,79000000.000,,,,0.000,,,,
PaymentsForRepurchaseOfRedeemablePreferredStock,,,,,,,,,,,,,,,,,,,,,,226000000.000,,,
PaymentsOfDebtIssuanceCosts,8000000.000,,,,10000000.000,,,,5000000.000,,,,23000000.000,,,,0.000,,,,,,,,15000000.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,2000000.000,,,,2000000.000,,,,31000000.000,,,,41000000.000,,,,51000000.000,,,,48000000.000,,,,9000000.000
PaymentsToAcquireAvailableForSaleSecurities,,,,,126000000.000,,,,95000000.000,,,,188000000.000,,,,193000000.000,,,,200000000.000,,,,153000000.000
PaymentsToAcquireBusinessThreeNetOfCashAcquired,,,,,,,,,,,,,,,,,,,,,,,,,0.000
PaymentsToAcquireBusinessTwoNetOfCashAcquired,,,,,,,,,,,,,,,,,,,,,,,,,0.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,40000000.000,,18000000.000,,,,218000000.000,,,,1000000.000,,,,6000000.000,,,,3000000.000
PaymentsToAcquireIntangibleAssets,7000000.000,,,,,,,,,,,,,,,,,,,,12000000.000,,,,9000000.000
PaymentsToAcquirePropertyPlantAndEquipment,219000000.000,,,,639000000.000,,,,813000000.000,,,,237000000.000,,,,252000000.000,,,,279000000.000,,,,268000000.000
PreferredStockDividends,2000000.000,,,,,,,,,,,,,,,,,,,,,,,,
PreferredStockDividendsIncomeStatementImpact,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,0.000
ProceedsFromIssuanceOfCommonStock,1000000.000,,,,,,,,1000000.000,,,,3000000.000,,,,1000000.000,,,,0.000,,,,
ProceedsFromIssuanceOfLongTermDebt,1286000000.000,,,,415000000.000,,,,736000000.000,,,,1564000000.000,,,,248000000.000,,,,61000000.000,,,,192000000.000
ProceedsFromLinesOfCredit,,,,,,,,,,,,,,,,,,,,,,,,,125000000.000
ProceedsFromMinorityShareholders,,,,,178000000.000,,,,20000000.000,,,,9000000.000,,,,-25000000.000,,,,10000000.000,,,,-5000000.000
ProceedsFromPaymentsForOtherFinancingActivities,,,,,,,,,,,,,,,,,,,,,-10000000.000,,,,-10000000.000
ProceedsFromRepaymentsOfDebt,-1361000000.000,,,,-34000000.000,,,,-219000000.000,,,,-873000000.000,,,,-94000000.000,,,,-316000000.000,,,,-177000000.000
ProceedsFromSaleOfAvailableForSaleSecurities,,,,,119000000.000,,,,85000000.000,,,,183000000.000,,,,196000000.000,,,,191000000.000,,,,117000000.000
ProceedsFromSaleOfIntangibleAssets,3000000.000,,,,,,,,,,,,,,,,,,,,7000000.000,,,,11000000.000
ProfitLoss,-260000000.000,621000000.000,-55000000.000,-109000000.000,-206000000.000,259000000.000,8000000.000,518000000.000,-327000000.000,137000000.000,143000000.000,-305000000.000,-67000000.000,-80000000.000,182000000.000,97000000.000,-136000000.000,-9000000.000,67000000.000,-6358000000.000,47000000.000,-276000000.000,393000000.000,-1055000000.000,-203000000.000
ProvisionForDoubtfulAccounts,8000000.000,,,,7000000.000,,,,9000000.000,,,,21000000.000,,,,15000000.000,,,,10000000.000,,,,9000000.000
RepaymentsOfLongTermCapitalLeaseObligations,,,,,,,,,,,,,485000000.000,,,,,,,,,,,,
ResearchAndDevelopmentExpense,,,,,,,,,,,,,19000000.000,21000000.000,22000000.000,29000000.000,34000000.000,41000000.000,38000000.000,41000000.000,26000000.000,18000000.000,23000000.000,23000000.000,17000000.000
Revenues,1995000000.000,2278000000.000,2674000000.000,2132000000.000,1862000000.000,2166000000.000,2331000000.000,2063000000.000,2081000000.000,2929000000.000,3490000000.000,2795000000.000,3486000000.000,3621000000.000,4569000000.000,4192000000.000,3826000000.000,3397000000.000,4431000000.000,3020000000.000,3229000000.000,2638000000.000,3952000000.000,2532000000.000,2759000000.000
SalesRevenueNet,1995000000.000,2278000000.000,2674000000.000,2132000000.000,1862000000.000,2166000000.000,2331000000.000,2063000000.000,2081000000.000,2929000000.000,3490000000.000,2795000000.000,3486000000.000,3621000000.000,4569000000.000,4192000000.000,3826000000.000,3397000000.000,4431000000.000,3020000000.000,3229000000.000,2638000000.000,3952000000.000,2532000000.000,2759000000.000
