,2011-03-31,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,27000000.000,,,,,15000000.000,,,,20000000.000,,,,26000000.000,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,,,,17000000.000,17000000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,,,10000000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,1000000.000,,,,,,,,,,8000000.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,705000000.000,,,,-56000000.000,-266000000.000,,,,-2038000000.000,,,,-209000000.000,,,,-204000000.000,,,,
CashDivestedFromDeconsolidation,,130000000.000,,,,,,,,,,,,,,,,,,,,,
CashFlowsBetweenTransfereeAndTransferorProceedsFromNewTransfers,,,,1000000000.000,,1000000000.000,1000000000.000,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareCashPaid,0.160,0.160,0.175,0.175,0.175,0.175,0.190,,,,0.240,,,,0.280,,,,0.300,,,,0.320
CommonStockDividendsPerShareDeclared,,,,,,,0.190,0.190,0.190,,0.240,0.240,0.240,,0.280,0.280,0.280,,0.300,0.300,0.300,,0.320
ComprehensiveIncomeNetOfTax,877000000.000,-90000000.000,-109000000.000,539000000.000,,355000000.000,128000000.000,176000000.000,716000000.000,715000000.000,166000000.000,621000000.000,348000000.000,-71000000.000,-145000000.000,560000000.000,95000000.000,434000000.000,429000000.000,93000000.000,289000000.000,16000000.000,363000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,8000000.000,,4000000.000,-8000000.000,3000000.000,5000000.000,3000000.000,1000000.000,-1000000.000,1000000.000,3000000.000,-1000000.000,-3000000.000,1000000.000,-1000000.000,0.000,4000000.000,3000000.000,1000000.000,1000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,867000000.000,-89000000.000,-106000000.000,547000000.000,-199000000.000,359000000.000,120000000.000,179000000.000,721000000.000,718000000.000,167000000.000,620000000.000,349000000.000,-68000000.000,-146000000.000,557000000.000,96000000.000,433000000.000,429000000.000,97000000.000,292000000.000,17000000.000,364000000.000
CostOfRevenue,18917000000.000,20868000000.000,22493000000.000,20147000000.000,21862000000.000,21002000000.000,20971000000.000,21734000000.000,20237000000.000,22973000000.000,20021000000.000,20322000000.000,16647000000.000,19443000000.000,16404000000.000,16222000000.000,15476000000.000,15580000000.000,13588000000.000,14872000000.000,14727000000.000,15475000000.000,14120000000.000
DeferredIncomeTaxExpenseBenefit,,21000000.000,,,,102000000.000,-6000000.000,,,,-66000000.000,,,,4000000.000,,,,50000000.000,,,,1000000.000
DepreciationDepletionAndAmortization,,207000000.000,,,,217000000.000,227000000.000,,,,219000000.000,,,,216000000.000,,,,231000000.000,,,,225000000.000
DerivativeGainLossOnDerivativeNet,109000000.000,,,,,,,,,,,,,,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,-33000000.000,,,,,-461000000.000,,,,,-883000000.000,432000000.000,594000000.000,-447000000.000,166000000.000,-226000000.000,463000000.000,213000000.000,96000000.000,-587000000.000,348000000.000,-209000000.000,309000000.000
DividendsCommonStockCash,,107000000.000,,,,115000000.000,125000000.000,,,,158000000.000,,,,177000000.000,,,,177000000.000,,,,183000000.000
EarningsPerShareBasic,0.910,,0.120,0.600,,,,,,,,0.810,1.150,,0.780,0.620,0.410,1.180,0.390,0.480,0.580,0.730,0.590
EarningsPerShareBasicAndDiluted,,0.680,,,,0.280,0.410,0.340,0.720,,0.400,,,,,,,,,,,,
EarningsPerShareDiluted,0.860,,0.120,0.600,,,,,,,,0.810,1.140,,0.770,0.620,0.410,1.180,0.390,0.480,0.580,0.710,0.590
EffectiveIncomeTaxRateContinuingOperations,0.282,0.300,0.314,0.287,-0.605,0.380,0.280,0.287,0.322,-0.558,0.268,0.276,0.276,-0.540,0.286,0.272,0.311,-0.677,0.248,0.292,0.283,-0.530,0.258
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,222000000.000,149000000.000,145000000.000,,25000000.000,180000000.000,62000000.000,,18000000.000,3000000.000,22000000.000,,182000000.000
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,228000000.000,58000000.000,111000000.000,,55000000.000,215000000.000,12000000.000,,79000000.000,419000000.000,1000000.000,,39000000.000
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,,,,,3000000.000,,,,16000000.000
GainLossOnSaleOfAccountsReceivable,,,,-1000000.000,,-2000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-2000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-2000000.000,-1000000.000,-1000000.000,-2000000.000,-2000000.000,-2000000.000
GainLossOnSaleOfOtherAssets,,,,,,,5000000.000,16000000.000,6000000.000,14000000.000,23000000.000,13000000.000,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,,-189000000.000,,,,0.000,,
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,,,,,,,,,,,,0.000,,
GrossProfit,1160000000.000,1034000000.000,813000000.000,1008000000.000,813000000.000,806000000.000,756000000.000,807000000.000,1156000000.000,1170000000.000,675000000.000,1172000000.000,1470000000.000,1451000000.000,1102000000.000,964000000.000,1089000000.000,865000000.000,796000000.000,757000000.000,1105000000.000,1026000000.000,868000000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,146000000.000,,,,,,,,,,,,,11000000.000,,,,1000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,660000000.000,121000000.000,568000000.000,416000000.000,295000000.000,375000000.000,317000000.000,709000000.000,623000000.000,366000000.000,735000000.000,1033000000.000,996000000.000,690000000.000,526000000.000,367000000.000,701000000.000,306000000.000,407000000.000,480000000.000,629000000.000,458000000.000
IncomeLossFromEquityMethodInvestments,71000000.000,124000000.000,127000000.000,115000000.000,106000000.000,113000000.000,137000000.000,62000000.000,63000000.000,149000000.000,132000000.000,78000000.000,21000000.000,141000000.000,139000000.000,87000000.000,61000000.000,103000000.000,65000000.000,90000000.000,-2000000.000,139000000.000,172000000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,57000000.000,,,,84000000.000,79000000.000,,,,100000000.000,,,,67000000.000,,,,44000000.000,,,,140000000.000
IncomeTaxExpenseBenefit,223000000.000,199000000.000,38000000.000,163000000.000,123000000.000,111000000.000,105000000.000,91000000.000,228000000.000,246000000.000,98000000.000,203000000.000,285000000.000,291000000.000,197000000.000,143000000.000,114000000.000,-16000000.000,76000000.000,119000000.000,136000000.000,203000000.000,118000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,1124000000.000,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableTrade,,,,,,1197000000.000,-1552000000.000,,,,-851000000.000,,,,-1071000000.000,,,,-527000000.000,,,,-209000000.000
IncreaseDecreaseInAccountsReceivable,,,,,,-472000000.000,146000000.000,,,,-433000000.000,,,,-550000000.000,,,,172000000.000,,,,-169000000.000
IncreaseDecreaseInInventories,,-809000000.000,,,,1415000000.000,-1386000000.000,,,,-28000000.000,,,,-739000000.000,,,,-406000000.000,,,,-222000000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,,,,1322000000.000,469000000.000,,,,-375000000.000,,,,-770000000.000,,,,-469000000.000,,,,-541000000.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,1245000000.000,-81000000.000,,,,-189000000.000,,,,184000000.000,,,,-128000000.000,,,,-387000000.000
IncreaseDecreaseInOtherOperatingAssets,,-233000000.000,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPayablesToCustomers,,,,,,,,,,,237000000.000,,,,73000000.000,,,,217000000.000,,,,303000000.000
IncreaseDecreaseInReceivables,,874000000.000,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInRestrictedCashForOperatingActivities,,-13000000.000,,,,506000000.000,243000000.000,,,,247000000.000,,,,-131000000.000,,,,117000000.000,,,,430000000.000
IncrementalCommonSharesAttributableToEquityForwardAgreements,44000000.000,,,,,,,,,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,2000000.000,,,1000000.000,,,,,,,,,,,,,,,,,,,
InterestExpense,121000000.000,113000000.000,96000000.000,116000000.000,116000000.000,106000000.000,106000000.000,107000000.000,105000000.000,95000000.000,93000000.000,79000000.000,79000000.000,86000000.000,81000000.000,85000000.000,69000000.000,73000000.000,70000000.000,65000000.000,78000000.000,80000000.000,81000000.000
InterestOnConvertibleDebtNetOfTax,13000000.000,,,,,,,,,,,,,,,,,,,,,,
InvestmentIncomeInterestAndDividend,32000000.000,40000000.000,22000000.000,26000000.000,24000000.000,30000000.000,27000000.000,29000000.000,12000000.000,34000000.000,22000000.000,24000000.000,16000000.000,30000000.000,18000000.000,21000000.000,13000000.000,19000000.000,22000000.000,23000000.000,23000000.000,24000000.000,23000000.000
LossContingencyLossInPeriod,,,,,,,25000000.000,29000000.000,,,,,,,,,,,,,,,
MarketableSecuritiesGainLoss,,5000000.000,,,,2000000.000,,5000000.000,2000000.000,,,0.000,0.000,,,,,,,,,,
MarketableSecuritiesRealizedGainLossOtherThanTemporaryImpairmentsAmount,,,,,,,,,,,,,,,,,,,,,6000000.000,,
NetCashProvidedByUsedInFinancingActivities,,-1133000000.000,,,,23000000.000,-792000000.000,,,,-1535000000.000,,,,7000000.000,,,,221000000.000,,,,-180000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-1133000000.000,,,,23000000.000,-792000000.000,,,,-1535000000.000,,,,7000000.000,,,,221000000.000,,,,-180000000.000
NetCashProvidedByUsedInInvestingActivities,,-249000000.000,,,,-562000000.000,169000000.000,,,,-145000000.000,,,,-261000000.000,,,,-448000000.000,,,,-381000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-249000000.000,,,,-562000000.000,169000000.000,,,,-145000000.000,,,,-261000000.000,,,,-448000000.000,,,,-381000000.000
NetCashProvidedByUsedInOperatingActivities,,2087000000.000,,,,483000000.000,357000000.000,,,,-358000000.000,,,,45000000.000,,,,23000000.000,,,,409000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,2087000000.000,,,,483000000.000,357000000.000,,,,-358000000.000,,,,45000000.000,,,,23000000.000,,,,409000000.000
NetIncomeLoss,578000000.000,460000000.000,80000000.000,399000000.000,284000000.000,182000000.000,269000000.000,223000000.000,476000000.000,374000000.000,267000000.000,533000000.000,747000000.000,701000000.000,493000000.000,386000000.000,252000000.000,718000000.000,230000000.000,284000000.000,341000000.000,424000000.000,339000000.000
NetIncomeLossAttributableToNoncontrollingInterest,-10000000.000,1000000.000,3000000.000,6000000.000,9000000.000,2000000.000,1000000.000,3000000.000,5000000.000,3000000.000,1000000.000,-1000000.000,1000000.000,4000000.000,0.000,-3000000.000,1000000.000,-1000000.000,0.000,4000000.000,3000000.000,2000000.000,1000000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,591000000.000,,,399000000.000,,,,,,,,,,,,,,,,,,,
NoncontrollingInterestIncreaseFromBusinessCombination,,-9000000.000,,,,,,,,,,,,,,,,,,,,,
NonoperatingIncomeExpense,,,,,,,,,,,,,,,,,,,-19000000.000,134000000.000,4000000.000,28000000.000,7000000.000
NumberOfReportableSegments,,,,,,3.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,7000000.000,-59000000.000,18000000.000,-4000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,-9000000.000,6000000.000,2000000.000,-103000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,-24000000.000,1000000.000,,-26000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,325000000.000,-498000000.000,-209000000.000,275000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,,,,,-11000000.000,-37000000.000,36000000.000,3000000.000,-2000000.000,-10000000.000,3000000.000,10000000.000,-8000000.000,43000000.000,-20000000.000,20000000.000,-23000000.000,-33000000.000,45000000.000,-28000000.000,19000000.000,-6000000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,-8000000.000,-26000000.000,28000000.000,0.000,-3000000.000,-7000000.000,3000000.000,10000000.000,-9000000.000,43000000.000,-22000000.000,21000000.000,-20000000.000,-35000000.000,44000000.000,-27000000.000,19000000.000,-6000000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,,,,-3000000.000,-11000000.000,8000000.000,3000000.000,1000000.000,-3000000.000,0.000,0.000,1000000.000,0.000,2000000.000,-1000000.000,-3000000.000,2000000.000,1000000.000,-1000000.000,0.000,0.000
OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,,,,,,,,,,,-172000000.000,60000000.000,-493000000.000,,-633000000.000,172000000.000,-155000000.000,,138000000.000,-137000000.000,-110000000.000,,13000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,,,,,54000000.000,11000000.000,-10000000.000,16000000.000,-15000000.000,-97000000.000,70000000.000,59000000.000,36000000.000,-56000000.000,38000000.000,-46000000.000,-35000000.000,10000000.000,-21000000.000,1000000.000,43000000.000,3000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,36000000.000,7000000.000,-5000000.000,9000000.000,-10000000.000,-64000000.000,47000000.000,36000000.000,23000000.000,-35000000.000,29000000.000,-33000000.000,-23000000.000,8000000.000,-19000000.000,4000000.000,28000000.000,0.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,,18000000.000,4000000.000,-5000000.000,7000000.000,-5000000.000,-33000000.000,23000000.000,23000000.000,13000000.000,-21000000.000,9000000.000,-13000000.000,-12000000.000,2000000.000,-2000000.000,-3000000.000,15000000.000,3000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,,,145000000.000,-154000000.000,-72000000.000,225000000.000,126000000.000,-35000000.000,35000000.000,-462000000.000,-492000000.000,-702000000.000,177000000.000,-175000000.000,-262000000.000,202000000.000,-218000000.000,-41000000.000,-410000000.000,21000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,138000000.000,-151000000.000,-73000000.000,225000000.000,126000000.000,-34000000.000,35000000.000,-455000000.000,-470000000.000,-670000000.000,171000000.000,-172000000.000,-302000000.000,225000000.000,-228000000.000,-36000000.000,-438000000.000,24000000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,7000000.000,-3000000.000,1000000.000,0.000,0.000,-1000000.000,0.000,-7000000.000,-22000000.000,-32000000.000,6000000.000,-3000000.000,40000000.000,-23000000.000,10000000.000,-5000000.000,28000000.000,-3000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,175000000.000,-150000000.000,-47000000.000,240000000.000,341000000.000,-101000000.000,88000000.000,-399000000.000,-773000000.000,-639000000.000,174000000.000,-157000000.000,-284000000.000,199000000.000,-191000000.000,-52000000.000,-409000000.000,24000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,,,-101000000.000,88000000.000,-399000000.000,,-638000000.000,174000000.000,-157000000.000,,199000000.000,-191000000.000,-52000000.000,,24000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,,,,,,-16000000.000,-21000000.000,-14000000.000,-10000000.000,-366000000.000,-6000000.000,-4000000.000,-14000000.000,488000000.000,-42000000.000,4000000.000,-35000000.000,-81000000.000,-1000000.000,-15000000.000,-11000000.000,28000000.000,-12000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,-9000000.000,-20000000.000,-3000000.000,-6000000.000,-228000000.000,-4000000.000,-3000000.000,-10000000.000,317000000.000,-23000000.000,4000000.000,-27000000.000,-61000000.000,-1000000.000,-12000000.000,-7000000.000,18000000.000,-6000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,-7000000.000,-1000000.000,-11000000.000,-4000000.000,-138000000.000,-2000000.000,-1000000.000,-4000000.000,171000000.000,-19000000.000,0.000,-8000000.000,-20000000.000,0.000,-3000000.000,-4000000.000,10000000.000,-6000000.000
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,,,,,,,,14000000.000,,-35000000.000,24000000.000,20000000.000,,-34000000.000,17000000.000,-9000000.000,,-19000000.000,12000000.000,-5000000.000,,6000000.000
OtherNoncashIncomeExpense,,-81000000.000,,,,-24000000.000,85000000.000,,,,18000000.000,,,,35000000.000,,,,-29000000.000,,,,-51000000.000
OtherNonoperatingIncomeExpense,26000000.000,-18000000.000,30000000.000,22000000.000,-17000000.000,-12000000.000,-3000000.000,-22000000.000,35000000.000,43000000.000,23000000.000,-3000000.000,56000000.000,171000000.000,10000000.000,89000000.000,-151000000.000,-10000000.000,-22000000.000,13000000.000,11000000.000,15000000.000,-9000000.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,,,13000000.000,,,,,,,,,,,,,,,,,,,,
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNetAvailableforsaleSecurities,,,,,,,,,11000000.000,,,,,,,,,,,,,,
PaymentsForProceedsFromOtherInvestingActivities,,-33000000.000,,,,-30000000.000,-32000000.000,,,,0.000,,,,124000000.000,,,,152000000.000,,,,3000000.000
PaymentsForRepurchaseOfCommonStock,,240000000.000,,,,,,,,,175000000.000,,,,566000000.000,,,,296000000.000,,,,248000000.000
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,,,,,,,,,,,,157000000.000,157000000.000,,,,,,,,,,
PaymentsOfDividends,,107000000.000,,,,115000000.000,125000000.000,,,,158000000.000,,,,177000000.000,,,,177000000.000,,,,183000000.000
PaymentsToAcquireAvailableForSaleSecurities,,,,,,,,,,,362000000.000,,,,246000000.000,,,,426000000.000,,,,148000000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,12000000.000,,,,21000000.000,16000000.000,,,,0.000,,,,,,,,84000000.000,,,,90000000.000
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,,,,,,,,,,,,,,,,,,,,,,,185000000.000
PaymentsToAcquireMarketableSecurities,,181000000.000,,,,466000000.000,115000000.000,,,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,443000000.000,,,,252000000.000,248000000.000,,,,188000000.000,,,,244000000.000,,,,180000000.000,,,,200000000.000
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,,,,,,,,,78000000.000,,,,1000000.000,,,,7000000.000,,,,
ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,,2000000.000,,,,3000000.000,17000000.000,,,,1000000.000,,,,8000000.000,,,,0.000,,,,
ProceedsFromPaymentsForOtherFinancingActivities,,1000000.000,,,,,7000000.000,,,,14000000.000,,,,7000000.000,,,,1000000.000,,,,-10000000.000
ProceedsFromRepaymentsOfShortTermDebt,,-663000000.000,,,,1547000000.000,-441000000.000,,,,-63000000.000,,,,742000000.000,,,,697000000.000,,,,263000000.000
ProceedsFromSaleAndCollectionOfReceivables,,,,,,,,,,,,,,,11200000000.000,,,,8400000000.000,,,,8500000000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,,,,,,,,,321000000.000,,,,346000000.000,,,,376000000.000,,,,220000000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,,481000000.000,,,,147000000.000,506000000.000,,,,,,,,,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,3000000.000,,,,,10000000.000,,,,6000000.000,,,,6000000.000,,,,11000000.000,,,,
ProfitLoss,568000000.000,461000000.000,83000000.000,405000000.000,293000000.000,184000000.000,270000000.000,226000000.000,481000000.000,377000000.000,268000000.000,532000000.000,748000000.000,705000000.000,493000000.000,383000000.000,253000000.000,717000000.000,230000000.000,288000000.000,344000000.000,426000000.000,340000000.000
ProvisionForOtherCreditLosses,,,,,,,,,,,1000000.000,,,,,,,,,,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,,,,,,,,,,,-36000000.000,-52000000.000,-114000000.000,,39000000.000,-19000000.000,11000000.000,,-42000000.000,42000000.000,-53000000.000,,-17000000.000
RepaymentsOfAccountsReceivableSecuritization,,,,,,9300000000.000,9800000000.000,,,,10600000000.000,,,,,,,,,,,,
RepaymentsOfLongTermDebt,,85000000.000,,,,1412000000.000,250000000.000,,,,1154000000.000,,,,7000000.000,,,,4000000.000,,,,2000000.000
RestructuringAndRelatedCostIncurredCost,,,,71000000.000,,,,,,,,,,,,,,,,,,,
RestructuringCharges,,,,,,,,,,,,,,,,,,,,,3000000.000,,
RestructuringCostsAndAssetImpairmentCharges,,,,,,,,,,,,,,,,,,,,,,,4000000.000
RestructuringSettlementAndImpairmentProvisions,,,,85000000.000,,146000000.000,,0.000,23000000.000,,,31000000.000,0.000,,,31000000.000,65000000.000,,13000000.000,12000000.000,11000000.000,19000000.000,10000000.000
Revenues,20077000000.000,21902000000.000,23306000000.000,21155000000.000,22675000000.000,21808000000.000,21727000000.000,22541000000.000,21393000000.000,24143000000.000,20696000000.000,21494000000.000,18117000000.000,20894000000.000,17506000000.000,17186000000.000,16565000000.000,16445000000.000,14384000000.000,15629000000.000,15832000000.000,16501000000.000,14988000000.000
RevenuesFromExternalCustomers,,21902000000.000,23306000000.000,21155000000.000,22675000000.000,21808000000.000,21727000000.000,22541000000.000,21393000000.000,,,,,,,,,,,,,,
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,,1501000000.000,1529000000.000,1750000000.000,3438000000.000,1716000000.000,2300000000.000,2265000000.000,2386000000.000,,,,,,,,,,,,,,
SalesRevenueNet,20077000000.000,21902000000.000,23306000000.000,21155000000.000,22675000000.000,21808000000.000,21727000000.000,22541000000.000,21393000000.000,24143000000.000,20696000000.000,21494000000.000,18117000000.000,20894000000.000,17506000000.000,17186000000.000,16565000000.000,16445000000.000,14384000000.000,15629000000.000,15832000000.000,16501000000.000,14988000000.000
SegmentReportingInformationIntersegmentRevenue,1049000000.000,,,,,,,,,,,,,,,,,,,,,,
SegmentReportingInformationRevenueFromExternalCustomers,20077000000.000,,,,,,,,,,,,,,,,,,,,,,
SellingGeneralAndAdministrativeExpense,395000000.000,407000000.000,423000000.000,402000000.000,394000000.000,390000000.000,436000000.000,452000000.000,429000000.000,442000000.000,393000000.000,426000000.000,451000000.000,637000000.000,498000000.000,519000000.000,511000000.000,482000000.000,475000000.000,520000000.000,561000000.000,489000000.000,521000000.000
ShareBasedCompensation,,27000000.000,,,,22000000.000,15000000.000,,,,20000000.000,,,,26000000.000,,,,28000000.000,,,,32000000.000
StockIssuedDuringPeriodSharesShareBasedCompensationGross,,,,,,,,,,,,,,,,,,,1000000.000,,,,1000000.000
StockIssuedDuringPeriodValueShareBasedCompensationGross,,,,,,,,,,,,,,,,,,,28000000.000,,,,32000000.000
StockRepurchasedDuringPeriodValue,,,,,,,,,,,,,,,,,,,,,,,248000000.000
StockholdersEquityOther,,11000000.000,,,,-6000000.000,-15000000.000,,,,-14000000.000,,,,10000000.000,,,,-14000000.000,,,,10000000.000
TangibleAssetImpairmentCharges,,,,,,,,,,,,,,,,,,,,,2000000.000,,
TreasuryStockValueAcquiredCostMethod,,240000000.000,,,,,,,,,175000000.000,,,,566000000.000,,,,296000000.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,684000000.000,674000000.000,667000000.000,663000000.000,-1338000000.000,661000000.000,662000000.000,663000000.000,664000000.000,-1326000000.000,663000000.000,659000000.000,653000000.000,-1319000000.000,639000000.000,627000000.000,615000000.000,-1260000000.000,597000000.000,594000000.000,589000000.000,-1189000000.000,579000000.000
WeightedAverageNumberOfSharesOutstandingBasic,638000000.000,673000000.000,666000000.000,662000000.000,-1336000000.000,660000000.000,661000000.000,661000000.000,661000000.000,-1322000000.000,660000000.000,656000000.000,650000000.000,-1313000000.000,636000000.000,624000000.000,612000000.000,-1254000000.000,595000000.000,591000000.000,586000000.000,-1184000000.000,576000000.000
