,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
BrokerageCommissionsRevenue,-21981.000,-18026.000,-20810.000,-15891.000,-13646.000,-15724.000,-12151.000,-14265.000,-10153.000,-7980.000,,,,,,,,,,,,,
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,489836.000,,375106.000,-132089.000,-888814.000,367223.000,313207.000,308919.000,-297691.000,-5590.000,291837.000,-102734.000,60620.000,-89337.000,-7596.000
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInTradingRevenue,-2859700.000,-2478752.000,477292.000,1067373.000,193829.000,-928395.000,-278803.000,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,,,,,,,,,,,,,,,,,,0.000,,,,0.000
GainLossOnInvestments,,,,,817140.000,,,-156309.000,,,,,,,,,,,,,,,
IncentiveDistributionDistributionPerYear,,,,,,,434424.000,,,,69646.000,,,,69646.000,,,,73012.000,,,,
IncomeTaxExpenseBenefit,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
InvestmentIncomeInterestAndDividend,18570.000,16484.000,10133.000,7266.000,5094.000,11895.000,3532.000,2695.000,1943.000,1192.000,1370.000,2166.000,2037.000,1532.000,1345.000,1205.000,689.000,801.000,1111.000,2640.000,3281.000,4335.000,6728.000
InvestmentIncomeNet,129867.000,436530.000,10133.000,7266.000,822234.000,260646.000,3532.000,2695.000,43575.000,1192.000,1370.000,2166.000,2037.000,27257.000,1345.000,1205.000,689.000,801.000,1111.000,2640.000,3281.000,4335.000,6728.000
LimitedPartnersCapitalAccountDistributionAmount,,,,,,,,,,,0.000,,,,0.000,0.000,0.000,,,,,,
ManagementFeeExpense,,,,,,,,57154.000,52308.000,,45855.000,45889.000,41036.000,32511.000,25309.000,23880.000,20919.000,17454.000,14432.000,14400.000,13994.000,14003.000,14026.000
NetIncomeLoss,-4124290.000,-5238494.000,1538793.000,-3445205.000,3596956.000,-1020042.000,-142160.000,-1949502.000,793536.000,-445807.000,753065.000,-28536.000,-2164841.000,-2176094.000,-864284.000,575338.000,-1561956.000,-860192.000,-107760.000,588465.000,-140099.000,163641.000,-140164.000
NetIncomeLossAllocatedToGeneralPartners,,,,,,,,,,,8769.000,-360.000,-28040.000,-31137.000,-13222.000,8927.000,-26410.000,-15640.000,-3183.000,,,,
NetIncomeLossAllocatedToLimitedPartners,,,,,,,,,,,,,,,-864284.000,575338.000,-1561956.000,-860192.000,-107760.000,,,,
NetInvestmentIncome,-225968.000,104454.000,-269571.000,-247369.000,581517.000,17904.000,-176607.000,,-104748.000,,-112393.000,-111245.000,-101112.000,-57612.000,-68158.000,-64160.000,-59151.000,-51708.000,-45002.000,-43204.000,-41764.000,-40656.000,-38171.000
NoninterestExpenseInvestmentAdvisoryFees,,,,,,,,,,,11431.000,10491.000,9474.000,8350.000,8469.000,7792.000,6286.000,4755.000,6442.000,5459.000,4431.000,4449.000,4955.000
NoninterestIncomeOtherOperatingIncome,111297.000,420046.000,,,,,,,41632.000,,,,,,,,,,,,,,
OperatingExpenses,355835.000,332076.000,279704.000,254635.000,240717.000,242742.000,180139.000,159004.000,148323.000,139747.000,113763.000,113411.000,103149.000,84869.000,69503.000,65365.000,59840.000,52509.000,46113.000,45844.000,45045.000,44991.000,44899.000
PartnersCapitalAccountContributions,,,50176.000,,,,25117.000,,,,,,,,,,,,,,,,
PartnersCapitalAccountRedemptions,,,,,,,,,,,517166.000,,,,262784.000,,,,358447.000,,,,300117.000
ProfessionalFees,228397.000,219126.000,190947.000,177423.000,169845.000,170815.000,116306.000,101850.000,96015.000,91321.000,67908.000,67522.000,62113.000,52358.000,44194.000,41485.000,38921.000,35055.000,31681.000,31444.000,31051.000,30988.000,30873.000
TradingActivityGainsAndLossesNet,,,,,,,,-1778928.000,908437.000,,876889.000,93200.000,-2054255.000,,-787657.000,,,,,,,,
TradingGainsLosses,-3898322.000,-5342948.000,1808364.000,-3197836.000,3015439.000,-1037946.000,34447.000,-1793193.000,898284.000,-307252.000,865458.000,82709.000,-2063729.000,-2118482.000,-796126.000,647290.000,-1496519.000,-795260.000,-56316.000,637128.000,-93904.000,208746.000,-97038.000
TradingSecuritiesRealizedGainLoss,-1016641.000,-2846170.000,1351882.000,-4249318.000,2835256.000,-93827.000,325401.000,-1504008.000,418601.000,-186074.000,501783.000,225289.000,-1165441.000,-2477355.000,-1100864.000,338371.000,-1198828.000,-798139.000,-348153.000,739862.000,-154524.000,298083.000,-89442.000
