,2011-09-30,2012-03-31
Depreciation,199000.000,
GeneralAndAdministrativeExpense,22000.000,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,66000.000
InterestExpenseBorrowings,139000.000,
NetIncomeLoss,-291000.000,
NetIncomeLossAllocatedToGeneralPartners,-6000.000,
NetIncomeLossAllocatedToLimitedPartners,-285000.000,
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-18.160,
OperatingExpenses,413000.000,
OtherIncome,94000.000,
RealEstateRevenueNet,458000.000,
RealEstateTaxExpense,70000.000,
Revenues,552000.000,
SalesRevenueNet,458000.000,
UnusualOrInfrequentItemInsuranceProceeds,0.000,
