,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,-13073000.000,,,,79789000.000,,,,21478000.000,,,,11437000.000,,,,-2175000.000,,,,-1095000.000
AmortizationOfDeferredHedgeGains,,,,,,,,,,,,,,,,,,,,,,,-447000.000
AmortizationOfFinancingCostsAndDiscounts,5341000.000,5405000.000,4946000.000,5135000.000,5761000.000,4568000.000,4161000.000,3992000.000,3860000.000,3859000.000,4105000.000,4201000.000,4208000.000,4139000.000,4145000.000,3835000.000,3839000.000,3726000.000,2982000.000,2965000.000,2999000.000,3018000.000,3137000.000
AssetRetirementObligationAccretionExpense,4565000.000,4562000.000,4857000.000,4859000.000,4884000.000,4954000.000,5630000.000,5677000.000,5755000.000,5838000.000,6018000.000,6108000.000,6198000.000,6292000.000,6382000.000,6477000.000,6676000.000,6573000.000,8016000.000,8024000.000,8059000.000,8262000.000,8998000.000
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,,,,,,,,20711000.000,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,-27699000.000,,,,1420000.000,,,,6463000.000,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,14229000.000,10998000.000,23785000.000,-9407000.000,21812000.000,23412000.000,20309000.000,-25505000.000,19619000.000,17627000.000,14335000.000,-3929000.000,15322000.000,10538000.000,15813000.000,6258000.000,20882000.000,23370000.000,18611000.000,-12946000.000,21415000.000
DeferredRevenueRevenueRecognized,,,-1415000.000,,,,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,77580000.000,,,,68384000.000,,,,74880000.000,,,,76642000.000,,,,87413000.000,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,,-25276000.000,,,,,,,,,,,,,,,,,,,
