,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,61297.000,96988.000,,,,,,,,,,,,,,,,
AccountsPayable,221956.000,249269.000,209667.000,126467.000,132794.000,136653.000,128020.000,123219.000,,,,,,,,,,,,,,,,
AccountsPayableCurrentAndNoncurrent,,,,,,,,,87382.000,99766.000,106804.000,99091.000,104092.000,104053.000,106373.000,110480.000,99785.000,112100.000,112238.000,121362.000,118441.000,122980.000,127286.000,127303.000
AccountsReceivableNet,192383.000,126955.000,109177.000,110036.000,65190.000,51322.000,,,28618.000,16382.000,23753.000,21920.000,25654.000,25979.000,29646.000,59515.000,66219.000,44842.000,51456.000,,0.000,0.000,41927.000,
AccruedLiabilities,299389.000,186117.000,602186.000,576262.000,41327.000,138389.000,125103.000,15967.000,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,9073.000,9026.000,9026.000,36856.000,62530.000,76368.000,3004.000,7851.000,10873.000,45235.000,10108.000,34919.000,4375.000,6458.000,16102.000,116302.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,,,,,,10000.000,
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,,,,,,,,,,,,,,,-79615.000,,,,,
Assets,2808261.000,3151677.000,2944894.000,3505168.000,2678069.000,2610541.000,3008635.000,2775471.000,2449112.000,2275749.000,2381616.000,2179538.000,2096877.000,1948978.000,1883359.000,1692863.000,1519170.000,1287596.000,1144614.000,1153049.000,979412.000,848075.000,796549.000,908469.000
AssetsCurrent,670692.000,1273885.000,1299258.000,1195525.000,149047.000,227111.000,233864.000,258711.000,180536.000,47233.000,77639.000,50037.000,45059.000,90527.000,156399.000,169614.000,110058.000,63103.000,136169.000,205232.000,147917.000,124167.000,79519.000,109122.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,30000.000,35000.000,41000.000,75000.000,76000.000,90000.000,121000.000,111000.000,102000.000,,83000.000,73000.000,64000.000,55000.000,45000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,9000.000,10000.000,9000.000,10000.000,6000.000,28000.000,28000.000,19000.000,9000.000,,28000.000,19000.000,9000.000,33000.000,24000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,1000.000,4000.000,5000.000,,2000.000,2000.000,2000.000,,,,,,
