,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
FloorBrokerageExchangeAndClearanceFees,1476361.000,1158723.000,49501.000,39770.000,,
GeneralAndAdministrativeExpense,,,,32443.000,,
IncentiveFeeExpense,,,,13643.000,78282.000,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,-107.410,-83.360
IncomeTaxExpenseBenefit,,,,,0.000,0.000
InterestAndDividendIncomeOperating,7193.000,9820.000,4923.000,2062.000,,
InvestmentIncomeInterest,7193.000,9820.000,4923.000,2062.000,894.000,21984.000
InvestmentIncomeNet,-2078029.000,-1629917.000,-1399859.000,-989246.000,,
ManagementFeeExpense,,,251651.000,161466.000,169983.000,139012.000
NetIncomeLoss,-2795960.000,-2363774.000,-1786635.000,1524191.000,-125250.000,-2167550.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,-207.130,-201.640,-165.560,168.480,-14.520,-277.800
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,-277.800
NetInvestmentIncome,,,,,-967156.000,-652927.000
OperatingExpenses,2085222.000,1639737.000,1404782.000,991308.000,968050.000,674911.000
OtherExpenses,43732.000,47243.000,71704.000,65855.000,,
PartnersCapitalAccountRedemptions,3218616.000,2038291.000,75122.000,15184.000,1267804.000,2297711.000
ProfessionalFees,145732.000,105711.000,125487.000,217446.000,218073.000,137802.000
RealizedInvestmentGainsLosses,-179145.000,-445120.000,-408313.000,2486888.000,1999148.000,-1234360.000
SellingExpense,,,,460685.000,292507.000,230291.000
TradingActivityGainsAndLossesNet,-717931.000,-733857.000,-386776.000,,,
TradingGainsLosses,,,,2513437.000,841906.000,-1514623.000
UnrealizedGainLossOnCommodityContracts,-538786.000,,,,,
UnrealizedGainLossOnInvestments,,-288737.000,21537.000,26549.000,-1157242.000,-280263.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,13455.748,11882.515,10870.632,9919.868,8984.468,7832.985
