,2011-07-17,2011-10-09,2012-01-01,2012-04-01
AccountsPayableCurrent,8738000.000,9607000.000,12704000.000,12614000.000
AccruedLiabilitiesCurrent,24518000.000,23620000.000,26973000.000,30226000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,39000.000,2000.000,16000.000,40000.000
AdditionalPaidInCapital,82644000.000,,,
AdditionalPaidInCapitalCommonStock,,95372000.000,95875000.000,96430000.000
Assets,218318000.000,219787000.000,227973000.000,229423000.000
AssetsCurrent,16925000.000,19082000.000,29428000.000,34872000.000
AvailableforsaleSecuritiesRestrictedCurrent,607000.000,480000.000,502000.000,545000.000
CashAndCashEquivalentsAtCarryingValue,4000000.000,6346000.000,16226000.000,20644000.000
DeferredRentCreditNoncurrent,14547000.000,14776000.000,15039000.000,15214000.000
DeferredTaxAssetsNetCurrent,168000.000,29000.000,1178000.000,1973000.000
DeferredTaxAssetsNetNoncurrent,10379000.000,10965000.000,10236000.000,10758000.000
Goodwill,6896000.000,6896000.000,6896000.000,6896000.000
IncomeTaxesReceivable,855000.000,952000.000,356000.000,19000.000
InventoryNet,5544000.000,5417000.000,5543000.000,5228000.000
Liabilities,48615000.000,48821000.000,55449000.000,58619000.000
LiabilitiesAndStockholdersEquity,218318000.000,219787000.000,227973000.000,229423000.000
LiabilitiesCurrent,33256000.000,33227000.000,39677000.000,42840000.000
OtherAssetsNoncurrent,5477000.000,5329000.000,5206000.000,4854000.000
OtherLiabilitiesNoncurrent,812000.000,818000.000,733000.000,565000.000
PrepaidExpenseAndOtherAssetsCurrent,3630000.000,3864000.000,3964000.000,2853000.000
PropertyPlantAndEquipmentNet,178641000.000,177515000.000,176207000.000,172043000.000
ReceivablesNetCurrent,2121000.000,1994000.000,1659000.000,2515000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,1095000.000
RetainedEarningsAccumulatedDeficit,73509000.000,74286000.000,75325000.000,72543000.000
StockholdersEquity,157382000.000,170966000.000,172524000.000,170804000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,169703000.000,170966000.000,172524000.000,170804000.000
TemporaryEquityCarryingAmount,12321000.000,,,
TreasuryStockShares,56042.000,56042.000,56042.000,0.000
TreasuryStockValue,482000.000,482000.000,482000.000,
