,2011-03-31,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-6741000.000,-9057000.000,-14445000.000,-13643000.000,-14681000.000,-12317000.000,-18201000.000,-21920000.000,-25107000.000,-19874000.000,-12534000.000,-11997000.000,-10824000.000,-16456000.000,-29169000.000,-33362000.000,-31285000.000,-33483000.000,-34683000.000,-32611000.000,-33884000.000,-33250000.000,-42025000.000,-38790000.000,-35613000.000
Assets,1796619000.000,1766242000.000,1626531000.000,1672496000.000,1657890000.000,1605472000.000,1566493000.000,1616876000.000,1617314000.000,1425344000.000,1533654000.000,1522631000.000,1535142000.000,1536424000.000,1627892000.000,1605293000.000,1612739000.000,1525846000.000,1589965000.000,1566847000.000,1518906000.000,1475139000.000,1540508000.000,1512171000.000,1441058000.000
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesHeldInEmployeeTrustShares,,7400000.000,,9100000.000,8700000.000,11800000.000,,12500000.000,13100000.000,,,,,,,,,,,,,,,,
DeferredCompensationEquity,,,,,,,,,103501000.000,12810000.000,14045000.000,12577000.000,11649000.000,14093000.000,13280000.000,12023000.000,11782000.000,10736000.000,10669000.000,11306000.000,9854000.000,11365000.000,11731000.000,16300000.000,18463000.000
DeferredCompensationShareBasedArrangementsLiabilityCurrent,,,159900000.000,,,,,,,,,,,,,,,,,,,,,,
DueFromRelatedParties,8973000.000,3656000.000,5479000.000,11606000.000,,,,,,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,0.000,0.000,0.000,,3343000.000,4307000.000,6053000.000,8158000.000,0.000,0.000,0.000,,,,,,,,,,,,,,
DueToRelatedPartiesNoncurrent,,,,,,,,,9226000.000,9226000.000,9226000.000,,,,0.000,,,,,,,,,,
EquityMethodInvestmentOwnershipPercentage,,,,,0.375,,,0.375,0.376,,,,,,,,,,,,,,,,
EquityMethodInvestments,1787646000.000,1762457000.000,1619980000.000,1660890000.000,1657890000.000,1605472000.000,1560536000.000,1615585000.000,1617287000.000,1425344000.000,1533654000.000,1522631000.000,1535142000.000,1536424000.000,1627740000.000,1605141000.000,1612739000.000,1525599000.000,1589965000.000,1566847000.000,1518683000.000,1474916000.000,1540508000.000,1512171000.000,1441058000.000
GeneralPartnersCapitalAccount,1648000.000,1631000.000,1416000.000,1429000.000,1423000.000,1380000.000,1369000.000,1366000.000,1365000.000,1357000.000,1377000.000,1355000.000,1360000.000,1361000.000,1374000.000,1363000.000,1365000.000,1360000.000,1370000.000,1376000.000,1378000.000,1375000.000,1405000.000,1385000.000,1382000.000
