,2011-01-31,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AllocatedShareBasedCompensationExpense,,477000.000,,,,1036000.000,,,,1044000.000,,,,1632000.000,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,1.050,,,,,,,,,,,,1.350,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,1.040,,,,,,,,,,,,1.340,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,39918000.000,,,,,,,,,,,,52290000.000,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,1897203000.000,,,,,,,,,,,,2291186000.000,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,,,13203000.000,,,,11664000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,79445000.000,,,,33717000.000,,,,149676000.000,,,,-4894000.000,,,,-1936000.000,,,,113715000.000,,,
CommonStockDividendsPerShareDeclared,,,,,,,0.165,0.165,,,,0.180,,,,,,,,,,,0.240,0.240,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,39031000.000,32859000.000,15463000.000,,,,,,,,,,,,,,,,,
CostOfGoodsSold,1171668000.000,1607050000.000,1519600000.000,1350200000.000,1507264000.000,1581328000.000,1632331000.000,1412679000.000,1542137000.000,1769239000.000,1693584000.000,1510182000.000,1632991000.000,1917010000.000,1778929000.000,1320915000.000,1310577000.000,1637350000.000,1481610000.000,1194771000.000,1194734000.000,1520284000.000,1476537000.000,1380364000.000,1448241000.000
DeferredIncomeTaxExpenseBenefit,,9634000.000,,,,,,,,,,,,,,,,,,,,,,,
DeferredTaxExpenseFromStockOptionsExercised,,,,,,,,,,440000.000,,,,579000.000,,,,1140000.000,,,,,,,
DepreciationAndAmortization,20769000.000,22895000.000,23432000.000,24616000.000,25609000.000,26536000.000,27148000.000,28229000.000,29910000.000,30501000.000,32416000.000,32687000.000,35556000.000,36249000.000,37275000.000,40431000.000,42156000.000,39399000.000,41807000.000,43822000.000,45909000.000,45855000.000,48675000.000,51152000.000,51947000.000
Dividends,,,,,,,,,,,,,,,,,,,,0.220,,0.240,,,
EarningsPerShareBasic,0.340,1.040,0.990,0.440,0.600,1.020,0.860,0.400,0.610,1.450,1.070,0.380,0.600,1.350,1.290,1.010,1.010,1.590,2.030,0.980,1.190,1.720,1.460,0.580,0.780
EarningsPerShareDiluted,0.340,1.030,0.980,0.430,0.600,1.010,0.850,0.400,0.600,1.430,1.060,0.380,0.590,1.340,1.280,1.010,0.990,1.570,2.000,0.970,1.190,1.700,1.440,0.580,0.760
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,0.000,,,,,,,,,,,,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,,,,,,,,,,,,0.000,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,268000.000,,,,1481000.000,,,,440000.000,,,,579000.000,,,,1140000.000,,,,0.000,,,
GainLossOnSaleOfPropertyPlantEquipment,,-386000.000,,,,-1584000.000,,,,-916000.000,,,,-242000.000,,,,259000.000,,,,302000.000,,,
GrossProfit,202531000.000,266782000.000,262918000.000,228750000.000,245240000.000,286974000.000,279313000.000,249686000.000,266392000.000,345510000.000,322301000.000,279873000.000,286575000.000,374176000.000,371282000.000,351046000.000,343281000.000,411242000.000,442990000.000,371169000.000,388220000.000,449795000.000,443518000.000,389629000.000,398219000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,21348000.000,63537000.000,58877000.000,26173000.000,34928000.000,62135000.000,53488000.000,22821000.000,36685000.000,89579000.000,63608000.000,22568000.000,30777000.000,83352000.000,78866000.000,61642000.000,58165000.000,98177000.000,123196000.000,57590000.000,69743000.000,101272000.000,89479000.000,35597000.000,43320000.000
IncomeTaxExaminationPenaltiesAndInterestExpense,,,,,,,,,,94000.000,,,,219000.000,,,,119000.000,,,,28000.000,,,
IncomeTaxExpenseBenefit,8473000.000,24146000.000,21245000.000,9474000.000,11859000.000,23104000.000,20629000.000,7358000.000,13413000.000,33869000.000,22289000.000,7899000.000,7961000.000,31062000.000,28997000.000,22323000.000,19015000.000,36371000.000,44163000.000,19491000.000,22699000.000,33880000.000,32299000.000,12762000.000,13242000.000
IncomeTaxesPaid,,-36035000.000,,,,-3556000.000,,,,540000.000,,,,-106000.000,,,,,,,,,,,
IncomeTaxesPaidNet,,,,,,,,,,,,,,,,,,10749000.000,,,,9793000.000,,,
IncreaseDecreaseInAccountsPayable,,30133000.000,,,,8779000.000,,,,19631000.000,,,,4960000.000,,,,3402000.000,,,,16976000.000,,,
IncreaseDecreaseInAccountsReceivable,,2183000.000,,,,-446000.000,,,,5018000.000,,,,4490000.000,,,,11045000.000,,,,4392000.000,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,20005000.000,,,,7458000.000,,,,3120000.000,,,,12896000.000,,,
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,-4737000.000,,,,-3122000.000,,,,-1836000.000,,,,1617000.000,,,,-11840000.000,,,
IncreaseDecreaseInIncomeTaxesReceivable,,-50318000.000,,,,-21911000.000,,,,-30207000.000,,,,-29301000.000,,,,-26986000.000,,,,-12215000.000,,,
IncreaseDecreaseInInventories,,2243000.000,,,,7752000.000,,,,15979000.000,,,,11362000.000,,,,17998000.000,,,,631000.000,,,
IncreaseDecreaseInOtherAccruedLiabilities,,15189000.000,,,,13607000.000,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,1259000.000,,,,1339000.000,,,,1433000.000,,,,1270000.000,,,,2598000.000,,,,2524000.000,,,
InterestExpense,8908000.000,8934000.000,8777000.000,8730000.000,8751000.000,8904000.000,8637000.000,8764000.000,8743000.000,9456000.000,9748000.000,9947000.000,10119000.000,10257000.000,10360000.000,10191000.000,10417000.000,10084000.000,10009000.000,10132000.000,9948000.000,10540000.000,10075000.000,10559000.000,10362000.000
InterestPaidNet,,126000.000,,,,99000.000,,,,118000.000,,,,3665000.000,,,,3471000.000,,,,3785000.000,,,
NetCashProvidedByUsedInFinancingActivities,,-5107000.000,,,,-1545000.000,,,,85119000.000,,,,-2245000.000,,,,-4879000.000,,,,36584000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-5107000.000,,,,-1545000.000,,,,85119000.000,,,,-2245000.000,,,,-4879000.000,,,,36584000.000,,,
NetCashProvidedByUsedInInvestingActivities,,-78307000.000,,,,-71269000.000,,,,-73676000.000,,,,-119006000.000,,,,-98853000.000,,,,-84218000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-78307000.000,,,,-71269000.000,,,,-73676000.000,,,,-119006000.000,,,,-98853000.000,,,,-84218000.000,,,
NetCashProvidedByUsedInOperatingActivities,,162859000.000,,,,106531000.000,,,,138233000.000,,,,116357000.000,,,,101796000.000,,,,161349000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,162859000.000,,,,106531000.000,,,,138233000.000,,,,116357000.000,,,,101796000.000,,,,161349000.000,,,
NetIncomeLoss,12875000.000,39391000.000,37632000.000,16699000.000,23069000.000,39031000.000,32859000.000,15463000.000,23272000.000,55710000.000,41319000.000,14669000.000,22816000.000,52290000.000,49869000.000,39319000.000,39150000.000,61806000.000,79033000.000,38099000.000,47044000.000,67392000.000,57180000.000,22835000.000,30078000.000
NumberOfBusinessesAcquired,,27.000,,,,,,,,,,,,,,,,,,,,,,,
NumberOfOperatingSegments,,,,,,,,,,,,,,1.000,,,,,,,,,,,
NumberOfReportableSegments,,,,,,,,,,,,,,1.000,,,,,,,,,,,
OperatingExpenses,151506000.000,171416000.000,171832000.000,169231000.000,175952000.000,189399000.000,190040000.000,189872000.000,191054000.000,215974000.000,216529000.000,214671000.000,210123000.000,244318000.000,244781000.000,238782000.000,232543000.000,263582000.000,267978000.000,259625000.000,262620000.000,292128000.000,295289000.000,292321000.000,292590000.000
OtherDepreciationAndAmortization,,385000.000,,,,75000.000,,,,93000.000,,,,108000.000,,,,110000.000,,,,126000.000,,,
OtherNoncashIncomeExpense,,4000.000,,,,639000.000,,,,126000.000,,,,18000.000,,,,107000.000,,,,573000.000,,,
PaymentsOfDividends,,5707000.000,,,,6320000.000,,,,6913000.000,,,,6914000.000,,,,7726000.000,,,,8577000.000,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,,6339000.000,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,31115000.000,,,,,,,,1669000.000,,,,30774000.000,,,,0.000,,,,2854000.000,,,
