,2012-03-31,2013-03-31,2014-03-31,2015-03-31,2016-03-31,2017-03-31
IncreaseDecreaseInInterestPayableNet,424580.000,377393.000,284417.000,26583.000,2411.000,2209.000
IncreaseDecreaseInOtherAccruedLiabilities,,,,,69244.000,-8590.000
IncreaseDecreaseInOtherCurrentAssets,24810.000,-88150.000,117402.000,-2357.000,-29853.000,233413.000
IncreaseDecreaseInOtherDeferredLiability,,,,,-25701.000,
IncreaseDecreaseInRestrictedCash,-97872.000,25494.000,-13611.000,55410.000,-18872.000,15206.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,9984.000,29451.000,-85307.000,31143.000,31211.000,-11004.000
IncreaseDecreaseInSecurityDeposits,23343.000,11848.000,11382.000,1210.000,13916.000,-802.000
InterestExpenseDebt,1130653.000,920906.000,813710.000,428717.000,170390.000,
InterestIncomeSecuritiesTaxExempt,,-17.000,-19.000,-28.000,-18.000,10.000
InterestPaidCapitalized,,724554.000,569731.000,664663.000,282674.000,133543.000
NetCashProvidedByUsedInFinancingActivities,-532583.000,-1777706.000,-571691.000,-276299.000,-4273141.000,-163373.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-532583.000,-1777706.000,-571691.000,-276299.000,-4273141.000,-163373.000
NetCashProvidedByUsedInInvestingActivities,-193107.000,1861529.000,776468.000,-163567.000,6862457.000,2213480.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-193107.000,1861529.000,776468.000,-163567.000,6862457.000,2213480.000
NetCashProvidedByUsedInOperatingActivities,216541.000,140085.000,-245977.000,70277.000,-2428604.000,-809715.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,216541.000,140085.000,-245977.000,70277.000,-2428604.000,-809715.000
NetIncomeLoss,924997.000,-2009551.000,-1996991.000,10758234.000,6683292.000,4761617.000
NetIncomeLossAllocatedToLimitedPartners,915747.000,-1989455.000,-1977021.000,10650651.000,6616459.000,4714001.000
NetIncomeLossAttributableToNoncontrollingInterest,45127.000,1042186.000,-711991.000,482079.000,3527228.000,132000.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,19.980,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,-43.120,232.320,144.330,102.830
OperatingCostsAndExpenses,,,,192000.000,,
OperatingExpenses,6004524.000,10447742.000,6645097.000,3204304.000,2036438.000,730299.000
OperatingLeasesIncomeStatementLeaseRevenue,,,,,1626745.000,
OtherAmortizationOfDeferredCharges,,,,27000.000,,
OtherIncome,105337.000,98284.000,132032.000,92081.000,75964.000,
PartnersCapitalAccountDistributions,,-1351032.000,-301949.000,-501062.000,4091448.000,
PaymentsOfDividendsMinorityInterest,99902.000,1351032.000,301949.000,26939.000,4091448.000,
PaymentsToAcquireBuildings,48223.000,30078.000,93333.000,48619.000,66498.000,
ProceedsFromIssuanceOfLongTermDebt,0.000,,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,39529.000,-4084.000,-1011285.000,,105224.000
ProceedsFromSaleOfPropertyHeldForSale,212500.000,2450000.000,2200000.000,951747.000,10100000.000,2123462.000
ProfitLoss,,-967365.000,-2708982.000,11240313.000,10210520.000,4629845.000
PropertyManagementFeeRevenue,,494074.000,452489.000,417158.000,,
RealEstateInsurance,178857.000,153681.000,141232.000,105840.000,72180.000,
RealEstateTaxExpense,138863.000,116966.000,99026.000,90689.000,89665.000,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,,,413994.000,281597.000
RepaymentsOfLongTermDebt,432717.000,416273.000,255793.000,273709.000,181693.000,163373.000
Revenues,4593508.000,4176443.000,3604150.000,2869948.000,1702709.000,
SalesRevenueNet,4488171.000,4078159.000,3472118.000,2777867.000,1626745.000,
UnrealizedGainLossOnDerivatives,-76000.000,7000.000,25000.000,24000.000,,
UnrealizedGainLossOnDerivativesAndCommodityContracts,-76000.000,,,,,
UtilitiesOperatingExpenseOperations,720411.000,696908.000,512805.000,398916.000,226914.000,
