,2011-07-03,2011-10-02,2012-01-01,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,200000.000,200000.000,100000.000,-5900000.000,-2100000.000,-1200000.000,-2400000.000,900000.000,-1000000.000,1000000.000,1000000.000,3000000.000,0.000,-1000000.000,2000000.000,-17000000.000,-1000000.000,0.000
DiscontinuedOperationTaxEffectOfIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriod,100000.000,200000.000,100000.000,2100000.000,300000.000,-100000.000,200000.000,-1000000.000,0.000,-2000000.000,-2000000.000,-2000000.000,0.000,0.000,-1000000.000,-2000000.000,0.000,0.000
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,-400000.000,100000.000,-700000.000,1900000.000,100000.000,-2700000.000,1000000.000,4300000.000,0.000,0.000,0.000,-2000000.000,0.000,0.000,0.000,0.000,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,7400000.000,7700000.000,7700000.000,36200000.000,22300000.000,19100000.000,13800000.000,20600000.000,10000000.000,5000000.000,4000000.000,4000000.000,3000000.000,15000000.000,12000000.000,18000000.000,9000000.000,9000000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,8500000.000,8800000.000,8900000.000,37500000.000,24100000.000,21200000.000,14400000.000,25200000.000,10000000.000,5000000.000,4000000.000,5000000.000,4000000.000,15000000.000,14000000.000,18000000.000,9000000.000,10000000.000
EarningsPerShareBasic,1.990,2.050,2.130,2.310,2.350,2.290,2.320,2.830,2.980,2.910,2.980,3.330,3.330,3.260,3.130,1.010,2.890,2.490
EarningsPerShareDiluted,1.970,2.030,2.110,2.300,2.330,2.270,2.300,2.820,2.960,2.890,2.960,3.310,3.310,3.240,3.110,1.000,2.870,2.480
EffectOfExchangeRateOnCashAndCashEquivalents,1600000.000,,,,-17200000.000,,,,2000000.000,,,,3000000.000,,,,38000000.000,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,4000000.000,3900000.000,,5000000.000,4000000.000,5000000.000,5000000.000,4000000.000,4000000.000,5000000.000,4000000.000,4000000.000,4000000.000
EquityMethodInvestmentDividendsOrDistributions,,,,,,,,,28000000.000,,,,0.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,7100000.000,,,,1600000.000,,,,4000000.000,,,,7000000.000,,,,1000000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,7100000.000,,,,1600000.000,,,,4000000.000,,,,7000000.000,,,,1000000.000,
FinitelivedIntangibleAssetsAcquired1,,,,,,,,,379000000.000,399000000.000,481000000.000,,480000000.000,,,,430000000.000,
ForeignCurrencyTransactionGainLossUnrealized,17200000.000,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseRemainderOfFiscalYear,8400000.000,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFive,2900000.000,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,3500000.000,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,6700000.000,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,4800000.000,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,6900000.000,,,,,,,,,,,,,,,,,
GoodwillAcquiredDuringPeriod,14400000.000,,,,463000000.000,,,,0.000,,,,184000000.000,,,,217000000.000,
GoodwillTranslationAndPurchaseAccountingAdjustments,1700000.000,,,,-4200000.000,,,,54000000.000,,,,20000000.000,,,,40000000.000,
IncomeLossFromContinuingOperations,285600000.000,294500000.000,308200000.000,342200000.000,344000000.000,333300000.000,339900000.000,414800000.000,424000000.000,425000000.000,432000000.000,479000000.000,484000000.000,468000000.000,442000000.000,151000000.000,399000000.000,344000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,418500000.000,435600000.000,456600000.000,501300000.000,514300000.000,496600000.000,510300000.000,608300000.000,625000000.000,631000000.000,640000000.000,705000000.000,720000000.000,690000000.000,654000000.000,475000000.000,600000000.000,516000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,286100000.000,294800000.000,308600000.000,342700000.000,344400000.000,333700000.000,340400000.000,416000000.000,426000000.000,426000000.000,434000000.000,481000000.000,483000000.000,469000000.000,443000000.000,153000000.000,400000000.000,345000000.000
IncomeLossFromContinuingOperationsPerBasicShare,1.990,2.040,2.130,2.360,2.370,2.290,2.330,2.840,2.900,2.920,2.970,3.300,3.340,3.270,3.110,1.110,2.890,2.500
IncomeLossFromContinuingOperationsPerDilutedShare,1.970,2.030,2.120,2.330,2.350,2.280,2.320,2.810,2.880,2.900,2.950,3.280,3.320,3.240,3.090,1.120,2.870,2.490
IncomeLossFromDiscontinuedOperationsNetOfTax,400000.000,200000.000,-900000.000,-6100000.000,-2300000.000,-600000.000,-1900000.000,-600000.000,12000000.000,-1000000.000,1000000.000,5000000.000,-1000000.000,-1000000.000,3000000.000,-16000000.000,0.000,-1000000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000,0.010,0.000,-0.050,-0.020,0.000,-0.010,-0.010,0.080,-0.010,0.010,0.030,-0.010,-0.010,0.020,-0.100,0.000,-0.010
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000,0.000,-0.010,-0.030,-0.020,-0.010,-0.020,0.010,0.080,-0.010,0.010,0.030,-0.010,0.000,0.020,-0.120,0.000,-0.010
IncomeLossFromEquityMethodInvestments,3200000.000,4100000.000,4100000.000,3200000.000,1900000.000,1200000.000,-1800000.000,-700000.000,1000000.000,0.000,0.000,0.000,0.000,-1000000.000,-1000000.000,-173000000.000,-3000000.000,-2000000.000
IncomeTaxExpenseBenefit,135600000.000,144900000.000,152100000.000,161800000.000,171800000.000,164100000.000,168100000.000,191600000.000,200000000.000,205000000.000,206000000.000,224000000.000,237000000.000,220000000.000,210000000.000,149000000.000,197000000.000,169000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,48300000.000,,,,4000000.000,,,,68000000.000,,,,-133000000.000,,,,-195000000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,135500000.000,,,,,,,,,,,,,
IncreaseDecreaseInIncomeTaxes,-52500000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInIncomeTaxesReceivable,,,,,,,,,-152000000.000,,,,-175000000.000,,,,-137000000.000,
IncreaseDecreaseInInventories,150100000.000,,,,109700000.000,,,,123000000.000,,,,90000000.000,,,,94000000.000,
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,,,,,9100000.000,,,,1000000.000,,,,30000000.000,,,,19000000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,5800000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPensionAndPostretirementObligations,-51300000.000,,,,39500000.000,,,,49000000.000,,,,-1000000.000,,,,-24000000.000,
IncreaseDecreaseInPrepaidExpense,-1000000.000,,,,-5500000.000,,,,-9000000.000,,,,-9000000.000,,,,-4000000.000,
IncreaseDecreaseInReceivables,52100000.000,,,,-8800000.000,,,,-47000000.000,,,,47000000.000,,,,-100000000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,1300000.000,1200000.000,,,,,,,,,,,,,,,,
InterestExpense,2900000.000,3200000.000,3900000.000,2800000.000,2800000.000,3400000.000,11900000.000,20000000.000,20000000.000,19000000.000,20000000.000,17000000.000,17000000.000,17000000.000,17000000.000,18000000.000,20000000.000,33000000.000
InterestIncomeExpenseNet,,,,,,-1800000.000,-10300000.000,,-19000000.000,,,,,,,,,
InvestmentIncomeInterest,1900000.000,1900000.000,1500000.000,2300000.000,1600000.000,1600000.000,1600000.000,1500000.000,1000000.000,1000000.000,1000000.000,2000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
NetCashProvidedByUsedInFinancingActivities,10900000.000,,,,31300000.000,,,,-468000000.000,,,,214000000.000,,,,477000000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,10900000.000,,,,31300000.000,,,,-468000000.000,,,,214000000.000,,,,477000000.000,
NetCashProvidedByUsedInInvestingActivities,-43900000.000,,,,-919800000.000,,,,-35000000.000,,,,-681000000.000,,,,-379000000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-43900000.000,,,,-919800000.000,,,,-35000000.000,,,,-681000000.000,,,,-379000000.000,
NetCashProvidedByUsedInOperatingActivities,188200000.000,,,,400100000.000,,,,514000000.000,,,,476000000.000,,,,446000000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,188200000.000,,,,400100000.000,,,,514000000.000,,,,476000000.000,,,,446000000.000,
NetIncomeLoss,286000000.000,294700000.000,307300000.000,336100000.000,341700000.000,332700000.000,338000000.000,414200000.000,436000000.000,424000000.000,433000000.000,484000000.000,483000000.000,467000000.000,445000000.000,135000000.000,399000000.000,343000000.000
NetIncomeLossAttributableToNoncontrollingInterest,500000.000,300000.000,400000.000,500000.000,400000.000,400000.000,500000.000,1200000.000,2000000.000,1000000.000,2000000.000,2000000.000,-1000000.000,1000000.000,1000000.000,2000000.000,1000000.000,1000000.000
OperatingIncomeLoss,419500000.000,436900000.000,459000000.000,501800000.000,515500000.000,498400000.000,520600000.000,626800000.000,644000000.000,649000000.000,659000000.000,720000000.000,736000000.000,706000000.000,670000000.000,492000000.000,619000000.000,548000000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,,0.000,0.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,,,,,,,,,,,,-2000000.000,0.000,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,,,,,,,,,,,,,0.000,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,-55500000.000,-11000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,-45800000.000,47000000.000,-800000.000,-99100000.000,6000000.000,90000000.000,37000000.000,15000000.000,40000000.000,-112000000.000,-119000000.000,-162000000.000,104000000.000,-81000000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,,,,,,,6000000.000,,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,-4000000.000,110000000.000,27000000.000,-29000000.000,33000000.000,-118000000.000,-127000000.000,-355000000.000,117000000.000,-107000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,-4000000.000,110000000.000,26000000.000,3000000.000,31000000.000,-120000000.000,-126000000.000,-322000000.000,122000000.000,-105000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,-47900000.000,51200000.000,1300000.000,-115100000.000,-4000000.000,110000000.000,26000000.000,3000000.000,31000000.000,-120000000.000,-126000000.000,-322000000.000,122000000.000,-105000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,,,,,,,,,,,,0.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,,,,,1000000.000,0.000,,,0.000,0.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,,,,,,,,,,0.000,0.000,,0.000,0.000,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,0.000,-1000000.000,1000000.000,2000000.000,2000000.000,2000000.000,-1000000.000,-2000000.000,-5000000.000,-2000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,,,,,0.000,0.000,0.000,0.000,0.000,1000000.000,,,1000000.000,-1000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,-100000.000,600000.000,-700000.000,-700000.000,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,,,,0.000,-200000.000,200000.000,200000.000,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,800000.000,800000.000,-600000.000,-1200000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,400000.000,200000.000,-200000.000,-300000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,-2000000.000,3600000.000,2800000.000,-3100000.000,-1000000.000,5000000.000,2000000.000,1000000.000,3000000.000,-5000000.000,-6000000.000,-9000000.000,13000000.000,-6000000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,-400000.000,-1100000.000,-200000.000,2200000.000,700000.000,1300000.000,-300000.000,-2500000.000,0.000,2000000.000,0.000,0.000,0.000,-2000000.000,,,-3000000.000,1000000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,,,,,-9000000.000,15000000.000,-12000000.000,-16000000.000,-10000000.000,1000000.000,-2000000.000,-1000000.000,0.000,-20000000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,,,,,,,9000000.000,6000000.000,,2000000.000,0.000,,,0.000,0.000
OtherNoncashIncomeExpense,2800000.000,,,,2200000.000,,,,-4000000.000,,,,5000000.000,,,,-1000000.000,
OtherNonoperatingIncomeExpense,,,,,,0.000,0.000,,0.000,,,,,,,,,
PaymentsForProceedsFromOtherInvestingActivities,2600000.000,,,,11800000.000,,,,15000000.000,,,,-5000000.000,,,,18000000.000,
PaymentsForRepurchaseOfCommonStock,,,,,,,,,63000000.000,,,,159000000.000,,,,232000000.000,
PaymentsOfDebtIssuanceCosts,,,,,,,,,,,,,,,,,14000000.000,
PaymentsOfDividends,4400000.000,,,,4400000.000,,,,4000000.000,,,,4000000.000,,,,4000000.000,
PaymentsToAcquireBusinessesAndInterestInAffiliates,0.000,,,,,,,,,,,,,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,12400000.000,,,,848000000.000,,,,2000000.000,,,,625000000.000,,,,266000000.000,
PaymentsToAcquirePropertyPlantAndEquipment,28900000.000,,,,60000000.000,,,,82000000.000,,,,76000000.000,,,,94000000.000,
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,0.000,,,,,,,,64000000.000,,,,15000000.000,,,,1000000.000,
ProceedsFromIssuanceOfCommonStock,17400000.000,,,,6600000.000,,,,16000000.000,,,,29000000.000,,,,27000000.000,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,,,,,,,,,1996000000.000,
ProceedsFromPaymentsForOtherFinancingActivities,0.000,,,,-500000.000,,,,0.000,,,,-1000000.000,,,,0.000,
ProceedsFromRepaymentsOfCommercialPaper,,,,,,,,,-421000000.000,,,,342000000.000,,,,-1297000000.000,
ProceedsFromRepaymentsOfDebt,,,,,,,,,0.000,,,,,,,,,
ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,-9200000.000,,,,28000000.000,,,,,,,,,,,,,
ProfitLoss,286500000.000,295000000.000,307700000.000,336600000.000,342100000.000,333100000.000,338500000.000,415400000.000,438000000.000,425000000.000,435000000.000,486000000.000,482000000.000,468000000.000,446000000.000,137000000.000,400000000.000,344000000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,0.000,0.000,1000000.000,-32000000.000,2000000.000,2000000.000,-1000000.000,-33000000.000,-5000000.000,-2000000.000
Revenues,1675300000.000,1789600000.000,1816800000.000,1932900000.000,1969700000.000,1930500000.000,2043200000.000,2434400000.000,2367000000.000,2362000000.000,2357000000.000,2530000000.000,2528000000.000,2522000000.000,2459000000.000,2496000000.000,2412000000.000,2287000000.000
SalesRevenueNet,1675300000.000,1789600000.000,1816800000.000,1932900000.000,1969700000.000,1930500000.000,2043200000.000,2434400000.000,2367000000.000,2362000000.000,2357000000.000,2530000000.000,2528000000.000,2522000000.000,2459000000.000,2496000000.000,2412000000.000,2287000000.000
SellingGeneralAndAdministrativeExpense,105500000.000,112400000.000,113700000.000,116500000.000,120400000.000,121300000.000,135600000.000,158900000.000,153000000.000,156000000.000,150000000.000,168000000.000,158000000.000,157000000.000,160000000.000,166000000.000,168000000.000,167000000.000
ShareBasedCompensation,11900000.000,,,,12600000.000,,,,16000000.000,,,,15000000.000,,,,14000000.000,
StockRepurchasedDuringPeriodShares,,,,,,,,,,,,,,,,,1292056.000,
StockRepurchasedDuringPeriodValue,,,,,,,,,,,,,,,,,271000000.000,
TreasuryStockAcquiredAverageCostPerShare,,,,,,,,,,,,,,,,,210.010,
UnrealizedGainLossOnDerivativesAndCommodityContracts,100000.000,-2000000.000,-1400000.000,,,,,,,,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,1200000.000,,1100000.000,1000000.000,1000000.000,-2100000.000,900000.000,1000000.000,1200000.000,-2100000.000,1000000.000,1000000.000,900000.000,-2000000.000,800000.000,800000.000
WeightedAverageNumberOfDilutedSharesOutstanding,145100000.000,145300000.000,145600000.000,-290400000.000,146400000.000,146400000.000,146800000.000,-292900000.000,147100000.000,146500000.000,146500000.000,-293500000.000,145900000.000,144300000.000,143200000.000,-289900000.000,138900000.000,138300000.000
WeightedAverageNumberOfSharesOutstandingBasic,143800000.000,144100000.000,144400000.000,-287900000.000,145300000.000,145400000.000,145800000.000,-290800000.000,146200000.000,145500000.000,145300000.000,-291400000.000,144900000.000,143300000.000,142300000.000,-287900000.000,138100000.000,137500000.000
