,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,75393000.000,86428000.000,123305000.000,112093000.000,124016000.000,49706000.000,145299000.000,139253000.000,168513000.000,55866000.000,149060000.000,148248000.000,157473000.000,68426000.000,142753000.000,137948000.000,124891000.000,56776000.000,121530000.000,114752000.000,118200000.000,,
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,,,,,,,,,,,,,,,67296000.000,125375000.000
AccountsReceivableNet,,,,,,,,,,,,,,,,,,,,64141000.000,62195000.000,64984000.000,67303000.000
AccruedIncomeTaxes,0.000,0.000,1327000.000,,,,,,,,,,,,,,,,,,,,
AccruedInvestmentIncomeReceivable,,4337000.000,,,,4387000.000,,,,3448000.000,,,,3682000.000,,,,3989000.000,,,,3882000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,13486000.000,,,,15184000.000,,,,15835000.000,,,,13777000.000,,,,14768000.000,,,,15328000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,35467000.000,,,,49089000.000,,,,51840000.000,,,,38924000.000,,,,34051000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,1976000.000,1790000.000,1495000.000,1694000.000,1401000.000,900000.000,1271000.000,566000.000,390000.000,-389000.000,-283000.000,-712000.000,-1066000.000,-647000.000,-523000.000,-668000.000,-831000.000,-766000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,37443000.000,38148000.000,35533000.000,41585000.000,50490000.000,55172000.000,60660000.000,55365000.000,52230000.000,52587000.000,52531000.000,,37858000.000,,,,33220000.000,
AdditionalPaidInCapitalCommonStock,48595000.000,48751000.000,48772000.000,49187000.000,49753000.000,50275000.000,50264000.000,50374000.000,50484000.000,50594000.000,51789000.000,51634000.000,51744000.000,51854000.000,52816000.000,52925000.000,52826000.000,52946000.000,54167000.000,54286000.000,54286000.000,54286000.000,54766000.000
Assets,848291000.000,905294000.000,920129000.000,903397000.000,935210000.000,983024000.000,1016719000.000,1007720000.000,1065071000.000,1072270000.000,1085605000.000,1123591000.000,1125030000.000,1144247000.000,1126458000.000,1125549000.000,1093556000.000,1085771000.000,1098009000.000,1112320000.000,1145378000.000,1154137000.000,1178190000.000
AssetsFairValueDisclosure,,,,,,621902000.000,,,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,426178000.000,431167000.000,,452799000.000,438712000.000,444250000.000,,474545000.000,473218000.000,484981000.000,,507952000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,465583000.000,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecurities,,,,511725000.000,,,,,,,,,,,,,,,,,,611849000.000,644316000.000
