,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
NetIncomeLoss,,,,,,,,,,,,,2412645.000,1295347.000,-456909.000,-3008484.000,-364175.000,-293527.000,-309833.000,-122367.000,281822.000,298335.000
NetIncomeLossAvailableToCommonStockholdersBasic,-815006.000,,-749978.000,,-557065.000,-283553.000,-935595.000,-3128599.000,-47489.000,-343268.000,-308864.000,,,,,,,,,,,
OperatingExpenses,809537.000,821307.000,506212.000,221883.000,307226.000,176613.000,166095.000,3347829.000,199270.000,288230.000,88547.000,149848.000,-833088.000,332296.000,438502.000,304113.000,359764.000,289164.000,305470.000,241519.000,295311.000,295295.000
OperatingIncomeLoss,-809537.000,-821307.000,-506212.000,-221883.000,-307226.000,-176613.000,-166095.000,-3347829.000,-199270.000,-288230.000,-88547.000,-149848.000,-833088.000,332296.000,-438502.000,697471.000,-359764.000,-289164.000,-305470.000,174544.000,-280311.000,-295295.000
OtherExpenses,-5469.000,-234471.000,-243766.000,-304013.000,-249839.000,-106940.000,-769500.000,219230.000,151781.000,-55038.000,-220317.000,160591.000,3545257.000,2490943.000,-18407.000,-2704371.000,-4411.000,-4363.000,-4363.000,-296911.000,-1511.000,-3040.000
OtherOperatingIncome,,,,,,,,,,,,,,,,,,,,,15000.000,
PaymentsToAcquireIntangibleAssets,,,,,,,,,,,,,10000.000,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,160000.000,,,,150000.000,,,,75000.000,,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,,,,,,,,,,,-9222.000,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,,,,,,,,,,,,,,,,-13009.000,
ProceedsFromSaleOfIntangibleAssets,,,,,,,,,,,,,650000.000,,,,,,,,,
ProfitLoss,-815006.000,-1055778.000,,,,,,,,,,,,,,,,,,,,
RepaymentsOfNotesPayable,,,,,,,,,,,,,-134052.000,,,,,,,,,
ResearchAndDevelopmentExpense,420482.000,449377.000,94958.000,0.000,,,,,,,,,,33400.000,,,738.000,707.000,,,5284.000,
ShareBasedCompensation,,,,,,,,,27556.000,0.000,,,,32365.000,,,67895.000,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,,,,,168999745.000,162307176.000,153483049.000,-322675619.000,153483050.000,153483050.000,153483050.000,-306966100.000,153483050.000,153483050.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,,,,,,152634745.000,153457176.000,153483049.000,-306312119.000,153483050.000,153483050.000,153483050.000,-306966100.000,153483050.000,153483050.000
