,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
ClearanceFees,,,,,,,,,,,,,,,106273.000,200350.000,227184.000,154907.000,139386.000,122314.000,133365.000,129607.000,81046.000
FloorBrokerageExchangeAndClearanceFees,760712.000,906159.000,1125195.000,975471.000,1097402.000,961529.000,1082946.000,891154.000,774988.000,108369.000,,,,,,,,,,,,,
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,,,,-27904631.000,60107931.000,,-54294148.000,6193641.000,-22410824.000,,-1100349.000,-4155963.000,-7372341.000,,-206825.000,-1087295.000,-84903.000,-597309.000,-2056707.000,220120.000,6135467.000,847729.000,600842.000
GainLossOnSaleOfCommodityContracts,,,,,,,,,,,,,,,-112515.000,-1422800.000,232971.000,-713356.000,-1548584.000,-1059570.000,7034078.000,-871382.000,1687692.000
GeneralAndAdministrativeExpense,447142.000,419305.000,440970.000,404659.000,390755.000,359119.000,308435.000,277118.000,229560.000,194690.000,178761.000,162882.000,148283.000,197992.000,98941.000,,,,,,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,,,,,,,,-49.490,,-41.020,-40.390,-44.200,-44.380,-39.300
InterestAndDividendIncomeOperating,,,,,,,,,,,,,,,1465.000,1120.000,2244.000,762.000,27959.000,19440.000,,,
InterestIncomeOperating,10752.000,8283.000,21053.000,29445.000,31262.000,44448.000,26064.000,9543.000,6456.000,13276.000,8790.000,4093.000,2997.000,3031.000,1465.000,1120.000,2244.000,762.000,27959.000,19440.000,20146.000,29710.000,47738.000
InvestmentIncomeNet,-3378979.000,-3231163.000,-3724585.000,-3329992.000,-3374093.000,-3130971.000,-2737807.000,-2381529.000,-1931667.000,-975518.000,-1032040.000,-1004190.000,-1503450.000,-925445.000,-692649.000,-1035240.000,-1030548.000,-794158.000,-683905.000,-620836.000,-640206.000,-630378.000,-544414.000
ManagementFeeExpense,,,,,,,,,688682.000,,536281.000,488647.000,444848.000,343479.000,164901.000,234150.000,211777.000,175752.000,159619.000,143238.000,146192.000,149254.000,143502.000
NetIncomeLoss,-13602110.000,4166280.000,-3951310.000,-13228652.000,17117754.000,-9923591.000,-20296515.000,-501757.000,-8677235.000,105715.000,-1367151.000,-2255298.000,-3928331.000,1849256.000,-899474.000,-2122535.000,-1115451.000,-1391467.000,-2740612.000,-400716.000,5495261.000,217351.000,56428.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,-152.480,49.480,-46.960,-162.950,225.930,-137.010,-309.470,-7.950,-169.270,4.130,-35.130,-63.920,-111.310,61.650,-36.800,-93.830,-52.170,-79.340,-166.050,-24.310,379.150,15.220,7.010
