,2011-06-30,2011-09-30,2012-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-5503.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,9793375.000
CommonStockDividendsPerShareDeclared,,,0.500
ComprehensiveIncomeNetOfTax,,,67362.000
Depreciation,,,47965.000
DividendsCommonStockCash,,,116502.000
EarningsPerShareBasicAndDiluted,0.830,-0.540,0.560
EquipmentExpense,91448.000,87591.000,86368.000
FeesAndCommissionsDepositorAccounts,102076.000,102278.000,116824.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,259874.000,-176049.000,166750.000
IncomeTaxExpenseBenefit,66300.000,-49529.000,35448.000
IncomeTaxesPaid,,,2095.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,19021.000
IncreaseDecreaseInInterestPayableNet,,,-8260.000
IncreaseDecreaseInOtherOperatingAssets,,,-63329.000
IncreaseDecreaseInOtherOperatingLiabilities,,,-16153.000
IncreaseDecreaseInTimeDeposits,,,239139.000
InterestAndDividendIncomeOperating,1797374.000,1703927.000,1597001.000
InterestAndDividendIncomeSecurities,212624.000,210254.000,166902.000
InterestAndFeeIncomeLoansAndLeases,1574644.000,1481117.000,1408637.000
InterestExpense,376233.000,350491.000,
InterestExpenseDeposits,376233.000,350491.000,300823.000
InterestIncomeExpenseAfterProvisionForLoanLoss,1108141.000,738436.000,966178.000
InterestIncomeExpenseNet,1421141.000,1353436.000,1296178.000
InterestPaid,,,309083.000
LaborAndRelatedExpense,484380.000,493219.000,454490.000
NetCashProvidedByUsedInFinancingActivities,,,9115529.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,9115529.000
NetCashProvidedByUsedInInvestingActivities,,,143181.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,143181.000
NetCashProvidedByUsedInOperatingActivities,,,534665.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,534665.000
NetChangeInterestBearingDepositsDomestic,,,8992891.000
NetIncomeLoss,193574.000,-126520.000,131302.000
NoninterestExpense,982469.000,1046313.000,949206.000
NoninterestIncome,134202.000,131828.000,149778.000
NoninterestIncomeOtherOperatingIncome,32126.000,29550.000,32954.000
OccupancyNet,81274.000,78356.000,76612.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,-63940.000
OtherComprehensiveIncomeLossTax,,,-33678.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,-97618.000
OtherInterestAndDividendIncome,10106.000,12556.000,21462.000
OtherNoninterestExpense,325367.000,387147.000,331736.000
PaymentsOfDividends,,,116501.000
PaymentsToAcquireAvailableForSaleSecurities,,,6340070.000
PaymentsToAcquirePropertyPlantAndEquipment,,,138029.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,4526127.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,,,100000.000
ProceedsFromPaymentsForInInterestBearingDepositsInBanks,,,-2942.000
ProceedsFromSaleOfLoansAndLeasesHeldForInvestment,,,1998095.000
ProvisionForLoanAndLeaseLosses,313000.000,615000.000,330000.000
