,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,191000.000,,,,,,462000.000,338000.000,7962000.000,7835000.000,489000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,19915000.000,19915000.000,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,532000.000,532000.000,19915000.000,19915000.000,19915000.000,19915000.000,,,19915000.000,19915000.000,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,503000.000,503000.000,532000.000,532000.000,532000.000,532000.000,19915000.000,19915000.000,532000.000,532000.000,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,477000.000,477000.000,503000.000,503000.000,503000.000,503000.000,532000.000,532000.000,,,19915000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,77000.000,438000.000,321000.000,7951000.000,7830000.000,,,,,,,,
LongTermDebtPercentageBearingFixedInterestRate,,,,,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,
MinorityInterestOwnershipPercentageByNoncontrollingOwners,,,,,,,,,,0.112,0.112,0.112,0.112,0.112,,0.112,0.112,0.112
NotesPayable,29808000.000,29700000.000,29591000.000,29480000.000,29367000.000,29253000.000,29137000.000,29020000.000,28901000.000,28780000.000,28658000.000,28534000.000,28409000.000,28282000.000,28153000.000,0.000,0.000,0.000
NumberOfRealEstateProperties,,,,,,,,,,8.000,,,,,,,,
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,,,32230000.000,,,,37782000.000,,,,37787000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,7730000.000,,,,7581000.000,,,,6397000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,,2838000.000,,,,3642000.000,,,,3948000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,,3704000.000,,,,4289000.000,,,,4552000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,,5850000.000,,,,5261000.000,,,,5172000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,,7099000.000,,,,6369000.000,,,,6039000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,,,,,5009000.000,,,,10640000.000,,,,11679000.000,,,
PartnersCapital,19730000.000,19323000.000,19114000.000,18928000.000,18687000.000,18558000.000,18194000.000,17991000.000,17771000.000,17245000.000,15064000.000,14549000.000,14121000.000,13478000.000,13760000.000,31381000.000,31094000.000,6010000.000
PrepaidExpenseAndOtherAssets,1627000.000,1953000.000,1784000.000,2046000.000,1796000.000,2361000.000,2199000.000,2479000.000,2181000.000,2620000.000,2569000.000,2646000.000,2289000.000,137000.000,214000.000,210000.000,21000.000,0.000
PrepaidRent,-170000.000,-91000.000,,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentFairValueDisclosure,,,,,,,0.000,,,,0.000,,,,,,,
RealEstateAccumulatedDepreciation,,,,,,,23518000.000,,,,25511000.000,,,,26917000.000,,,
RealEstateAndAccumulatedDepreciationAccumulatedDepreciation,,,,,,,23518000.000,,,,,,,,,,,
RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,,,,,,,29137000.000,,,,28658000.000,,,,28153000.000,,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,,,,,,,59527000.000,,,,57529000.000,,,,57056000.000,,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,,,,,,,4650000.000,,,,4617000.000,,,,4617000.000,,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLandAndBuildingsAndImprovements,,,,,,,64177000.000,,,,,,,,,,,
RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionCarryingCosts,,,,,,,,,,,0.000,,,,0.000,,,
RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionImprovements,,,,,,,56204000.000,,,,54173000.000,,,,53700000.000,,,
RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,,,,,,,3552000.000,,,,3552000.000,,,,3552000.000,,,
RealEstateAndAccumulatedDepreciationInitialCostOfLand,,,,,,,4421000.000,,,,4421000.000,,,,4421000.000,,,
RealEstateFederalIncomeTaxBasis,,,,,,,85436000.000,,,,84615.000,,,,84615.000,,,
RealEstateGrossAtCarryingValue,,,,,,,,,,,62146000.000,,,,61673000.000,,,
RealEstateInvestmentPropertyAccumulatedDepreciation,21525000.000,22015000.000,22757000.000,23529000.000,22260000.000,22965000.000,23518000.000,24174000.000,24737000.000,25336000.000,25511000.000,26158000.000,26823000.000,3671000.000,3724000.000,2627000.000,2667000.000,0.000
RealEstateInvestmentPropertyAtCost,65416000.000,65232000.000,65714000.000,65813000.000,63889000.000,64086000.000,64177000.000,64136000.000,63963000.000,64798000.000,62146000.000,62053000.000,61968000.000,8558000.000,8623000.000,6128000.000,6128000.000,0.000
RealEstateInvestmentPropertyNet,43891000.000,43217000.000,42957000.000,42284000.000,41629000.000,41121000.000,40659000.000,39962000.000,39226000.000,39462000.000,36635000.000,35895000.000,35145000.000,4887000.000,4899000.000,3501000.000,3461000.000,0.000
RealEstateInvestments,,,,,,,,,,,,,,,,3513000.000,3532000.000,0.000
RentalProperties,,,,,63889000.000,64086000.000,64177000.000,64136000.000,63963000.000,64798000.000,62146000.000,62053000.000,61968000.000,8558000.000,8623000.000,6128000.000,6128000.000,0.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,19730000.000,19323000.000,19114000.000,18928000.000,18687000.000,18558000.000,18194000.000,17991000.000,17771000.000,17245000.000,15064000.000,14549000.000,14121000.000,13478000.000,13760000.000,31381000.000,31094000.000,6010000.000
UnitsOfPartnershipInterestAmount,,,,,,,,,,7386.000,7386.000,7386.000,7386.000,7386.000,,7386.000,7386.000,7386.000
