,2011-01-31,2011-04-30,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,1627000000.000,1907000000.000,1921000000.000,2122000000.000,1861000000.000,1927000000.000,1816000000.000,1686000000.000,1547000000.000,1621000000.000,1546000000.000,1502000000.000,1430000000.000,1569000000.000,1572000000.000,1564000000.000,1330000000.000,1450000000.000,1326000000.000,1301000000.000,1031000000.000,1146000000.000,1003000000.000,1113000000.000,1046000000.000,1240000000.000
AccountsReceivableNetCurrent,840000000.000,997000000.000,1004000000.000,1219000000.000,858000000.000,845000000.000,822000000.000,749000000.000,749000000.000,839000000.000,777000000.000,737000000.000,553000000.000,630000000.000,568000000.000,553000000.000,490000000.000,502000000.000,430000000.000,429000000.000,340000000.000,369000000.000,301000000.000,276000000.000,262000000.000,300000000.000
AccountsReceivableNetNoncurrent,94000000.000,100000000.000,132000000.000,122000000.000,120000000.000,114000000.000,110000000.000,94000000.000,92000000.000,36000000.000,30000000.000,29000000.000,28000000.000,28000000.000,26000000.000,25000000.000,22000000.000,18000000.000,14000000.000,13000000.000,12000000.000,14000000.000,16000000.000,16000000.000,17000000.000,17000000.000
AccrualForEnvironmentalLossContingencies,,,21000000.000,21000000.000,20000000.000,20000000.000,21000000.000,21000000.000,22000000.000,24000000.000,23000000.000,21000000.000,22000000.000,22000000.000,22000000.000,21000000.000,22000000.000,22000000.000,21000000.000,24000000.000,23000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
AccruedRoyaltiesCurrentAndNoncurrent,,,,13000000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1944000000.000,2019000000.000,2039000000.000,2056000000.000,2112000000.000,2159000000.000,,2228000000.000,2295000000.000,2386000000.000,2393000000.000,2440000000.000,2465000000.000,2494000000.000,2533000000.000,2535000000.000,2576000000.000,2590000000.000,2534000000.000,2546000000.000,2555000000.000,2586000000.000,2591000000.000,2553000000.000,,2480000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,2045000000.000,,,,2302000000.000,,,,1749000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,101000000.000,,,,-23000000.000,,,,-75000000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1118000000.000,-1056000000.000,-1066000000.000,-1944000000.000,-1934000000.000,-1982000000.000,-2020000000.000,-2325000000.000,-2269000000.000,-2227000000.000,-2279000000.000,-1824000000.000,-1861000000.000,-1788000000.000,-1758000000.000,-2263000000.000,-2290000000.000,-2284000000.000,-2298000000.000,-2601000000.000,-2601000000.000,-2536000000.000,-2512000000.000,-2640000000.000,-2617000000.000,-2579000000.000
AdditionalPaidInCapital,2224000000.000,2154000000.000,2289000000.000,2253000000.000,2273000000.000,2272000000.000,2274000000.000,2440000000.000,2453000000.000,2456000000.000,2459000000.000,2477000000.000,2478000000.000,2502000000.000,2499000000.000,2500000000.000,2500000000.000,2498000000.000,2497000000.000,2499000000.000,2501000000.000,2498000000.000,2499000000.000,2499000000.000,2496000000.000,2732000000.000
