,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,4000000.000,5000000.000,15000000.000,6000000.000,2000000.000,5000000.000,4000000.000,6000000.000,2000000.000,4000000.000,4000000.000,3000000.000,8000000.000,12000000.000,8000000.000,11000000.000,6000000.000
AccountsPayableCurrent,13488000.000,11418000.000,13295000.000,,,,,,,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,57368000.000,51936000.000,52055000.000,,,,,56000000.000,29000000.000,56000000.000,14000000.000,467000000.000,451000000.000,462000000.000,38000000.000,33000000.000,29000000.000,57000000.000,99000000.000,66000000.000,54000000.000,54000000.000,66000000.000,61000000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,14000000.000,,,,38000000.000,,,,,,,,,
AccountsReceivableNetCurrent,69021000.000,71247000.000,75775000.000,,,,,79000000.000,67000000.000,67000000.000,63000000.000,55000000.000,51000000.000,51000000.000,58000000.000,51000000.000,40000000.000,41000000.000,48000000.000,45000000.000,39000000.000,42000000.000,46000000.000,46000000.000
AccountsReceivableRelatedParties,,,,,,,,,,,4000000.000,,,,128000000.000,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,,,,,42000000.000,54000000.000,120000000.000,,77000000.000,70000000.000,7000000.000,,13000000.000
AccrualForEnvironmentalLossContingencies,,,,,,,,6000000.000,3000000.000,3000000.000,4000000.000,5000000.000,4000000.000,4000000.000,4000000.000,3000000.000,3000000.000,4000000.000,3000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
AccruedEnvironmentalLossContingenciesCurrent,,,,,,,,1000000.000,0.000,0.000,1000000.000,2000000.000,2000000.000,1000000.000,1000000.000,1000000.000,0.000,1000000.000,0.000,0.000,0.000,0.000,0.000,0.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,,,,,,5000000.000,3000000.000,3000000.000,3000000.000,3000000.000,2000000.000,3000000.000,3000000.000,2000000.000,3000000.000,3000000.000,3000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,677986000.000,704653000.000,733228000.000,,,,,98000000.000,136000000.000,176000000.000,211000000.000,192000000.000,215000000.000,243000000.000,269000000.000,292000000.000,319000000.000,342000000.000,286000000.000,300000000.000,324000000.000,340000000.000,355000000.000,356000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-11991000.000,-9022000.000,-16176000.000,,,,,-9000000.000,-9000000.000,-9000000.000,3000000.000,2000000.000,2000000.000,2000000.000,0.000,0.000,1000000.000,1000000.000,2000000.000,2000000.000,2000000.000,2000000.000,5000000.000,5000000.000
AdvancesToAffiliate,,,,,,,,,,,120000000.000,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,-896000.000,896000.000,,,,,,,,,,,,,,,,,,,,,,
AssetRetirementObligation,,,,,,,,,,,,,,,,,,,58000000.000,,,,54000000.000,
