,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,366000.000,,,,567000.000,,,,625000.000,,,,716000.000,,,,2737000.000,,,,-2007000.000,,
CostsAndExpenses,8803000.000,8472000.000,9282000.000,9666000.000,9891000.000,10137000.000,10292000.000,11214000.000,10301000.000,18744000.000,10940000.000,11805000.000,12668000.000,12854000.000,12852000.000,11988000.000,12109000.000,12848000.000,17961000.000,13291000.000,11074000.000,10830000.000,11115000.000
CostsAndExpensesRelatedParty,,,,,18000.000,18000.000,18000.000,18000.000,18000.000,18000.000,18000.000,18000.000,18000.000,18000.000,18000.000,18000.000,18000.000,18000.000,18000.000,18000.000,,,
DeferredIncomeTaxExpenseBenefit,-303000.000,,,,324000.000,,,,471000.000,,,,-182000.000,,,,443000.000,,,,705000.000,,
DepreciationAndAmortization,516000.000,529000.000,546000.000,572000.000,558000.000,568000.000,560000.000,571000.000,600000.000,698000.000,441000.000,636000.000,642000.000,664000.000,696000.000,703000.000,713000.000,709000.000,731000.000,702000.000,664000.000,760000.000,641000.000
DepreciationDepletionAndAmortization,516000.000,,,,558000.000,,,,600000.000,,,,642000.000,,,,713000.000,,,,664000.000,,
DirectCostsOfHotels,8145000.000,7796000.000,8572000.000,8952000.000,9164000.000,9398000.000,9563000.000,10510000.000,9532000.000,9493000.000,10620000.000,11160000.000,11838000.000,12033000.000,11997000.000,11148000.000,11193000.000,11969000.000,11831000.000,12253000.000,10256000.000,9926000.000,10333000.000
EarningsPerShareBasicAndDiluted,-0.600,0.410,0.280,0.230,1.090,-0.600,-0.280,0.460,0.980,-11.790,-0.660,2.040,-0.390,-0.890,-0.960,-0.200,0.810,-2.420,-4.550,-0.370,1.310,-0.780,0.010
GainLossOnDispositionOfAssets1,,,,,,,,,,-1092000.000,,,,-51000.000,,,-30000.000,0.000,,,0.000,,
GainLossOnSaleOfOtherInvestments,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,-5000.000,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,-3910000.000,,,,0.000,,,,,,,,,
GeneralAndAdministrativeExpense,142000.000,147000.000,164000.000,142000.000,169000.000,171000.000,169000.000,133000.000,169000.000,174000.000,179000.000,129000.000,188000.000,157000.000,159000.000,137000.000,203000.000,170000.000,163000.000,176000.000,154000.000,144000.000,141000.000
HeldtomaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLoss,,,,,,,,,561000.000,,,,637000.000,,,,935000.000,,,,,,
ImpairmentOfInvestments,,,,,,,,,,,,,,,145000.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,93000.000,1076000.000,468000.000,464000.000,1943000.000,-475000.000,-539000.000,950000.000,2400000.000,-12346000.000,-874000.000,40000.000,-454000.000,-1254000.000,-1261000.000,-18000.000,1113000.000,-3075000.000,-5682000.000,-252000.000,1777000.000,-939000.000,55000.000
IncomeLossFromEquityMethodInvestments,,,,,362000.000,-648000.000,-74000.000,-180000.000,31000.000,221000.000,-17000.000,102000.000,-592000.000,-454000.000,-479000.000,-77000.000,55000.000,-1999000.000,-281000.000,-208000.000,234000.000,-1037000.000,-320000.000
IncomeTaxExpenseBenefit,-303000.000,128000.000,126000.000,48000.000,324000.000,-165000.000,-141000.000,41000.000,471000.000,-2732000.000,-332000.000,-1460000.000,-182000.000,-547000.000,-503000.000,127000.000,443000.000,-1225000.000,-1970000.000,15000.000,705000.000,-377000.000,18000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-323000.000,,,,-124000.000,,,,-1498000.000,,,,-3333000.000,,,,-2263000.000,,,,-3144000.000,,
IncreaseDecreaseInAccountsReceivable,324000.000,,,,261000.000,,,,172000.000,,,,383000.000,,,,-4562000.000,,,,-206000.000,,
IncreaseDecreaseInOtherOperatingAssets,-103000.000,,,,51000.000,,,,-351000.000,,,,-339000.000,,,,-222000.000,,,,-327000.000,,
IncreaseDecreaseInTradingSecurities,-2063000.000,,,,569000.000,,,,147000.000,,,,-173000.000,,,,-142000.000,,,,640000.000,,
InterestExpenseDebt,688000.000,695000.000,676000.000,665000.000,664000.000,660000.000,648000.000,640000.000,635000.000,767000.000,1766000.000,1792000.000,2024000.000,1939000.000,1913000.000,1911000.000,1941000.000,1941000.000,1921000.000,1987000.000,1988000.000,1909000.000,2005000.000
InterestExpenseOther,64000.000,47000.000,,,,,,,,,,,,,,,,,,,,,
InterestPaid,706000.000,,,,672000.000,,,,658000.000,,,,2038000.000,,,,1941000.000,,,,1997000.000,,
InvestmentIncomeInterestAndDividend,24000.000,169000.000,11000.000,181000.000,7000.000,171000.000,3000.000,168000.000,4000.000,167000.000,0.000,177000.000,3000.000,166000.000,,,2000.000,0.000,4000.000,3000.000,10000.000,10000.000,13000.000
MarketableSecuritiesGainLoss,-1214000.000,-157000.000,344000.000,-18000.000,494000.000,-737000.000,-17000.000,-247000.000,93000.000,114000.000,24000.000,6000.000,-479000.000,-554000.000,-244000.000,-43000.000,104000.000,-1878000.000,-166000.000,-155000.000,262000.000,-997000.000,-250000.000
MarketableSecuritiesRealizedGainLoss,,,,,23000.000,1000.000,56000.000,-131000.000,-72000.000,,,,,,,,,,,,,,
MarketableSecuritiesUnrealizedGainLoss,,,,,471000.000,-738000.000,-73000.000,-116000.000,165000.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-464000.000,,,,-464000.000,,,,-462000.000,,,,4458000.000,,,,-381000.000,,,,-1308000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-464000.000,,,,-464000.000,,,,-462000.000,,,,4458000.000,,,,-381000.000,,,,-1308000.000,,
NetCashProvidedByUsedInInvestingActivities,-646000.000,,,,-677000.000,,,,-520000.000,,,,-1314000.000,,,,-1291000.000,,,,-272000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-646000.000,,,,-677000.000,,,,-520000.000,,,,-1314000.000,,,,-1291000.000,,,,-272000.000,,
NetCashProvidedByUsedInOperatingActivities,1476000.000,,,,1708000.000,,,,1607000.000,,,,-2428000.000,,,,4409000.000,,,,-427000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1476000.000,,,,1708000.000,,,,1607000.000,,,,-2428000.000,,,,4409000.000,,,,-427000.000,,
NetIncomeLoss,-438000.000,303000.000,206000.000,163000.000,802000.000,-437000.000,-204000.000,334000.000,717000.000,-8659000.000,-487000.000,1505000.000,-285000.000,-653000.000,-705000.000,-148000.000,595000.000,-1778000.000,-3343000.000,-266000.000,965000.000,-571000.000,11000.000
NetIncomeLossAttributableToNoncontrollingInterest,834000.000,645000.000,136000.000,253000.000,817000.000,127000.000,-194000.000,575000.000,1212000.000,-955000.000,-55000.000,-5000.000,13000.000,-54000.000,-53000.000,3000.000,75000.000,-72000.000,-369000.000,-1000.000,107000.000,9000.000,26000.000
NetRealizedOrUnrealizedGainLossOnTradingSecurities,,,,,,,,,,114000.000,24000.000,,-479000.000,-554000.000,-244000.000,-43000.000,104000.000,-1878000.000,-166000.000,-155000.000,262000.000,-997000.000,-250000.000
