,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,750000000.000,719000000.000,822000000.000,685000000.000,773000000.000,790000000.000,867000000.000,746000000.000,834000000.000,823000000.000,951000000.000,855000000.000,937000000.000,899000000.000,1027000000.000,939000000.000,1020000000.000,941000000.000,1043000000.000,1057000000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,32000000.000,134000000.000,120000000.000,192000000.000,153000000.000,148000000.000,51000000.000,216000000.000,236000000.000,149000000.000,116000000.000,136000000.000,122000000.000,80000000.000,81000000.000,209000000.000,-147000000.000,-65000000.000,,
AccountsReceivableRelatedParties,,,,,17000000.000,16000000.000,24000000.000,22000000.000,71000000.000,67000000.000,78000000.000,74000000.000,76000000.000,80000000.000,85000000.000,,,,,,,,,136000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,110000000.000,94000000.000,109000000.000,160000000.000,169000000.000,208000000.000,186000000.000,211000000.000,173000000.000,198000000.000,193000000.000,200000000.000,235000000.000,208000000.000,206000000.000,220000000.000,177000000.000,158000000.000,135000000.000,165000000.000,193000000.000,166000000.000,3000000.000,25000000.000
AdditionalCollateralAggregateFairValue,,,,,23000000.000,19000000.000,5000000.000,5000000.000,58000000.000,1000000.000,13000000.000,6000000.000,3000000.000,22000000.000,26000000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,1000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
Assets,90118000000.000,88672000000.000,91514000000.000,88913000000.000,91694000000.000,93128000000.000,93175000000.000,95302000000.000,95355000000.000,98083000000.000,99651000000.000,102740000000.000,104690000000.000,106015000000.000,106848000000.000,109625000000.000,111300000000.000,115191000000.000,115455000000.000,114723000000.000,116743000000.000,115793000000.000,117641000000.000,119635000000.000
AssetsHeldByInsuranceRegulators,,,,,,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,,,,,,,
AssetsHeldForSaleNotPartOfDisposalGroupOther,,,,,,,,,,,,,,,,,,225000000.000,313000000.000,319000000.000,262000000.000,359000000.000,344000000.000,264000000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,4859000000.000,4373000000.000,4250000000.000,6135000000.000,4014000000.000,4519000000.000,4235000000.000,3632000000.000,3562000000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,0.000,,,,,,,,
AvailableForSaleSecurities,,,,4659000000.000,4836000000.000,5160000000.000,5109000000.000,5397000000.000,4957000000.000,4364000000.000,4450000000.000,5389000000.000,5036000000.000,5071000000.000,4571000000.000,7131000000.000,6585000000.000,6410000000.000,8241000000.000,6540000000.000,7088000000.000,6706000000.000,5739000000.000,5692000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,313000000.000,272000000.000,262000000.000,285000000.000,328000000.000,270000000.000,46000000.000,50000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,25000000.000,15000000.000,41000000.000,18000000.000,16000000.000,2000000.000,41000000.000,10000000.000
