,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
OtherNoncashIncomeExpense,-1258000.000,-4500000.000,-641000.000,-601000.000,80000.000,-7000.000
OtherSalesRevenueNet,735345000.000,508560000.000,,,,
PaymentsForProceedsFromInvestments,40000.000,1037000.000,1845000.000,2785000.000,6302000.000,4402000.000
PaymentsForRepurchaseOfCommonStock,1182000.000,111000.000,15723000.000,590000.000,1596000.000,104000.000
PaymentsOfDebtIssuanceCosts,1666000.000,897000.000,522000.000,856000.000,312000.000,888000.000
PaymentsOfStockIssuanceCosts,,370000.000,3000.000,673000.000,451000.000,562000.000
PaymentsToAcquireBusinessesGross,,,,,30806000.000,-1500000.000
PaymentsToAcquireProductiveAssets,73677000.000,115762000.000,164463000.000,163582000.000,160084000.000,161259000.000
PensionContributions,,10000000.000,10000000.000,20000000.000,10000000.000,10000000.000
PreferredStockDividendsAndOtherAdjustments,1058000.000,736000.000,,,,
PreferredStockDividendsIncomeStatementImpact,,,513000.000,,,
ProceedsFromDivestitureOfBusinesses,107310000.000,42229000.000,12842000.000,,39401000.000,
ProceedsFromIssuanceOfCommonStock,,,1821000.000,26259000.000,14233000.000,44435000.000
ProceedsFromIssuanceOfLongTermDebt,142006000.000,,40900000.000,150000000.000,,130000000.000
ProceedsFromRepaymentsOfShortTermDebt,-79490000.000,,51195000.000,-40341000.000,69818000.000,-37789000.000
ProceedsFromSaleOfProductiveAssets,2625000.000,4889000.000,3764000.000,2467000.000,3590000.000,4837000.000
RepaymentsOfLongTermDebt,100958000.000,50224000.000,72981000.000,41088000.000,212000.000,87547000.000
Revenues,1077850000.000,859239000.000,893313000.000,799262000.000,779804000.000,803539000.000
SalesRevenueGoodsNet,,,369952000.000,391633000.000,372765000.000,376190000.000
SalesRevenueNet,1077850000.000,859239000.000,893313000.000,799262000.000,779804000.000,803539000.000
ShareBasedCompensation,2177000.000,1311000.000,1456000.000,1783000.000,1716000.000,3178000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,227063.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,26.430,,,,,
ShorttermDebtAverageOutstandingAmount,,,,,,48776000.000
ShorttermDebtMaximumAmountOutstandingDuringPeriod,,,,,,87211000.000
StandardProductWarrantyAccrualPayments,1215000.000,-1342000.000,-715000.000,372000.000,124000.000,24000.000
StandardProductWarrantyAccrualPreexistingIncreaseDecrease,65000.000,-41000.000,-1413000.000,-188000.000,-300000.000,-710000.000
StandardProductWarrantyAccrualWarrantiesIssued,1644000.000,3240000.000,188000.000,,,
StockIssuedDuringPeriodSharesEmployeeStockOwnershipPlan,,,,22650.000,21137.000,23837.000
StockIssuedDuringPeriodSharesRestrictedStockAwardForfeited,,-1825.000,-2000.000,4375.000,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,56109.000,20800.000,10250.000,
StockIssuedDuringPeriodValueNewIssues,3442000.000,507000.000,2657000.000,25914000.000,18168000.000,45963000.000
StockRepurchasedAndRetiredDuringPeriodShares,55269.000,,,,,
StockRepurchasedAndRetiredDuringPeriodValue,1182000.000,-111000.000,223000.000,590000.000,1596000.000,104000.000
StockRepurchasedDuringPeriodValue,292000.000,,,,,
UnrealizedGainLossOnDerivativesAndCommodityContracts,-72000.000,-718000.000,-8000.000,-519000.000,14736000.000,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,-6802000.000,-295000.000,4142000.000,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,-900000.000,,,,-97000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,,,5000.000,10000.000,114000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,11238000.000,,98000.000,120000.000,236000.000,406000.000
UtilitiesOperatingExpenseFuelUsed,69017000.000,66284000.000,71248000.000,67216000.000,42744000.000,54792000.000
UtilitiesOperatingExpenseOther,115863000.000,121069000.000,133395000.000,141936000.000,140768000.000,151225000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,203583.000,238162.000,173040.000,184551.000
WeightedAverageNumberOfDilutedSharesOutstanding,36082000.000,36242.000,36355000.000,36753000.000,37668000.000,38731000.000
WeightedAverageNumberOfSharesOutstandingBasic,35922000.000,36048.000,36151000.000,36514000.000,374950000.000,38546000.000
