,2011-03-31,2011-06-30,2011-09-30,2011-12-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,7933000.000,8788000.000,9302000.000,9360000.000,10922000.000,11684000.000,12320000.000,13208000.000,11199000.000,12554000.000,13658000.000,13906000.000,13603000.000,13849000.000,15883000.000,20293000.000,16595000.000,15277000.000,14345000.000,13122000.000,11862000.000,11622000.000,11271000.000,11840000.000,11624000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,354000.000,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,328000.000,,,,,,,,285000.000,,,,63000.000,,,,90000.000,
AccountsReceivableNetCurrent,5910000.000,5726000.000,5672000.000,6459000.000,7025000.000,8556000.000,10441000.000,11856000.000,11351000.000,14512000.000,16346000.000,14755000.000,17554000.000,19127000.000,19516000.000,17266000.000,13163000.000,12895000.000,11925000.000,12460000.000,10015000.000,9445000.000,9378000.000,9902000.000,11432000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,9509000.000,12801000.000,1649000.000,2254000.000,,,,0.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,23194000.000,23194000.000,23194000.000,23194000.000,23194000.000,23194000.000,23268000.000,23268000.000,23268000.000,23268000.000,23268000.000,23268000.000,23853000.000,23853000.000,23853000.000,23853000.000,23853000.000,23853000.000,23853000.000,23853000.000,23853000.000,23853000.000,23853000.000,23853000.000,23853000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,349000.000,,349000.000,349000.000,536000.000,556000.000,560000.000,639000.000,941000.000,768000.000,765000.000,848000.000,1743000.000,1825000.000,1917000.000,2001000.000,2294000.000,2294000.000
AssetRetirementObligation,,,,,,,,17908000.000,,,,18814000.000,,,,20046000.000,,,,19884000.000,,,,20748000.000,
AssetRetirementObligationsNoncurrent,16713000.000,16925000.000,17061000.000,17250000.000,17392000.000,17549000.000,17746000.000,17908000.000,18094000.000,18319000.000,18545000.000,18814000.000,19018000.000,19269000.000,19791000.000,20046000.000,20281000.000,19701000.000,19674000.000,19884000.000,20104000.000,20313000.000,20540000.000,20748000.000,20970000.000
Assets,166311000.000,169433000.000,164771000.000,151907000.000,147118000.000,152035000.000,153460000.000,153958000.000,156310000.000,161376000.000,169401000.000,157913000.000,162942000.000,168447000.000,178707000.000,158864000.000,157255000.000,172246000.000,163959000.000,146957000.000,144891000.000,145095000.000,144313000.000,141272000.000,141458000.000
