,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,5076000000.000,5030000000.000,4595000000.000,5304000000.000,5522000000.000,5453000000.000,5504000000.000,4708000000.000,4889000000.000,5274000000.000,5671000000.000,5520000000.000,5423000000.000,6097000000.000,5511000000.000,5229000000.000,3867000000.000,4145000000.000,3727000000.000,3069000000.000,2801000000.000,3126000000.000,3392000000.000,3926000000.000,4071000000.000
AccountsReceivableNetCurrent,6009000000.000,5542000000.000,4829000000.000,5395000000.000,5712000000.000,4959000000.000,5354000000.000,4916000000.000,4995000000.000,5221000000.000,5653000000.000,5674000000.000,5233000000.000,5826000000.000,4960000000.000,4206000000.000,3068000000.000,3973000000.000,3507000000.000,2970000000.000,2780000000.000,3113000000.000,3521000000.000,3989000000.000,4316000000.000
AccrualForEnvironmentalLossContingencies,374000000.000,363000000.000,355000000.000,360000000.000,343000000.000,336000000.000,329000000.000,344000000.000,332000000.000,327000000.000,334000000.000,330000000.000,322000000.000,324000000.000,330000000.000,334000000.000,324000000.000,316000000.000,315000000.000,386000000.000,384000000.000,379000000.000,420000000.000,870000000.000,867000000.000
AccruedEnvironmentalLossContingenciesCurrent,78000000.000,-78000000.000,78000000.000,-79000000.000,79000000.000,79000000.000,79000000.000,80000000.000,80000000.000,80000000.000,80000000.000,78000000.000,78000000.000,78000000.000,78000000.000,79000000.000,79000000.000,79000000.000,79000000.000,70000000.000,70000000.000,70000000.000,78000000.000,131000000.000,131000000.000
AccruedEnvironmentalLossContingenciesNoncurrent,296000000.000,-285000000.000,277000000.000,-281000000.000,264000000.000,257000000.000,250000000.000,264000000.000,252000000.000,247000000.000,254000000.000,252000000.000,244000000.000,246000000.000,252000000.000,255000000.000,245000000.000,237000000.000,236000000.000,316000000.000,314000000.000,309000000.000,342000000.000,739000000.000,736000000.000
AccruedIncomeTaxesCurrent,361000000.000,237000000.000,140000000.000,110000000.000,248000000.000,,48000000.000,16000000.000,94000000.000,29000000.000,83000000.000,358000000.000,326000000.000,440000000.000,74000000.000,414000000.000,196000000.000,,25000000.000,,,,,,
AccruedLiabilitiesCurrent,2856000000.000,2230000000.000,2174000000.000,2440000000.000,2328000000.000,2434000000.000,2282000000.000,1966000000.000,2203000000.000,2331000000.000,2488000000.000,2556000000.000,2346000000.000,2332000000.000,2337000000.000,2601000000.000,2152000000.000,2230000000.000,2202000000.000,2213000000.000,2025000000.000,2141000000.000,2296000000.000,2436000000.000,2155000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,21296000000.000,22100000000.000,22996000000.000,23687000000.000,24743000000.000,25805000000.000,26934000000.000,28032000000.000,29266000000.000,30536000000.000,31844000000.000,33231000000.000,33746000000.000,35001000000.000,36306000000.000,34785000000.000,35870000000.000,36897000000.000,36612000000.000,39419000000.000,40138000000.000,41212000000.000,42076000000.000,38956000000.000,37607000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-122000000.000,-66000000.000,-17000000.000,1000000.000,-13000000.000,-11000000.000,-13000000.000,-7000000.000,-17000000.000,-9000000.000,-10000000.000,-14000000.000,,,,-11000000.000,,,,-7000000.000,,,,-13000000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,475000000.000,,,,461000000.000,,,,284000000.000,,,,339000000.000,,,,291000000.000,,,,243000000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-9000000.000,,,,-34000000.000,,,,-5000000.000,,,,-7000000.000,,,,-9000000.000,,,,-10000000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-522000000.000,-452000000.000,-419000000.000,-483000000.000,-488000000.000,-490000000.000,-481000000.000,-502000000.000,-502000000.000,-456000000.000,-448000000.000,-303000000.000,-296000000.000,-291000000.000,-289000000.000,-357000000.000,-206000000.000,-316000000.000,-559000000.000,-307000000.000,-304000000.000,-299000000.000,-294000000.000,-266000000.000,-253000000.000
AdditionalPaidInCapitalCommonStock,7201000000.000,7221000000.000,7273000000.000,7286000000.000,7313000000.000,7371000000.000,7398000000.000,7441000000.000,7468000000.000,7510000000.000,7508000000.000,7515000000.000,7543000000.000,7564000000.000,7570000000.000,7599000000.000,7632000000.000,7651000000.000,7664000000.000,7640000000.000,7668000000.000,7697000000.000,7719000000.000,7747000000.000,7783000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,16000000.000,,,,16000000.000,,,,17000000.000,,,,17000000.000,,,,17000000.000,,,,16000000.000,
AssetRetirementObligation,,,,1089000000.000,,,,1266000000.000,,,,1332000000.000,,,,1091000000.000,,,,1124000000.000,,,,1369000000.000,
AssetRetirementObligationsNoncurrent,,,,1030000000.000,,,,1212000000.000,,,,1283000000.000,,,,1024000000.000,,,,1000000000.000,,,,1200000000.000,
Assets,54065000000.000,54595000000.000,57244000000.000,60044000000.000,61622000000.000,64283000000.000,65625000000.000,64210000000.000,65824000000.000,67422000000.000,69437000000.000,69443000000.000,69275000000.000,70293000000.000,71510000000.000,56259000000.000,53389000000.000,54369000000.000,50089000000.000,43437000000.000,42018000000.000,42395000000.000,41630000000.000,43109000000.000,42465000000.000
AssetsCurrent,10591000000.000,9943000000.000,11376000000.000,11542000000.000,11987000000.000,12133000000.000,11909000000.000,9492000000.000,10154000000.000,10859000000.000,11938000000.000,11323000000.000,10899000000.000,10786000000.000,10507000000.000,13873000000.000,10434000000.000,11008000000.000,10540000000.000,9402000000.000,8237000000.000,8972000000.000,8711000000.000,8428000000.000,8238000000.000
AssetsHeldForSaleCurrent,,,,,,,,,,,,,825000000.000,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,709000000.000,141000000.000,,,,,162000000.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,,,,,394000000.000,,,,167000000.000,,,,,
AvailableForSaleSecuritiesNoncurrent,,,,,,,,,,,,,,,,,544000000.000,432000000.000,186000000.000,,,,,,
CapitalizedCostsMineralInterestsInUnprovedProperties,,,,4900000000.000,,,,4800000000.000,,,,3600000000.000,,,,2000000000.000,,,,300000000.000,,,,1400000000.000,
CapitalizedExploratoryWellCosts,,,,182000000.000,,,,98000000.000,,,,140000000.000,,,,141000000.000,,,,70000000.000,,,,56000000.000,
CashAndCashEquivalentsAtCarryingValue,2100000000.000,1994000000.000,4039000000.000,3781000000.000,3760000000.000,4410000000.000,3760000000.000,1592000000.000,2140000000.000,3069000000.000,3771000000.000,3393000000.000,2332000000.000,2391000000.000,2897000000.000,3789000000.000,2153000000.000,2756000000.000,2547000000.000,3201000000.000,3176000000.000,3751000000.000,3180000000.000,2233000000.000,1494000000.000
CashEquivalentsAtCarryingValue,,,,3500000000.000,,,,1000000000.000,,,,2900000000.000,,,,3400000000.000,,,,2900000000.000,,,,2000000000.000,
CollateralAlreadyPostedAggregateFairValue,29000000.000,35000000.000,70000000.000,27000000.000,76000000.000,73000000.000,59000000.000,64000000.000,33000000.000,12000000.000,28000000.000,23000000.000,22000000.000,23000000.000,24000000.000,3000000.000,0.000,0.000,0.000,,,,,,
CommercialPaper,,,,,,,,,,,,,,,1599000000.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,,0.200,,,,0.200,,,,0.200,,,,0.200,,,,0.200,,,,0.200,
CommonStockSharesAuthorized,,,,1100000000.000,,,,1100000000.000,,,,1100000000.000,,,,1100000000.000,,,,1100000000.000,,,,1100000000.000,
CommonStockSharesOutstanding,,,,886808654.000,,,,888801436.000,,,,889919058.000,,,,890557537.000,890821383.000,890872794.000,891312915.000,891360091.000,-891624558.000,891807415.000,892165801.000,892214604.000,892559026.000
CommonStockValue,177000000.000,177000000.000,177000000.000,177000000.000,177000000.000,177000000.000,178000000.000,178000000.000,178000000.000,178000000.000,178000000.000,178000000.000,178000000.000,178000000.000,178000000.000,178000000.000,178000000.000,178000000.000,178000000.000,178000000.000,178000000.000,178000000.000,178000000.000,178000000.000,179000000.000
DebtCurrent,1000000000.000,500000000.000,,,,,,600000000.000,600000000.000,600000000.000,600000000.000,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,4700000000.000,4200000000.000,5900000000.000,5904000000.000,5900000000.000,7600000000.000,7600000000.000,7654000000.000,,,,6964000000.000,,,,6857000000.000,6900000000.000,8300000000.000,8300000000.000,8357000000.000,,,,9907000000.000,
DebtInstrumentFairValue,4900000000.000,4500000000.000,6200000000.000,,6300000000.000,8200000000.000,8300000000.000,,,,,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,33000000.000,,,,31000000.000,,,,25000000.000,,,,19000000.000,,,,24000000.000,,,,36000000.000,
