,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,335161000.000,,,,408303000.000,,,,516628000.000,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,221207000.000,,,,241473000.000,,,,357972000.000,,,,,,,,,,,,,
AccountsPayableCurrent,100713000.000,116409000.000,106569000.000,111381000.000,125589000.000,136841000.000,154891000.000,130489000.000,138439000.000,140378000.000,152297000.000,129632000.000,143323000.000,176209000.000,143148000.000,123688000.000,121087000.000,135779000.000,92937000.000,118277000.000,76857000.000,100006000.000,95303000.000,77593000.000,86895000.000
AccountsPayableOtherCurrent,,,,51296000.000,,,,75037000.000,,,,72117000.000,,,,79894000.000,,,,79857000.000,,,,59331000.000,
AccountsReceivableGrossCurrent,,,42000000.000,,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,455963000.000,500432000.000,508287000.000,549812000.000,519099000.000,593619000.000,669843000.000,666930000.000,618738000.000,672055000.000,747667000.000,768842000.000,785089000.000,843161000.000,922382000.000,778372000.000,774905000.000,795891000.000,702793000.000,612785000.000,577213000.000,547125000.000,510424000.000,489749000.000,429752000.000
AccountsReceivableNetNoncurrent,,,,21658000.000,,,,0.000,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,34470000.000,42272000.000,49659000.000,54833000.000,46730000.000,59163000.000,62457000.000,78393000.000,85344000.000,55247000.000,79292000.000,80828000.000,82262000.000,96066000.000,71772000.000,65189000.000,49624000.000,58119000.000,48596000.000,20395000.000,10880000.000,1157000.000,23481000.000,35126000.000,
AccruedLiabilitiesCurrent,294518000.000,279899000.000,265333000.000,335161000.000,353675000.000,366222000.000,398005000.000,408303000.000,374456000.000,406895000.000,471666000.000,516628000.000,469856000.000,494832000.000,510622000.000,490260000.000,431131000.000,469088000.000,482294000.000,477284000.000,435475000.000,396432000.000,382289000.000,430771000.000,390633000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,876966000.000,912641000.000,853948000.000,878709000.000,921416000.000,953907000.000,984601000.000,1043987000.000,1075835000.000,1092758000.000,1150278000.000,1191789000.000,1244307000.000,1296300000.000,1332487000.000,1354966000.000,1380840000.000,1447934000.000,1476100000.000,1505849000.000,1553572000.000,1610044000.000,1603598000.000,1574867000.000,1588567000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,19687000.000,-21856000.000,-27191000.000,-15400000.000,-40635000.000,-218000.000,17846000.000,-20654000.000,-60347000.000,-42841000.000,-52577000.000,-38492000.000,-43119000.000,-95861000.000,-183041000.000,-243609000.000,-227837000.000,-283290000.000,-300363000.000,-265721000.000,-285528000.000,-269117000.000,-302664000.000,-309725000.000
AdditionalPaidInCapital,,191168000.000,198116000.000,,,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,202619000.000,202744000.000,206885000.000,210959000.000,212940000.000,206411000.000,211502000.000,216413000.000,222402000.000,214376000.000,220119000.000,224625000.000,229640000.000,216258000.000,220565000.000,224621000.000,230179000.000,217859000.000,221466000.000,223665000.000,227566000.000,218307000.000
AllowanceForDoubtfulAccountsReceivableCurrent,5938000.000,6093000.000,511000.000,594000.000,577000.000,563000.000,2069000.000,2298000.000,,389000.000,894000.000,4168000.000,4453000.000,,,137000.000,,287000.000,1043000.000,5893000.000,5089000.000,6189000.000,7982000.000,8288000.000,4746000.000
Assets,2093590000.000,2160461000.000,2142962000.000,2400544000.000,2454512000.000,2524864000.000,2696852000.000,2768118000.000,2771621000.000,2862840000.000,3028526000.000,3128500000.000,3212613000.000,3383184000.000,3391455000.000,3511701000.000,3353943000.000,3468334000.000,3420630000.000,3429536000.000,3364173000.000,3319204000.000,3237570000.000,3130315000.000,3090996000.000
AssetsCurrent,956715000.000,994871000.000,999771000.000,984122000.000,973067000.000,1040234000.000,1176845000.000,1202990000.000,1191025000.000,1291740000.000,1391404000.000,1433275000.000,1456239000.000,1530712000.000,1558389000.000,1713550000.000,1609711000.000,1520000000.000,1510430000.000,1517493000.000,1426495000.000,1415356000.000,1359268000.000,1262595000.000,1246730000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,291617000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,193814000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNetTangibleAssets,,,,44431000.000,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,186861000.000,150918000.000,166108000.000,106142000.000,127492000.000,85588000.000,103638000.000,120549000.000,127990000.000,119310000.000,102349000.000,91430000.000,106339000.000,103330000.000,74592000.000,430714000.000,304512000.000,190630000.000,271155000.000,385235000.000,370853000.000,393190000.000,441625000.000,450193000.000,462516000.000
CashFlowHedgeDerivativeInstrumentAssetsAtFairValue,,,,,,,,,,,,,,,,,3100000.000,,,,,,,,
CommonStockParOrStatedValuePerShare,,0.250,0.250,0.250,0.250,0.250,0.250,0.250,,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250
CommonStockSharesAuthorized,,180000000.000,180000000.000,180000000.000,180000000.000,180000000.000,180000000.000,180000000.000,,180000000.000,180000000.000,180000000.000,180000000.000,360000000.000,360000000.000,180000000.000,360000000.000,360000000.000,360000000.000,360000000.000,360000000.000,360000000.000,360000000.000,360000000.000,360000000.000
CommonStockSharesIssued,,110834088.000,110834088.000,110834088.000,110834088.000,110834088.000,110834088.000,110834088.000,,110834088.000,110834088.000,110834088.000,110834088.000,110834088.000,110834088.000,110834088.000,110834088.000,110834088.000,110834088.000,110834088.000,110834088.000,110834088.000,110834088.000,110834088.000,110834088.000
CommonStockValue,,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000,27709000.000
DebtInstrumentInterestRateStatedPercentage,,,0.067,0.067,,,,0.067,,,,,,,,,,,,,0.046,0.046,0.046,,0.046
DeferredIncomeTaxAssetsNet,,,,,,,,,,,,,,,,,,,,,,,,12187000.000,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,377126000.000,,,,429775000.000,,,,353706000.000,
DeferredRevenueCurrent,,,,52132000.000,,,,73465000.000,,,,150246000.000,,,,116936000.000,,,,157042000.000,,,,122223000.000,
DeferredTaxAssetsDeferredIncome,,,,11588000.000,,,,10251000.000,,,,30101000.000,,,,16305000.000,,,,18787000.000,,,,9830000.000,
DeferredTaxAssetsEquityMethodInvestments,,,,-15518000.000,,,,-13860000.000,,,,-10843000.000,,,,8947000.000,,,,7678000.000,,,,-10055000.000,
DeferredTaxAssetsGross,,,,52033000.000,,,,72836000.000,,,,98864000.000,,,,104177000.000,,,,133931000.000,,,,133980000.000,
DeferredTaxAssetsGrossNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,12187000.000,
